IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1,0.0,0.0,8.0,3.855,1.2008,6.6508,252.871,33.0,0,0.0,,99.0,2.61,252.871,33.0,0.0,1.22978e-55,,1000000000.0,939.713,7,16316,,,,0.335,-1.147,-1.966,-2.255,,-2.585,-2.641,23.984,24.837,25.938,23.402,23.166,,,,26.054,23.783,23.616,23.792,23.934,24.028,24.126,23.984,23.938,24.259,24.328,24.429,25.753,8.99548,9.7495,-0.15622,,,,AS1063clu,342.1755106,-44.5552487
2,0.0,0.0,0.0107,0.0253,,0.0738,471.267,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,11.4294,7,16316,,,,17.362,15.741,14.858,13.986,,14.055,13.599,19.2,19.421,19.603,19.021,19.874,,18.342,18.544,18.331,18.25,18.63,18.665,18.723,18.748,18.765,19.118,19.485,20.136,19.858,18.759,23.219,8.72405,7.37594,-1.76452,,,,AS1063clu,342.1500829,-44.5234184
3,0.41059,0.242,0.4849,0.3301,0.2481,0.4286,0.128934,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.27376,8,16380,,,,26.086,24.508,23.72,23.404,36.561,23.087,23.054,22.928,24.084,24.044,,,,28.696,27.836,26.09,24.501,23.734,23.399,23.196,23.113,23.07,22.916,23.672,23.914,24.34,24.812,25.568,9.40073,8.62582,-3.21738,,,,AS1063clu,342.1865366,-44.5093132
4,1.4805,1.172,2.5212,1.7791,1.3111,2.3062,0.269532,28.0,3,0.05,,99.0,3.01,4.9268,27.0,0.0,0.0851448,,1000000000.0,44.3108,8,16380,,,,26.661,26.852,26.66,25.951,44.885,26.062,26.039,25.637,26.057,,,26.814,,27.641,26.9,26.725,26.779,26.732,26.177,25.784,25.746,25.752,25.627,25.588,25.555,25.767,26.215,25.741,8.78557,8.68194,-0.45287,,,,AS1063clu,342.1777423,-44.5559638
5,0.0,0.0,8.0,3.855,1.2008,6.6508,140.543,33.0,0,0.0,,99.0,1.98,140.543,33.0,0.0,3.0304e-31,,1000000000.0,242.718,8,16380,,,,-1.786,-1.921,-2.712,-3.095,-0.353,-3.153,-3.299,25.453,,25.857,24.224,24.212,,,,27.523,25.253,25.086,25.262,25.404,25.498,25.596,25.453,25.408,25.728,25.798,25.899,27.223,8.99548,9.16161,-0.74419,,,,AS1063clu,342.1736204,-44.5093795
6,0.11048,0.0,0.3268,0.7729,0.1553,2.4754,1.02084,29.0,0,0.0,,99.0,0.75,1.01502,29.0,0.0,0.601993,,1000000000.0,1.60197,8,16380,,,,28.12,28.046,27.145,26.947,42.682,26.9,26.896,27.798,,,,,,27.967,28.036,28.145,28.009,27.427,27.332,27.309,27.413,27.392,27.458,27.657,28.081,28.255,28.789,27.555,8.81,7.08957,-2.1227,,,,AS1063clu,342.189634,-44.5079447
7,3.2313,0.1426,3.3568,0.3405,0.2018,3.263,0.959048,2.0,0,0.0,806400000.0,99.0,0.2,0.624519,2.0,0.0,0.731791,,1000000000.0,52451400.0,8,16380,,,,26.612,25.677,25.478,25.648,40.104,25.659,25.294,25.064,,26.893,24.142,24.691,,26.81,26.868,26.627,25.693,25.419,25.337,25.248,25.216,25.215,25.115,25.675,26.022,26.401,26.965,29.045,8.97498,7.21479,-2.36635,,,,AS1063clu,342.1834,-44.5094164
9,1.79,0.3686,2.727,1.2657,0.1958,2.404,0.77413,31.0,1,0.05,,99.0,1.13,0.52367,33.0,0.1,0.769638,,1000000000.0,5.43207,8,16380,,,,27.998,27.913,27.963,27.873,27.253,27.282,27.55,27.678,,,,,,27.966,27.863,27.913,28.015,27.953,27.57,27.596,27.557,27.522,27.551,27.615,27.812,28.241,28.491,28.273,8.76838,7.16139,-1.91255,,,,AS1063clu,342.1717984,-44.5094796
10,0.57008,0.0,0.7879,0.4086,0.145,0.7365,0.364706,1.0,0,0.0,1609000000.0,99.0,0.13,0.370295,7.0,0.0,0.830982,,1000000000.0,56887400.0,8,16380,,,,28.267,27.137,26.351,26.103,25.874,25.887,25.83,25.782,,,,25.213,,29.578,29.392,28.487,27.054,26.365,26.085,25.947,25.889,25.855,25.73,26.168,26.519,26.832,27.427,29.449,9.29172,7.45107,-3.71047,,,,AS1063clu,342.1694332,-44.5096412
11,0.066385,0.0,1.1539,1.6337,0.2832,3.5895,1.60277,33.0,1,0.3,,99.0,3.06,0.353277,33.0,0.2,0.838083,,1000000000.0,20.3773,7,16316,,,,29.721,28.501,28.378,27.158,,26.854,27.611,27.812,,,,,,30.373,29.455,29.122,28.888,28.707,28.152,27.827,27.786,27.85,27.575,27.275,27.234,27.496,27.665,27.255,8.90957,7.55374,-1.916,,,,AS1063clu,342.1891694,-44.5091412
12,0.31439,0.1941,0.459,0.3348,0.23,0.4869,1.33539,2.0,0,0.0,2200000000.0,99.0,4.15,6.25107,33.0,0.25,0.0439135,,1000000000.0,127479000.0,8,16380,,,,28.133,26.346,25.531,25.226,25.05,24.976,25.002,24.632,23.325,24.201,24.778,,,30.281,29.719,27.978,26.372,25.598,25.251,25.043,24.96,24.915,24.712,25.355,25.616,26.017,26.567,28.669,9.4395,7.87819,-4.28836,,,,AS1063clu,342.1739316,-44.5097498
13,1.1958,0.625,1.5753,1.2113,0.2356,2.9089,9.92719,33.0,3,0.1,,99.0,1.52,10.1018,33.0,0.15,0.0064037,,1000000000.0,2.12324,8,16380,,,,29.238,29.55,28.896,28.538,28.604,28.46,28.313,,,,,24.413,,29.062,29.0,29.085,29.154,29.029,28.779,28.884,28.641,28.5,28.86,28.893,29.142,29.577,29.683,29.089,8.85314,7.17886,-2.18403,,,,AS1063clu,342.1697764,-44.5092178
14,0.4458,0.1829,0.6135,0.6693,0.148,4.131,9.16356,1.0,0,0.0,1139000000.0,99.0,0.03,7.51692,9.0,0.0,0.0233197,,1000000000.0,449678000.0,8,16380,,,,27.389,25.664,24.883,24.682,37.563,24.282,24.273,24.757,25.103,26.144,22.632,,,27.066,26.911,26.841,25.905,25.0,24.771,24.709,24.67,24.625,24.614,24.739,25.119,25.503,26.021,27.96,9.19325,7.57257,-2.9515,,,,AS1063clu,342.1869349,-44.5097778
15,3.129,0.0512,3.352,1.2905,0.1408,2.9256,3.6467,33.0,1,0.05,,99.0,0.32,1.0534,33.0,0.0,0.59055,,1000000000.0,6.12784,8,16380,,,,27.681,27.401,27.404,27.985,28.554,28.258,27.776,27.338,,,,,,27.487,27.446,27.541,27.699,27.807,27.601,27.664,27.632,27.596,27.741,27.819,28.049,28.491,28.615,28.275,8.76825,5.46454,-3.68626,,,,AS1063clu,342.1716699,-44.5093514
16,0.84241,0.6239,1.0941,0.7821,0.3506,1.0734,0.207601,25.0,0,0.0,,99.0,0.11,1.12701,33.0,0.5,0.569211,,1000000000.0,5.83636,8,16380,,,,27.059,26.835,25.928,25.776,25.619,25.446,25.465,25.425,,,,,,27.103,27.107,27.157,26.832,25.945,25.687,25.576,25.525,25.46,25.381,25.425,25.838,26.17,26.655,25.32,8.93396,8.21138,-1.23988,,,,AS1063clu,342.1655461,-44.5099299
17,2.0606,2.0346,2.126,2.06,1.8231,2.1627,7.97656,32.0,2,0.4,,99.0,1.14,10.9477,33.0,0.5,0.00419501,,1000000000.0,2772.11,8,16380,,,,25.764,25.4,24.616,24.053,23.822,23.524,23.369,22.739,22.132,22.292,22.967,,,29.361,26.82,25.69,25.307,24.843,24.296,23.765,23.502,23.337,22.749,22.426,22.27,22.279,22.644,21.771,9.093,10.22364,0.16518,,,,AS1063clu,342.1787893,-44.5100079
18,3.0586,2.9504,3.1577,3.06,2.9568,3.1528,1.39651,2.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,10172100000.0,8,16380,,,,25.429,24.768,24.623,24.819,24.837,24.611,24.309,23.995,24.13,24.113,,,,31.56,29.722,25.432,24.779,24.69,24.761,24.723,24.597,24.337,23.949,23.861,23.805,23.797,23.855,25.675,8.71018,9.71638,0.75788,,,,AS1063clu,342.180666,-44.5101691
19,0.40855,0.3641,0.4444,0.389,0.2804,0.4428,4.71512,1.0,0,0.0,1139000000.0,99.0,0.09,11.1823,4.0,0.0,0.00373076,,1000000000.0,480214000.0,7,16316,,,,25.348,23.987,23.491,23.307,,23.134,23.106,23.337,23.976,24.596,26.974,23.382,,25.645,25.635,25.169,24.001,23.557,23.41,23.353,23.33,23.332,23.285,23.766,24.153,24.482,25.073,27.129,9.05044,8.44153,-1.42742,,,,AS1063clu,342.1876298,-44.510201
21,1.4558,0.0,3.244,1.8452,0.4133,4.3785,0.555876,31.0,1,0.1,,99.0,0.0,0.359244,33.0,0.3,0.835586,,1000000000.0,4.99406,8,16380,,,,29.334,29.214,28.988,28.835,28.43,28.918,28.512,30.475,,,,,,30.548,29.473,29.233,29.227,29.262,28.948,28.653,28.602,28.618,28.603,28.535,28.512,28.708,29.179,28.557,8.88456,7.47565,-1.98688,,,,AS1063clu,342.1728185,-44.5095812
23,1.5229,1.1887,1.5596,1.2781,0.0244,1.5346,15.0296,33.0,3,0.1,,99.0,1.2,14.5459,33.0,0.1,0.000694069,,1000000000.0,64.5264,8,16380,,,,25.641,25.385,25.5,25.528,25.141,25.032,24.676,25.683,23.185,,,,,25.51,25.402,25.47,25.562,25.479,25.182,25.206,25.052,24.92,25.272,25.293,25.509,25.937,26.049,25.677,8.90182,5.27904,-4.21707,,,,AS1063clu,342.1738044,-44.5103949
24,0.49341,0.038,0.6436,0.3278,0.144,0.5154,2.15587,1.0,0,0.0,2000000000.0,99.0,0.1,1.41945,9.0,0.0,0.491779,,1000000000.0,179057000.0,8,16380,,,,26.908,25.601,24.803,24.449,36.107,24.231,24.003,24.232,26.148,26.004,,23.332,,28.839,28.417,27.045,25.55,24.876,24.577,24.431,24.382,24.353,24.183,24.771,25.114,25.521,26.087,28.184,9.25765,8.01922,-2.84882,,,,AS1063clu,342.190146,-44.5104393
25,0.0,0.0,8.0,3.855,1.2008,6.6508,59.5553,33.0,0,0.0,,99.0,1.98,59.5553,33.0,0.0,1.16876e-13,,1000000000.0,97.6929,8,16380,,,,-1.121,-1.39,-1.101,-0.998,0.419,-2.003,-1.96,26.441,,,,,,,,28.511,26.241,26.074,26.25,26.392,26.486,26.584,26.441,26.396,26.717,26.786,26.887,28.211,8.99548,8.7665,-1.1394,,,,AS1063clu,342.177489,-44.5097148
26,0.060058,0.0,0.122,0.2862,0.0853,0.6421,6.1065,3.0,0,0.0,,99.0,0.53,5.08119,1.0,0.0,0.0788196,,1000000000.0,0.393604,8,16380,,,,28.286,26.36,25.535,25.256,26.348,25.047,24.893,25.336,,,24.408,23.636,,30.356,29.572,27.956,26.42,25.781,25.503,25.331,25.27,25.238,25.118,25.922,26.148,26.566,26.983,27.618,9.31971,7.40159,-3.89074,,,,AS1063clu,342.185907,-44.5104481
27,0.81668,0.4696,1.1304,0.7277,0.1753,1.3041,0.388983,33.0,1,0.2,,99.0,0.14,1.62925,33.0,0.25,0.442806,,1000000000.0,13.0175,8,16380,,,,26.764,26.671,26.183,26.058,26.003,26.1,26.111,25.883,,,,,,26.952,26.872,26.823,26.664,26.269,26.06,25.992,26.111,26.051,25.961,26.148,26.547,26.435,27.078,25.539,8.7486,7.71588,-1.31107,,,,AS1063clu,342.1724824,-44.5106008
28,0.92627,0.8208,1.0141,0.9731,0.846,1.0949,2.40973,31.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,157.783,8,16380,,,,25.336,25.233,24.438,24.213,24.092,23.956,23.943,23.655,23.102,23.22,23.838,23.604,,25.799,25.588,25.419,25.231,24.526,24.197,23.995,23.926,23.915,23.689,23.603,23.894,24.171,24.466,23.424,8.88243,8.99072,-0.36796,,,,AS1063clu,342.1811652,-44.5107902
29,0.39058,0.0,0.5822,0.3549,0.1432,3.1322,0.0783748,1.0,0,0.0,1609000000.0,99.0,0.09,0.125802,8.0,0.0,0.939036,,1000000000.0,56995900.0,8,16380,,,,27.87,26.552,25.929,25.792,41.522,25.523,25.458,25.359,,,,,,29.156,28.957,27.965,26.551,25.942,25.691,25.56,25.513,25.49,25.333,25.845,26.211,26.572,27.138,29.197,9.2564,7.36548,-3.55329,,,,AS1063clu,342.1908478,-44.5099533
30,0.66602,0.567,0.7737,0.6902,0.59,0.7879,1.28878,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,81.7496,8,16380,,,,27.364,25.669,24.284,23.698,23.469,23.294,23.162,22.567,22.632,23.129,23.962,23.857,,29.724,28.529,27.297,25.774,24.335,23.708,23.452,23.299,23.115,22.589,22.496,22.849,23.137,23.575,22.259,9.531,9.43818,-3.75624,,,,AS1063clu,342.1817916,-44.5108237
33,0.0,0.0,0.0803,0.502,0.0721,1.4669,6.33134,1.0,0,0.0,1015000000.0,99.0,1.18,6.09998,33.0,0.2,0.0473593,,1000000000.0,25185100.0,8,16380,,,,28.942,27.836,27.148,26.938,27.049,26.908,26.646,28.038,,,,,,29.033,28.994,28.796,27.8,27.241,27.095,27.062,27.025,27.007,27.011,27.373,27.713,28.036,28.631,30.646,9.01168,7.02862,-2.64281,,,,AS1063clu,342.1846997,-44.5107186
34,0.078009,0.0374,0.0869,0.2661,0.0917,0.4696,5.50465,32.0,1,0.25,,99.0,0.48,5.06685,2.0,0.0,0.0793867,,1000000000.0,5.89932,8,16380,,,,25.713,24.981,24.62,24.711,24.648,24.542,24.331,24.509,,,23.968,22.023,,26.051,25.951,25.648,25.023,24.642,24.675,24.549,24.509,24.479,24.391,25.029,24.885,25.516,24.853,23.887,8.86967,7.86783,-1.39378,,,,AS1063clu,342.1768847,-44.5108385
35,4.0637,0.0636,4.5095,3.804,0.2916,4.3012,1.71629,33.0,1,0.2,,99.0,0.25,1.93278,3.0,0.0,0.380453,,1000000000.0,652.212,7,16316,,,,28.677,26.526,25.715,25.336,,24.963,25.319,25.451,,,,,,,,29.049,26.464,25.95,25.864,25.846,25.836,25.834,25.358,25.162,25.046,24.992,24.975,26.113,9.1821,7.64992,-2.91306,,,,AS1063clu,342.1887151,-44.510196
36,0.0,0.0,0.7023,0.4009,0.0862,1.8182,3.77794,29.0,0,0.0,,99.0,0.45,3.67764,29.0,0.0,0.159005,,1000000000.0,0.399803,8,16380,,,,28.435,27.583,27.191,27.145,27.208,27.012,27.297,28.94,,,24.822,,,28.087,28.193,28.212,27.588,27.431,27.374,27.433,27.435,27.466,27.51,28.128,28.286,28.768,28.601,27.417,8.83146,6.47813,-2.78836,,,,AS1063clu,342.1894364,-44.5108943
44,0.0,0.0,0.0927,0.5024,0.0759,1.13,3.75906,1.0,0,0.0,1015000000.0,99.0,0.69,3.32738,1.0,0.0,0.189439,,1000000000.0,42044300.0,8,16380,,,,28.105,27.39,26.638,26.533,26.296,26.244,26.296,27.081,26.124,23.925,,22.383,,28.476,28.437,28.24,27.255,26.701,26.564,26.505,26.468,26.451,26.454,26.817,27.157,27.479,28.075,30.089,8.99165,7.34633,-2.23437,,,,AS1063clu,342.168651,-44.5110146
45,3.7494,3.4549,4.0708,0.7488,0.1474,3.4601,10.7637,30.0,0,0.0,,99.0,0.3,8.64333,30.0,0.0,0.0132777,,1000000000.0,0.755454,8,16380,,,,29.95,27.849,27.804,28.07,28.482,28.183,28.354,,,,,,,28.576,28.66,28.786,28.695,28.229,28.162,28.16,28.297,28.28,28.36,28.598,29.034,29.167,29.687,28.439,8.84679,6.35371,-3.0274,,,,AS1063clu,342.1726394,-44.5103312
46,1.6303,1.5779,1.794,1.6858,1.6041,1.7851,3.30759,32.0,2,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1638.42,8,16380,,,,24.577,24.442,24.183,23.519,23.198,23.143,23.122,22.655,22.543,22.46,23.151,,,26.131,25.105,24.636,24.465,24.122,23.542,23.195,23.108,23.056,22.737,22.406,22.326,22.549,22.744,22.175,8.90682,9.81867,0.39462,,,,AS1063clu,342.1669392,-44.5112473
47,4.4841,4.2066,4.5473,4.4575,4.2247,4.6401,10.5179,26.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,109035.0,8,16380,,,,26.29,25.311,23.684,22.544,22.029,21.763,21.535,20.202,19.459,19.686,20.764,20.568,,,,,25.812,23.56,22.513,22.049,21.755,21.473,20.208,19.108,18.934,18.66,18.406,19.579,9.58389,10.87032,-2.92423,,,,AS1063clu,342.1695296,-44.5115595
48,0.0,0.0,0.1921,0.7029,0.1345,1.6162,1.27772,27.0,0,0.0,,99.0,0.71,1.27638,27.0,0.0,0.528247,,1000000000.0,1.33028,8,16380,,,,28.255,28.016,27.448,27.169,27.119,27.167,27.045,27.688,,,26.86,24.398,,28.231,28.269,28.351,27.992,27.351,27.232,27.184,27.178,27.148,27.201,27.428,27.839,28.076,28.575,27.298,8.8351,7.38274,-1.81676,,,,AS1063clu,342.1833019,-44.5106697
49,3.9295,3.483,4.4762,2.5749,0.2678,4.0517,4.69761,33.0,1,0.25,,99.0,0.3,1.47453,1.0,0.0,0.478421,,1000000000.0,62.6865,8,16380,,,,29.95,27.707,27.255,27.52,27.496,27.792,27.56,27.626,,,,,,,30.498,28.785,28.293,28.118,28.031,27.866,27.652,27.481,27.296,26.962,26.894,26.836,27.152,26.969,8.90814,7.00537,-2.51343,,,,AS1063clu,342.1793348,-44.5104852
50,0.0,0.0,0.0254,0.0915,0.0184,0.5528,18.8602,33.0,3,0.2,,99.0,2.86,16.2558,33.0,0.1,0.000295186,,1000000000.0,0.485628,8,16380,,,,25.445,24.883,24.725,25.099,25.144,24.859,24.458,25.446,,24.765,,23.344,,25.802,25.693,25.273,25.078,24.742,24.9,24.859,24.842,24.821,24.984,25.267,25.917,25.931,24.646,25.699,8.86123,6.19133,-3.15251,,,,AS1063clu,342.1777533,-44.5112235
51,1.4096,0.0,2.8758,1.7787,0.4863,4.6595,0.616642,1.0,0,0.0,570900000.0,99.0,1.9,0.562436,1.0,0.0,0.754864,,1000000000.0,62431000.0,8,16380,,,,29.234,29.439,29.235,29.08,28.237,28.345,28.344,30.067,26.361,,26.304,,,30.097,29.442,29.293,29.322,29.334,28.798,28.415,28.4,28.427,28.398,28.413,28.387,28.575,29.103,31.033,8.89974,7.56927,-1.88549,,,,AS1063clu,342.1814844,-44.5104915
52,0.0,0.0,0.0212,0.0483,0.0101,0.2095,22.2841,32.0,1,0.25,,99.0,0.5,24.9296,29.0,0.0,3.86008e-06,,1000000000.0,0.232106,8,16380,,,,25.016,24.461,24.249,24.489,24.457,24.171,23.781,24.775,22.822,25.165,22.293,21.909,,25.727,25.608,24.966,24.477,24.504,24.302,24.247,24.212,24.172,24.34,24.586,25.243,25.132,23.871,26.6,8.94621,6.54955,-3.02387,,,,AS1063clu,342.1777877,-44.5114377
53,0.061256,0.0335,0.0871,0.0668,0.0299,0.1106,10.1119,9.0,0,0.0,,99.0,0.56,17.2923,1.0,0.0,0.000175802,,1000000000.0,0.0994041,8,16380,,,,25.777,23.96,23.184,22.907,22.79,22.66,22.55,22.92,23.613,24.455,,,,28.705,26.794,25.277,23.971,23.357,22.916,22.792,22.753,22.695,22.769,23.559,23.966,24.453,24.94,28.576,9.55425,7.59105,-6.019,,,,AS1063clu,342.1799577,-44.5152956
55,0.0,0.0,8.0,,,,1000000000.0,33.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.23161e-15,8,16380,,,,23.281,22.51,22.3,22.639,22.329,21.897,21.774,,19.351,20.154,20.518,20.715,,23.538,23.483,22.949,22.465,22.589,22.425,22.377,22.343,22.311,22.579,22.833,23.469,22.948,22.118,inf,,,,,,,AS1063clu,342.1831629,-44.5129639
57,0.13074,0.1075,0.1456,0.1445,0.116,0.2085,17.4234,33.0,1,0.25,,99.0,0.65,24.0767,30.0,0.0,5.91318e-06,,1000000000.0,2.02736,8,16380,,,,25.042,24.777,24.021,24.352,24.552,24.504,24.454,24.404,25.024,25.123,,,,25.544,25.476,25.047,24.731,24.265,24.455,24.379,24.35,24.321,24.39,24.665,25.282,25.414,24.191,24.485,8.70106,8.20998,-0.73716,,,,AS1063clu,342.1885108,-44.511376
58,0.44345,0.0788,0.5838,0.3407,0.1468,0.5404,0.60785,27.0,1,0.25,,99.0,0.14,0.695796,28.0,0.4,0.706171,,1000000000.0,12.0233,8,16380,,,,25.803,24.726,24.071,23.791,23.655,23.602,23.548,23.417,23.764,24.582,22.945,,,26.473,26.303,25.879,24.671,24.119,23.842,23.66,23.595,23.559,23.378,23.865,24.032,24.541,24.251,23.101,9.29123,8.10502,-3.00164,,,,AS1063clu,342.1889011,-44.5117059
61,0.40712,0.0635,0.4704,0.3185,0.0746,0.4382,3.85075,1.0,0,0.0,1139000000.0,99.0,0.08,3.91133,3.0,0.0,0.141471,,1000000000.0,122227000.0,8,16380,,,,26.173,24.895,24.503,24.39,24.231,24.257,24.26,24.481,25.181,28.624,24.022,23.514,,26.661,26.629,26.099,24.92,24.554,24.446,24.377,24.368,24.378,24.291,24.877,25.243,25.627,26.2,28.296,9.02922,7.82954,-1.89436,,,,AS1063clu,342.194918,-44.5114126
63,0.58776,0.0764,0.832,0.5106,0.1484,0.7446,0.692876,24.0,0,0.1,,99.0,0.1,0.488494,30.0,0.5,0.783294,,1000000000.0,5.56678,8,16380,,,,26.772,25.933,25.089,24.799,24.652,24.538,24.486,24.433,22.587,,,,,27.332,27.129,26.817,25.84,25.109,24.825,24.675,24.58,24.509,24.368,24.722,25.02,25.373,25.603,24.46,9.19785,8.15874,-2.3995,,,,AS1063clu,342.1710942,-44.5113897
64,0.0,0.0,0.218,1.2266,0.3163,5.0102,0.911417,33.0,3,0.2,,99.0,1.3,0.875578,33.0,0.2,0.645462,,1000000000.0,8.11728,7,16376,,,,,28.671,27.951,27.608,27.139,27.404,27.343,28.008,,,,,,28.846,28.613,28.617,28.524,28.207,27.818,27.844,27.548,27.37,27.638,27.554,27.758,28.158,28.25,27.716,8.93576,7.58435,-1.92745,,,,AS1063clu,342.1900612,-44.5113245
65,0.37783,0.2099,0.4662,0.3337,0.2333,0.4194,2.04579,1.0,0,0.0,904800000.0,99.0,0.05,6.0673,1.0,0.0,0.0481397,,1000000000.0,199999000.0,8,16380,,,,25.19,24.159,23.844,23.779,23.685,23.685,23.677,23.805,24.527,25.544,23.455,25.168,,25.452,25.483,25.165,24.143,23.867,23.8,23.742,23.739,23.758,23.694,24.272,24.642,25.027,25.601,27.702,8.94419,8.1024,-1.40292,,,,AS1063clu,342.1940418,-44.5115076
66,3.2224,3.196,3.2478,3.22,3.1936,3.2423,9.43236,26.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7320.18,7,16252,,,,23.743,22.864,22.543,22.48,22.325,,22.026,21.166,21.307,20.771,21.026,21.364,,,,23.842,22.838,22.545,22.479,22.338,22.2,21.944,21.119,20.814,20.71,20.668,20.664,21.729,8.94998,11.24464,1.69139,,,,AS1063clu,342.1846381,-44.5134423
67,0.0,0.0,0.0517,0.0654,0.0152,2.5464,54.0675,33.0,0,0.0,,99.0,2.86,57.2325,33.0,0.0,3.73348e-13,,1000000000.0,0.0314382,8,16380,,,,,27.509,26.228,25.668,25.76,25.453,25.151,,,,,24.577,,26.572,26.765,26.589,26.502,26.759,26.92,26.973,27.003,27.023,27.323,27.698,28.358,28.319,27.026,28.599,8.72795,4.61444,-4.46722,,,,AS1063clu,342.1870872,-44.5114565
68,0.48087,0.0089,0.687,0.3769,0.139,0.7944,0.232869,1.0,0,0.0,1015000000.0,99.0,0.14,0.46455,1.0,0.0,0.792728,,1000000000.0,28365100.0,8,16380,,,,27.893,26.909,26.36,26.387,26.308,26.272,26.265,26.206,,,,,,28.255,28.273,27.906,26.839,26.46,26.349,26.283,26.266,26.275,26.235,26.726,27.115,27.452,28.038,30.104,8.9916,7.15688,-2.47504,,,,AS1063clu,342.1793916,-44.5114734
70,1.144,0.6593,1.2449,0.7958,0.1605,1.2659,2.09362,28.0,0,0.0,,99.0,0.84,1.95438,28.0,0.0,0.376366,,1000000000.0,7.63061,8,16380,,,,26.569,26.509,25.93,25.793,25.858,25.601,25.589,25.869,23.988,25.042,25.276,,,26.442,26.501,26.602,26.49,25.827,25.744,25.714,25.729,25.704,25.752,25.919,26.339,26.532,27.085,25.862,8.74706,8.04356,-0.9898,,,,AS1063clu,342.1837981,-44.5115742
72,0.30888,0.2326,0.4858,0.3335,0.2314,0.4762,1.11266,24.0,0,0.3,,99.0,3.78,5.9461,33.0,0.3,0.0511472,,1000000000.0,2.31409,8,16380,,,,27.716,26.062,25.328,24.995,24.859,24.738,24.711,24.322,,,,,,28.947,28.345,27.546,26.103,25.407,25.084,24.849,24.729,24.629,24.335,24.904,25.185,25.579,25.147,24.412,9.45783,7.96808,-4.3422,,,,AS1063clu,342.2001015,-44.5118097
73,0.0,0.0,0.1843,1.2021,0.2551,5.3027,2.5699,33.0,3,0.2,,99.0,1.18,2.56447,33.0,0.2,0.277417,,1000000000.0,5.45231,8,16380,,,,29.945,28.654,28.299,27.829,27.653,27.923,27.682,30.412,,25.056,,,,29.199,28.983,29.011,28.895,28.564,28.193,28.248,27.922,27.741,28.015,27.937,28.155,28.558,28.647,28.024,8.95411,7.35589,-2.30245,,,,AS1063clu,342.1843116,-44.5117753
75,0.0,0.0,0.0953,0.5946,0.1006,2.9206,3.96563,1.0,0,0.0,1015000000.0,99.0,0.6,3.96448,1.0,0.0,0.13776,,1000000000.0,53135800.0,8,16380,,,,28.905,27.535,26.899,26.471,26.319,26.31,26.239,27.053,,,,,,28.632,28.534,28.456,27.552,26.832,26.674,26.648,26.602,26.566,26.578,26.793,27.168,27.54,28.075,30.061,9.06232,7.32684,-2.60701,,,,AS1063clu,342.1923979,-44.5118369
76,0.0,0.0,0.0595,0.3226,0.0341,0.8407,7.29959,27.0,1,0.1,,99.0,0.69,5.23819,27.0,0.05,0.0728687,,1000000000.0,1.45867,8,16380,,,,26.947,26.267,25.911,25.373,25.188,25.167,25.128,25.752,,,,,,27.298,27.278,27.032,26.084,25.75,25.59,25.494,25.478,25.484,25.399,26.026,26.204,26.712,26.379,25.256,9.15527,7.04082,-3.44309,,,,AS1063clu,342.1948341,-44.5119345
77,2.0626,2.053,2.0736,2.0641,2.0518,2.0785,47.2416,32.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,62326.4,8,16380,,,,23.6,23.205,22.363,21.29,20.859,20.639,20.438,19.352,18.77,18.718,19.618,20.035,,27.464,24.757,23.378,23.005,22.276,21.449,20.875,20.524,20.295,19.463,19.196,18.99,18.96,19.283,18.391,9.15,11.01482,0.70964,,,,AS1063clu,342.1992297,-44.5133209
