main_id,ra,dec,otype,rvz_redshift,rvz_qual,rvz_bibcode
[GVR2012] 577,342.1535708333334,-44.566836111111115,G,0.3528,D,2012AJ....144...79G
[GVR2012] 1453,342.123598,-44.543092,GiC,0.3382,D,2012AJ....144...79G
[KCG2015] 37,342.16658333333334,-44.54020833333333,G,0.459,D,2015A&A...574A..11K
[GVR2012] 998,342.154615,-44.539322,GiC,0.353,C,2014ApJ...792...45R
[GVR2012] 1848,342.14476940992,-44.49802347662,GiC,0.3598,D,2012AJ....144...79G
DES J224842.36-443030.3,342.17653,-44.508421,GiC,0.354,D,2019ApJ...877....7W
[GVR2012] 1884,342.1471,-44.502047222222224,G,0.585,D,2012AJ....144...79G
[GVR2012] 1928,342.1278541666667,-44.51663611111111,G,0.4434,D,2012AJ....144...79G
[GVR2012] 1319,342.1655041666667,-44.501422222222224,G,0.275,D,2019ApJ...877....7W
[DCL2021] RX J2248.7-4431 a,342.1491291666667,-44.527388888888886,G,0.335,D,2019ApJ...877....7W
[KCG2015] 1,342.167075,-44.53469444444444,G,0.327,D,2015A&A...574A..11K
[BHF2019] RXCJ2248    484,342.1664,-44.54580000000001,G,1.441,E,2021MNRAS.501.1028Y
[BHF2019] RXCJ2248   2798,342.1622,-44.5163,G,1.485,E,2021MNRAS.501.1028Y
[RBB2014] J224837.93-443057.9,342.158079,-44.5161,G,0.4584,C,2014ApJ...792...45R
[GVR2012] 1386,342.16425416666664,-44.503499999999995,G,0.18,D,2012AJ....144...79G
[GVR2012] 1357,342.11556249999995,-44.542111111111105,G,0.1822,D,2012AJ....144...79G
[GVR2012] 1310,342.17117083333335,-44.496052777777784,G,0.4729,D,2012AJ....144...79G
NAME CMC2020 R2248 LRb p3 M4 Q3 94 1,342.1546074,-44.5225565,LeG,2.0659,C,2018A&A...613A..72G
NAME CMC2020 MUSE SW 462-99-99,342.1742,-44.52837,LeG,1.4285,C,2018A&A...613A..72G
NAME CMC2020 GLASS 00333-99-99,342.16720833333335,-44.518861111111114,LeG,1.4285,C,2020MNRAS.492..821C
NAME CMC2020 R2248 MR p3 M1 Q3 43 1,342.1625833333334,-44.54294444444445,LeG,3.2421,C,2020MNRAS.492..821C
NAME CMC2020 R2248 LRb p1 M3 Q4 58 2,342.175906,-44.51650300000001,LeG,1.4199,C,2020MNRAS.492..821C
[BHF2019] RXCJ2248   2932,342.1699,-44.515155,LeG,6.74,E,2022MNRAS.514.1148Y
[BHF2019] RXCJ2248   2955,342.16554299999996,-44.514668,LeG,6.14,E,2022MNRAS.514.1148Y
[DCL2021] RX J2248.7-4431 c,342.16724999999997,-44.51391944444444,G,0.3517,C,2014ApJ...792...45R
[TSB2015] GLASS RXJ2248-00331,342.169955,-44.518922,LeG,1.93,D,2020ApJ...900..183W
[LBL2018] AS1063 cluster  1,342.169158,-44.5195842,G?,4.907,E,2018ApJ...862..156L
[LBL2018] AS1063 cluster  3,342.1691507,-44.5192224,G?,5.194,E,2018ApJ...862..156L
[LBL2018] AS1063 cluster  6,342.1618876,-44.5351975,G?,5.535,E,2018ApJ...862..156L
[BHF2019] RXCJ2248   1690,342.164364,-44.530226,LeG,5.846,E,2018ApJ...862..156L
[WEC2019] 28,342.1590458333334,-44.53177222222222,G,0.61,D,2019ApJ...877....7W
[WEC2019] 40,342.1374166666667,-44.51641111111111,G,1.035,E,2019ApJ...877....7W
[IKO2018] HFF5C-4017-0457,342.167376,-44.512709,G,1.15,E,2018ApJ...854...73I
[IKO2018] HFF5C-4186-1141,342.174445,-44.520605,G,6.04,E,2018ApJ...854...73I
[IKO2018] HFF5C-4111-2125,342.171304,-44.53681,G,1.64,E,2018ApJ...854...73I
[IKO2018] HFF5C-3935-1469,342.163986,-44.529704,G,7.92,E,2018ApJ...854...73I
[KCG2015] 11,342.16657083333337,-44.53482777777778,G,0.342,D,2015A&A...574A..11K
[GVR2012] 1289,342.12268124846,-44.532240428829994,GiC,0.3497,D,2012AJ....144...79G
DES J224843.96-443150.8,342.1830291666667,-44.53098611111111,Le?,0.348,D,2015A&A...574A..11K
[GVR2012] 1015,342.161854,-44.529966,GiC,0.347,D,2012AJ....144...79G
[GVR2012] 457,342.220524,-44.525905,GiC,0.3407,D,2012AJ....144...79G
[KCC2017] NE-80,342.19823,-44.52741,G,0.3606,D,2017A&A...599A..28K
[KCC2017] NE-81,342.20442,-44.52459,G,0.3799,D,2017A&A...599A..28K
[KCC2017] NE-84,342.20568,-44.52325,G,0.4386,D,2017A&A...599A..28K
[KCC2017] NE-85,342.18576,-44.52405,G,0.4845,D,2017A&A...599A..28K
[BVR2013] J224844.23-443131.0,342.18429,-44.52529,LeG,0.73,D,2013A&A...559L...9B
[KCC2017] NE-88d,342.1952,-44.52786,G,1.2279,D,2017A&A...599A..28K
[KCC2017] NE-93b,342.19196,-44.52409,G,3.169,D,2017A&A...599A..28K
[KCC2017] NE-97,342.191,-44.52679,G,3.7131,D,2017A&A...599A..28K
[KCC2017] NE-98b,342.19085,-44.53566,G,5.051,D,2017A&A...599A..28K
[KCG2015] 31,342.184337,-44.536179,GiC,0.354,D,2015A&A...574A..11K
[RJL2014] AS1063 4.2,342.1922083333333,-44.529938888888886,LeG,1.26,D,2016A&A...587A..80C
[MSG2014] 21b,342.17883333333333,-44.536736111111104,LeG,3.6067,D,2017A&A...599A..28K
[MSG2014] 3a,342.19269,-44.531187,LeG,1.259,C,2018ApJ...855....4K
[MSG2014] 8a,342.18185,-44.540504,LeG,1.837,C,2018ApJ...855....4K
[ZFM2015] RXJ2248 8.1,342.18079,-44.540883,LeG,2.94,E,2014MNRAS.438.1417M
[RJL2014] AS1063 9.2,342.17478,-44.53859,LeG,3.02,E,2014MNRAS.438.1417M
[BVR2013] J224844.56-443223.9,342.17314,-44.539998,LeG,3.1171,C,2018A&A...613A..72G
[KCG2015] 52a,342.1791,-44.53863333333333,LeG,4.113,C,2018ApJ...855....4K
[MSG2014] 20a,342.18741666666665,-44.5387,LeG,3.118,C,2018ApJ...855....4K
[RJL2014] AS1063 7.3,342.1706666666667,-44.52209722222222,LeG,3.118,C,2018ApJ...855....4K
[MSG2014] 21a,342.1858333333333,-44.53886111111111,LeG,3.606,C,2018ApJ...855....4K
[KIS2018] AS1063 17.3,342.1697916666667,-44.52197777777778,LeG,3.606,C,2018ApJ...855....4K
[KIS2018] AS1063 58.1,342.190836,-44.535657,LeI,5.051,C,2018ApJ...855....4K
[KCG2015] 28,342.1819583333334,-44.53856944444445,G,0.351,D,2015A&A...574A..11K
UCAC2  13044377,342.21981962586,-44.491974806950005,SB*,2.3683078802516633e-06,B,2020AJ....160...83S
[KCC2017] NE-42,342.19550388673,-44.52602464319,GiC,0.3455,D,2017A&A...599A..28K
[KCG2015] 60,342.1799333333334,-44.535599999999995,G,0.3384,D,2017A&A...599A..28K
[KCC2017] NE-36,342.185714,-44.526089,GiC,0.344,D,2017A&A...599A..28K
[KCG2015] 22,342.178988,-44.532765,GiC,0.349,D,2015A&A...574A..11K
[KCC2017] NE-33,342.20085,-44.52723,G,0.3431,D,2017A&A...599A..28K
[KCG2015] 33,342.1604375,-44.53896388888889,G,0.356,D,2015A&A...574A..11K
[GVR2012] 1661,342.157132,-44.532661,GiC,0.345,C,2014ApJ...792...45R
[KCG2015] 25,342.186616,-44.540745,GiC,0.349,D,2015A&A...574A..11K
[GVR2012] 1647,342.14018749999997,-44.50072777777778,G,0.3541,D,2012AJ....144...79G
[KCG2015] 3,342.185727,-44.534555,GiC,0.335,D,2015A&A...574A..11K
[KCC2017] NE-39,342.193271,-44.526427,GiC,0.3448,D,2017A&A...599A..28K
[KCC2017] NE-11,342.18657,-44.53028,G,0.3347,D,2017A&A...599A..28K
[KIS2018] AS1063 59.1,342.181653,-44.54065,LeI,1.875,C,2018ApJ...855....4K
[KCG2015] 29,342.1845166666667,-44.54317777777778,G,0.353,D,2015A&A...574A..11K
[RBB2014] J224849.49-443043.2,342.20624599315994,-44.51207691006,GiC,0.3536,C,2014ApJ...792...45R
[KCC2017] NE-7,342.179416,-44.528183,GiC,0.3275,D,2017A&A...599A..28K
[KIS2018] AS1063 19.2,342.17547499999995,-44.535862,LeI,1.035,C,2018ApJ...855....4K
[GVR2012] 1501,342.17628749999994,-44.51139722222222,G,0.3558,C,2014ApJ...792...45R
[KIS2018] AS1063 44.3,342.181513,-44.520255000000006,LeI,2.976,C,2018ApJ...855....4K
[KCG2015] 63,342.18487916666663,-44.54065277777778,G,0.3491,D,2017A&A...599A..28K
[KCG2015] 56,342.17216666666667,-44.54313888888889,G,0.3494,D,2017A&A...599A..28K
[KCG2015] 16,342.176421,-44.5336,GiC,0.3461,D,2012AJ....144...79G
[KCG2015] 64,342.18556,-44.53859,G,0.335,D,2017A&A...599A..28K
[GDS2018] AS1063-732,342.2051886,-44.5444467,LeG,1.6388,C,2018A&A...613A..72G
[GVR2012] 325,342.224175,-44.534133,GiC,0.346,C,2014ApJ...792...45R
[BHF2019] RXCJ2248    230,342.1706,-44.54950000000001,G,2.08,E,2021MNRAS.501.1028Y
[BHF2019] RXCJ2248   2687,342.159,-44.519,G,1.14,E,2021MNRAS.501.1028Y
[BHF2019] RXCJ2248   2887,342.17619999999994,-44.51270000000001,G,1.583,E,2021MNRAS.501.1028Y
[BHF2019] RXCJ2248   3037,342.1944,-44.5131,G,2.2,E,2021MNRAS.501.1028Y
CLASH RXJ2248-4431 1773,342.1696535,-44.5485453,G,6.0,E,2014ApJ...792...76B
[KCG2015] 34,342.1736583333333,-44.532777777777774,G,0.359,D,2015A&A...574A..11K
[KCC2017] NE-73,342.18353,-44.53011,G,0.353,D,2017A&A...599A..28K
[GVR2012] 291,342.21355000000005,-44.53441666666667,G,0.0815,C,2014ApJ...792...45R
[GVR2012] 133,342.22282916666666,-44.55035833333333,G,0.457,D,2012AJ....144...79G
[GVR2012] 379,342.22791666666666,-44.52849444444444,G,0.3671,D,2012AJ....144...79G
[KCC2017] NE-8,342.18726,-44.52038,G,0.3279,D,2017A&A...599A..28K
[KCC2017] NE-83,342.20296,-44.52716,G,0.4382,D,2017A&A...599A..28K
[KCC2017] NE-87c,342.1901,-44.5301,G,0.7287,D,2017A&A...599A..28K
[KCC2017] NE-94a,342.18935,-44.51871,G,3.2857,D,2017A&A...599A..28K
[KCC2017] NE-94b,342.19615,-44.52292,G,3.2857,D,2017A&A...599A..28K
[KCC2017] NE-99a,342.18378,-44.52122,G,5.2373,D,2017A&A...599A..28K
[KCC2017] NE-99b,342.18874,-44.52276,G,5.2373,D,2017A&A...599A..28K
[KCG2015] 23,342.169807,-44.53553,GiC,0.349,D,2015A&A...574A..11K
[GVR2012] 1610,342.16037499999993,-44.528461111111106,G,0.459,D,2016ApJ...833..178V
[KIS2018] AS1063 57.1,342.188756,-44.522771,LeI,5.237,C,2018ApJ...855....4K
NAME CMC2020 GLASS 00093-99-99,342.1945875,-44.51285277777779,LeG,1.4317,C,2020MNRAS.492..821C
NAME CMC2020 GLASS 00800-99-99,342.19484,-44.527359,LeG,1.2282,C,2020MNRAS.492..821C
NAME CMC2020 R2248 LRb p3 M4 Q3 93  1,342.15819166666665,-44.52005833333333,LeG,1.485,C,2020MNRAS.492..821C
NAME CMC2020 R2248 MR p1 M1 Q4 10  1,342.1458999999999,-44.50835277777778,LeG,1.4312,C,2020MNRAS.492..821C
CLASH RXJ2248-4431 1563,342.176127,-44.5426723,LeG,5.815,E,2018ApJ...862..156L
[BHF2019] RXCJ2248   2086,342.179848,-44.525661,LeG,8.21,E,2018ApJ...854...73I
[BVR2013] J224843.01-443124.9,342.17922,-44.523586,LeG,1.3971,C,2018A&A...613A..72G
[IKO2018] HFF5C-3998-0372,342.166608,-44.510345,G,6.659,E,2018ApJ...862..156L
[WEC2019] 11,342.2020958333333,-44.47858333333333,G,0.341,D,2019ApJ...877....7W
[WEC2019] 21,342.2307,-44.55181666666666,G,0.403,D,2019ApJ...877....7W
[WEC2019] 31,342.16127916666665,-44.48750833333334,G,0.622,D,2019ApJ...877....7W
[IKO2018] HFF5C-4650-2338,342.19377,-44.542729,G,5.64,E,2018ApJ...854...73I
[IKO2018] HFF5C-4213-1414,342.175551,-44.528186,G,6.03,E,2018ApJ...854...73I
[IKO2018] HFF5C-4039-1566,342.168321,-44.532412,G,5.33,E,2018ApJ...854...73I
[KCC2017] NE-31,342.19019,-44.51652,G,0.3428,D,2017A&A...599A..28K
[KCC2017] NE-15,342.18901,-44.5247,G,0.3382,D,2017A&A...599A..28K
[KCG2015] 7,342.1715791666667,-44.53948333333333,G,0.337,D,2015A&A...574A..11K
[GVR2012] 996,342.1441666666666,-44.547799999999995,G,0.3479,D,2012AJ....144...79G
[GVR2012] 587,342.1568208333333,-44.56675833333334,G,0.83,D,2012AJ....144...79G
[WEC2019] 17,342.1400708333333,-44.557225,G,0.335,D,2019ApJ...877....7W
