IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
2537,0.0,0.0,0.1068,0.4347,0.0761,1.6201,10.1029,27.0,0,0.0,,99.0,0.45,10.0905,27.0,0.0,0.00643978,,1000000000.0,0.237135,10,16380,,,,30.381,28.585,28.438,27.773,27.904,27.884,27.748,,,,22.908,,,29.038,29.12,29.068,28.341,28.025,27.927,27.943,27.931,27.943,27.982,28.543,28.749,29.235,29.133,27.949,8.98753,6.47647,-3.47153,,,,AS1063clu,342.1844589,-44.5411208,-2.6946944551324092,-39.67452000001117,39.765926563300496,pagul21_photoz_f160w_radius,4.049693135443349,False
2554,0.0,0.0,0.0885,0.2422,0.049,0.871,16.7109,27.0,0,0.0,,99.0,1.18,16.2446,33.0,0.05,0.000296849,,1000000000.0,0.0620542,10,16380,,,,28.895,28.964,28.866,28.175,28.124,28.086,27.756,,,,,,,29.222,29.271,29.011,28.294,28.143,28.091,28.071,28.097,28.123,28.122,28.881,29.099,29.541,28.979,28.224,9.04414,5.98138,-4.35874,,,,AS1063clu,342.1793932,-44.5416916,-15.695183694242402,-41.72940000000551,44.58342310272365,pagul21_photoz_f160w_radius,4.287339853424121,False
15,0.29409,0.0,0.4764,0.2446,0.057,1.3245,21.672,33.0,0,0.0,,99.0,3.05,23.8032,33.0,0.0,6.77945e-06,,1000000000.0,0.177418,10,16380,,,,27.681,27.401,27.404,27.985,28.554,28.258,27.776,27.338,,,,,,27.308,27.496,27.563,27.466,27.428,27.769,27.788,27.824,27.859,27.975,28.801,28.733,29.288,28.509,27.772,8.77004,5.12636,-4.02438,,,,AS1063clu,342.1716699,-44.5093514,-35.51607291799452,74.69531999999504,82.70902166884797,pagul21_photoz_f160w_radius,5.693446138961598,False
1997,0.0,0.0,0.0936,0.2604,0.0518,0.9057,26.5878,3.0,0,0.0,,99.0,1.18,25.9548,33.0,0.05,2.31198e-06,,1000000000.0,0.0285579,9,16376,,,,,29.264,28.751,28.038,27.706,27.936,27.779,,,,,,,32.875,32.01,30.441,28.95,28.355,28.079,27.914,27.863,27.834,27.732,28.543,28.78,29.213,29.614,30.318,9.11317,6.12734,-4.49813,,,,AS1063clu,342.1692958,-44.5311512,-41.60890539970566,-3.783959999992703,41.78060987878468,pagul21_photoz_f160w_radius,4.180068745959489,False
231,0.0,0.0,0.3602,0.2876,0.0827,0.7208,24.0696,32.0,1,0.25,,99.0,1.18,26.6017,33.0,0.1,1.67307e-06,,1000000000.0,0.319613,10,16380,,,,29.211,28.824,28.153,28.102,28.262,27.721,27.798,27.362,,26.514,,,,29.387,29.287,29.113,28.438,28.144,28.016,27.884,27.84,27.811,27.71,28.344,28.178,28.834,28.227,27.18,9.1472,6.22013,-4.50927,,,,AS1063clu,342.1931475,-44.5121656,19.60351720437017,64.56419999998388,67.4746901320781,pagul21_photoz_f160w_radius,5.029269587735936,False
1189,0.0,0.0,0.1154,0.2549,0.0552,0.8521,18.6028,27.0,0,0.0,,99.0,1.18,18.3527,33.0,0.0,0.00010346,,1000000000.0,0.0707795,9,16376,,,,,28.961,28.326,27.97,28.513,27.877,27.825,,,,,,,29.168,29.224,28.986,28.251,28.096,28.043,28.019,28.044,28.071,28.064,28.821,29.029,29.486,28.968,28.13,9.06237,6.05837,-4.37613,,,,AS1063clu,342.1948852,-44.5225313,24.063108208687364,27.247680000004948,36.35201840401255,pagul21_photoz_f160w_radius,4.025561196800417,False
172,0.0,0.0,0.0861,0.2694,0.0499,1.5989,41.0978,31.0,0,0.0,,99.0,0.3,41.0072,31.0,0.0,1.24564e-09,,1000000000.0,0.139801,10,16380,,,,28.666,27.71,27.989,28.823,28.222,28.518,27.874,,26.925,,23.322,22.76,,28.068,28.21,28.218,27.857,27.832,28.02,28.018,28.054,28.095,28.149,28.935,29.006,29.49,29.039,28.073,8.82027,5.64208,-3.68195,,,,AS1063clu,342.1781348,-44.5115782,-18.92471083922055,66.67883999998594,69.31242589963098,pagul21_photoz_f160w_radius,5.203834946654365,False
1092,0.0,0.0,0.2242,0.3496,0.0651,1.4462,27.3288,31.0,0,0.0,,99.0,0.56,27.1087,31.0,0.0,1.29842e-06,,1000000000.0,0.252536,10,16380,,,,28.493,27.848,27.891,27.944,28.063,28.395,27.875,,25.057,,,,,27.983,28.121,28.25,27.819,27.807,27.968,27.957,27.975,28.016,28.063,28.808,28.865,29.371,29.102,27.937,8.83667,5.97482,-3.42463,,,,AS1063clu,342.2067985,-44.5213667,54.6371114960271,31.440239999989217,63.03731152171878,pagul21_photoz_f160w_radius,4.945103467390625,False
2481,0.0,0.0,0.0572,0.306,0.0473,1.083,298.153,3.0,0,0.0,,99.0,6.6,296.698,33.0,0.0,3.7402999999999998e-65,,1000000000.0,0.0370272,10,16380,,,,31.443,30.027,29.25,28.716,28.189,27.906,27.881,,22.791,,,,,33.135,32.372,30.74,29.187,28.517,28.236,28.062,27.994,27.958,27.832,28.621,28.846,29.252,29.682,30.277,9.19281,6.36296,-4.52103,,,,AS1063clu,342.2033253,-44.5402619,45.7235755138266,-36.5824799999956,58.55700812642909,pagul21_photoz_f160w_radius,4.739639020880969,False
2804,0.0,0.0,0.1408,0.2354,0.0588,0.6848,39.0252,26.0,0,0.0,,99.0,0.53,39.6721,28.0,0.0,2.42833e-09,,1000000000.0,0.0500036,10,16380,,,,30.047,28.698,28.431,28.102,27.791,27.653,27.886,28.312,,,23.41,22.537,,29.527,29.567,29.271,28.483,28.266,28.151,28.087,28.086,28.084,28.001,28.731,29.07,29.476,28.696,28.478,9.10712,6.02196,-4.5382,,,,AS1063clu,342.1862351,-44.5490866,1.8637020125799988,-68.35140000001445,68.37680357514286,pagul21_photoz_f160w_radius,5.119865535838095,False
