IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1,0.30233,0.1845,0.3328,0.2247,0.1221,0.3109,88.2491,1.0,0,0.0,508800000.0,99.0,3.51,92.7154,33.0,0.0,7.36402e-21,,1000000000.0,2900070.0,10,4092,,,,28.296,26.868,26.734,27.118,26.949,27.392,27.349,26.955,,,,,,27.898,27.945,27.657,27.1,27.011,27.075,27.064,27.099,27.128,27.129,27.868,28.225,28.716,29.26,31.456,8.75749,6.10459,-2.97192,,,,AS1063clu,342.3345699,-44.5659243
2,1.5759,0.0,3.2251,1.8836,0.7051,2.8096,0.0725332,27.0,0,0.0,,99.0,1.12,0.153936,33.0,0.05,0.92592,,1000000000.0,20.1595,6,3836,,,,27.285,27.422,27.578,26.223,26.445,23.558,,,,,,,,28.5,27.478,27.334,27.402,27.447,26.977,26.535,26.437,26.394,26.327,26.319,26.307,26.477,26.992,26.487,8.91442,8.70626,-0.66778,,,,AS1063clu,342.3430286,-44.5667839
3,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,29.7182,9,4060,,,,23.259,21.851,20.996,,20.136,36.239,21.561,21.132,26.185,20.588,,,,22.22,22.399,22.622,22.358,22.403,22.708,22.721,22.751,22.788,22.87,23.697,23.547,24.21,23.628,22.54,,,,,,,AS1063clu,342.3171411,-44.5141087
5,0.58422,0.5435,0.6885,0.607,0.5233,4.2618,36.2449,1.0,0,0.0,1434000000.0,99.0,4.26,41.3558,33.0,0.2,1.04639e-09,,1000000000.0,161120000.0,9,4060,,,,28.587,27.074,26.046,,26.083,43.603,27.062,25.915,23.359,24.961,,,,28.968,28.698,28.411,27.111,26.112,25.797,25.672,25.587,25.519,25.425,25.534,25.897,26.257,26.765,28.693,9.13836,7.91982,-2.32674,,,,AS1063clu,342.3348007,-44.514024
6,0.42445,0.0322,0.6215,0.4457,0.1677,3.5462,1.69068,1.0,0,0.0,1278000000.0,99.0,3.53,1.92921,33.0,0.15,0.381134,,1000000000.0,53574100.0,8,3932,,,,28.274,26.954,26.418,,25.403,,26.575,26.022,26.206,25.007,,,,28.826,28.744,28.25,26.998,26.375,26.159,26.069,26.019,25.992,25.923,26.317,26.654,26.946,27.546,29.548,9.12,7.28432,-2.94193,,,,AS1063clu,342.3345537,-44.5140169
8,4.2785,4.2433,4.3502,4.2668,4.1915,4.3235,5.68071,33.0,3,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,340.653,9,4088,,,,,26.057,25.327,45.532,25.973,43.395,25.985,25.602,25.016,24.61,,,,,,33.881,26.052,25.344,25.485,25.578,25.623,25.675,25.507,25.295,25.65,25.658,25.71,27.024,8.72758,8.02628,-0.96818,,,,AS1063clu,342.3283391,-44.5141673
9,0.43544,0.0878,0.5862,0.3125,0.1081,0.6761,1.54496,27.0,0,0.0,,99.0,3.43,1.92077,33.0,0.05,0.382745,,1000000000.0,0.518801,10,4092,,,,27.501,26.623,26.238,44.677,26.124,40.664,25.96,26.65,26.972,26.477,,,,27.474,27.554,27.428,26.597,26.394,26.378,26.338,26.354,26.388,26.366,27.081,27.266,27.77,27.416,26.318,8.87493,6.81299,-2.49473,,,,AS1063clu,342.3177668,-44.5148165
10,0.0,0.0,0.0175,0.0666,,0.5062,37.5009,2.0,0,0.0,508800000.0,99.0,0.47,34.7943,33.0,0.05,2.78298e-08,,1000000000.0,1581040.0,8,3932,,,,25.355,25.399,25.302,,25.044,,24.726,24.689,27.218,24.444,,,,26.162,26.095,25.521,25.304,25.291,25.201,25.197,25.197,25.181,25.274,26.071,26.458,26.934,27.456,29.683,8.73413,4.29773,-4.66339,,,,AS1063clu,342.3372409,-44.5143195
12,0.44671,0.421,0.4554,0.4454,0.3894,0.5619,98.8034,1.0,0,0.0,806400000.0,99.0,3.6,104.066,33.0,0.05,2.52612e-23,,1000000000.0,216592000.0,9,4060,,,,25.903,24.748,24.122,,23.815,41.4,23.684,24.82,21.608,24.179,,,,25.754,25.786,25.643,24.771,24.383,24.296,24.291,24.267,24.266,24.283,24.731,25.075,25.403,26.015,28.065,8.91702,8.08064,-1.36905,,,,AS1063clu,342.3229425,-44.5144587
13,2.7972,2.7325,2.8703,2.8472,0.5016,3.0297,11.5371,33.0,1,0.2,,99.0,0.07,17.2228,33.0,0.4,0.000182015,,1000000000.0,728.427,10,4092,,,,25.991,25.381,25.142,43.75,25.201,42.759,25.063,24.894,23.83,24.514,,,,,29.368,26.026,25.357,25.247,25.211,25.206,24.952,24.718,24.676,24.425,24.367,24.318,24.54,24.813,8.73067,7.92186,-1.10965,,,,AS1063clu,342.3264028,-44.5144957
14,0.23365,0.2268,0.2435,0.2392,0.2264,0.2609,278.307,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,13.2162,9,3964,,,,23.424,22.926,22.749,,21.993,,21.829,23.125,,21.7,,,,22.627,22.816,22.883,22.785,22.748,23.089,23.108,23.144,23.179,23.295,24.121,24.053,24.608,23.828,23.091,8.70006,,,,,,AS1063clu,342.3169485,-44.5141709
15,0.54925,0.4408,0.5912,0.4664,0.3274,0.563,17.5773,2.0,0,0.0,1139000000.0,99.0,0.08,20.6689,32.0,0.5,3.2494e-05,,1000000000.0,292433000.0,8,3932,,,,26.439,25.33,24.717,,24.334,,24.36,24.342,23.346,24.539,,,,26.865,26.803,26.485,25.344,24.711,24.496,24.41,24.344,24.3,24.217,24.576,24.893,25.187,25.785,27.775,9.04208,8.27459,-1.56338,,,,AS1063clu,342.3272628,-44.5146458
17,0.030675,0.0,0.0746,0.1106,0.0476,0.1895,27.6146,1.0,0,0.0,4500000000.0,99.0,0.36,31.7983,1.0,0.0,1.24478e-07,,1000000000.0,18681200.0,8,3932,,,,27.646,26.216,25.45,,25.235,,25.269,25.091,24.178,28.942,,,,30.63,28.79,27.369,26.174,25.639,25.318,25.245,25.213,25.168,25.163,25.934,26.327,26.827,27.346,29.573,9.51196,6.91963,-6.12554,,,,AS1063clu,342.3408912,-44.5147063
18,0.0,0.0,8.0,,,,1000000000.0,28.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,12.9909,10,4092,,,,24.283,22.955,22.303,43.258,22.516,40.066,21.933,22.127,26.267,23.496,,,,23.764,23.86,23.797,23.051,22.914,22.945,22.915,22.939,22.979,22.969,23.701,23.853,24.355,23.978,22.91,,,,,,,AS1063clu,342.335296,-44.5148994
19,0.30175,0.1996,0.3485,0.2478,0.1193,0.3333,29.8899,28.0,0,0.0,,99.0,3.46,34.6375,33.0,0.0,3.01002e-08,,1000000000.0,0.498586,8,3932,,,,27.142,26.217,25.709,,25.27,,25.141,25.865,,24.317,,,,26.909,26.988,26.776,26.16,26.023,26.065,26.049,26.08,26.114,26.119,26.876,27.056,27.513,26.995,26.157,8.83344,6.39759,-2.8607,,,,AS1063clu,342.3323286,-44.514174
20,3.8011,0.6752,4.561,1.1391,0.6478,2.3168,0.709811,1.0,0,0.0,806400000.0,99.0,3.31,0.117411,33.0,0.05,0.942984,,1000000000.0,3437350000.0,7,3928,,,,,37.511,36.879,,23.422,,23.497,23.268,23.37,23.389,,,,24.969,24.849,24.787,24.748,24.09,23.508,23.446,23.397,23.367,23.292,23.283,23.471,23.87,24.352,26.282,8.9151,9.28851,-0.14123,,,,AS1063clu,342.3050586,-44.5149142
24,0.30303,0.2995,0.302,0.3006,0.2934,0.3074,1444.73,32.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7.64958,8,3932,,,,25.161,23.639,22.805,,22.276,,22.078,21.831,,22.702,,,,23.848,24.003,24.164,23.779,23.792,24.015,24.015,24.041,24.077,24.137,24.946,24.795,25.458,24.876,23.788,,,,,,,AS1063clu,342.3300893,-44.5152545
25,2.8733,2.5584,3.0661,1.9132,0.176,2.8892,21.1671,33.0,1,0.1,,99.0,0.08,20.8924,33.0,0.15,2.90586e-05,,1000000000.0,129.084,8,3932,,,,25.599,25.264,25.101,,23.993,,23.948,25.785,23.508,24.89,,,,26.911,25.686,25.455,25.492,25.601,25.547,25.367,25.331,25.332,25.387,25.346,25.346,25.561,26.063,25.133,8.76727,6.04452,-3.09613,,,,AS1063clu,342.3263434,-44.5142112
26,6.6439,4.076,7.8445,2.8057,1.1939,6.5378,56.5534,33.0,1,0.25,,99.0,4.92,55.071,33.0,0.2,1.10024e-12,,1000000000.0,376.259,7,3924,,,,37.648,,39.984,,25.522,,25.682,25.634,21.362,25.213,,,,,30.33,27.305,26.555,26.368,26.269,26.224,25.935,25.686,25.56,25.215,25.13,25.056,25.272,25.48,8.88842,9.17456,-0.45346,,,,AS1063clu,342.3057422,-44.5152426
27,0.25442,0.1528,0.3304,0.2109,0.1351,0.2766,31.3663,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.113862,9,3964,,,,28.234,26.817,26.159,43.86,26.107,,25.909,24.989,27.848,24.231,,,,31.057,29.803,28.282,26.794,26.176,25.82,25.647,25.599,25.568,25.471,26.266,26.568,27.072,27.489,28.727,9.50653,7.10037,-5.75054,,,,AS1063clu,342.3179136,-44.5152331
29,0.0,0.0,8.0,,,,1000000000.0,18.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,20568.1,7,4048,,,,,,35.235,,21.401,36.25,21.3,21.485,,22.676,,,,inf,inf,inf,inf,inf,31.96,30.515,29.507,28.788,26.977,23.807,22.544,21.848,21.064,20.444,,,,,,,AS1063clu,342.3085535,-44.5154654
31,0.080471,0.0,0.208,0.1924,0.0532,0.6353,20.24,27.0,2,0.05,,99.0,0.56,20.4774,29.0,0.0,3.57598e-05,,1000000000.0,0.121274,8,3932,,,,27.82,27.289,26.945,,27.386,,26.675,27.06,24.874,,,,,28.428,28.358,27.853,27.217,26.98,26.941,26.916,26.932,26.938,26.938,27.628,28.008,28.299,27.478,27.197,8.874,6.35498,-3.01939,,,,AS1063clu,342.3416618,-44.5142842
32,5.0048,4.999,5.0463,5.0224,5.0031,5.0467,143.894,33.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3426.59,8,3932,,,,27.539,25.78,23.811,,22.875,,22.933,22.95,24.429,23.802,,,,,,,25.981,23.748,23.647,23.668,23.699,23.743,23.668,23.569,23.527,23.505,23.517,24.652,9.51291,9.09087,-3.71208,,,,AS1063clu,342.3158245,-44.5156028
33,0.92033,0.0881,2.2056,1.3292,0.3584,2.1401,66.2438,33.0,0,0.0,,99.0,1.51,66.3729,33.0,0.0,3.86644e-15,,1000000000.0,3.44788,8,3932,,,,27.562,28.284,27.713,,26.782,,26.751,,22.058,24.514,,,,27.543,27.587,27.758,27.984,28.147,27.958,28.047,27.981,27.886,28.325,28.457,28.683,29.136,29.279,29.043,8.74798,6.67022,-2.45168,,,,AS1063clu,342.3211716,-44.5143314
34,6.645,1.1817,8.0,2.5308,0.997,6.5179,36.3377,33.0,2,0.2,,99.0,4.92,35.096,33.0,0.2,2.3933e-08,,1000000000.0,123.651,7,3916,,,,37.557,39.827,,,26.107,,26.316,26.524,22.7,26.186,,,,,28.807,27.378,27.039,27.025,26.914,26.775,26.588,26.449,26.313,26.098,26.059,26.03,26.383,26.141,8.90646,8.72228,-0.96142,,,,AS1063clu,342.3043436,-44.5155484
36,0.95842,0.9064,1.0146,0.9539,0.8756,1.0157,23.0637,33.0,2,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,306.6,9,3964,,,,24.946,24.685,23.953,42.973,23.532,,23.536,23.347,22.08,23.354,,,,25.233,25.004,24.967,24.656,23.97,23.714,23.306,23.3,23.535,23.288,23.214,23.523,23.682,23.997,22.676,8.90096,9.21257,-0.19831,,,,AS1063clu,342.3250667,-44.5151162
37,1.2399,0.6758,2.6668,1.2277,0.1719,2.2316,9.67554,33.0,3,0.05,,99.0,1.98,10.295,31.0,0.0,0.0058139,,1000000000.0,7.11422,9,3964,,,,27.356,27.496,27.648,46.847,26.438,,25.998,28.596,26.045,,,,,27.191,27.205,27.318,27.475,27.466,27.268,27.392,27.2,27.079,27.481,27.568,27.826,28.276,28.393,27.859,8.76029,6.66307,-2.50682,,,,AS1063clu,342.336006,-44.5144545
38,0.60999,0.5505,0.6856,0.5989,0.4722,0.6679,56.2001,30.0,1,0.15,,99.0,0.1,57.1995,33.0,0.4,3.79568e-13,,1000000000.0,28.5407,8,3932,,,,25.503,24.978,24.44,,24.313,,24.295,24.173,21.443,24.124,,,,25.632,25.551,25.502,24.985,24.44,24.211,24.267,24.193,24.132,24.12,24.369,24.719,24.846,25.272,24.031,8.82224,8.36844,-0.8365,,,,AS1063clu,342.3143692,-44.5159087
41,2.495,2.0083,3.3138,1.5798,0.186,2.8811,6.67282,33.0,1,0.2,,99.0,2.87,5.2586,1.0,0.0,0.0721288,,1000000000.0,14.4688,9,3964,,,,28.682,28.223,28.243,47.962,27.688,,27.762,27.166,29.01,25.122,,,,29.213,28.584,28.439,28.359,28.332,27.894,27.679,27.676,27.755,27.62,27.463,27.482,27.801,27.978,27.676,8.78204,7.96182,-1.12894,,,,AS1063clu,342.3151429,-44.5145381
43,0.30245,0.2994,0.3017,0.3005,0.2934,0.3073,1102.27,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,21.6315,8,3932,,,,23.492,22.3,21.575,,21.028,,20.878,21.228,26.027,21.784,,,,22.564,22.744,22.967,22.703,22.748,23.052,23.066,23.096,23.133,23.215,24.042,23.892,24.555,23.973,22.885,8.70006,,,,,,AS1063clu,342.3317251,-44.5165126
44,2.0736,1.2164,2.5003,1.762,1.0832,2.3192,7.01488,31.0,3,0.05,,99.0,1.3,6.15215,30.0,0.0,0.04614,,1000000000.0,103.025,9,3964,,,,25.397,25.477,25.338,,24.692,,24.389,24.82,25.383,24.028,,,,26.077,25.454,25.34,25.451,25.524,25.267,25.029,25.049,25.092,25.074,25.088,25.09,25.346,25.78,25.269,8.71121,8.84017,-0.11295,,,,AS1063clu,342.3196291,-44.5147534
45,0.22453,0.2171,0.2314,0.2241,0.2143,0.2335,285.481,33.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,27.4931,8,3932,,,,23.263,23.047,22.454,,22.054,,22.205,21.877,24.455,22.057,,,,23.748,23.679,23.363,22.945,22.523,22.682,22.581,22.55,22.522,22.499,23.142,23.14,23.619,22.734,22.206,9.15045,,,,,,AS1063clu,342.3257154,-44.5165053
46,0.099065,0.0,0.3574,0.2335,0.0765,0.3939,10.7056,24.0,0,0.0,,99.0,3.47,14.154,33.0,0.05,0.000844288,,1000000000.0,0.115922,8,3932,,,,28.411,27.41,27.11,,26.903,,26.636,25.754,,27.009,,,,28.739,28.729,28.283,27.376,27.055,26.873,26.789,26.774,26.758,26.661,27.392,27.718,28.119,27.283,27.183,9.1519,6.31016,-4.16539,,,,AS1063clu,342.3370096,-44.5146366
48,0.30152,0.2595,0.3294,0.2734,0.228,0.3197,162.538,33.0,0,0.0,,99.0,0.0,165.366,1.0,0.0,1.23398e-36,,1000000000.0,3.00276,9,4060,,,,27.595,25.278,24.36,,23.3,42.449,32.598,24.181,,20.842,,,,24.486,24.67,24.775,24.63,24.638,24.961,24.976,25.01,25.045,25.143,25.972,25.844,26.474,25.812,24.846,8.72754,5.35201,-3.79323,,,,AS1063clu,342.3174712,-44.5140064
53,0.85821,0.7367,0.9162,0.8005,0.7251,0.8819,9.90855,1.0,0,0.0,806400000.0,99.0,0.11,16.957,32.0,0.4,0.000207892,,1000000000.0,1431190000.0,8,3932,,,,24.938,24.641,23.776,,23.133,,22.996,23.618,23.496,22.899,,,,25.035,24.986,25.016,24.654,23.752,23.572,23.526,23.559,23.525,23.527,23.586,23.978,24.328,24.835,26.816,8.85961,8.89148,-0.39764,,,,AS1063clu,342.3277267,-44.5166042
57,0.079197,0.0629,0.114,0.1298,0.0719,0.2636,170.79,1.0,0,0.0,904800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,15360400.0,9,4060,,,,25.245,24.624,24.428,,23.708,40.431,23.241,22.967,26.368,22.479,,,,26.178,25.991,25.188,24.645,24.477,24.441,24.442,24.453,24.453,24.465,25.252,25.565,26.064,26.576,28.782,8.96669,6.81465,-2.8103,,,,AS1063clu,342.3358066,-44.516669
59,0.0,0.0,8.0,,,,1000000000.0,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,6221.07,8,4080,,,,,,35.744,38.694,22.253,37.14,22.083,22.09,,22.108,,,,inf,inf,inf,inf,inf,29.671,28.555,28.556,28.44,26.927,23.187,21.985,21.378,20.819,,,,,,,,AS1063clu,342.2994721,-44.5167791
63,5.6474,0.7469,5.8199,5.4544,0.9268,5.8168,6.66784,33.0,1,0.2,,99.0,5.01,6.09652,33.0,0.25,0.0474413,,1000000000.0,748.069,9,3964,,,,31.359,29.752,27.136,44.328,26.169,,26.224,25.825,25.75,26.144,,,,,,,30.003,27.069,26.406,26.345,26.322,26.303,26.291,25.737,25.513,25.53,25.442,26.025,9.47272,8.44618,-4.04282,,,,AS1063clu,342.3169453,-44.5166149
65,6.7127,0.0,8.0,4.1091,1.292,6.8318,47.7454,26.0,0,0.3,,99.0,6.27,47.0076,33.0,0.5,6.20062e-11,,1000000000.0,0.118213,7,3952,,,,,,38.586,50.775,31.994,,36.493,28.109,24.651,,,,,,,46.122,39.905,38.015,37.091,36.637,36.339,36.061,34.723,33.828,33.626,33.377,33.138,34.435,9.0021,4.9812,-4.93634,,,,AS1063clu,342.3216967,-44.5165605
68,0.0,0.0,0.106,0.2136,0.0447,0.554,86.069,33.0,0,0.0,,99.0,1.19,87.219,33.0,0.0,1.14985e-19,,1000000000.0,0.0921173,9,4088,,,,,47.516,47.235,49.742,31.121,48.305,28.156,,,25.698,,,,27.736,27.926,28.031,27.943,28.015,28.182,28.208,28.245,28.278,28.419,29.199,29.285,29.702,28.761,28.307,9.11962,5.58172,-5.10603,,,,AS1063clu,342.2988226,-44.5148894
69,1.1442,0.5545,1.546,0.8373,0.43,1.7215,1.27486,1.0,0,0.0,718700000.0,99.0,0.83,1.26946,1.0,0.0,0.530078,,1000000000.0,398601000.0,7,3916,,,,35.97,38.948,,,24.995,,24.814,25.018,24.789,25.629,,,,26.22,26.194,26.239,26.03,25.151,25.026,24.972,24.957,24.945,24.948,25.005,25.399,25.739,26.242,28.247,8.97292,8.41301,-1.32893,,,,AS1063clu,342.303601,-44.5167131
71,0.28395,0.1909,0.4379,0.2621,0.1123,0.3858,4.36163,21.0,0,0.0,,99.0,2.19,6.47273,33.0,0.0,0.0393065,,1000000000.0,0.417107,7,3916,,,,35.482,38.88,,,24.811,,24.948,24.798,25.909,24.421,,,,27.888,27.75,27.286,26.247,25.76,25.42,25.174,25.092,25.041,24.834,25.614,25.466,26.075,25.379,24.477,9.25511,7.19246,-3.96245,,,,AS1063clu,342.3048632,-44.5169652
73,1.5497,1.4477,1.9902,1.6396,1.3886,1.8776,4.38422,33.0,2,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1278.97,9,4060,,,,24.599,24.536,24.172,,23.338,38.496,23.15,23.181,22.541,22.791,,,,25.915,25.016,24.643,24.509,24.228,23.738,23.466,23.402,23.371,23.096,22.795,22.75,23.008,23.182,22.746,8.87657,9.53255,0.18886,,,,AS1063clu,342.315517,-44.5170535
75,0.25254,0.2158,0.3424,0.1022,0.0249,0.2707,35.5479,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2463310.0,8,4056,,,,,40.033,36.642,,25.83,37.99,25.502,25.683,,25.247,,,,26.369,26.326,25.783,25.525,25.492,25.479,25.515,25.543,25.554,25.656,26.449,26.841,27.342,27.865,30.102,9.05986,5.91975,-4.69476,,,,AS1063clu,342.3076369,-44.5170713
77,2.8515,2.5825,3.1033,2.943,2.689,3.2612,30.528,33.0,2,0.25,,99.0,3.36,32.839,28.0,0.0,7.39788e-08,,1000000000.0,467.807,10,4092,,,,27.256,26.295,26.283,42.386,26.375,38.807,25.963,25.687,24.434,22.191,,,,,32.289,27.393,26.442,26.324,26.15,26.077,25.899,25.673,25.426,25.084,24.985,24.911,25.07,25.407,8.7478,9.13597,0.09017,,,,AS1063clu,342.3308892,-44.5172283
78,0.0,0.0,0.0983,0.1432,0.0406,0.3373,34.3765,3.0,0,0.0,,99.0,3.56,38.462,33.0,0.0,4.44727e-09,,1000000000.0,0.0312089,9,4060,,,,28.39,27.266,26.843,,25.596,44.634,26.195,25.854,25.459,,,,,31.076,29.755,28.361,27.209,26.769,26.492,26.379,26.352,26.332,26.372,27.146,27.443,27.895,28.248,29.598,9.1907,6.32704,-4.38231,,,,AS1063clu,342.3398372,-44.5150581
79,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,5953.23,8,3932,,,,23.066,21.553,20.801,,20.347,,20.327,20.502,25.017,21.679,,,,,,23.046,21.559,21.547,21.724,21.871,21.967,22.072,21.796,22.144,22.161,22.241,22.362,23.595,,,,,,,AS1063clu,342.3109042,-44.5175651
81,2.3628,0.4566,2.4806,0.6984,0.4845,2.3563,18.7104,33.0,3,0.1,,99.0,0.48,15.6975,33.0,0.15,0.000390234,,1000000000.0,24.2842,9,3964,,,,25.329,25.262,25.146,44.12,24.798,,24.558,24.601,25.695,24.045,,,,25.175,25.271,25.315,25.272,25.042,24.998,24.986,25.08,25.052,25.058,25.359,25.785,25.688,26.312,24.761,8.85633,5.49929,-3.80676,,,,AS1063clu,342.3375986,-44.5176705
83,2.816,2.5405,2.9695,2.7005,1.655,2.9826,34.0735,33.0,3,0.2,,99.0,1.98,35.6686,33.0,0.25,1.79746e-08,,1000000000.0,293.008,10,4092,,,,26.845,26.158,26.305,42.376,25.22,36.355,24.931,25.808,24.246,22.289,,,,,28.891,26.748,26.234,26.312,26.11,26.035,25.845,25.669,25.547,25.294,25.251,25.205,25.492,25.568,8.74332,8.95659,-0.09059,,,,AS1063clu,342.3324286,-44.5178721
85,0.26957,0.2279,0.3128,0.1114,0.0256,0.2707,310.183,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.658856,8,4072,,,,,34.622,,36.685,23.128,34.909,22.47,21.884,25.507,20.646,,,,25.033,24.939,24.314,23.848,23.669,23.557,23.543,23.539,23.521,23.566,24.363,24.727,24.974,23.599,25.047,8.92462,6.52084,-3.41223,,,,AS1063clu,342.3061919,-44.5180184
86,1.7745,1.5673,2.0218,1.8181,1.4536,2.3065,10.0011,33.0,3,0.3,,99.0,2.55,11.022,25.0,0.0,0.00404207,,1000000000.0,108.279,9,3964,,,,27.309,27.596,27.215,46.094,27.098,,26.792,26.385,25.026,25.117,,,,29.457,28.16,27.599,27.54,27.162,26.756,26.429,26.338,26.286,26.035,25.708,25.622,25.799,26.134,25.252,8.82486,8.47566,-0.73724,,,,AS1063clu,342.3284334,-44.5150661
87,0.29894,0.0405,0.4279,0.2358,0.0774,0.3678,5.85352,32.0,3,0.05,,99.0,2.13,8.29936,33.0,0.0,0.0157695,,1000000000.0,1.49165,9,3964,,,,27.024,26.278,25.607,40.699,25.354,,25.457,25.362,26.595,24.759,,,,25.626,25.68,25.684,25.363,25.342,25.406,25.389,25.409,25.429,25.489,26.266,26.196,26.752,25.972,25.235,9.17018,6.7332,-4.076,,,,AS1063clu,342.3085894,-44.5179055
88,0.0,0.0,0.1192,0.2115,0.0498,0.4257,86.0174,33.0,0,0.0,,99.0,1.19,89.0989,33.0,0.0,4.49177e-20,,1000000000.0,0.131945,8,3932,,,,37.658,40.163,44.794,,29.802,,27.648,30.217,,26.61,,,,27.346,27.536,27.641,27.553,27.625,27.792,27.817,27.855,27.887,28.029,28.809,28.895,29.312,28.371,27.917,9.17686,5.69976,-5.18413,,,,AS1063clu,342.3079654,-44.5150433
90,0.0,0.0,0.0346,0.0812,0.0191,0.2536,58.0836,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1254950.0,9,4084,,,,34.463,,41.433,43.039,26.24,43.085,25.886,25.869,,24.955,,,,26.613,26.557,25.971,25.75,25.74,25.718,25.759,25.784,25.789,25.912,26.712,27.119,27.607,28.138,30.38,9.02498,5.70301,-4.78637,,,,AS1063clu,342.3096656,-44.5151147
91,0.22748,0.2172,0.2431,0.2326,0.2183,0.2519,321.457,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.95784,9,4060,,,,24.413,24.377,24.429,,24.234,,23.915,23.826,,23.772,,,,24.163,24.351,24.441,24.345,24.36,24.619,24.64,24.677,24.711,24.835,25.656,25.615,26.139,25.308,24.671,8.70136,,,,,,AS1063clu,342.3385671,-44.5180289
93,2.5228,2.4124,2.5976,2.6047,2.5018,2.7171,9.70193,32.0,1,0.15,,99.0,1.17,15.8278,33.0,0.2,0.000365621,,1000000000.0,565.295,8,3932,,,,25.427,25.143,25.081,,24.788,,24.418,24.363,23.052,25.074,,,,,27.093,25.46,25.121,25.067,25.06,24.876,24.67,24.529,24.436,24.224,24.21,24.18,24.512,24.423,8.71777,9.47601,0.49968,,,,AS1063clu,342.338482,-44.5182089
94,0.2821,0.2332,0.3238,0.2303,0.0676,0.2899,49.1219,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,16.6486,7,3916,,,,33.712,38.464,,,23.026,,22.855,22.644,24.7,23.307,,,,22.287,22.475,22.605,22.497,22.577,22.743,22.764,22.801,22.835,22.959,23.78,23.739,24.263,23.432,22.795,9.01127,7.15523,-3.09946,,,,AS1063clu,342.30171,-44.5182289
96,0.42285,0.373,0.5089,0.4022,0.2949,0.4782,28.3503,1.0,0,0.0,1015000000.0,99.0,0.08,32.8925,3.0,0.0,7.20241e-08,,1000000000.0,146202000.0,9,4060,,,,26.28,25.198,24.725,,24.559,41.39,24.54,24.756,22.911,25.394,,,,26.593,26.61,26.266,25.186,24.787,24.663,24.623,24.603,24.608,24.579,25.051,25.432,25.754,26.35,28.404,8.97977,7.94724,-1.68356,,,,AS1063clu,342.3380673,-44.5184366
98,4.9212,4.6489,4.9495,4.8207,1.9187,6.8216,9.60765,33.0,1,0.3,,99.0,6.65,10.5116,1.0,0.0,0.0052171,,1000000000.0,4846.51,10,4092,,,,34.704,39.435,38.447,40.933,24.611,39.378,24.261,24.377,22.754,23.963,,,,,,,27.79,25.367,25.077,24.946,24.878,24.824,24.29,23.39,23.657,23.446,23.31,24.256,8.78297,10.36661,1.28281,,,,AS1063clu,342.2967779,-44.5185604
