catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
5492,154,4.3716,4.2938,4.4419,4.3472,4.2519,4.4251,13.9149,26.0,0,0.3,,99.0,3.25,20.4198,26.0,0.4,3.68044e-05,,1000000000.0,41093.5,10,16380,,,,29.18,26.852,25.126,23.643,23.021,22.655,22.315,21.129,20.175,19.904,20.698,20.713,,,,38.817,26.76,24.475,23.471,23.012,22.716,22.427,21.149,20.167,19.926,19.66,19.408,20.624,9.35,11.55682,0.18765,,,,AS1063clu,342.1970853,-44.5133288,[BHF2019] RXCJ2248   2871,342.1971,-44.51330000000001,G,1.34,E,2021MNRAS.501.1028Y,0.1103340058903533,SIMBAD
5540,209,0.39709,0.3764,0.4208,0.3841,0.3417,0.4181,31.2335,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,110.856,10,16380,,,,24.785,23.109,22.272,21.863,21.623,21.513,21.428,20.612,21.3,21.669,22.553,23.213,,26.771,25.756,24.686,23.105,22.258,21.889,21.62,21.448,21.299,20.918,21.339,21.628,21.991,21.72,20.868,9.42677,9.57856,-2.42573,,,,AS1063clu,342.1928236,-44.5149598,[KCC2017] NE-27,342.19269,-44.51492,G,0.3424,D,2017A&A...599A..28K,0.37168357233942684,SIMBAD
5573,249,1.3255,1.2733,1.3497,1.3093,1.2777,1.3399,15.2832,18.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,939.508,10,16380,,,,27.765,26.165,24.283,22.696,22.118,21.876,21.68,20.956,19.909,19.468,21.229,21.23,,31.081,28.972,27.421,25.879,24.298,22.718,22.127,21.861,21.665,20.866,20.04,20.051,20.451,20.644,20.525,9.56409,10.81903,-2.7652,,,,AS1063clu,342.163373,-44.5147559,[BHF2019] RXCJ2248   2922,342.1634,-44.5148,G,1.55,E,2021MNRAS.501.1028Y,0.1732300924652987,SIMBAD
5580,257,3.8544,3.5089,3.8992,3.7277,3.5709,3.8855,12.2741,28.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,9034.78,10,16380,,,,26.21,24.409,23.787,23.597,23.436,23.34,23.27,22.221,21.516,21.744,21.979,22.689,,,,26.875,24.369,23.778,23.605,23.498,23.372,23.247,22.15,21.653,21.45,21.392,21.301,22.499,8.99869,11.11757,1.41215,,,,AS1063clu,342.2053612,-44.5155148,[BVR2013] J224849.28-443055.8,342.2053289,-44.5154793,LeG,3.5457,C,2018A&A...613A..72G,0.15234070364743094,SIMBAD
5602,279,0.0,0.0,0.0239,0.0414,0.01,0.1187,875.329,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000880686,10,16380,,,,29.472,28.09,27.471,27.324,27.048,27.125,27.214,27.67,,,,,,31.824,30.345,28.977,28.086,27.658,27.363,27.291,27.259,27.211,27.384,28.163,28.579,28.967,29.337,33.923,9.42059,4.91014,-7.22146,,,,AS1063clu,342.192395,-44.5156741,[STB2016] GLASS RXJ2248 01953,342.1923995,-44.515663484,LeG,6.5,D,2016ApJ...818...38S,0.03992522131960012,SIMBAD
5603,280,0.0,0.0,0.0087,0.0123,,0.0311,114.171,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000263453,10,16380,,,,27.18,26.247,25.775,25.553,25.4,25.359,25.352,25.52,27.54,,,24.305,,29.937,28.518,27.109,26.275,25.827,25.53,25.463,25.419,25.36,25.579,26.373,26.832,27.204,27.595,36.186,9.50349,4.60708,-8.30794,,,,AS1063clu,342.1930389,-44.519822,[KCC2017] NE-38,342.1927,-44.51976,G,0.3447,D,2017A&A...599A..28K,0.8980767753701792,SIMBAD
5605,282,0.33167,0.2615,0.4289,0.3424,0.2546,0.4192,2.23726,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,769173000.0,10,16380,,,,26.729,24.644,23.88,23.494,23.307,23.232,23.15,22.941,23.644,23.531,23.627,23.117,,29.215,28.393,26.391,24.731,23.902,23.525,23.295,23.2,23.146,22.936,23.592,23.839,24.237,24.789,26.897,9.48155,8.65155,-3.87692,,,,AS1063clu,342.1953891,-44.5167623,[KCC2017] NE-82,342.19539,-44.51676,G,0.394,D,2017A&A...599A..28K,0.008596262784063252,SIMBAD
5607,284,1.5846,1.5788,1.6024,1.5968,1.5803,1.6275,20.3374,33.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7149.83,10,16380,,,,23.573,23.405,22.984,22.218,22.026,21.942,21.86,21.236,21.043,21.077,22.14,21.837,,25.278,24.188,23.69,23.437,22.98,22.329,22.001,21.888,21.815,21.411,20.985,20.912,21.154,21.272,20.926,8.95032,10.16425,0.61953,,,,AS1063clu,342.1759131,-44.5165018,NAME CMC2020 R2248 LRb p1 M3 Q4 58 2,342.175906,-44.51650300000001,LeG,1.4199,C,2020MNRAS.492..821C,0.01873051006617239,SIMBAD
5614,291,1.1141,1.0778,1.1362,1.2235,1.1059,1.3487,3.27776,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,656.69,9,16376,,,,,26.361,24.683,23.219,22.683,22.516,22.353,21.581,20.909,21.007,21.761,22.313,,31.333,29.38,27.721,26.125,24.684,23.237,22.735,22.501,22.31,21.612,20.848,20.918,21.311,21.626,20.794,9.41124,10.71265,-1.11056,,,,AS1063clu,342.162159,-44.5162493,[BHF2019] RXCJ2248   2798,342.1622,-44.5163,G,1.485,E,2021MNRAS.501.1028Y,0.2106901756918006,SIMBAD
5616,293,0.64706,0.4761,0.6558,0.5085,0.4746,0.6431,216.418,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,619.404,10,16380,,,,23.519,22.198,21.235,20.806,20.578,20.41,20.274,18.987,19.25,19.623,20.454,21.227,,26.009,24.962,23.809,22.312,21.238,20.792,20.571,20.385,20.222,19.804,20.03,20.287,20.615,20.844,19.702,9.2079,10.1807,-0.37235,,,,AS1063clu,342.1817283,-44.511778,[GVR2012] 1199,342.181683,-44.511773,GiC,0.5341,D,2012AJ....144...79G,0.117678172397779,SIMBAD
5628,305,1.2681,0.9769,1.3859,1.2586,1.1215,1.4389,2.41294,30.0,2,0.3,,99.0,0.88,6.19286,33.0,0.5,0.0452104,,1000000000.0,235.345,10,16380,,,,26.311,26.017,25.354,24.642,24.376,24.219,24.084,23.642,23.574,23.687,,24.248,,27.132,26.568,26.341,26.018,25.367,24.571,24.376,24.2,24.058,23.755,23.515,23.603,23.939,24.166,23.918,9.05176,9.44468,-0.44029,,,,AS1063clu,342.1856441,-44.5160755,[BHF2019] RXCJ2248   2817,342.1856,-44.5161,G,1.15,E,2021MNRAS.501.1028Y,0.14350775028344628,SIMBAD
5630,307,1.7796,1.7411,1.8043,1.7702,1.6963,1.822,247.419,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,4371.49,10,16380,,,,24.592,24.13,23.707,23.189,22.816,22.797,22.7,21.998,17.465,20.436,22.303,23.618,,26.594,25.214,24.525,24.114,23.778,23.217,22.807,22.697,22.631,22.221,21.759,21.636,21.799,22.024,21.243,8.95267,9.73538,0.18785,,,,AS1063clu,342.2108859,-44.5132518,[BHF2019] RXCJ2248   2983,342.2109,-44.51330000000001,G,1.56,E,2021MNRAS.501.1028Y,0.17725508744136503,SIMBAD
5640,317,2.0642,2.0541,2.0776,2.0682,2.0543,2.087,47.5315,33.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,10374.0,10,16380,,,,25.176,24.891,24.082,23.19,22.882,22.697,22.543,21.503,21.1,21.301,22.276,22.743,,29.177,26.483,25.147,24.798,24.121,23.413,22.911,22.598,22.391,21.6,21.34,21.144,21.129,21.46,20.577,9.10002,10.14566,0.05992,,,,AS1063clu,342.1835974,-44.5164592,[BHF2019] RXCJ2248   2755,342.18355416666657,-44.51648333333334,G,1.241,E,2019ApJ...877....7W,0.14094132950605798,SIMBAD
5646,324,0.0,0.0,0.002,,,,1000000000.0,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.82447e-17,10,16380,,,,26.294,25.367,24.981,24.789,24.648,24.601,24.582,24.275,,,,23.65,,28.648,27.397,25.994,25.308,24.956,24.717,24.665,24.633,24.586,24.841,25.612,26.031,26.353,26.674,inf,9.43626,,,,,,AS1063clu,342.1901996,-44.5165214,[KCC2017] NE-31,342.19019,-44.51652,G,0.3428,D,2017A&A...599A..28K,0.02515306317037236,SIMBAD
5658,338,0.0,0.0,0.0022,,,,1000000000.0,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.70951e-09,10,16380,,,,27.044,25.297,24.573,24.232,24.091,24.023,23.957,23.976,,,23.49,,,26.05,25.988,25.257,25.121,25.196,25.175,25.226,25.234,25.22,25.461,26.272,26.723,27.168,27.727,29.994,8.7005,,,,,,AS1063clu,342.1935879,-44.5169237,[TSB2015] GLASS RXJ2248-00250,342.19358331,-44.51691873,G,0.5315,D,2016ApJ...833..178V,0.021423047189338476,SIMBAD
5702,394,0.1975,0.1429,0.2227,0.1964,0.156,0.2622,20.7641,26.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.2552,10,16380,,,,24.369,23.622,23.403,23.325,23.229,23.217,23.201,22.762,24.118,24.257,25.041,23.483,,24.99,24.892,24.398,23.643,23.375,23.277,23.207,23.192,23.17,23.094,23.833,24.189,24.564,23.545,23.824,8.97752,7.75324,-1.91227,,,,AS1063clu,342.1884521,-44.5177508,[KCC2017] NE-29,342.18844,-44.51775,G,0.3427,D,2017A&A...599A..28K,0.031192966877621166,SIMBAD
5704,397,0.31262,0.2945,0.3707,0.3332,0.3036,0.3686,31.9042,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,51.5248,10,16380,,,,25.156,23.333,22.538,22.16,21.931,21.801,21.686,20.905,21.769,22.062,22.619,24.516,,27.234,26.216,25.132,23.443,22.607,22.213,21.908,21.734,21.579,21.186,21.704,21.972,22.36,21.928,21.193,9.46127,9.37703,-2.85417,,,,AS1063clu,342.1936708,-44.5184551,[KCC2017] NE-14,342.19366,-44.5185,G,0.3378,D,2017A&A...599A..28K,0.16400006213149776,SIMBAD
5709,402,0.0,0.0,0.2229,0.2686,0.0605,0.9365,140.539,31.0,0,0.0,,99.0,0.54,140.554,33.0,0.0,3.0133499999999997e-31,,1000000000.0,0.0525766,10,16380,,,,29.181,29.651,28.889,28.644,28.409,29.166,28.96,,,,25.765,,,29.13,29.272,29.345,28.97,29.005,29.081,29.08,29.116,29.157,29.211,29.997,30.068,30.551,30.101,29.134,8.97776,5.54782,-4.5883,,,,AS1063clu,342.1738408,-44.5139104,[BHF2019] RXCJ2248   3001,342.173965,-44.514089,LeG,5.98,E,2022MNRAS.514.1148Y,0.7176708009547056,SIMBAD
5725,419,0.0,0.0,0.2509,0.3748,0.0958,1.3232,60.0802,3.0,0,0.0,,99.0,7.09,61.3425,33.0,0.0,4.78236e-14,,1000000000.0,0.029442,9,16372,,,,31.844,,29.591,28.672,28.9,28.418,28.577,30.688,,,,23.088,,34.025,33.272,31.593,29.986,29.229,28.932,28.752,28.665,28.616,28.498,29.202,29.443,29.811,30.279,30.832,9.17338,6.24081,-4.59371,,,,AS1063clu,342.1739949,-44.514093,[BHF2019] RXCJ2248   3001,342.173965,-44.514089,LeG,5.98,E,2022MNRAS.514.1148Y,0.0780948190257134,SIMBAD
5749,446,2.8762,2.51,3.0934,2.8152,1.4451,5.5859,5.48628,33.0,1,0.3,,99.0,3.88,6.45403,33.0,0.25,0.0396757,,1000000000.0,110.317,9,16376,,,,,28.108,28.002,28.267,27.891,27.754,27.329,27.851,26.018,25.52,,,,,32.534,29.307,28.407,28.14,27.976,27.889,27.609,27.344,27.099,26.66,26.544,26.444,26.631,26.826,8.8603,8.45289,-0.81962,,,,AS1063clu,342.1737521,-44.5142557,[BHF2019] RXCJ2248   3001,342.173965,-44.514089,LeG,5.98,E,2022MNRAS.514.1148Y,0.8116895375513236,SIMBAD
5750,447,0.0,0.0,0.0066,,,0.0182,1000000000.0,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.64929e-17,10,16380,,,,27.026,25.261,24.878,24.677,24.54,24.452,24.409,24.222,,25.691,,24.326,,28.768,27.447,26.046,25.288,24.875,24.605,24.546,24.504,24.448,24.694,25.481,25.932,26.276,26.633,inf,9.48999,,,,,,AS1063clu,342.1893346,-44.5187414,[KCC2017] NE-94a,342.18935,-44.51871,G,3.2857,D,2017A&A...599A..28K,0.11975247313731816,SIMBAD
5752,449,0.28971,0.226,0.3134,0.2894,0.2407,0.3357,29.7409,26.0,0,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,13.7696,10,16380,,,,24.367,23.354,22.969,22.799,22.669,22.623,22.598,22.001,23.102,23.021,25.219,22.711,,25.129,24.877,24.412,23.351,22.953,22.786,22.642,22.59,22.552,22.368,23.037,23.343,23.754,23.185,22.594,9.1099,8.21188,-1.91468,,,,AS1063clu,342.189046,-44.5192383,[KCC2017] NE-30,342.18902,-44.51923,G,0.3427,D,2017A&A...599A..28K,0.07312184145687778,SIMBAD
5757,454,1.9282,1.8824,2.0236,1.9347,1.8064,2.0101,1.55001,31.0,1,0.15,,99.0,1.55,3.89536,33.0,0.25,0.142605,,1000000000.0,731.933,10,16380,,,,24.511,24.327,24.225,23.963,23.669,23.489,23.395,23.385,23.277,23.271,22.608,23.745,,26.36,24.837,24.429,24.336,24.299,23.966,23.65,23.503,23.429,23.422,23.271,23.227,23.369,23.836,23.223,8.76173,9.66588,0.59684,,,,AS1063clu,342.169966,-44.5189176,[TSB2015] GLASS RXJ2248-00331,342.169955,-44.518922,LeG,1.93,D,2020ApJ...900..183W,0.03237517456806058,SIMBAD
5759,456,1.0258,0.8563,1.1311,1.3707,0.969,1.6908,39.1817,31.0,0,0.0,,99.0,1.41,38.0634,31.0,0.0,5.4281e-09,,1000000000.0,39.6968,10,16380,,,,25.487,25.666,25.622,25.472,24.805,24.803,25.159,26.374,25.241,24.763,24.193,23.827,,25.356,25.295,25.433,25.603,25.659,25.265,25.309,25.261,25.186,25.452,25.565,25.723,26.15,26.434,26.438,8.79681,4.31803,-4.81314,,,,AS1063clu,342.1670453,-44.5187733,NAME CMC2020 GLASS 00333-99-99,342.16720833333335,-44.518861111111114,LeG,1.4285,C,2020MNRAS.492..821C,0.5244637648221636,SIMBAD
5760,457,0.0,0.0,0.0093,0.0143,,0.0374,105.539,2.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,27801.7,10,16380,,,,25.482,25.671,25.563,25.43,25.029,24.967,25.186,25.78,,,23.858,,,26.277,26.222,25.53,25.433,25.416,25.321,25.328,25.316,25.292,25.48,26.276,26.7,27.145,27.69,29.937,8.75829,4.2668,-4.77912,,,,AS1063clu,342.1672125,-44.5188539,NAME CMC2020 GLASS 00333-99-99,342.16720833333335,-44.518861111111114,LeG,1.4285,C,2020MNRAS.492..821C,0.028076875748854837,SIMBAD
5768,465,1.0809,0.9039,1.1344,0.9684,0.8762,1.057,4.67056,2.0,0,0.0,1015000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,4723880000.0,10,16380,,,,24.895,24.659,23.714,23.053,22.851,22.758,22.657,22.903,22.586,22.937,23.55,,,25.1,25.058,24.971,24.715,23.643,23.174,23.037,22.995,22.982,22.833,22.715,23.011,23.394,23.82,25.752,8.99664,9.48189,-0.2144,,,,AS1063clu,342.1590489,-44.5189612,[BHF2019] RXCJ2248   2687,342.159,-44.519,G,1.14,E,2021MNRAS.501.1028Y,0.18779165120608715,SIMBAD
5788,486,0.0,0.0,0.0193,0.0302,,0.0901,321.869,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,54219.6,10,16380,,,,27.32,26.782,26.904,27.163,27.058,27.169,26.989,27.307,,,,,,27.866,27.802,27.102,26.924,27.011,26.976,27.029,27.043,27.036,27.227,28.032,28.469,28.932,29.482,31.737,8.74223,4.24466,-4.76636,,,,AS1063clu,342.1736802,-44.5193894,[KIS2018] AS1063 15.3,342.173685,-44.519391,LeG,3.06,C,2018ApJ...855....4K,0.013600786457623172,SIMBAD
5790,489,1.1145,1.094,1.1252,1.1119,1.0928,1.129,17.8498,18.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1334.92,10,16380,,,,26.955,25.402,23.494,21.957,21.391,21.195,21.026,19.961,19.51,19.87,20.315,21.059,,30.369,28.74,27.169,25.211,23.404,21.936,21.404,21.17,20.966,20.058,19.272,19.44,19.887,20.016,19.36,9.60899,11.08687,-2.94382,,,,AS1063clu,342.1635523,-44.5147011,[BHF2019] RXCJ2248   2910,342.16349999999994,-44.5147,G,1.481,E,2021MNRAS.501.1028Y,0.1343153198128426,SIMBAD
5794,493,0.3241,0.296,0.3538,0.3322,0.2974,0.3788,31.3166,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,23.6082,10,16380,,,,25.775,24.283,23.428,23.009,22.759,22.649,22.57,21.743,22.709,22.805,23.643,23.479,,28.082,27.063,25.979,24.29,23.454,23.06,22.756,22.581,22.426,22.033,22.551,22.82,23.208,22.776,22.04,9.54279,8.98146,-4.35339,,,,AS1063clu,342.1927252,-44.5197772,[KCC2017] NE-38,342.1927,-44.51976,G,0.3447,D,2017A&A...599A..28K,0.08954397848720735,SIMBAD
5796,497,5.2615,5.0138,5.39,5.1909,5.0379,5.3663,10.5847,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,190.376,10,16380,,,,31.959,28.38,25.958,25.894,25.937,25.94,26.032,26.118,28.947,26.883,25.975,,,,,,28.125,25.978,25.863,25.966,26.047,26.136,26.428,26.374,26.363,26.49,26.576,27.735,9.51921,7.47989,-5.59041,,,,AS1063clu,342.1691572,-44.5195829,[LBL2018] AS1063 cluster  1,342.169158,-44.5195842,G?,4.907,E,2018ApJ...862..156L,0.005110689182955737,SIMBAD
5797,498,0.0,0.0,0.05,0.1079,0.0237,0.3146,51.3117,10.0,0,0.0,,99.0,5.29,53.4323,33.0,0.0,2.49651e-12,,1000000000.0,0.00356991,9,16376,,,,,30.435,27.311,26.943,27.031,27.023,26.984,28.071,,,23.267,23.489,,33.082,31.704,30.154,28.638,27.958,27.428,27.241,27.194,27.146,27.119,27.898,28.216,28.697,28.806,30.437,9.52618,6.19967,-7.02296,,,,AS1063clu,342.1691497,-44.5192233,[LBL2018] AS1063 cluster  3,342.1691507,-44.5192224,G?,5.194,E,2018ApJ...862..156L,0.004133563109899505,SIMBAD
5803,505,6.0871,6.0175,6.1582,6.1021,6.024,6.1969,68.9451,32.0,1,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,47238.1,10,16380,,,,24.767,23.709,22.181,21.14,20.737,20.552,20.385,21.118,20.58,21.19,21.955,21.544,,,,,26.919,22.149,20.754,20.808,20.831,20.866,21.021,20.648,20.623,20.72,20.707,21.426,9.17577,10.21387,-0.2109,,,,AS1063clu,342.1636406,-44.5154991,[BHF2019] RXCJ2248   2752,342.1636,-44.5155,G,1.19,E,2021MNRAS.501.1028Y,0.1042713187778236,SIMBAD
5810,512,5.896,5.6591,6.1572,5.9127,5.6592,6.2028,5.67205,30.0,0,0.0,,99.0,6.6,10.2167,30.0,0.0,0.00604598,,1000000000.0,403.85,10,16380,,,,28.666,29.921,26.716,25.664,25.641,25.799,25.858,26.253,25.02,25.806,23.135,,,,,,30.784,26.728,25.692,25.76,25.8,25.852,25.973,25.394,25.372,25.418,25.454,26.361,8.71101,9.68529,0.72638,,,,AS1063clu,342.1713012,-44.5198001,CLASH RXJ2248-4431  401,342.17129166666666,-44.51983611111111,LeG,6.11,C,2018ApJ...855....4K,0.13192926786259704,SIMBAD
5812,514,0.26818,0.1515,0.3005,0.2401,0.1801,0.2915,5.41588,26.0,3,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,5.57842,10,16380,,,,24.47,23.57,23.299,23.166,23.076,23.054,23.06,22.753,23.805,24.102,23.094,25.867,,24.888,24.824,24.446,23.594,23.304,23.152,23.062,23.047,23.033,22.918,23.614,23.951,24.357,23.577,23.359,9.04198,7.8677,-2.0254,,,,AS1063clu,342.1897075,-44.5200669,[KCC2017] NE-6,342.18969,-44.52006,G,0.2641,D,2017A&A...599A..28K,0.05133001334916402,SIMBAD
5819,521,0.020987,0.0,0.0431,0.0398,0.0127,0.4126,12.2274,1.0,0,0.0,4500000000.0,99.0,0.52,13.9125,1.0,0.0,0.000952656,,1000000000.0,14920000.0,10,16380,,,,24.977,24.089,23.455,23.054,34.27,22.886,22.824,23.334,24.198,23.069,25.32,25.634,,28.15,26.389,25.006,24.05,23.558,23.294,23.24,23.195,23.132,23.25,24.04,24.476,24.936,25.481,27.725,9.50698,6.60553,-6.44892,,,,AS1063clu,342.1580521,-44.5198617,NAME CMC2020 R2248 LRb p3 M4 Q3 93  1,342.15819166666665,-44.52005833333333,LeG,1.485,C,2020MNRAS.492..821C,0.7933675280779309,SIMBAD
5820,522,1.2756,1.1695,1.3319,1.2508,1.1872,1.3216,2.81903,33.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1384.52,10,16380,,,,23.492,23.33,22.991,22.531,31.318,22.259,22.084,22.208,21.787,21.964,23.274,22.402,,23.928,23.589,23.48,23.335,22.991,22.528,22.5,22.217,22.037,22.196,22.05,22.226,22.608,22.691,22.222,8.82414,9.76693,0.55738,,,,AS1063clu,342.1581727,-44.5200665,NAME CMC2020 R2248 LRb p3 M4 Q3 93  1,342.15819166666665,-44.52005833333333,LeG,1.485,C,2020MNRAS.492..821C,0.0568725759316124,SIMBAD
5826,528,0.30681,0.2914,0.3606,0.3339,0.3012,0.3755,28.8076,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,52.776,10,16380,,,,25.419,23.47,22.691,22.272,22.04,21.958,21.876,21.116,21.89,22.247,23.029,26.878,,27.084,26.078,25.063,23.466,22.697,22.335,22.045,21.88,21.734,21.358,21.873,22.153,22.541,22.109,21.374,9.49999,9.23795,-3.44069,,,,AS1063clu,342.1841963,-44.5202913,[KCC2017] NE-16,342.18419,-44.5203,G,0.3386,D,2017A&A...599A..28K,0.035248262726406146,SIMBAD
5834,536,0.26002,0.2243,0.3078,0.2755,0.2388,0.3101,10.8889,2.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,553154000.0,10,16380,,,,27.258,25.171,24.362,23.94,23.712,23.616,23.542,23.074,24.26,24.057,24.519,,,31.039,29.395,26.989,25.236,24.388,23.947,23.677,23.587,23.535,23.299,24.104,24.312,24.764,25.302,27.461,9.57089,8.3686,-5.30222,,,,AS1063clu,342.1965534,-44.5197578,[KCC2017] NE-56,342.19656,-44.51974,G,0.348,D,2017A&A...599A..28K,0.06628157289691938,SIMBAD
5846,549,0.0,0.0,0.0131,0.0182,,0.0489,304.452,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00125784,10,16380,,,,27.214,27.16,27.191,26.786,26.52,26.337,26.181,26.867,,,26.91,25.388,,28.077,27.923,27.117,26.834,26.699,26.593,26.592,26.575,26.545,26.722,27.522,27.927,27.645,26.564,32.858,8.81398,4.29096,-4.92692,,,,AS1063clu,342.1826358,-44.5202131,[KCC2017] NE-93a,342.18283,-44.52028,G,3.169,D,2017A&A...599A..28K,0.5536069887693437,SIMBAD
5852,556,0.26337,0.1842,0.3713,0.2694,0.1906,0.3498,1.15487,1.0,0,0.0,3250000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,157549000.0,10,16380,,,,27.475,25.802,25.059,24.728,24.576,24.538,24.499,24.218,24.972,25.607,25.209,25.379,,30.35,29.267,27.361,25.806,25.092,24.719,24.561,24.517,24.485,24.302,25.0,25.338,25.806,26.357,28.521,9.47286,7.89687,-4.55983,,,,AS1063clu,342.1872705,-44.520381,[KCC2017] NE-8,342.18726,-44.52038,G,0.3279,D,2017A&A...599A..28K,0.02719081055048031,SIMBAD
5860,564,0.24582,0.1635,0.3197,0.2165,0.1762,0.274,9.46516,7.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.618144,10,16380,,,,26.877,24.973,24.232,23.886,23.724,23.658,23.611,23.221,24.363,24.478,,,,29.701,28.3,26.627,25.028,24.317,23.901,23.692,23.631,23.592,23.45,24.259,24.542,25.047,25.478,26.833,9.54371,8.00464,-5.35082,,,,AS1063clu,342.186681,-44.5205891,[KCC2017] NE-60,342.18669,-44.52061,G,0.3489,D,2017A&A...599A..28K,0.07870654768011781,SIMBAD
5862,567,0.46928,0.4557,0.4833,0.4656,0.4387,0.4839,79.5301,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,131.717,10,16380,,,,25.221,23.606,22.711,22.271,22.017,21.906,21.821,20.755,21.573,21.777,22.151,22.836,,27.367,26.328,25.197,23.69,22.69,22.265,22.022,21.837,21.681,21.279,21.574,21.816,22.165,22.194,21.174,9.2082,9.7047,-0.8741,,,,AS1063clu,342.2013811,-44.520769,[KCC2017] NE-43,342.20122,-44.52067,G,0.3459,D,2017A&A...599A..28K,0.545904053033528,SIMBAD
5866,571,0.47484,0.454,0.4938,0.4733,0.4505,0.4954,104.754,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,464.602,10,16380,,,,23.98,22.18,21.32,20.904,20.656,20.534,20.446,19.321,20.08,20.294,21.227,22.162,,25.998,24.96,23.828,22.318,21.317,20.887,20.654,20.468,20.312,19.91,20.206,20.447,20.796,20.826,19.806,9.22917,10.17197,-0.49187,,,,AS1063clu,342.2046592,-44.5216987,[GVR2012] 637,342.204623,-44.521691,GiC,0.3567,D,2012AJ....144...79G,0.09696298054505509,SIMBAD
5869,574,6.7394,4.8506,7.1751,6.0986,5.2847,6.9334,61.8963,6.0,0,0.0,,99.0,5.38,61.6459,10.0,0.0,4.10919e-14,,1000000000.0,584.546,10,16380,,,,-0.537,-0.718,-0.647,-1.073,-0.815,-0.493,-1.665,27.183,23.822,24.03,,24.804,,,,,39.353,34.796,32.519,30.651,29.586,28.982,26.77,24.239,23.747,23.403,23.067,23.84,8.95392,9.95504,0.39894,,,,AS1063clu,342.1587375,-44.5158246,[BHF2019] RXCJ2248   2888,342.15869999999995,-44.51579999999999,G,2.89,E,2021MNRAS.501.1028Y,0.13080282772048346,SIMBAD
