IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
455,0.022387,0.0,0.3078,0.2145,0.0692,0.4388,6.70765,3.0,0,0.0,,99.0,0.41,8.32374,1.0,0.0,0.0155784,,1000000000.0,0.0501887,11,16381,,29.697,,30.17,27.665,27.047,26.896,26.811,26.6,26.73,26.942,,,23.092,22.362,,31.642,30.574,29.149,27.74,27.219,26.943,26.796,26.757,26.733,26.677,27.483,27.743,28.194,28.57,29.478,9.40148,6.61814,-5.36964,,,,A2744clu,3.607319,-30.3850962,60.88079027324231,52.23491999999226,80.21818678890783,pagul21_photoz_f160w_radius,5.177493809630261,False
2809,0.06125,0.0,0.5074,0.2435,0.0651,0.6681,3.34025,26.0,0,0.0,,99.0,0.53,4.07374,28.0,0.0,0.130436,,1000000000.0,0.175005,10,16380,,,,27.806,27.079,27.19,26.853,26.794,26.688,26.74,26.463,27.212,,,,,28.167,28.207,27.911,27.123,26.906,26.791,26.727,26.726,26.724,26.641,27.371,27.71,28.116,27.336,27.118,8.95498,6.55809,-3.16952,,,,A2744clu,3.6000781,-30.4029334,38.39734872371491,-11.979000000003737,40.22254131716022,pagul21_photoz_f160w_radius,3.8568131272386728,False
1188,0.029066,0.0,0.1511,0.2425,0.0672,0.5709,5.807,21.0,0,0.1,,99.0,1.4,8.57825,1.0,0.0,0.0137169,,1000000000.0,0.072842,11,16382,,,29.081,28.778,28.182,28.565,27.212,26.97,26.812,26.763,26.524,30.99,28.748,,,,30.418,30.05,29.412,28.246,27.693,27.289,27.01,26.903,26.827,26.589,27.348,27.24,27.794,27.014,26.277,9.44246,7.16223,-5.21746,,,,A2744clu,3.5768214,-30.3965362,-33.81614063325909,11.050919999991038,35.57603407034795,pagul21_photoz_f160w_radius,3.619358552344931,False
740,0.4005,0.0721,0.7488,0.4071,0.1601,0.7226,6.80898,1.0,0,0.0,1609000000.0,99.0,0.08,7.74865,29.0,0.5,0.0207683,,1000000000.0,24973600.0,12,16383,,29.778,29.633,29.872,27.917,27.145,26.951,26.898,26.927,26.77,26.581,25.589,,24.233,,,30.472,30.286,29.381,27.939,27.254,26.973,26.841,26.783,26.749,26.624,27.062,27.413,27.725,28.321,30.342,9.28235,7.17509,-3.92045,,,,A2744clu,3.5711754,-30.3890923,-51.34731921446261,37.848959999985254,63.789426738233075,pagul21_photoz_f160w_radius,4.5603259746077685,False
2015,0.079722,0.0,0.3727,0.2249,0.0793,0.4254,0.903292,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0438722,11,16382,,,30.604,29.529,27.964,27.382,27.051,26.912,26.828,26.785,26.993,28.606,27.67,23.941,,,32.082,30.961,29.445,27.984,27.385,27.058,26.89,26.843,26.815,26.721,27.521,27.804,28.287,28.689,29.751,9.43515,6.72572,-5.4727,,,,A2744clu,3.5793382,-30.4067406,-26.0013212472916,-25.684920000006173,36.54837646204787,pagul21_photoz_f160w_radius,3.7249464654015947,False
1320,0.067001,0.0,0.3773,0.2292,0.0627,0.4948,8.44302,26.0,0,0.0,,99.0,1.15,13.0206,33.0,0.15,0.00148806,,1000000000.0,0.134133,10,16380,,,,28.276,27.233,27.281,27.235,27.38,27.024,26.807,26.501,,,23.411,,,28.363,28.394,28.076,27.306,27.095,26.98,26.919,26.919,26.915,26.839,27.573,27.916,28.318,27.482,27.382,9.00086,6.37438,-3.43689,,,,A2744clu,3.5832135,-30.3879947,-13.968275488217198,41.800319999990165,44.07243438041864,pagul21_photoz_f160w_radius,4.036149396013954,False
1529,0.21453,0.0,0.4105,0.229,0.0776,0.4084,9.58519,1.0,0,0.0,1139000000.0,99.0,4.35,17.0664,33.0,0.0,0.000196828,,1000000000.0,6484790.0,12,16383,,29.771,28.239,28.634,27.268,26.797,26.955,26.951,26.819,26.821,26.495,,,,,,29.097,28.96,28.265,27.238,26.963,26.857,26.81,26.816,26.817,26.739,27.427,27.765,28.204,28.761,30.911,9.06569,6.45258,-3.56038,,,,A2744clu,3.574574,-30.4017396,-40.79445638660567,-7.681320000006053,41.5113279578137,pagul21_photoz_f160w_radius,3.9439491819271235,False
2268,0.0,0.0,0.5007,0.347,0.0834,1.1395,3.17603,1.0,0,0.0,904800000.0,99.0,1.15,5.45535,33.0,0.15,0.065371,,1000000000.0,12188100.0,12,16383,,,29.303,28.195,27.352,27.116,26.853,27.164,26.871,26.824,27.078,27.884,,24.781,24.27,,28.626,28.66,28.355,27.332,27.034,26.977,26.915,26.908,26.925,26.874,27.42,27.8,28.169,28.746,30.836,9.00262,6.77845,-3.21198,,,,A2744clu,3.6068678,-30.3956838,59.4797864163807,14.119559999988951,61.1326996519175,pagul21_photoz_f160w_radius,4.550164405063917,False
1443,0.0,0.0,0.0707,0.194,0.0414,0.5759,17.4888,3.0,0,0.0,,99.0,5.25,18.9689,33.0,0.0,7.60243e-05,,1000000000.0,0.03,11,16381,,,,30.706,28.208,27.391,27.2,26.886,26.922,26.878,29.523,,,,,,31.937,30.77,29.367,28.031,27.537,27.261,27.123,27.087,27.065,27.033,27.832,28.101,28.557,28.925,29.941,9.41485,6.3445,-5.81466,,,,A2744clu,3.6066683,-30.4001396,58.86032659935121,-1.9213200000066877,58.89167613444804,pagul21_photoz_f160w_radius,4.559456121148267,False
655,0.1936,0.0308,0.4396,0.3069,0.1137,2.8672,3.62886,32.0,3,0.3,,99.0,3.26,3.8982,33.0,0.15,0.142402,,1000000000.0,0.96834,12,16383,,30.547,29.76,28.324,27.41,27.156,26.986,26.873,26.884,26.917,26.155,27.484,26.465,24.299,,,29.062,28.698,28.429,27.56,27.132,27.104,26.942,26.879,26.836,26.693,27.283,27.1,27.771,27.213,26.089,9.08639,6.59689,-3.52623,,,,A2744clu,3.5871494,-30.3875954,-1.7470629877283124,43.23779999999573,43.273081447046515,pagul21_photoz_f160w_radius,4.0146277982348835,False
2577,0.21145,0.0,0.451,0.1734,0.034,0.5345,62.6036,33.0,0,0.0,,99.0,0.53,63.1276,33.0,0.0,1.9589e-14,,1000000000.0,0.0675678,12,16383,,28.461,27.819,28.277,27.899,27.585,27.363,26.828,26.647,26.954,,,,25.06,24.206,,27.626,27.819,27.786,27.765,27.675,28.048,28.082,28.119,28.149,28.331,28.831,29.367,29.558,28.421,28.392,8.78178,5.00278,-4.20709,,,,A2744clu,3.6078466,-30.3991002,62.519020847000775,1.820519999992598,62.54552150824302,pagul21_photoz_f160w_radius,4.909108966941433,False
2573,0.0,0.0,0.2914,0.2034,0.0502,0.5465,3.4552,27.0,0,0.0,,99.0,1.18,7.05871,33.0,0.1,0.0293238,,1000000000.0,0.103326,11,16381,,28.757,,27.96,27.271,27.369,27.515,27.219,27.371,26.975,27.213,,,25.06,23.082,,28.273,28.29,27.929,27.305,27.17,27.119,27.115,27.143,27.161,27.186,27.932,28.26,28.587,27.817,27.433,8.89248,6.07814,-3.43563,,,,A2744clu,3.6069087,-30.3990027,59.60678344152653,2.1715199999889023,59.646325380155595,pagul21_photoz_f160w_radius,4.658515096005186,False
2021,0.21326,0.1065,0.322,0.1938,0.0704,0.32,23.234,1.0,0,0.0,1139000000.0,99.0,3.51,30.8112,33.0,0.05,2.03912e-07,,1000000000.0,3938040.0,11,16381,,30.528,,28.72,27.195,26.867,26.983,26.968,27.04,26.977,26.075,,,,,,29.213,28.99,28.196,27.302,27.055,26.956,26.923,26.93,26.925,26.874,27.606,27.921,28.394,28.93,31.101,9.06499,6.3175,-3.63937,,,,A2744clu,3.5692267,-30.4094602,-57.398153026220946,-35.475480000015125,67.47634883463205,pagul21_photoz_f160w_radius,4.884311877821068,False
412,0.0,0.0,0.4175,0.3348,0.1032,1.0187,15.376,21.0,0,0.0,,99.0,1.18,17.094,33.0,0.2,0.000194122,,1000000000.0,0.102905,12,16383,,28.708,28.203,29.098,28.36,27.867,28.641,28.35,27.461,26.977,26.873,,26.556,24.041,24.436,,29.948,29.879,29.477,28.414,27.868,27.565,27.302,27.187,27.123,26.898,27.625,27.414,28.097,27.587,26.418,9.19348,6.84863,-4.09164,,,,A2744clu,3.5912259,-30.3806555,10.910721193333734,68.22143999999213,69.08841228911827,pagul21_photoz_f160w_radius,4.858377826303942,False
2906,0.0,0.0,0.2363,0.2197,0.051,0.7746,15.15,31.0,0,0.0,,99.0,0.52,15.9653,31.0,0.0,0.000341337,,1000000000.0,0.218703,12,16383,,28.286,27.017,27.138,27.127,27.148,27.227,27.51,26.961,26.981,26.926,,,23.36,23.568,,27.144,27.28,27.265,26.963,26.994,27.07,27.082,27.123,27.161,27.241,28.02,28.165,28.563,27.9,27.343,8.79012,5.70546,-3.54658,,,,A2744clu,3.6043285,-30.4040482,51.5951031412744,-15.992280000003234,54.01673525637445,pagul21_photoz_f160w_radius,4.528864091879148,False
3513,0.20567,0.1613,0.2906,0.1825,0.0315,0.5284,293.118,33.0,0,0.0,,99.0,0.54,293.743,33.0,0.0,1.6386399999999997e-64,,1000000000.0,0.0683561,9,16369,,30.722,,,,28.321,27.245,27.492,27.264,26.999,28.132,,,28.447,28.063,,27.734,27.926,27.906,27.877,27.803,28.163,28.194,28.231,28.262,28.433,28.999,29.453,29.676,28.581,28.449,8.83652,4.85253,-4.76089,,,,A2744clu,3.5897069,-30.4155742,6.194132411036744,-57.485880000002965,57.81862741107053,pagul21_photoz_f160w_radius,4.789833330369016,False
2920,0.21204,0.0,0.4516,0.2077,0.0571,0.4252,13.4673,27.0,0,0.0,,99.0,4.15,19.3041,33.0,0.0,6.42944e-05,,1000000000.0,0.133883,11,16382,,,27.857,,27.289,26.679,27.002,26.886,26.839,27.018,26.901,,,24.748,27.136,,28.097,28.123,27.748,27.119,26.943,26.949,26.941,26.969,26.988,27.008,27.766,28.049,28.414,27.697,27.207,8.89364,6.12028,-3.43042,,,,A2744clu,3.5747052,-30.4051258,-40.387072286384274,-19.87164000001087,45.011084014447604,pagul21_photoz_f160w_radius,4.179402717148252,False
3269,0.084489,0.0,1.0433,0.3994,0.0899,1.0307,6.81127,1.0,0,0.0,806400000.0,99.0,0.68,6.66605,30.0,0.0,0.0356851,,1000000000.0,14315300.0,9,16376,,,,,27.389,27.105,26.934,27.053,26.866,27.036,27.108,26.585,,,,,28.436,28.488,28.292,27.367,27.062,26.975,26.963,26.949,26.962,26.953,27.452,27.82,28.163,28.763,30.833,8.94159,6.78011,-2.97003,,,,A2744clu,3.593463,-30.4108395,17.857054810763422,-40.440960000015025,44.20798177068734,pagul21_photoz_f160w_radius,4.059958142356244,False
2134,0.0,0.0,0.3465,0.339,0.0868,0.9185,1.96342,3.0,0,0.0,,99.0,0.54,2.60636,27.0,0.05,0.271667,,1000000000.0,0.100244,9,16376,,,,,28.177,27.804,27.32,27.016,27.005,27.069,27.149,29.651,,,,,32.378,31.617,29.969,28.391,27.673,27.388,27.209,27.131,27.09,26.963,27.718,27.946,28.335,28.783,29.35,9.22518,6.83394,-4.24399,,,,A2744clu,3.5956267,-30.4113282,24.575476896514672,-42.20028000000866,48.83459528623389,pagul21_photoz_f160w_radius,4.2176540928744615,False
1753,0.034506,0.0,0.3901,0.2577,0.0879,0.5042,13.556,3.0,0,0.0,,99.0,5.05,18.8921,33.0,0.0,7.90017e-05,,1000000000.0,0.0576497,12,16383,,28.814,29.895,30.344,28.287,27.62,27.229,27.241,27.143,27.098,26.507,,,,,,32.113,31.247,29.678,28.187,27.592,27.316,27.151,27.1,27.071,26.969,27.78,28.017,28.45,28.851,29.555,9.39336,6.66891,-5.2867,,,,A2744clu,3.5999241,-30.3914071,37.91916921583164,29.515679999995825,48.05245841662035,pagul21_photoz_f160w_radius,4.226487363887344,False
1046,3.8986,3.656,4.2871,0.3652,0.0782,2.8884,9.1798,1.0,0,0.0,640500000.0,99.0,0.0,8.96519,33.0,0.3,0.011304,,1000000000.0,9460460.0,11,16381,,29.465,,29.325,27.045,26.667,26.89,27.065,27.308,27.102,,27.8,27.883,23.937,,,28.176,28.251,28.13,27.316,27.118,27.121,27.078,27.074,27.101,27.1,27.674,28.022,28.419,29.004,31.11,8.88583,6.5946,-2.77422,,,,A2744clu,3.5799659,-30.3947731,-24.052273993409283,17.398079999996696,29.685098482914245,pagul21_photoz_f160w_radius,3.626788532763808,False
3374,0.0,0.0,0.1615,0.2496,0.0492,1.1692,14.153,32.0,3,0.05,,99.0,0.39,14.4573,31.0,0.0,0.000725489,,1000000000.0,0.222558,12,16383,,,28.34,28.065,28.001,27.611,27.2,27.214,27.14,27.103,,,28.129,26.824,,,27.781,27.835,27.816,27.497,27.43,27.565,27.546,27.564,27.585,27.639,28.416,28.324,28.907,28.173,27.347,8.90464,5.77746,-3.95083,,,,A2744clu,3.5919448,-30.413607,13.142950077858103,-50.403960000005554,52.08931099977452,pagul21_photoz_f160w_radius,4.496516616659151,False
3471,0.10954,0.0,0.2776,0.1991,0.0583,0.6715,13.6205,33.0,3,0.05,,99.0,0.54,15.1654,32.0,0.0,0.000509192,,1000000000.0,0.221116,12,16383,,27.978,27.112,27.184,27.109,26.868,26.981,26.695,27.142,27.135,27.11,,,,,,27.153,27.239,27.183,27.057,26.919,27.237,27.24,27.264,27.284,27.404,28.096,28.298,28.641,27.645,27.303,8.74531,5.31866,-3.76369,,,,A2744clu,3.5744068,-30.4154539,-41.31362270944942,-57.0528000000067,70.44031096765188,pagul21_photoz_f160w_radius,5.188236615588395,False
3019,0.20626,0.1765,0.255,0.1057,0.0188,0.3229,431.819,33.0,0,0.0,,99.0,0.54,432.561,33.0,0.0,1.17648e-94,,1000000000.0,0.0329832,9,16369,,29.534,,,,27.213,27.021,27.153,27.236,27.14,29.73,,,,,,27.486,27.677,27.553,27.605,27.494,27.863,27.909,27.942,27.968,28.216,28.62,29.256,29.319,28.053,28.737,8.79928,4.63003,-4.78829,,,,A2744clu,3.5666999,-30.4054382,-65.24402302958362,-20.99628000000564,68.53923193998801,pagul21_photoz_f160w_radius,5.229911814666267,False
3507,0.0,0.0,0.1928,0.3415,0.0855,0.8965,17.3663,5.0,0,0.0,,99.0,5.26,18.6624,33.0,0.0,8.86155e-05,,1000000000.0,0.0570586,9,16376,,,,,30.539,27.684,27.773,27.938,27.542,27.145,28.285,,,,,,33.389,32.44,30.603,28.98,28.16,27.795,27.574,27.483,27.434,27.267,28.005,28.254,28.689,29.19,30.089,9.35095,6.80554,-4.96697,,,,A2744clu,3.5924662,-30.4162396,14.76192926883285,-59.881320000012295,61.674038627950225,pagul21_photoz_f160w_radius,4.67649553759834,False
1452,0.0,0.0,0.0579,0.1911,0.0265,1.3111,115.792,33.0,0,0.0,,99.0,1.2,113.285,33.0,0.0,2.51448e-25,,1000000000.0,0.100019,10,16371,,28.727,28.133,,,28.609,27.766,27.621,27.298,27.153,,24.873,,,,,27.435,27.627,27.697,27.638,27.707,27.87,27.899,27.937,27.968,28.128,28.777,29.112,29.386,28.339,28.104,8.81473,5.37999,-4.00501,,,,A2744clu,3.5989868,-30.3892372,35.0087948474008,37.32731999999004,51.175624422659006,pagul21_photoz_f160w_radius,4.543180897421966,False
440,0.0,0.0,0.1524,0.214,0.0568,0.54,28.0054,6.0,0,0.0,,99.0,0.54,30.3091,27.0,0.05,2.62094e-07,,1000000000.0,0.0231126,11,16379,,27.751,28.138,,29.074,27.624,27.409,27.35,27.111,27.162,26.749,,,,,,32.993,31.618,30.034,28.491,27.83,27.44,27.251,27.198,27.163,27.047,27.847,28.147,28.658,29.09,30.458,9.39743,6.46775,-5.58668,,,,A2744clu,3.5913539,-30.380833,11.308169095989822,67.58243999999394,68.52197373584826,pagul21_photoz_f160w_radius,4.961378541194942,False
1884,0.30022,0.16,0.3974,0.2788,0.1519,0.4444,9.20361,1.0,0,0.0,806400000.0,99.0,3.5,12.5319,33.0,0.05,0.00189994,,1000000000.0,6224500.0,10,16380,,,,28.324,27.252,26.917,27.149,27.087,27.101,27.182,25.912,27.934,,23.894,,,28.536,28.564,28.22,27.313,27.115,27.091,27.044,27.058,27.082,27.013,27.678,28.02,28.443,29.013,31.149,8.86202,6.50788,-2.79022,,,,A2744clu,3.5775606,-30.4074946,-31.520878995422656,-28.399320000008288,42.42743439222961,pagul21_photoz_f160w_radius,4.092541063074319,False
258,0.0,0.0,0.1901,0.3011,0.0698,0.9627,9.56122,27.0,0,0.0,,99.0,1.2,10.771,33.0,0.1,0.00458251,,1000000000.0,0.180973,10,16371,,29.235,28.624,,,28.214,27.691,27.475,27.299,27.189,27.901,,,,,,28.546,28.624,28.489,27.688,27.503,27.446,27.407,27.426,27.46,27.435,28.163,28.346,28.848,28.471,27.402,9.08175,6.48482,-4.07485,,,,A2744clu,3.5803489,-30.3798914,-22.863035347180944,70.9721999999843,74.56387569141116,pagul21_photoz_f160w_radius,5.169664773047038,False
3467,0.0,0.0,0.1189,0.2283,0.045,0.8559,15.4915,30.0,0,0.0,,99.0,1.18,15.4203,33.0,0.05,0.000448246,,1000000000.0,0.129354,10,16371,,29.563,27.811,,,28.196,28.988,27.527,27.548,27.212,,,,25.812,23.294,,27.984,28.091,28.001,27.544,27.524,27.55,27.552,27.592,27.63,27.675,28.441,28.588,29.011,28.401,27.74,8.97032,6.0709,-4.00897,,,,A2744clu,3.5978301,-30.414485,31.41716993332356,-53.56476000000612,62.098486941934304,pagul21_photoz_f160w_radius,4.824289814731142,False
2468,0.0,0.0,0.0933,0.2421,0.0547,0.6403,54.776,3.0,0,0.0,,99.0,0.44,55.8051,27.0,0.05,7.62231e-13,,1000000000.0,0.0336812,11,16367,,28.734,30.475,29.019,28.949,,28.715,28.218,27.45,27.217,29.627,,25.748,23.639,24.803,,32.453,31.52,29.999,28.542,27.977,27.702,27.544,27.497,27.471,27.384,28.196,28.442,28.883,29.274,30.059,9.24625,6.19595,-5.00727,,,,A2744clu,3.5980948,-30.3975968,32.239079775769284,7.232759999995153,33.04044615325202,pagul21_photoz_f160w_radius,3.8386809551084,False
2380,0.0,0.0,0.2198,0.2119,0.0553,0.5274,14.6542,3.0,0,0.0,,99.0,1.18,17.5,33.0,0.05,0.00015846,,1000000000.0,0.0322796,10,16377,,,,,28.087,27.714,27.705,27.464,27.415,27.219,26.791,,,24.242,,,32.121,31.053,29.629,28.219,27.698,27.422,27.275,27.236,27.213,27.156,27.963,28.222,28.673,29.05,29.957,9.18306,6.2082,-4.65641,,,,A2744clu,3.606959,-30.3967507,59.76296804702275,10.27871999999661,60.64045213079956,pagul21_photoz_f160w_radius,4.757543654359985,False
