IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1,0.0,0.0,0.026,0.0277,,0.0736,14.2477,15.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00277865,10,4092,,,,26.598,26.432,25.557,25.125,24.889,24.858,24.892,24.821,26.019,27.075,,,,29.162,28.361,27.062,26.158,25.627,25.18,25.065,25.012,24.94,25.048,25.78,26.18,26.007,24.82,30.112,9.54834,5.79328,-7.65219,,,,A2744clu,3.4870625,-30.4031337
2,0.0,0.0,0.0757,0.0916,0.022,0.5194,243.873,33.0,0,0.0,,99.0,0.33,244.582,33.0,0.0,7.75828e-54,,1000000000.0,0.0152447,8,3900,,,,28.362,27.534,28.183,,,,22.72,,,,,,,27.896,28.088,27.935,28.009,27.946,28.259,28.308,28.34,28.363,28.636,29.025,29.675,29.689,28.404,29.457,8.74591,4.46012,-4.60282,,,,A2744clu,3.4890205,-30.4032425
3,3.8557,3.45,3.9724,3.5947,0.4458,3.8597,47.9275,33.0,1,0.05,,99.0,0.41,52.0799,1.0,0.0,4.90892e-12,,1000000000.0,186.79,10,4092,,,,27.161,25.929,25.333,25.988,24.832,25.758,25.819,26.395,23.083,23.458,,,,,,27.305,25.86,25.761,25.877,25.984,26.056,26.136,25.826,26.014,25.992,26.042,26.141,27.299,8.81801,7.265,-1.92869,,,,A2744clu,3.4600834,-30.3605535
4,3.2385,2.1074,3.5687,1.6389,0.305,3.2394,7.04435,33.0,1,0.2,,99.0,2.48,5.08425,33.0,0.2,0.0786988,,1000000000.0,25.275,10,4092,,,,28.415,27.497,27.963,27.397,27.224,27.462,27.282,26.035,26.607,28.322,,,,28.786,28.125,27.918,27.831,27.801,27.451,27.259,27.239,27.25,27.104,26.937,26.935,27.228,27.438,27.007,8.79908,7.97119,-1.18282,,,,A2744clu,3.4624074,-30.3667933
5,1.7383,1.5795,1.8013,1.7137,1.609,1.8121,6.2626,33.0,2,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,931.493,10,4092,,,,24.102,24.058,24.044,23.613,23.214,23.275,23.425,23.423,22.772,22.914,,,,25.137,24.335,24.098,24.072,23.969,23.602,23.324,23.323,23.429,23.284,23.11,23.087,23.35,23.601,22.984,8.7042,9.55375,0.6045,,,,A2744clu,3.4648538,-30.3612988
7,0.54083,0.512,0.6053,0.5573,0.5193,0.5981,81.2787,1.0,0,0.0,904800000.0,99.0,0.0,88.786,5.0,0.0,5.2525199999999995e-20,,1000000000.0,5045240000.0,10,4092,,,,23.094,22.191,21.571,21.608,21.056,21.533,21.35,21.7,20.979,21.101,,,,23.181,23.131,23.066,22.229,21.619,21.492,21.482,21.443,21.412,21.439,21.71,22.067,22.432,22.99,24.997,8.9285,9.42817,-0.05206,,,,A2744clu,3.4679998,-30.3614375
8,7.7572,6.7748,8.0,7.2106,6.4151,7.7625,155.683,9.0,0,0.0,,99.0,7.18,155.675,9.0,0.0,1.5689000000000001e-34,,1000000000.0,791.334,10,4092,,,,22.226,21.469,21.05,19.49,19.665,18.962,18.667,,23.777,24.172,,,,,,,,36.115,31.023,30.657,30.494,30.168,28.297,24.649,23.796,23.298,22.77,23.231,8.98918,10.37176,0.70213,,,,A2744clu,3.4638633,-30.3642792
9,4.9252,4.7752,5.5558,5.8404,4.9805,6.8365,119.444,18.0,0,0.0,,99.0,6.65,118.692,29.0,0.4,1.68405e-26,,1000000000.0,16884.1,10,4092,,,,23.317,21.603,19.658,18.632,18.255,17.997,17.855,22.462,20.097,20.473,,,,,,,29.047,24.501,23.269,23.164,23.131,23.117,22.422,20.692,20.329,20.002,19.643,20.201,8.98026,11.56212,1.91363,,,,A2744clu,3.4687961,-30.361564
10,1.4026,1.1341,1.5705,6.5402,5.0946,7.4908,30.5296,15.0,0,0.0,,99.0,1.97,29.2743,33.0,0.0,4.39713e-07,,1000000000.0,396.08,10,4092,,,,26.233,27.677,26.214,26.363,25.975,25.938,25.685,,24.63,24.977,,,,,,,,30.915,28.13,27.94,27.852,27.792,27.275,25.006,24.439,24.063,23.563,24.091,8.77925,5.36336,-3.79454,,,,A2744clu,3.4626657,-30.3660903
11,0.43456,0.4221,0.4457,0.4337,0.3982,0.4597,0.596083,11.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,330.87,10,4092,,,,22.259,20.314,19.184,18.647,18.314,18.162,18.034,17.795,18.248,18.616,,,,23.684,23.556,22.213,20.311,19.184,18.64,18.314,18.126,17.996,17.81,18.337,18.62,18.928,19.376,18.992,9.62854,11.1376,-3.45123,,,,A2744clu,3.4622689,-30.3614318
12,5.3466,4.9129,6.3142,5.503,2.066,6.7168,4.21383,23.0,0,0.05,,99.0,4.95,4.98167,25.0,0.1,0.0828408,,1000000000.0,1309.34,9,4088,,,,,27.418,26.69,25.897,25.619,25.439,25.425,25.872,23.241,23.443,,,,,,,29.504,26.51,25.744,25.606,25.563,25.536,25.082,23.617,23.338,23.089,22.864,23.674,8.97512,10.0721,0.65769,,,,A2744clu,3.4601575,-30.3669123
13,1.654,0.7545,3.2141,1.7765,0.7022,3.1577,0.701212,33.0,2,0.25,,99.0,1.95,0.769307,33.0,0.25,0.680687,,1000000000.0,42.5003,9,4088,,,,,27.94,27.392,27.278,27.009,27.336,27.057,27.038,26.574,26.606,,,,29.538,28.474,28.05,27.956,27.76,27.413,27.12,27.078,27.072,26.861,26.609,26.552,26.766,27.063,26.269,8.82171,8.14595,-1.051,,,,A2744clu,3.4585642,-30.361627
14,0.52723,0.4963,0.5625,0.5322,0.4682,0.6194,26.7024,1.0,0,0.0,1278000000.0,99.0,3.48,30.4907,33.0,0.2,2.39345e-07,,1000000000.0,2768090000.0,10,4092,,,,24.502,23.228,22.553,22.319,22.119,22.478,21.798,22.123,21.513,21.722,,,,24.964,24.817,24.488,23.278,22.513,22.277,22.185,22.125,22.083,22.024,22.3,22.622,22.963,23.52,25.498,9.07723,9.20245,-0.79625,,,,A2744clu,3.4560572,-30.361777
15,4.446,4.3214,4.5504,4.2697,4.0433,4.436,2.56585,27.0,1,0.05,,99.0,4.1,3.20213,32.0,0.2,0.201681,,1000000000.0,430.782,9,4088,,,,,26.889,25.925,25.916,25.919,25.957,25.981,25.296,24.334,24.607,,,,,,34.889,26.878,26.015,26.001,26.026,26.01,25.949,25.073,24.587,24.574,24.537,24.528,25.874,8.81185,9.68157,0.50409,,,,A2744clu,3.4653854,-30.3618491
16,0.84403,0.8307,0.8619,0.8472,0.8307,0.867,9.36079,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1369.69,10,4092,,,,25.745,23.844,22.022,21.038,20.62,20.397,20.215,19.483,19.294,19.704,,,,28.227,26.703,25.426,23.802,21.996,21.021,20.632,20.418,20.216,19.497,19.069,19.457,19.666,20.095,18.667,9.56749,11.00573,-2.59318,,,,A2744clu,3.4704582,-30.3621989
17,1.4291,1.2836,1.5701,1.4665,1.3147,1.6713,0.766116,31.0,3,0.2,,99.0,1.83,3.35047,31.0,0.2,0.187264,,1000000000.0,623.003,10,4092,,,,24.53,24.448,24.143,23.564,23.388,23.339,23.21,23.088,22.864,22.902,,,,25.228,24.634,24.497,24.471,24.179,23.546,23.391,23.348,23.199,23.076,22.931,22.956,23.288,23.547,23.539,8.84799,9.52178,0.25696,,,,A2744clu,3.4728854,-30.3622322
18,5.2298,5.1674,5.3203,5.2302,4.837,5.4087,103.755,33.0,0,0.0,,99.0,4.85,106.36,33.0,0.0,8.02205e-24,,1000000000.0,5614.79,10,4092,,,,,23.136,21.737,20.813,20.488,20.195,20.142,23.473,22.534,22.738,,,,,,,24.502,22.345,22.195,22.3,22.381,22.468,22.778,22.709,22.704,22.828,22.913,24.024,8.79145,8.93551,-0.23159,,,,A2744clu,3.4597067,-30.3613647
19,0.0,0.0,0.0293,0.0544,0.0127,0.1544,1158.04,1.0,0,0.0,508800000.0,99.0,0.55,1161.44,33.0,0.0,6.265839999999999e-253,,1000000000.0,166500.0,10,4092,,,,26.958,27.355,26.582,26.431,26.317,26.383,26.537,26.021,,,,,,27.771,27.708,27.057,26.896,26.916,26.876,26.926,26.944,26.942,27.102,27.906,28.333,28.805,29.348,31.598,8.76992,4.69579,-4.46983,,,,A2744clu,3.4687884,-30.3621386
21,2.3638,2.0023,2.6622,2.1849,1.5332,2.5154,2.53013,1.0,0,0.0,508800000.0,99.0,2.03,2.58401,32.0,0.15,0.274719,,1000000000.0,1692240000.0,10,4092,,,,26.038,25.815,25.811,25.767,25.436,25.222,25.046,25.025,25.32,25.299,,,,28.647,26.275,25.891,25.907,25.99,25.861,25.402,25.177,25.098,25.004,25.136,25.177,25.2,25.647,27.59,8.72124,9.05488,0.06638,,,,A2744clu,3.4715379,-30.3629873
22,0.25755,0.1642,0.3382,0.2115,0.0821,0.3141,157.581,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0153001,10,4092,,,,,24.609,24.006,22.437,22.167,21.855,21.86,27.179,,,,,,33.107,32.248,30.637,28.788,27.979,27.451,27.175,27.094,27.046,26.858,27.704,27.923,28.426,28.707,29.36,9.47234,6.50887,-5.95928,,,,A2744clu,3.4601877,-30.3608361
23,2.5481,2.4943,2.6441,2.4554,2.2585,2.5899,15.4636,29.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,184.716,10,4092,,,,25.233,25.202,25.303,25.49,25.096,25.071,24.718,24.814,23.641,23.748,,,,36.131,26.065,25.274,25.222,25.34,25.389,25.153,24.871,24.678,24.604,24.617,24.691,24.696,25.085,25.151,8.70011,9.32214,0.38345,,,,A2744clu,3.4709318,-30.3632233
24,1.9321,1.8724,2.0116,1.8519,1.4426,2.0066,5.73151,32.0,2,0.1,,99.0,1.55,5.71666,33.0,0.15,0.0573643,,1000000000.0,153.01,10,4092,,,,25.37,25.429,25.533,25.377,25.164,24.948,24.818,25.273,24.66,24.444,,,,26.663,25.609,25.397,25.442,25.475,25.223,24.977,24.934,24.962,24.983,24.914,24.902,25.125,25.575,24.666,8.70058,9.0618,0.12775,,,,A2744clu,3.4715337,-30.3622624
26,0.80103,0.5975,1.1268,0.7976,0.4657,1.1043,0.633182,33.0,3,0.4,,99.0,0.4,2.45003,31.0,0.5,0.293753,,1000000000.0,47.5412,9,4088,,,,,26.813,25.948,25.642,25.472,25.456,25.384,24.98,24.957,25.473,,,,27.829,27.622,27.468,26.809,26.096,25.646,25.457,25.47,25.343,25.049,24.999,25.327,25.188,25.855,24.351,9.03206,8.3422,-1.42845,,,,A2744clu,3.4589838,-30.3623205
27,3.4418,3.2595,3.6504,3.4521,3.264,3.6708,2.57488,23.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,122.951,10,4092,,,,28.225,27.114,26.904,26.87,26.845,26.757,26.528,25.571,24.429,24.679,,,,,,28.214,27.1,26.928,26.935,26.854,26.708,26.527,25.4,24.89,24.665,24.585,24.495,25.747,8.94367,9.48822,-0.04308,,,,A2744clu,3.4596145,-30.3621471
28,0.0,0.0,0.0274,0.0234,,0.0605,297.489,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0123018,10,4092,,,,25.296,25.23,24.362,23.885,23.603,23.402,23.286,25.622,,,,,,24.884,25.088,24.871,24.788,25.166,25.202,25.26,25.284,25.301,25.667,26.031,26.679,26.295,25.311,30.763,8.7043,4.32257,-4.6681,,,,A2744clu,3.4626267,-30.3638197
29,2.5304,2.4166,2.5614,2.5083,2.3071,2.59,3.43559,32.0,1,0.2,,99.0,1.94,8.12991,33.0,0.25,0.0171637,,1000000000.0,1291.34,10,4092,,,,24.969,24.633,24.503,24.467,24.124,24.054,23.873,23.575,23.294,23.446,,,,39.261,26.469,25.023,24.643,24.516,24.444,24.22,23.974,23.802,23.536,23.352,23.31,23.266,23.61,23.324,8.77834,9.84045,0.73127,,,,A2744clu,3.468224,-30.3627295
30,7.3395,5.2032,7.9096,6.7071,5.3073,7.5502,12.5333,27.0,0,0.0,,99.0,5.25,12.4582,30.0,0.05,0.00197127,,1000000000.0,782.459,8,4072,,,,,27.907,,26.039,25.571,25.521,25.238,26.822,24.346,24.765,,,,,,,,28.785,25.683,25.601,25.626,25.646,25.708,24.692,24.655,24.528,24.533,25.332,8.7734,9.97888,0.89214,,,,A2744clu,3.4625908,-30.3640793
31,0.42681,0.3952,0.4588,0.4168,0.367,0.4748,2.46439,22.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,74.0366,10,4092,,,,25.099,23.474,22.427,21.833,21.493,21.3,21.135,20.659,21.008,21.319,,,,27.096,26.257,25.132,23.459,22.371,21.845,21.505,21.283,21.103,20.686,21.092,21.288,21.624,21.474,20.562,9.58344,9.93501,-3.83418,,,,A2744clu,3.4686037,-30.3628953
32,1.4062,1.2316,1.4857,1.3907,0.831,5.5633,43.8361,33.0,3,0.3,,99.0,0.91,48.3301,1.0,0.0,3.20079e-11,,1000000000.0,96.7742,10,4092,,,,27.185,27.212,26.114,25.489,25.339,24.922,24.731,27.116,23.313,23.572,,,,27.861,27.262,27.082,26.965,26.508,25.901,25.763,25.49,25.271,25.46,25.217,25.296,25.64,25.722,25.552,8.89533,8.52118,-0.88457,,,,A2744clu,3.461466,-30.3636983
33,0.0,0.0,0.1568,0.3557,0.1128,1.8634,45.8396,10.0,0,0.0,,99.0,0.3,45.6228,10.0,0.0,1.2392e-10,,1000000000.0,0.0211297,8,4080,,,,,,29.9,28.356,27.834,27.91,27.948,26.359,,,,,,34.088,33.812,32.089,30.159,29.08,28.56,28.212,28.055,27.964,27.727,28.45,28.651,29.037,29.523,29.7,9.45482,7.129,-5.39013,,,,A2744clu,3.4748033,-30.3625754
34,2.545,1.9291,2.6577,2.2029,1.8211,2.5412,2.30835,31.0,1,0.05,,99.0,2.02,2.3725,33.0,0.1,0.305365,,1000000000.0,113.871,10,4092,,,,25.676,25.658,25.792,25.85,25.534,25.611,25.315,25.446,24.94,24.85,,,,29.158,26.05,25.661,25.699,25.803,25.848,25.55,25.392,25.348,25.284,25.38,25.415,25.484,25.956,25.611,8.76475,5.1112,-3.97736,,,,A2744clu,3.4676012,-30.3627046
35,3.6126,3.4915,3.781,3.6163,3.4632,3.8019,7.37273,28.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,29.6606,10,4092,,,,29.684,28.074,27.774,28.057,28.119,28.225,28.249,27.429,26.247,25.978,,,,,,29.72,28.146,28.005,28.094,28.14,28.119,28.092,27.27,27.245,27.198,27.27,27.309,28.628,8.74282,8.54708,-0.48383,,,,A2744clu,3.4661499,-30.3627084
36,0.0,0.0,0.0146,0.0266,,0.068,48.4078,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00241508,10,4092,,,,27.947,26.398,25.506,25.216,25.08,25.006,24.848,24.682,,25.843,,,,30.417,28.681,27.199,26.125,25.567,25.184,25.093,25.045,24.978,25.131,25.929,26.373,26.771,27.171,32.912,9.52761,5.63649,-7.5876,,,,A2744clu,3.4622979,-30.3656126
37,1.7416,1.0711,1.8725,1.7082,1.0201,2.2177,52.2042,33.0,2,0.2,,99.0,1.11,53.0021,33.0,0.2,3.09558e-12,,1000000000.0,20.812,10,4092,,,,28.222,28.213,28.188,27.83,27.255,27.326,27.614,26.982,22.843,22.991,,,,29.264,28.463,28.225,28.199,28.096,27.729,27.451,27.45,27.557,27.411,27.237,27.215,27.477,27.728,27.111,8.73231,7.89406,-1.11379,,,,A2744clu,3.4699289,-30.3628062
38,2.4843,2.3068,2.5078,2.3777,2.1053,2.5664,8.47474,33.0,3,0.05,,99.0,1.94,11.8157,33.0,0.1,0.00271801,,1000000000.0,36.1172,10,4092,,,,26.836,26.79,26.987,27.168,27.021,27.076,26.748,26.0,24.747,25.306,,,,33.966,27.316,26.754,26.806,26.976,27.12,26.97,26.885,26.808,26.547,27.047,27.093,27.157,27.623,27.175,8.74193,4.70846,-4.35396,,,,A2744clu,3.4676619,-30.3625954
39,0.0,0.0,0.0596,0.0641,0.0165,0.2454,58.6437,1.0,0,0.0,508800000.0,99.0,0.36,61.8036,33.0,0.0,3.79776e-14,,1000000000.0,128673.0,10,4092,,,,27.719,27.608,27.735,28.34,27.72,27.578,27.462,27.24,,,,,,28.453,28.391,27.761,27.577,27.594,27.556,27.604,27.624,27.625,27.772,28.574,28.995,29.473,30.011,32.258,8.75723,4.44306,-4.67691,,,,A2744clu,3.4798942,-30.3628642
40,2.4865,2.0349,2.5171,2.3009,1.8034,2.6235,3.06912,33.0,2,0.15,,99.0,2.15,3.16794,33.0,0.2,0.205159,,1000000000.0,42.0834,10,4092,,,,27.675,27.56,27.522,27.488,27.295,27.128,27.031,26.159,26.723,25.907,,,,33.054,28.317,27.626,27.545,27.569,27.573,27.279,27.157,26.999,26.611,26.992,26.981,27.021,27.463,26.897,8.71956,8.42146,-0.55306,,,,A2744clu,3.4728314,-30.3630334
41,2.5212,2.5116,2.5329,2.5248,2.4069,2.6164,2.46958,32.0,2,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7937.14,10,4092,,,,24.313,23.655,23.494,23.203,22.762,22.492,22.356,21.898,21.648,21.618,,,,40.173,26.006,24.225,23.675,23.512,23.177,22.797,22.524,22.351,21.901,21.575,21.476,21.383,21.68,21.374,8.99981,10.72135,1.00532,,,,A2744clu,3.4711889,-30.3627337
42,0.0,0.0,0.0316,0.0588,0.0139,0.1764,447.003,1.0,0,0.0,508800000.0,99.0,0.54,450.022,33.0,0.0,1.90114e-98,,1000000000.0,195996.0,10,4092,,,,27.448,27.474,26.679,25.907,25.537,25.214,25.166,24.775,,,,,,27.996,27.934,27.281,27.056,27.127,27.099,27.147,27.167,27.168,27.315,28.117,28.538,29.016,29.554,31.801,8.75924,4.652,-4.47299,,,,A2744clu,3.4609711,-30.3610588
43,0.39718,0.3778,0.4201,0.4053,0.374,0.4744,6.55467,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,141.04,10,4092,,,,25.118,22.982,21.852,21.238,20.895,20.693,20.526,19.984,20.276,20.625,,,,27.246,26.196,24.868,23.012,21.847,21.275,20.905,20.657,20.452,19.968,20.367,20.548,20.883,20.704,19.805,9.56647,10.32352,-3.27042,,,,A2744clu,3.4610699,-30.3630824
44,5.4463,5.3945,5.5567,5.4584,5.3641,5.5567,64.5975,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,17676.8,10,4092,,,,24.654,23.018,21.614,20.864,20.58,20.396,20.276,21.795,21.029,21.152,,,,,,,23.899,21.362,20.993,21.102,21.179,21.258,21.571,21.45,21.261,21.65,21.727,22.588,8.71027,11.31868,2.37264,,,,A2744clu,3.4610078,-30.3612357
45,5.1365,4.6716,5.7527,5.3481,4.8084,6.032,6.59015,11.0,0,0.0,,99.0,6.6,12.485,18.0,0.3,0.00194503,,1000000000.0,353.294,9,4084,,,,29.71,,29.314,28.699,28.584,28.414,28.409,26.631,23.958,23.986,,,,,,,32.781,29.573,28.789,28.593,28.532,28.446,26.614,24.143,23.682,23.205,22.889,23.765,9.09906,9.12382,-0.97319,,,,A2744clu,3.4686273,-30.3633237
46,3.8511,3.3001,4.2619,3.4061,0.7967,3.9834,9.69787,26.0,0,0.0,,99.0,2.73,11.3631,33.0,0.15,0.00340826,,1000000000.0,25.7105,9,4088,,,,,28.4,27.955,28.88,28.434,28.334,28.304,30.599,25.484,26.116,,,,,,29.433,28.425,28.303,28.36,28.333,28.259,28.111,27.222,26.985,26.887,26.88,26.858,28.14,8.79978,8.53364,-0.59791,,,,A2744clu,3.4594136,-30.3607411
47,4.1469,3.9395,4.355,3.6763,2.0172,4.6747,22.1105,23.0,0,0.0,,99.0,3.75,22.0146,23.0,0.0,1.65803e-05,,1000000000.0,56.2698,9,4088,,,,,27.953,28.17,27.69,27.47,27.533,27.68,27.268,24.107,24.327,,,,,,30.004,28.152,27.919,27.895,27.879,27.734,27.59,26.453,25.895,25.659,25.563,25.447,26.816,8.83249,8.79528,-0.39897,,,,A2744clu,3.4598937,-30.3633906
48,0.82874,0.8163,0.8373,0.9346,0.8272,1.0136,1.76932,32.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,205.512,10,4092,,,,25.069,24.796,24.083,23.775,23.572,23.561,23.624,23.369,23.46,23.912,,,,25.27,25.083,25.054,24.783,24.082,23.839,23.57,23.531,23.619,23.408,23.367,23.692,23.776,24.224,22.815,8.8936,9.10364,-0.28535,,,,A2744clu,3.4750455,-30.3635162
49,2.4815,1.5569,3.4306,2.2041,0.9233,3.2742,0.602034,32.0,1,0.3,,99.0,3.04,0.657669,1.0,0.0,0.719762,,1000000000.0,41.1524,10,4092,,,,29.466,28.941,28.584,28.522,28.299,27.933,27.67,26.822,27.122,26.495,,,,33.858,30.431,29.387,29.02,28.77,28.45,28.012,27.767,27.57,27.005,26.99,26.889,26.879,27.264,26.54,8.959,8.40037,-1.15514,,,,A2744clu,3.4587602,-30.3613926
50,3.9738,3.8401,4.1951,3.7869,0.3397,4.0437,78.4404,33.0,0,0.0,,99.0,0.3,81.0694,1.0,0.0,2.48885e-18,,1000000000.0,12.5166,10,4092,,,,30.895,28.574,28.123,28.41,28.447,28.546,28.64,26.772,,,,,,,,30.35,28.402,28.285,28.461,28.605,28.698,28.799,28.646,28.884,28.917,28.99,29.097,30.398,8.94195,6.00377,-3.49019,,,,A2744clu,3.4766529,-30.3634696
51,2.4933,1.5891,2.5501,2.113,1.3433,2.5807,42.7703,33.0,1,0.1,,99.0,1.78,42.8233,33.0,0.15,5.02387e-10,,1000000000.0,47.7955,10,4092,,,,26.761,26.707,26.856,27.21,26.935,26.615,27.326,26.252,23.207,23.303,,,,29.393,27.081,26.723,26.754,26.846,26.891,26.686,26.596,26.585,26.467,26.611,26.618,26.745,27.24,26.471,8.73161,6.12756,-2.91463,,,,A2744clu,3.4673062,-30.3613889
52,3.9929,3.7967,4.3598,3.0446,0.607,4.5971,7.13493,33.0,1,0.3,,99.0,4.55,6.72515,26.0,0.0,0.0346459,,1000000000.0,89.4992,10,4092,,,,30.04,28.98,28.123,27.914,27.638,27.751,27.944,29.356,26.302,26.493,,,,,37.735,30.051,28.868,28.539,28.37,28.279,28.108,27.88,27.466,27.073,26.928,26.829,26.924,27.353,8.90364,8.23822,-1.13775,,,,A2744clu,3.4674994,-30.3634912
53,1.7752,1.5768,1.8857,1.7514,1.3143,2.3227,3.91805,33.0,3,0.4,,99.0,2.54,6.01624,33.0,0.4,0.0493843,,1000000000.0,179.261,10,4092,,,,27.847,27.778,27.13,26.451,26.339,26.206,26.152,25.619,24.657,24.671,,,,29.942,28.617,27.953,27.82,27.223,26.648,26.241,26.132,26.067,25.658,25.2,25.081,25.254,25.458,24.726,8.98706,8.6111,-1.01315,,,,A2744clu,3.4678743,-30.3635445
54,0.28738,0.0,0.762,0.8054,0.341,1.9956,59.4147,1.0,0,0.0,1609000000.0,99.0,0.6,58.7715,3.0,0.0,1.72951e-13,,1000000000.0,5259960.0,10,4092,,,,,32.253,31.004,30.288,30.047,29.939,30.126,27.174,,,,,,34.028,33.74,33.457,32.297,30.918,30.429,30.251,30.166,30.079,29.943,29.875,30.256,30.581,31.065,32.989,9.29638,6.50281,-4.69697,,,,A2744clu,3.483955,-30.3634804
55,0.0,0.0,0.0235,0.0356,,0.0963,23.8447,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00228702,10,4092,,,,27.589,27.239,26.446,26.334,26.202,26.183,26.217,26.023,,,,,,30.788,29.309,27.94,27.05,26.622,26.327,26.255,26.223,26.175,26.348,27.127,27.542,27.931,28.3,32.887,9.43074,5.06744,-7.12213,,,,A2744clu,3.4757993,-30.3636461
56,0.0,0.0,0.0114,0.0145,,0.0406,53.6829,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000277414,10,4092,,,,26.998,26.467,25.844,25.772,25.652,25.666,25.616,25.432,,,,,,29.738,28.449,27.052,26.335,25.979,25.735,25.681,25.65,25.606,25.841,26.612,27.024,27.355,27.683,35.979,9.39198,4.45732,-7.42806,,,,A2744clu,3.4790633,-30.3637506
57,7.9877,6.3514,8.0,0.8275,0.2398,5.7118,49.614,3.0,0,0.0,,99.0,7.48,46.8988,33.0,0.0,6.54711e-11,,1000000000.0,0.113412,8,4020,,,,34.661,,32.072,29.686,,28.605,28.918,30.6,,,,,,36.576,34.884,33.719,31.802,30.22,29.596,29.385,29.282,29.178,28.943,28.988,29.415,29.732,30.187,31.079,9.24338,6.71474,-4.40615,,,,A2744clu,3.4675837,-30.3618986
58,4.7464,4.5727,5.254,5.0224,4.5786,5.5182,8.69932,22.0,0,0.0,,99.0,5.1,8.86702,22.0,0.0,0.0118727,,1000000000.0,411.799,10,4092,,,,29.169,27.806,26.857,26.594,26.452,26.392,26.432,26.104,23.811,24.14,,,,,,,28.749,26.587,26.459,26.412,26.433,26.452,25.813,24.374,24.116,23.838,23.684,24.695,9.00269,10.08251,0.35474,,,,A2744clu,3.4605487,-30.3639164
59,0.0,0.0,0.0286,0.0519,0.013,0.1373,943.538,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,246443.0,7,4064,,,,,,,26.592,26.189,25.735,25.692,31.448,,,,,,27.345,27.282,26.632,26.47,26.491,26.45,26.5,26.518,26.517,26.676,27.48,27.907,28.38,28.922,31.172,8.96602,5.27314,-5.11942,,,,A2744clu,3.4693515,-30.3621453
60,0.0,0.0,0.5143,0.3322,0.08,1.2233,6.52374,33.0,1,0.2,,99.0,0.46,6.76267,32.0,0.15,0.034002,,1000000000.0,0.385659,10,4092,,,,28.825,28.431,28.386,28.231,27.884,27.808,28.004,27.73,,30.27,,,,28.899,28.869,28.855,28.378,28.197,28.163,28.067,28.032,28.016,27.954,28.624,28.441,29.124,28.614,27.444,8.86189,6.06043,-3.30538,,,,A2744clu,3.4744556,-30.3638308
61,0.047882,0.0,0.0935,0.1079,0.0287,0.3258,21.9007,26.0,0,0.15,,99.0,0.36,22.7892,33.0,0.25,1.1256e-05,,1000000000.0,0.0512012,10,4092,,,,27.593,27.041,27.071,27.069,26.525,26.373,26.3,25.542,,26.891,,,,28.857,28.51,27.709,27.052,26.769,26.562,26.476,26.43,26.383,26.385,27.145,27.5,27.748,26.373,27.821,9.12438,5.62503,-4.65501,,,,A2744clu,3.4800592,-30.3638963
