IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
2015,0.63729,0.5928,0.6552,0.6179,0.5698,0.6514,95.8772,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,682.388,12,16383,,25.668,26.073,25.18,22.78,21.617,21.073,20.774,20.61,20.464,19.316,19.49,19.889,21.334,22.024,,27.0,25.881,24.642,23.025,21.631,21.052,20.775,20.569,20.379,19.868,19.871,20.222,20.488,20.911,19.682,9.55976,10.30965,-3.22412,,,,M0717clu,109.388193,37.736425,-16.339179421108412,-28.910880000000816,33.208549599909055,pagul21_photoz_f160w_radius,1.005953403330302,False
549,0.5708,0.5498,0.6223,0.5806,0.5538,0.62,7.3086,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,38523200000.0,12,16383,,27.655,26.677,25.142,22.914,21.706,21.1,37.415,22.805,20.471,20.663,20.364,20.741,21.917,22.183,,29.143,26.729,25.041,22.963,21.696,21.202,20.959,20.83,20.736,20.624,20.834,21.203,21.57,22.167,24.238,9.51887,10.11724,-2.84476,,,,M0717clu,109.4166025,37.7575639,64.53402262159723,47.18916000001343,79.94658777728847,pagul21_photoz_f160w_radius,2.595199509242949,False
573,0.48601,0.4685,0.5076,0.5074,0.4733,0.5699,46.2021,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,298.107,12,16383,,28.374,26.69,25.18,22.967,21.678,21.136,20.814,20.641,20.489,19.515,19.709,20.084,20.682,23.351,,27.286,26.19,24.881,23.082,21.717,21.091,20.744,20.485,20.261,19.74,19.923,20.171,20.431,20.66,19.517,9.5621,10.34184,-3.22393,,,,M0717clu,109.3775963,37.757227,-46.5047599518012,45.97632000001113,65.39506631939504,pagul21_photoz_f160w_radius,2.0827587939798353,False
562,0.44552,0.4203,0.4516,0.5165,0.4438,0.5441,86.9206,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,536.258,11,16382,,,26.683,24.393,22.412,21.349,21.032,20.785,20.637,20.499,19.61,19.727,20.089,21.028,21.844,,26.245,25.195,24.038,22.543,21.451,21.002,20.782,20.596,20.432,20.009,20.216,20.482,20.802,21.074,19.909,9.44545,9.92328,-2.23251,,,,M0717clu,109.4035136,37.7483333,27.27390701882624,13.959000000005517,30.638532684704945,pagul21_photoz_f160w_radius,0.9904916728234979,False
2557,0.59165,0.5571,0.623,0.5727,0.526,0.623,42.2339,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,597.383,11,16381,,26.747,,24.518,22.688,21.525,21.062,20.778,20.623,20.499,19.582,19.801,20.175,20.781,21.747,,26.655,25.572,24.369,22.803,21.549,21.041,20.779,20.58,20.399,19.93,20.033,20.343,20.632,21.015,19.818,9.55131,10.18748,-3.24455,,,,M0717clu,109.3855855,37.7287961,-23.76193850965604,-56.374920000001794,61.17811150030112,pagul21_photoz_f160w_radius,1.9688476333433704,False
2221,0.61018,0.5929,0.6335,0.6132,0.5919,0.6358,120.5,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,614.202,12,16383,,27.212,26.907,25.378,22.901,21.674,21.135,20.841,20.663,20.504,19.343,19.499,19.895,20.453,21.359,,27.038,25.926,24.689,23.068,21.69,21.12,20.843,20.635,20.446,19.94,19.96,20.305,20.572,20.991,19.775,9.59023,10.24819,-3.63477,,,,M0717clu,109.407933,37.7362675,39.85459408152926,-29.477880000001733,49.5715047047996,pagul21_photoz_f160w_radius,1.5746042401599876,False
2061,0.5558,0.5263,0.5764,0.5521,0.5271,0.5793,97.4769,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,478.205,12,16383,,26.284,25.58,24.962,22.77,21.634,21.107,20.809,20.642,20.505,19.386,19.611,19.974,21.328,20.742,,26.843,25.761,24.531,22.897,21.626,21.097,20.811,20.606,20.422,19.948,20.089,20.375,20.661,21.013,19.822,9.57944,10.15103,-3.53195,,,,M0717clu,109.390882,37.7350678,-8.684414631401673,-33.796799999979044,34.89473810947271,pagul21_photoz_f160w_radius,1.1003026869824235,False
724,0.62591,0.5095,0.6599,0.5645,0.4866,0.6696,5.78148,2.0,0,0.0,2000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,21410400000.0,10,16380,,,,23.931,22.588,21.393,20.981,20.767,20.637,20.529,20.34,20.605,20.984,20.876,24.276,,25.693,25.174,24.285,22.515,21.377,20.955,20.769,20.645,20.535,20.402,20.625,20.97,21.282,21.835,23.838,9.30202,10.09572,-1.02128,,,,M0717clu,109.4079143,37.7527365,39.80136087157983,29.810520000000906,49.72741125275053,pagul21_photoz_f160w_radius,1.6114216250916846,False
1614,0.45983,0.4545,0.4652,0.4643,0.4513,0.4816,174.386,1.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,18542600000.0,11,16382,,,26.657,24.083,22.308,21.231,20.821,20.639,20.589,20.539,19.541,20.214,20.647,22.836,21.925,,27.127,25.858,24.047,22.257,21.274,20.848,20.636,20.543,20.485,20.344,20.792,21.099,21.471,22.092,24.167,9.48519,9.96925,-2.5408,,,,M0717clu,109.4126576,37.7428266,53.30409267781828,-5.865119999987201,53.6257953677117,pagul21_photoz_f160w_radius,1.7638382622570574,False
278,0.4466,0.4351,0.4533,0.4445,0.4276,0.4609,60.8955,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,195.111,11,16382,,,26.654,25.118,22.891,21.671,21.116,20.833,20.683,20.54,19.535,19.7,20.069,21.512,21.189,,27.16,26.096,24.766,22.935,21.708,21.122,20.763,20.509,20.298,19.807,20.144,20.331,20.65,20.563,19.616,9.59112,10.23198,-3.65307,,,,M0717clu,109.3704481,37.7618695,-66.85351029379505,62.6893200000211,91.64792785801328,pagul21_photoz_f160w_radius,2.9921831786004427,False
2597,0.57898,0.5186,0.6051,0.5543,0.5086,0.6151,103.351,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,498.262,11,16382,,,25.478,24.464,22.786,21.671,21.159,20.873,20.699,20.554,19.372,19.534,19.898,21.703,22.384,,26.695,25.621,24.42,22.852,21.635,21.139,20.873,20.675,20.496,20.037,20.183,20.471,20.767,21.119,19.927,9.56064,10.06769,-3.47166,,,,M0717clu,109.4008665,37.7276991,19.738418779804608,-60.32411999998146,63.47128980648736,pagul21_photoz_f160w_radius,2.0825054102162452,False
1972,0.63757,0.6063,0.6543,0.6082,0.536,0.6463,96.4194,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,596.607,12,16383,,26.688,25.936,25.321,22.978,21.71,21.184,20.87,20.704,20.56,19.401,19.61,19.994,20.612,23.548,,27.069,25.957,24.721,23.1,21.722,21.152,20.874,20.667,20.478,19.972,19.992,20.337,20.604,21.022,19.807,9.55599,10.29838,-3.19231,,,,M0717clu,109.4150737,37.7393597,60.18199420564043,-18.345959999984984,62.916187701487345,pagul21_photoz_f160w_radius,2.031498506716245,False
591,0.53962,0.52,0.5611,0.546,0.522,0.5714,47.2892,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,332.978,11,16382,,,28.146,25.488,23.17,21.804,21.24,20.919,20.739,20.579,19.629,19.726,20.135,20.736,21.609,,27.489,26.37,25.08,23.29,21.841,21.19,20.86,20.597,20.36,19.818,19.909,20.213,20.433,20.785,19.593,9.56145,10.38304,-3.16093,,,,M0717clu,109.3759387,37.7557844,-51.223442776383905,40.78296000002126,65.47588041583565,pagul21_photoz_f160w_radius,2.110772597194522,False
2655,0.44826,0.4319,0.4599,0.5259,0.4423,0.5864,84.8506,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,410.66,12,16383,,27.363,25.837,24.865,22.797,21.697,21.159,20.871,20.713,20.582,19.465,19.764,20.089,22.587,21.15,,26.849,25.776,24.545,22.908,21.677,21.157,20.867,20.665,20.486,20.018,20.2,20.468,20.765,21.071,19.892,9.56894,10.12127,-3.47628,,,,M0717clu,109.3987693,37.7260862,13.768328516875492,-66.13055999999915,67.54863311764417,pagul21_photoz_f160w_radius,2.220179853921473,False
2638,0.6482,0.6288,0.6658,0.6436,0.6122,0.6666,130.348,21.0,0,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,244.499,12,16383,,24.204,24.073,23.759,22.595,21.758,21.28,20.985,20.789,20.599,19.507,19.373,19.59,20.101,19.845,,24.681,24.322,23.81,22.781,21.702,21.222,20.979,20.773,20.579,20.216,20.243,20.719,20.572,21.144,19.614,9.15,10.28143,-0.01589,,,,M0717clu,109.3823095,37.7260688,-33.087713686689014,-66.19319999998936,74.00227377081666,pagul21_photoz_f160w_radius,2.4172272090272227,False
1804,0.61141,0.59,0.6426,0.6035,0.5303,0.6374,119.373,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,526.129,12,16383,,25.225,26.063,25.112,23.036,21.808,21.261,20.961,20.781,20.631,19.371,19.55,19.95,20.741,22.393,,27.129,26.023,24.789,23.165,21.803,21.241,20.962,20.755,20.566,20.065,20.104,20.441,20.711,21.123,19.916,9.58178,10.19392,-3.5246,,,,M0717clu,109.3808004,37.7412102,-37.38366219698409,-11.684159999998656,39.16704985269871,pagul21_photoz_f160w_radius,1.2803795784232908,False
439,0.61728,0.5757,0.6558,0.6311,0.5835,0.6892,33.3198,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,498.737,12,16383,,26.037,26.103,25.235,23.209,21.9,21.315,20.999,20.795,20.637,19.745,19.636,19.904,20.231,20.816,,27.497,26.333,25.091,23.45,21.958,21.298,21.002,20.76,20.533,19.946,19.883,20.266,20.47,20.898,19.653,9.57708,10.36143,-3.29622,,,,M0717clu,109.3919364,37.7579585,-5.682858664773423,48.60972000001311,48.94077810051108,pagul21_photoz_f160w_radius,1.5831440200170366,False
1546,0.56389,0.5389,0.5871,0.5651,0.5371,0.5957,121.261,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,390.84,12,16383,,26.515,27.114,25.385,23.069,21.837,21.264,20.964,20.79,20.639,19.392,19.605,19.982,21.297,21.057,,27.292,26.168,24.934,23.268,21.873,21.255,20.965,20.72,20.493,19.954,20.004,20.325,20.555,20.938,19.741,9.57281,10.24575,-3.38479,,,,M0717clu,109.3638973,37.7455079,-85.50164461299813,3.7875600000091936,85.58549434501796,pagul21_photoz_f160w_radius,2.8226865615005985,False
467,0.51353,0.4926,0.5386,0.5382,0.5025,0.5932,67.8533,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,313.068,12,16383,,27.293,27.057,25.522,23.129,21.8,21.258,20.948,20.792,20.646,19.598,19.692,20.122,21.791,21.085,,27.475,26.362,25.067,23.276,21.847,21.204,20.87,20.607,20.373,19.837,19.951,20.242,20.469,20.801,19.614,9.5487,10.32318,-3.02502,,,,M0717clu,109.3783399,37.7586575,-44.38795701477209,51.12612000000354,67.7065054053155,pagul21_photoz_f160w_radius,2.217555763510517,False
2669,0.52355,0.5051,0.5411,0.5393,0.5101,0.5895,17.2331,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,52.6779,10,16380,,,,25.415,23.145,21.874,21.719,20.977,21.273,20.722,20.179,20.254,20.645,21.797,21.344,,26.659,26.403,25.361,23.258,21.825,21.209,20.888,20.667,20.485,20.298,20.535,20.982,21.21,21.8,22.268,9.56422,10.28249,-3.29506,,,,M0717clu,109.3755766,37.7262838,-52.25423129642039,-65.41919999999948,83.72679629019453,pagul21_photoz_f160w_radius,2.7842689596731516,False
450,0.52097,0.5007,0.5402,0.5181,0.4906,0.5423,36.8218,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,363.543,12,16383,,26.379,26.953,25.002,22.864,21.715,21.262,21.008,20.883,20.728,19.994,20.096,20.497,22.326,22.121,,26.902,25.833,24.602,22.953,21.737,21.211,20.944,20.742,20.566,20.103,20.304,20.562,20.867,21.139,19.974,9.56498,10.07388,-3.51508,,,,M0717clu,109.3676434,37.7587987,-74.83763777823185,51.63444000000936,90.92187537848305,pagul21_photoz_f160w_radius,3.057496429282769,False
590,0.5073,0.4809,0.5343,0.5382,0.494,0.5896,31.0669,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,272.518,12,16383,,26.336,27.156,25.643,23.266,21.95,21.411,21.102,20.921,20.768,19.899,19.916,20.315,20.854,20.78,,27.626,26.513,25.217,23.426,21.998,21.355,21.02,20.758,20.523,19.988,20.102,20.393,20.62,20.952,19.764,9.55592,10.32871,-3.16285,,,,M0717clu,109.3753317,37.7559653,-52.95138707811791,41.434200000009014,67.23572207641871,pagul21_photoz_f160w_radius,2.2437334858806244,False
897,0.6013,0.5756,0.6314,0.5941,0.5526,0.6378,60.8328,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,486.144,12,16383,,25.957,25.866,24.797,23.068,21.841,21.391,21.108,20.933,20.78,19.775,19.897,20.292,21.334,21.473,,27.034,25.94,24.733,23.172,21.882,21.362,21.103,20.903,20.721,20.241,20.303,20.633,20.917,21.321,20.12,9.53925,10.08175,-3.18439,,,,M0717clu,109.3880917,37.7508289,-16.627549697484294,22.94316000001686,28.33485485631934,pagul21_photoz_f160w_radius,0.9882819118773122,False
2536,0.64448,0.5746,0.6623,0.6116,0.5599,0.651,83.9094,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,481.269,12,16383,,29.279,27.188,25.606,23.224,21.943,21.406,21.106,20.932,20.782,19.672,19.908,20.268,20.961,21.35,,27.303,26.191,24.954,23.333,21.955,21.385,21.107,20.9,20.711,20.205,20.225,20.57,20.837,21.256,20.04,9.55777,10.23456,-3.27341,,,,M0717clu,109.394351,37.7293126,1.1907728194802756,-54.51551999998969,54.528523368755266,pagul21_photoz_f160w_radius,1.8391826956251758,False
1327,0.52091,0.5014,0.5378,0.5289,0.4976,0.5941,67.3312,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,386.224,12,16383,,25.626,25.641,24.765,22.861,21.751,21.293,21.039,20.904,20.782,19.797,20.025,20.389,21.295,,,26.813,25.748,24.549,22.967,21.782,21.281,21.041,20.846,20.672,20.219,20.405,20.676,20.982,21.287,20.109,9.50532,9.92377,-2.90042,,,,M0717clu,109.4174209,37.7459453,66.86375839842404,5.362200000018902,67.07842705373334,pagul21_photoz_f160w_radius,2.3041313184577783,False
1404,0.52478,0.5101,0.5489,0.5365,0.5119,0.5809,116.251,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,282.654,12,16383,,26.655,26.64,25.328,23.309,22.016,21.481,21.147,20.963,20.806,19.574,19.706,20.087,21.431,21.163,,27.403,26.298,25.057,23.395,22.059,21.47,21.153,20.908,20.686,20.167,20.285,20.567,20.814,21.146,19.959,9.57776,10.20589,-3.45189,,,,M0717clu,109.403683,37.7453304,27.756137273719347,3.1485600000110026,27.934147318850126,pagul21_photoz_f160w_radius,0.9654039939616715,False
1455,0.44629,0.4227,0.4589,0.4442,0.4192,0.4701,18.5636,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,154.304,12,16383,,27.386,28.248,25.491,23.154,21.935,21.4,21.3,20.952,20.809,20.052,20.226,20.62,21.472,22.085,,27.415,26.351,25.021,23.19,21.963,21.377,21.018,20.764,20.553,20.062,20.398,20.586,20.905,20.818,19.871,9.55432,10.36134,-3.10909,,,,M0717clu,109.3621064,37.7447444,-90.59979197703345,1.0389600000166865,90.60574895757647,pagul21_photoz_f160w_radius,3.032189881919216,False
1818,0.55411,0.534,0.588,0.5677,0.5271,0.6399,70.2891,21.0,0,0.5,,99.0,2.96,73.206,26.0,0.2,1.26914e-16,,1000000000.0,216.579,11,16382,,,,24.956,23.213,22.297,21.847,21.509,21.232,20.813,20.005,20.214,20.601,21.034,23.933,,28.118,27.042,25.624,23.91,22.485,21.816,21.465,21.159,20.88,20.279,20.29,20.658,20.524,21.0,19.499,9.58487,10.07397,-3.73179,,,,M0717clu,109.3862235,37.7416324,-21.945746640638518,-10.164239999988922,24.185275900689486,pagul21_photoz_f160w_radius,0.8626796133563163,False
25,0.51728,0.5076,0.5255,0.5168,0.5017,0.5316,87.2198,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,20267900000.0,12,16383,,28.682,27.238,24.521,22.703,21.518,21.041,20.939,20.829,20.834,20.08,20.727,21.144,,,,27.201,26.224,24.609,22.69,21.553,21.096,20.865,20.724,20.61,20.46,20.772,21.095,21.398,21.977,24.019,9.41166,10.00718,-1.829,,,,M0717clu,109.3929311,37.7705006,-2.8512504326224577,93.76128000000392,93.80462278730546,pagul21_photoz_f160w_radius,3.200693009576849,False
1874,0.57124,0.5478,0.5973,0.58,0.5503,0.6173,80.7939,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,405.919,11,16382,,,28.523,25.203,23.123,21.915,21.427,21.145,20.977,20.841,19.79,20.037,20.423,20.843,21.415,,27.257,26.159,24.93,23.294,21.965,21.41,21.145,20.938,20.751,20.26,20.337,20.656,20.932,21.326,20.128,9.56142,10.0493,-3.51605,,,,M0717clu,109.3850749,37.74001,-25.215461344020607,-16.004879999997,29.865961806144828,pagul21_photoz_f160w_radius,1.0655363102048283,False
2217,0.54281,0.5359,0.5528,0.5401,0.5147,0.5555,104.143,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,958.234,12,16383,,23.616,23.295,23.046,22.314,21.662,21.313,21.099,20.967,20.844,20.114,20.205,20.523,21.145,21.087,,23.63,23.339,23.035,22.306,21.656,21.243,21.112,20.97,20.854,20.634,20.858,21.072,21.085,21.481,19.972,9.05,9.84775,-0.02445,,,,M0717clu,109.3906413,37.7356733,-9.369614291099449,-31.61699999998291,32.97611803961913,pagul21_photoz_f160w_radius,1.2004906846539718,False
1825,0.48658,0.4473,0.5099,0.5054,0.4598,0.5695,111.308,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,316.448,12,16383,,27.199,26.191,24.904,22.877,21.812,21.395,21.152,20.996,20.857,19.762,20.0,20.405,21.419,21.906,,26.87,25.812,24.617,23.03,21.884,21.392,21.148,20.952,20.782,20.339,20.564,20.816,21.137,21.366,20.224,9.46032,9.86097,-2.34161,,,,M0717clu,109.3831021,37.7411094,-30.831422659433663,-12.047039999993103,33.101477247489626,pagul21_photoz_f160w_radius,1.207236324916321,False
682,0.612,0.5209,0.6461,0.5969,0.5275,0.6402,59.5456,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,436.489,12,16383,,26.53,26.536,25.382,23.237,21.984,21.47,21.167,21.011,20.86,19.844,20.007,20.431,22.007,22.386,,27.332,26.226,24.992,23.368,22.005,21.443,21.165,20.958,20.769,20.268,20.306,20.644,20.914,21.325,20.119,9.54836,10.16548,-3.19506,,,,M0717clu,109.3792175,37.7558904,-41.88969685136459,41.16456000000426,58.73046655947128,pagul21_photoz_f160w_radius,2.0169094686490427,False
2376,0.5946,0.5753,0.614,0.5972,0.5745,0.6237,78.1409,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,423.49,12,16383,,26.645,26.369,25.349,23.286,22.009,21.489,21.197,21.017,20.862,19.792,19.944,20.351,21.195,21.72,,27.365,26.258,25.025,23.4,22.038,21.476,21.198,20.99,20.802,20.301,20.339,20.677,20.946,21.358,20.152,9.57097,10.09146,-3.53588,,,,M0717clu,109.3976713,37.7331929,10.642656616883594,-40.54643999999428,41.919922907109836,pagul21_photoz_f160w_radius,1.4683610135703278,False
2410,0.46106,0.4411,0.4883,0.4745,0.4483,0.5077,2.09835,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,271.555,12,16383,,26.218,25.818,24.742,22.817,21.566,23.736,20.798,23.624,20.867,19.641,19.616,20.02,20.884,22.426,,27.059,25.976,24.66,22.844,21.563,20.957,20.599,20.342,20.127,19.623,19.896,20.1,20.401,20.431,19.411,9.35186,10.9491,-0.44707,,,,M0717clu,109.3736833,37.7316693,-57.643880302139394,-46.03139999998973,73.76792475220127,pagul21_photoz_f160w_radius,2.403065075073376,False
1469,0.57241,0.533,0.6091,0.5773,0.5376,0.6221,93.7192,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,323.59,11,16382,,,27.328,25.342,23.308,22.082,21.53,21.222,21.046,20.892,19.687,19.879,20.273,21.504,21.304,,27.576,26.445,25.213,23.549,22.135,21.509,21.223,20.978,20.75,20.203,20.231,20.566,20.791,21.185,19.987,9.56352,10.16132,-3.40553,,,,M0717clu,109.365608,37.7443048,-80.63180224570405,-0.5435999999832575,80.63363463437764,pagul21_photoz_f160w_radius,2.7588390711459216,False
858,0.5564,0.4987,0.5777,0.5448,0.5074,0.5824,48.1265,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,345.56,12,16383,,27.296,26.923,25.095,23.1,21.944,21.475,21.211,21.071,20.946,20.094,20.336,20.705,21.707,21.687,,27.013,25.944,24.743,23.17,21.968,21.47,21.217,21.02,20.843,20.387,20.554,20.833,21.133,21.465,20.278,9.53577,9.90804,-3.32667,,,,M0717clu,109.3778682,37.7501734,-45.730743385669356,20.58336000001475,50.14953239558818,pagul21_photoz_f160w_radius,1.7995943298529404,False
2523,0.5697,0.5355,0.6062,0.5725,0.5262,0.6248,38.523,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,391.588,11,16382,,,26.324,24.865,23.104,21.965,21.502,21.244,21.08,20.949,20.055,20.276,20.669,22.31,22.266,,27.114,26.03,24.827,23.259,22.003,21.492,21.238,21.039,20.858,20.388,20.491,20.801,21.09,21.473,20.276,9.53279,9.95779,-3.26119,,,,M0717clu,109.3936253,37.7307928,-0.8750742641611491,-49.18679999997835,49.194583535239595,pagul21_photoz_f160w_radius,1.761350201174654,False
269,0.48735,0.4673,0.5123,0.4982,0.4678,0.551,34.9156,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,180.973,11,16382,,,27.899,25.87,23.434,22.15,21.583,21.304,21.13,20.975,20.112,20.176,20.609,21.97,,,27.747,26.654,25.344,23.541,22.196,21.576,21.226,20.967,20.745,20.229,20.435,20.67,20.942,21.122,20.008,9.556,10.21433,-3.29291,,,,M0717clu,109.3768351,37.7618272,-48.67166473347193,62.53704000000653,79.24526686111867,pagul21_photoz_f160w_radius,2.733658645370623,False
2518,0.61136,0.5854,0.6674,0.6241,0.5901,0.6554,47.432,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,423.565,12,16383,,26.328,27.68,25.308,23.38,22.104,21.574,21.295,21.128,20.981,20.023,20.201,20.595,21.387,21.767,,27.518,26.398,25.159,23.54,22.145,21.562,21.293,21.087,20.897,20.386,20.389,20.74,21.005,21.429,20.2,9.54662,10.11708,-3.22089,,,,M0717clu,109.3991664,37.7294892,14.898751387085142,-53.879759999978205,55.9017113382893,pagul21_photoz_f160w_radius,1.9722276279429773,False
1648,0.3964,0.3757,0.4329,0.4916,0.3914,0.5614,22.2328,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,231.025,12,16383,,26.185,26.374,25.475,23.079,22.056,21.576,21.268,21.125,20.982,20.225,20.551,20.925,21.957,,,27.153,26.091,24.868,23.219,22.063,21.563,21.266,21.064,20.892,20.443,20.703,20.937,21.265,21.394,20.311,9.55607,10.05099,-3.45025,,,,M0717clu,109.4087752,37.7409801,42.2520812164625,-12.512519999984306,44.06587709183321,pagul21_photoz_f160w_radius,1.5879633197277734,False
921,0.44738,0.4279,0.459,0.474,0.4321,0.5398,20.6561,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,155.108,12,16383,,27.122,27.109,25.597,23.352,22.123,21.584,21.28,21.12,20.989,20.163,20.293,20.668,22.389,22.351,,27.667,26.584,25.268,23.452,22.171,21.565,21.207,20.95,20.735,20.231,20.504,20.709,21.009,21.039,20.019,9.55227,10.19954,-3.22472,,,,M0717clu,109.3694799,37.7520652,-69.6096810894083,27.39383999999916,74.80595010635638,pagul21_photoz_f160w_radius,2.5927999202118794,False
201,0.49353,0.4552,0.5401,0.4946,0.4477,0.5466,3.04311,2.0,0,0.0,3500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,16049100000.0,12,16383,,27.361,26.663,25.296,23.181,22.054,21.507,21.26,21.133,21.009,20.747,20.867,21.263,22.032,22.913,,29.489,27.56,25.271,23.204,22.027,21.525,21.247,21.079,20.954,20.783,21.167,21.483,21.778,22.376,24.453,9.54418,9.94042,-3.38868,,,,M0717clu,109.3714447,37.7622652,-64.01649333977454,64.1138400000159,90.60185372865743,pagul21_photoz_f160w_radius,3.1651980409552483,False
459,0.52657,0.4965,0.5624,0.5845,0.5037,0.6722,13.6009,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,298.107,12,16383,,27.968,25.825,25.44,23.447,22.209,21.618,21.301,21.162,21.018,20.251,20.359,20.781,21.23,,,27.665,26.534,25.302,23.638,22.224,21.598,21.312,21.067,20.839,20.292,20.32,20.655,20.88,21.275,20.076,9.55006,10.25603,-3.13556,,,,M0717clu,109.3829218,37.7586406,-31.344681897647458,51.065280000008784,59.9178763370666,pagul21_photoz_f160w_radius,2.098207294568887,False
1053,0.63784,0.5541,0.6541,0.5918,0.5544,0.6365,82.0719,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,362.055,12,16383,,27.557,26.134,25.431,23.307,22.111,21.598,21.317,21.167,21.036,19.943,20.169,20.56,21.527,21.892,,27.458,26.356,25.125,23.491,22.145,21.583,21.319,21.111,20.924,20.428,20.485,20.813,21.086,21.491,20.289,9.54784,9.98304,-3.37368,,,,M0717clu,109.3677881,37.7489356,-74.42572090764287,16.127280000020505,76.15298479259634,pagul21_photoz_f160w_radius,2.686626076419879,False
2358,0.3802,0.3768,0.3834,0.4358,0.3781,0.6369,88.2725,33.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,721.457,12,16383,,23.88,23.584,23.3,22.481,21.802,21.479,21.286,21.163,21.058,20.188,20.367,20.73,20.962,21.442,,24.136,23.784,23.398,22.531,21.879,21.426,21.271,21.123,21.008,20.724,21.053,20.89,21.492,21.253,19.942,9.05,9.77523,-0.11781,,,,M0717clu,109.3847436,37.7331669,-26.158571635924133,-40.640039999988176,48.330980966998936,pagul21_photoz_f160w_radius,1.7980974488999648,False
