IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
902,0.0,0.0,0.0476,0.4142,0.0571,1.1292,12.6146,27.0,0,0.0,,99.0,0.56,12.1122,1.0,0.0,0.00234356,,1000000000.0,0.789083,11,16382,,,27.877,27.946,27.119,26.688,26.513,26.465,26.459,26.425,,24.196,24.922,23.346,22.123,,27.63,27.716,27.649,26.889,26.611,26.513,26.526,26.518,26.536,26.565,27.148,27.358,27.846,27.7,26.514,8.85927,7.20229,-2.07082,,,,M0717clu,109.374127,37.7521475,,,,,,,,,,False
904,0.0,0.0,0.0383,0.0447,0.0109,0.1261,429.005,1.0,0,0.0,508800000.0,99.0,0.39,435.751,31.0,0.0,2.3874e-95,,1000000000.0,87440.9,11,16381,,28.514,,27.847,27.042,26.96,26.998,26.758,26.772,27.013,,,,23.468,,,27.979,27.915,27.23,27.038,27.124,27.086,27.138,27.154,27.15,27.325,28.129,28.561,29.029,29.575,31.827,8.78531,4.7718,-4.41782,,,,M0717clu,109.3789344,37.7521423,,,,,,,,,,False
905,0.0,0.0,0.0596,0.0383,0.0107,0.0862,16.6002,1.0,0,0.0,718700000.0,99.0,2.67,22.7953,33.0,0.0,1.12219e-05,,1000000000.0,270212.0,10,16318,,,27.559,26.31,26.175,26.177,26.175,,25.814,25.801,25.617,,,23.373,24.422,,27.384,27.213,26.381,26.132,26.11,26.055,26.091,26.096,26.084,26.222,27.022,27.416,27.888,28.43,30.671,8.82166,5.14384,-4.11738,,,,M0717clu,109.4121074,37.759413,,,,,,,,,,False
906,0.0,0.0,0.0279,0.0311,,0.0837,330.262,31.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00374799,12,16383,,28.221,27.684,26.763,27.051,27.034,27.15,27.087,27.133,27.057,,,,,23.421,,27.264,27.375,26.955,26.849,27.081,27.088,27.152,27.175,27.181,27.474,28.031,28.523,28.371,27.42,31.779,8.7283,4.12924,-4.85693,,,,M0717clu,109.3854511,37.7521099,,,,,,,,,,False
908,0.0,0.0,0.4853,0.322,0.0724,1.1559,193.555,1.0,0,0.0,508800000.0,99.0,0.3,193.525,1.0,0.0,9.47664e-43,,1000000000.0,1295090.0,12,16383,,,29.527,30.6,29.02,28.668,28.601,28.469,28.454,28.777,,,,,21.704,,29.592,29.68,29.611,28.871,28.757,28.816,28.778,28.792,28.83,28.82,29.496,29.821,30.273,30.846,32.997,8.98597,5.89638,-4.1711,,,,M0717clu,109.408215,37.7593837,,,,,,,,,,False
909,0.0,0.0,0.0165,0.0212,,0.0602,199.443,27.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00262701,11,16382,,,27.733,27.176,26.336,26.363,26.13,25.803,25.446,25.213,,,,23.773,22.965,,27.214,27.101,26.319,26.069,26.055,26.018,26.061,26.068,26.06,26.303,26.962,27.454,27.213,26.357,31.708,8.77372,4.5469,-4.57343,,,,M0717clu,109.3767275,37.7520261,[LRJ2016] MACS J0717 21.2,109.37673,37.752029,LeI,2.65,E,2016A&A...588A..99L,0.012634524703905203,SIMBAD,False
911,0.3686,0.1492,0.538,0.3112,0.1735,0.4567,0.937075,5.0,0,0.0,,99.0,0.02,3.60547,26.0,0.5,0.164848,,1000000000.0,0.660436,12,16383,,,29.215,27.757,26.035,25.231,24.908,24.704,24.602,24.538,24.426,25.153,24.575,23.708,24.5,,30.383,29.439,27.623,26.029,25.257,24.896,24.683,24.603,24.56,24.395,25.166,25.418,25.872,26.352,27.28,9.45005,8.07802,-4.15786,,,,M0717clu,109.4091851,37.7517988,[MAT2017] MACS0717CLS 2294,109.4091866,37.7517916,G,0.56,D,2017ApJ...835..254M,0.02626929874634755,SIMBAD,False
914,0.57706,0.5575,0.5993,0.5648,0.5047,0.5949,42.7354,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,248.851,12,16383,,27.03,26.548,25.802,23.599,22.3,21.753,21.444,21.276,21.129,20.128,20.264,20.674,22.705,,,27.702,26.585,25.349,23.68,22.305,21.695,21.402,21.157,20.93,20.399,20.472,20.779,21.014,21.383,20.189,9.54338,10.1258,-3.17644,,,,M0717clu,109.3651392,37.7515654,[MAT2017] MACS0717CLS 2299,109.365145,37.7515618,G,0.55,D,2017ApJ...835..254M,0.020988494869152042,SIMBAD,False
915,0.0,0.0,0.3003,0.3809,0.0912,1.2849,39.0593,3.0,0,0.0,,99.0,0.51,39.2898,27.0,0.0,2.93987e-09,,1000000000.0,0.0655899,10,16371,,29.196,29.37,,,28.819,28.34,27.93,27.985,27.737,27.856,,,,21.599,,33.258,32.508,30.821,29.201,28.431,28.13,27.95,27.86,27.809,27.693,28.379,28.626,28.987,29.461,30.012,9.11628,6.57587,-4.0999,,,,M0717clu,109.388407,37.759349,,,,,,,,,,False
916,0.0,0.0,0.0171,0.019,,0.0573,402.485,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,59108.3,10,16378,,,27.932,,27.159,26.369,25.707,25.567,25.419,25.265,26.001,,,22.376,,,26.884,26.82,26.12,26.014,26.029,25.998,26.052,26.063,26.054,26.26,27.068,27.509,27.967,28.52,30.778,8.83067,4.63347,-4.85766,,,,M0717clu,109.3833655,37.7517771,[MAT2017] MACS0717CLS 2061,109.3833743,37.7517696,G,0.57,D,2017ApJ...835..254M,0.03682967033133739,SIMBAD,False
917,0.0,0.0,0.0179,0.0293,,0.0813,293.564,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000698144,10,16371,,27.356,,,,28.456,26.57,26.527,26.596,26.685,,,,,,,31.444,29.938,28.55,27.648,27.192,26.881,26.808,26.768,26.714,26.896,27.684,28.125,28.52,28.915,34.579,9.14393,4.72294,-6.00273,,,,M0717clu,109.3862117,37.7519268,[LBL2018] MACS0717 cluster 24,109.386218,37.7519303,G?,5.75,E,2018ApJ...862..156L,0.021916431510198394,SIMBAD,False
918,0.0,0.0,0.0112,0.0186,,0.0563,50.5636,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00265261,10,16374,,,26.531,28.273,,24.826,24.689,24.262,24.109,23.909,25.114,,,22.563,,,29.025,27.561,26.163,25.296,24.844,24.539,24.47,24.427,24.371,24.571,25.363,25.813,26.196,26.589,33.259,9.48725,5.45316,-7.32197,,,,M0717clu,109.3864015,37.7540157,,,,,,,,,,False
921,0.44738,0.4279,0.459,0.474,0.4321,0.5398,20.6561,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,155.108,12,16383,,27.122,27.109,25.597,23.352,22.123,21.584,21.28,21.12,20.989,20.163,20.293,20.668,22.389,22.351,,27.667,26.584,25.268,23.452,22.171,21.565,21.207,20.95,20.735,20.231,20.504,20.709,21.009,21.039,20.019,9.55227,10.19954,-3.22472,,,,M0717clu,109.3694799,37.7520652,[MAT2017] MACS0717CLS 2209,109.369488,37.7520646,G,0.53,D,2017ApJ...835..254M,0.023156823865255756,SIMBAD,False
923,0.3237,0.2546,0.3677,0.3331,0.2754,0.4078,5.38927,2.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,849909000.0,12,16383,,27.457,28.18,27.305,25.344,24.296,23.881,23.657,23.572,23.485,23.066,24.189,24.617,23.156,,,31.266,29.637,27.116,25.297,24.362,23.919,23.635,23.52,23.456,23.218,23.967,24.17,24.59,25.143,27.284,9.54578,8.59428,-4.80479,,,,M0717clu,109.379779,37.7514201,[MAT2017] MACS0717CLS 2185,109.3797868,37.7514148,G,0.55,D,2017ApJ...835..254M,0.02927424342123838,SIMBAD,False
924,0.0,0.0,0.0034,,,0.0194,1000000000.0,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.46807e-17,12,16383,,27.286,26.235,26.11,25.762,25.059,24.839,24.705,24.639,24.682,24.58,,,24.247,,,28.754,27.503,26.101,25.415,25.062,24.823,24.772,24.739,24.692,24.948,25.718,26.137,26.459,26.78,inf,9.45226,,,,,,M0717clu,109.3804775,37.7514557,,,,,,,,,,False
928,0.21971,0.0719,0.2928,0.2213,0.1191,0.3137,59.5634,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.101151,11,16381,,26.953,,28.562,27.269,25.961,25.703,25.412,25.287,25.274,25.026,,,,,,31.947,30.483,28.668,26.91,26.113,25.633,25.401,25.334,25.293,25.13,25.958,26.229,26.758,27.254,29.299,9.54952,7.56852,-5.91101,,,,M0717clu,109.4008611,37.7512989,[MAT2017] MACS0717CLS 2315,109.4008724,37.751295,G,0.7,D,2017ApJ...835..254M,0.03509542364395155,SIMBAD,False
929,0.0,0.0,0.026,0.029,,0.0812,69.984,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00465433,12,16383,,25.973,26.74,26.492,26.707,26.115,25.637,25.638,25.629,25.509,25.727,,,,,,27.736,27.471,26.582,26.148,25.921,25.77,25.746,25.718,25.68,25.838,26.62,27.02,26.847,25.66,30.951,9.12943,5.0948,-5.42359,,,,M0717clu,109.4096259,37.7554346,,,,,,,,,,False
932,0.25669,0.0204,0.4598,0.2375,0.0823,0.4022,2.9164,27.0,3,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.827356,12,16383,,26.925,26.866,26.69,25.749,25.398,25.346,25.354,25.3,25.292,25.516,27.431,25.726,,21.487,,26.889,26.834,26.504,25.717,25.499,25.399,25.352,25.365,25.378,25.345,26.071,26.287,26.728,26.167,25.412,8.93587,7.09895,-2.35948,,,,M0717clu,109.3885373,37.7529817,[MAT2017] MACS0717CLS 1825,109.3885417,37.7529796,G,0.53,D,2017ApJ...835..254M,0.014628897292004363,SIMBAD,False
933,0.0,0.0,0.0078,0.0107,,0.0292,364.681,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,40123.9,12,16383,,25.764,25.503,25.355,25.36,24.77,24.625,24.567,24.566,24.586,24.675,,,,24.682,,25.791,25.728,25.014,24.926,24.937,24.911,24.963,24.972,24.961,25.184,25.994,26.439,26.892,27.447,29.71,8.71706,4.34243,-4.62238,,,,M0717clu,109.3790881,37.7512152,[LRJ2016] MACS J0717 34.2,109.37911,37.751227,LeI,1.03,E,2016A&A...588A..99L,0.07543503265405457,SIMBAD,False
934,0.5082,0.3777,0.56,0.4892,0.3956,0.5539,1.01041,1.0,0,0.0,3750000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,3832190000.0,11,16382,,,28.327,26.583,24.562,23.47,22.989,22.736,22.632,22.526,22.431,22.97,23.326,,22.381,,30.051,28.28,26.419,24.525,23.453,22.993,22.748,22.641,22.574,22.44,22.812,23.118,23.49,24.109,26.182,9.522,9.23991,-3.82559,,,,M0717clu,109.3692372,37.751268,[MAT2017] MACS0717CLS 2207,109.3692499,37.7512618,G,0.55,D,2017ApJ...835..254M,0.042485101946398006,SIMBAD,False
935,4.2862,4.0398,4.5587,4.4079,3.9355,4.6928,2.01713,33.0,2,0.3,,99.0,0.61,6.47143,26.0,0.4,0.039332,,1000000000.0,4922.37,12,16383,,26.792,27.872,29.242,26.287,25.1,24.928,24.875,24.733,24.571,24.137,23.505,23.436,,22.188,,,,,26.525,25.097,24.942,24.867,24.726,24.615,24.031,23.454,23.424,23.243,23.118,24.164,8.93085,10.21182,0.92054,,,,M0717clu,109.3880232,37.7515303,[MAT2017] MACS0717CLS 2177,109.38804,37.7515225,G,0.61,D,2017ApJ...835..254M,0.055454765808184085,SIMBAD,False
936,0.0,0.0,0.185,0.1541,0.0489,0.5383,20.5711,23.0,0,0.0,,99.0,0.6,21.5758,27.0,0.0,2.06478e-05,,1000000000.0,0.146129,12,16383,,27.23,26.566,26.66,26.325,25.601,25.18,24.797,24.768,24.632,24.788,26.114,,,22.355,,27.601,27.463,26.792,25.997,25.626,25.402,25.294,25.261,25.229,25.158,25.898,26.244,26.568,25.294,26.197,8.91117,7.44153,-1.88104,,,,M0717clu,109.3615578,37.7513712,,,,,,,,,,False
937,0.0,0.0,0.0185,0.0329,,0.0885,33.3943,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000973863,11,16382,,,28.308,29.315,27.133,26.44,25.936,25.897,25.795,25.666,28.481,,,,,,31.403,29.667,28.185,27.111,26.553,26.17,26.079,26.031,25.964,26.117,26.915,27.359,27.757,28.158,33.898,9.51354,5.36083,-7.63206,,,,M0717clu,109.411085,37.7554965,[MAT2017] MACS0717CLS 1970,109.4110935,37.7554948,G,0.61,D,2017ApJ...835..254M,0.0249553672967676,SIMBAD,False
938,0.90982,0.7204,1.0121,0.7441,0.5327,0.9256,3.45541,1.0,0,0.0,1609000000.0,99.0,0.01,7.18943,21.0,0.4,0.0274685,,1000000000.0,708869000.0,11,16379,,27.63,27.283,,26.973,25.355,24.852,24.645,24.499,24.503,24.569,24.275,25.224,,23.371,,28.483,28.152,27.855,26.568,25.29,24.858,24.693,24.609,24.527,24.407,24.403,24.767,25.121,25.631,27.53,9.20579,8.66971,-1.94587,,,,M0717clu,109.3927756,37.7512411,[MAT2017] MACS0717CLS 2326,109.3927749,37.7512322,G,0.58,D,2017ApJ...835..254M,0.03210189517609557,SIMBAD,False
939,0.0,0.0,0.0379,0.0692,0.0166,0.2174,311.002,1.0,0,0.0,508800000.0,99.0,0.3,312.678,33.0,0.0,1.26697e-68,,1000000000.0,486557.0,10,16380,,,,26.893,26.097,26.153,26.536,26.495,26.614,26.628,26.834,,,,,,27.348,27.288,26.656,26.404,26.455,26.452,26.496,26.519,26.522,26.656,27.458,27.872,28.355,28.889,31.134,8.7362,4.90562,-4.16063,,,,M0717clu,109.3732926,37.7512817,,,,,,,,,,False
940,0.0,0.0,0.0053,,,0.0189,1000000000.0,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.19783e-17,12,16383,,,27.084,28.157,26.465,25.345,24.856,24.659,24.565,24.487,24.783,,,21.899,,,29.473,28.023,26.586,25.727,25.244,24.929,24.856,24.805,24.738,24.968,25.767,26.241,26.612,27.023,inf,9.5366,4.76223,-9.13562,,,,M0717clu,109.3776876,37.7512336,[MAT2017] MACS0717CLS 2337,109.377701,37.7512287,G,0.59,D,2017ApJ...835..254M,0.04202379495673239,SIMBAD,False
941,0.0,0.0,0.0077,0.0115,,0.0293,255.78,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000183977,10,16380,,,,28.014,26.884,25.901,25.465,25.262,25.192,25.128,25.288,,,,22.555,,30.715,29.039,27.465,26.413,25.824,25.433,25.344,25.29,25.213,25.397,26.205,26.683,27.108,27.608,37.008,9.57121,4.72767,-8.91335,,,,M0717clu,109.3816518,37.7512397,[MAT2017] MACS0717CLS 2332,109.3816505,37.7512391,G,0.61,D,2017ApJ...835..254M,0.0042846589958200525,SIMBAD,False
942,0.76566,0.7465,0.7806,0.7721,0.7519,0.7889,89.2653,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,29.9581,12,16383,,27.896,29.113,28.257,26.107,23.672,22.662,22.407,22.393,22.368,22.051,22.777,23.312,,22.339,,30.012,29.467,28.003,25.58,23.771,22.945,22.632,22.439,22.253,21.937,21.923,22.406,22.689,23.234,25.02,9.62326,9.9357,-4.62304,,,,M0717clu,109.3625452,37.751188,,,,,,,,,,False
943,3.8776,3.7907,4.3059,4.266,3.1971,4.8438,2.64543,33.0,1,0.4,,99.0,4.55,2.9988,23.0,0.05,0.223264,,1000000000.0,2307.94,10,16378,,,29.538,,27.611,26.805,26.449,26.224,26.122,26.137,25.448,23.827,24.224,22.665,22.589,,,,37.203,28.216,26.864,26.483,26.293,26.183,26.074,25.332,24.259,24.404,24.168,23.979,24.947,9.00393,9.99279,0.33837,,,,M0717clu,109.4002694,37.751227,,,,,,,,,,False
945,0.0,0.0,0.0233,0.0294,,0.0883,229.167,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00250637,12,16383,,27.568,27.289,27.418,27.483,26.546,26.341,26.19,26.103,26.191,26.916,,,,21.567,,28.408,28.143,27.254,26.82,26.593,26.442,26.418,26.39,26.352,26.51,27.292,27.692,27.519,26.332,31.623,9.25711,4.86692,-6.17954,,,,M0717clu,109.3722946,37.7511984,,,,,,,,,,False
946,0.0,0.0,0.0258,0.0493,0.0127,0.1278,144.642,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00183817,12,16383,,,30.027,30.325,27.661,26.924,26.57,26.376,26.273,26.227,28.429,,,,22.914,,32.037,30.209,28.737,27.582,27.016,26.619,26.516,26.474,26.412,26.528,27.32,27.743,28.165,28.561,32.576,9.50519,5.54141,-7.38241,,,,M0717clu,109.3699256,37.7510949,,,,,,,,,,False
948,0.68976,0.6343,0.8381,0.6745,0.4778,0.8068,5.28774,25.0,0,0.4,,99.0,0.26,8.86924,26.0,0.5,0.0118596,,1000000000.0,46.2194,12,16383,,26.905,27.897,28.82,25.684,24.458,23.981,23.76,23.612,23.529,23.126,23.019,23.29,23.181,,,29.078,28.132,27.161,25.811,24.534,23.993,23.798,23.646,23.485,23.058,23.036,23.406,23.701,24.139,22.839,9.41297,9.18767,-2.70822,,,,M0717clu,109.3907485,37.7504813,[MAT2017] MACS0717CLS 2358,109.3907574,37.750477,G,0.56,D,2017ApJ...835..254M,0.029688687024413653,SIMBAD,False
950,0.76707,0.6435,0.8473,0.7094,0.5656,0.8271,2.68277,24.0,0,0.3,,99.0,0.45,6.34477,28.0,0.5,0.0419034,,1000000000.0,36.1127,12,16383,,27.266,28.887,27.329,25.923,24.548,24.078,23.875,23.745,23.665,23.359,23.105,23.634,,,,28.554,27.794,27.067,25.903,24.638,24.104,23.891,23.782,23.639,23.277,23.238,23.615,23.916,24.364,23.037,9.32773,9.06557,-2.18352,,,,M0717clu,109.3918349,37.7509046,[MAT2017] MACS0717CLS 2357,109.3918395,37.7508995,G,0.61,D,2017ApJ...835..254M,0.02255068788514678,SIMBAD,False
951,0.6422,0.6059,0.6633,0.6261,0.5802,0.664,53.2079,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,299.876,12,16383,,27.512,26.871,25.972,23.799,22.574,22.082,21.814,21.663,21.541,20.564,20.727,21.123,23.441,,,27.864,26.744,25.522,23.976,22.624,22.072,21.817,21.62,21.435,20.934,20.928,21.285,21.559,21.987,20.742,9.51022,9.86505,-2.97069,,,,M0717clu,109.3916215,37.750266,[MAT2017] MACS0717CLS 2359,109.3916206,37.7502629,G,0.54,D,2017ApJ...835..254M,0.011450264088690933,SIMBAD,False
953,1.9756,1.8488,2.0168,1.4332,0.0767,2.1158,10.5287,33.0,1,0.1,,99.0,0.0,8.41193,28.0,0.05,0.0149064,,1000000000.0,15.3566,12,16383,,29.719,27.286,27.054,27.188,26.759,26.834,27.0,26.862,26.761,,26.727,26.432,27.26,23.934,,27.4,27.158,27.206,27.28,27.328,27.002,26.975,26.937,26.724,27.083,27.079,27.212,27.611,27.76,27.587,8.78481,5.90008,-3.30329,,,,M0717clu,109.39435,37.7509644,,,,,,,,,,False
954,0.0,0.0,0.0259,0.0361,,0.0901,211.02,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00113525,11,16381,,30.095,,30.887,27.974,27.138,26.57,26.336,26.218,26.101,27.363,,,22.355,22.668,,32.059,30.252,28.703,27.529,26.929,26.509,26.407,26.362,26.295,26.42,27.218,27.661,28.118,28.612,34.167,9.54671,5.48765,-8.01636,,,,M0717clu,109.3819609,37.7509423,[MAT2017] MACS0717CLS 2365,109.3819612,37.7509366,G,0.59,D,2017ApJ...835..254M,0.020537760380499256,SIMBAD,False
955,5.5481,5.1687,6.1772,5.5017,0.6842,6.6538,13.7002,33.0,1,0.05,,99.0,0.0,15.1536,9.0,0.0,0.000512196,,1000000000.0,179.402,10,16380,,,,29.561,28.38,27.275,26.759,26.673,26.616,26.532,,25.1,26.679,,21.973,,,,,29.661,26.967,26.484,26.549,26.601,26.653,26.885,26.643,26.462,26.759,26.793,27.564,8.88564,8.13656,-1.32847,,,,M0717clu,109.3910435,37.7509333,,,,,,,,,,False
957,0.21644,0.1688,0.2427,0.2044,0.1711,0.2357,92.3778,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.234183,12,16383,,27.752,31.095,28.464,25.842,24.791,24.298,24.085,23.955,23.857,23.376,28.429,27.231,21.904,21.308,,30.03,29.11,27.501,25.686,24.894,24.364,24.096,24.018,23.972,23.796,24.637,24.864,25.371,25.628,26.378,9.62293,7.96826,-6.52125,,,,M0717clu,109.3830036,37.7508448,[MAT2017] MACS0717CLS 2366,109.3830077,37.7508406,G,0.55,D,2017ApJ...835..254M,0.01910009662779717,SIMBAD,False
958,0.0,0.0,0.068,0.0974,0.0239,0.3544,10.1163,4.0,0,0.0,,99.0,0.44,13.0485,1.0,0.0,0.00146739,,1000000000.0,0.0222684,11,16382,,,27.755,27.84,27.005,26.036,25.823,25.701,25.616,25.73,26.354,27.11,,,,,30.685,29.148,27.805,26.705,26.24,25.924,25.819,25.792,25.758,25.836,26.606,26.966,27.42,27.791,29.782,9.43784,6.30042,-6.04377,,,,M0717clu,109.38324,37.7506819,[MAT2017] MACS0717CLS 2367,109.3832463,37.7506801,G,0.63,D,2017ApJ...835..254M,0.01906754347142982,SIMBAD,False
960,2.028,2.019,2.0361,2.0296,1.9322,2.0514,6.22197,33.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3788.63,12,16383,,25.251,24.071,23.538,23.353,23.277,22.841,22.579,22.371,22.278,22.024,21.914,21.737,22.957,,,26.229,24.173,23.503,23.367,23.193,22.882,22.569,22.402,22.282,22.017,22.015,21.942,22.045,22.485,21.618,8.85029,10.2768,1.0082,,,,M0717clu,109.3810889,37.7504425,[MAC2016] M0717cl   1939,109.381,37.750431,LeG,1.855,C,2015ApJ...812..114T,0.25641502719335435,SIMBAD,True
961,5.4047,4.7288,6.0133,5.3474,4.5646,6.1211,1.58608,21.0,0,0.0,,99.0,4.34,3.99707,33.0,0.4,0.135534,,1000000000.0,285.797,10,16380,,,,28.778,30.655,27.504,26.861,26.904,26.983,26.948,26.352,25.027,24.893,,22.374,,,,,30.285,27.492,26.963,26.95,26.962,26.934,26.438,25.01,24.72,24.378,24.112,24.67,8.93461,9.61592,0.21737,,,,M0717clu,109.4111724,37.7508924,,,,,,,,,,False
964,0.67201,0.6184,0.7751,0.6613,0.4902,0.7795,5.82445,2.0,0,0.0,2200000000.0,99.0,0.35,9.19309,27.0,0.5,0.0100866,,1000000000.0,2177740000.0,11,16381,,27.735,,28.678,25.726,24.488,24.026,23.772,23.64,23.63,23.186,23.14,23.566,,,,29.331,28.781,27.959,25.886,24.524,24.004,23.786,23.65,23.528,23.339,23.407,23.845,24.12,24.655,26.635,9.41823,9.09593,-2.83739,,,,M0717clu,109.395551,37.7505944,[MAT2017] MACS0717CLS 2380,109.3955543,37.7505862,G,0.56,D,2017ApJ...835..254M,0.030978457154056328,SIMBAD,False
965,2.0736,2.0528,2.1022,2.0858,2.0604,2.129,26.1944,32.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,8469.73,12,16383,,28.051,27.069,26.092,25.458,24.429,23.536,23.096,22.78,22.539,21.595,20.402,20.398,21.116,21.138,,29.891,27.013,25.597,25.205,24.505,23.674,23.101,22.736,22.501,21.629,21.4,21.194,21.149,21.468,20.598,9.21133,10.50638,-0.06789,,,,M0717clu,109.3919053,37.7583874,[TSB2015] GLASS MACS0717-00579,109.39190573,37.75838146,G,1.174,C,2015ApJ...812..114T,0.021418992995053,SIMBAD,False
966,0.0,0.0,0.0286,0.0545,0.0134,0.1555,210.615,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00253568,12,16383,,28.51,28.189,28.174,27.904,27.218,26.917,26.889,26.712,26.693,26.131,,,23.461,,,31.146,29.721,28.359,27.506,27.134,26.872,26.804,26.78,26.744,26.916,27.68,28.057,28.429,28.773,32.395,9.36827,5.2819,-6.527,,,,M0717clu,109.3837149,37.7507498,,,,,,,,,,False
968,0.022294,0.0,0.1164,0.0796,0.0214,0.203,18.8459,25.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.040857,11,16381,,27.761,,26.954,26.091,25.959,25.936,25.873,25.787,25.549,25.336,,,,22.673,,27.807,27.54,26.723,26.165,25.921,25.773,25.727,25.696,25.659,25.722,26.518,26.885,27.041,25.638,27.722,9.07449,6.10898,-3.95226,,,,M0717clu,109.3795458,37.7507109,[MAT2017] MACS0717CLS 2379,109.3795322,37.7507014,G,0.54,D,2017ApJ...835..254M,0.05165503703570457,SIMBAD,False
970,0.1641,0.1034,0.2952,0.24,0.144,0.3692,9.19978,32.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,10.9742,12,16383,,26.992,,25.614,24.716,24.034,24.049,23.896,23.847,23.803,23.563,23.148,23.65,,22.223,,26.802,26.139,25.544,24.77,24.137,24.072,23.879,23.801,23.736,23.574,24.114,24.029,24.585,23.805,23.068,9.14872,7.87096,-2.44691,,,,M0717clu,109.4007907,37.7505722,[MAT2017] MACS0717CLS 1739,109.400794,37.7505686,G,0.5,D,2017ApJ...835..254M,0.016006125569739047,SIMBAD,False
972,0.63576,0.5442,0.656,0.6037,0.5605,0.6445,45.1711,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,197.973,11,16382,,,28.22,26.532,24.078,22.867,22.381,22.122,21.974,21.841,20.945,21.187,21.6,21.813,,,28.086,26.988,25.776,24.212,22.904,22.367,22.127,21.928,21.744,21.259,21.303,21.642,21.922,22.334,21.128,9.51625,9.72898,-3.17483,,,,M0717clu,109.3845123,37.7504268,[MAT2017] MACS0717CLS 2351,109.3845163,37.7504214,G,0.55,D,2017ApJ...835..254M,0.02252890394089737,SIMBAD,False
