IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score
2001,0.58725,0.5541,0.658,0.5952,0.5559,0.6366,75.0377,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,650.513,11,16382,,,26.305,24.677,22.686,21.516,21.019,20.734,20.567,20.421,19.357,19.538,19.922,20.861,21.551,,26.899,25.792,24.559,22.934,21.572,21.01,20.732,20.524,20.336,19.835,19.873,20.211,20.48,20.892,19.686,9.55737,10.24272,-3.27904,,,,M0717clu,109.3896627,37.738607,-12.155390722177234,-21.055679999983568,24.31244915409594,pagul21_photoz_f160w_radius,0.7044062218031981
