IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
454,0.0,0.0,0.2439,1.1554,0.0681,2.559,19.9926,33.0,0,0.0,,99.0,1.48,19.5404,33.0,0.0,5.71294e-05,,1000000000.0,1.92064,10,16380,,,,28.242,28.169,28.54,29.014,28.802,28.663,28.223,28.497,,,,23.679,,27.892,28.003,28.156,28.402,28.443,28.352,28.569,28.343,28.26,28.69,28.843,29.151,29.618,29.728,29.001,8.76989,4.68583,-4.47307,,,,M0717clu,109.3327759,37.8418906
455,0.0,0.0,0.0206,0.0496,0.0119,0.1469,720.209,26.0,0,0.0,,99.0,0.54,724.844,33.0,0.0,3.99976e-158,,1000000000.0,0.00558096,9,16376,,,,,27.954,27.193,26.849,26.591,26.834,26.568,26.353,,,24.012,,,28.478,28.332,27.58,27.237,27.102,26.985,26.983,26.969,26.943,27.06,27.879,28.267,28.28,26.932,30.478,8.99648,5.046,-5.15103,,,,M0717clu,109.3320861,37.847491
456,0.8977,0.837,0.9273,0.8691,0.8257,0.9118,0.694796,30.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,536.586,10,16380,,,,22.863,22.719,21.999,21.877,21.772,21.732,21.728,21.677,21.708,22.143,22.981,22.765,,22.799,22.775,22.857,22.685,22.007,21.881,21.774,21.741,21.739,21.687,21.763,22.139,22.296,22.825,21.573,8.78939,9.64439,0.51668,,,,M0717clu,109.3083809,37.8416127
457,1.5452,1.2607,2.0154,1.5913,1.2296,2.0032,16.4769,2.0,0,0.0,640500000.0,99.0,2.57,19.3969,33.0,0.25,6.13781e-05,,1000000000.0,913304000.0,10,16380,,,,26.443,26.546,26.627,25.669,25.487,25.42,25.322,25.77,22.246,22.618,21.764,21.885,,26.981,26.594,26.557,26.534,26.468,25.746,25.492,25.47,25.481,25.407,25.297,25.238,25.506,26.012,27.888,8.7897,8.7073,-0.43306,,,,M0717clu,109.3331908,37.848009
458,1.4117,1.135,1.5746,1.5637,0.5079,2.6657,6.94868,33.0,1,0.2,,99.0,1.94,7.21613,33.0,0.2,0.0271043,,1000000000.0,18.5209,10,16380,,,,28.151,28.085,27.978,27.792,27.731,27.195,27.04,28.925,24.984,25.129,,,,28.889,28.275,28.143,28.064,28.007,27.589,27.385,27.381,27.11,27.321,27.167,27.195,27.522,27.688,27.416,8.82867,8.0603,-1.14253,,,,M0717clu,109.3065837,37.8418278
459,0.217,0.0,0.6228,0.2404,0.0852,0.5463,0.670276,33.0,2,0.2,,99.0,2.74,6.11553,33.0,0.1,0.0469925,,1000000000.0,0.939157,10,16380,,,,26.889,26.567,26.251,26.42,26.341,26.327,26.365,26.364,27.788,26.635,,,,27.305,27.183,26.961,26.589,26.249,26.437,26.355,26.336,26.32,26.31,27.0,26.924,27.479,26.699,25.962,8.81597,6.14479,-3.09163,,,,M0717clu,109.3301936,37.8417283
460,0.0,0.0,0.0561,0.0404,0.0109,0.113,74.9598,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0180819,10,16380,,,,25.92,25.901,26.144,41.873,25.701,41.678,25.263,28.09,,,22.429,22.071,,25.966,26.166,25.96,25.886,26.26,26.294,26.352,26.379,26.396,26.736,27.105,27.759,27.581,26.38,29.913,8.71774,4.46066,-4.58174,,,,M0717clu,109.3409243,37.8488149
461,0.41405,0.2776,0.4353,0.3643,0.2905,0.4271,7.99826,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,371.159,10,16380,,,,23.24,21.615,20.627,20.026,19.661,19.43,19.243,18.812,19.382,19.594,20.625,20.107,,25.545,24.51,23.305,21.559,20.547,20.039,19.664,19.441,19.255,18.792,19.272,19.469,19.839,19.507,18.693,9.63431,10.62361,-3.97715,,,,M0717clu,109.3284708,37.8408771
463,0.0,0.0,0.0691,0.1279,0.0339,0.4615,24.3201,26.0,0,0.0,,99.0,0.58,25.9291,30.0,0.0,2.34195e-06,,1000000000.0,0.0686591,10,16380,,,,26.951,26.925,26.251,26.407,26.28,26.352,26.332,26.245,,,21.939,,,27.852,27.784,27.165,26.669,26.452,26.39,26.368,26.365,26.353,26.37,27.152,27.52,27.811,26.477,27.631,8.91358,5.85829,-3.62049,,,,M0717clu,109.3169663,37.8416141
465,0.0,0.0,0.0211,0.0324,,0.0949,30.0866,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00920989,10,16380,,,,25.608,25.785,25.118,25.138,25.026,25.042,25.07,25.139,,,,21.323,,26.912,26.698,25.85,25.471,25.283,25.149,25.133,25.111,25.076,25.236,26.029,26.429,26.256,25.069,30.36,8.94612,5.38636,-4.19707,,,,M0717clu,109.316822,37.8413438
467,0.0,0.0,0.007,,,0.0228,1000000000.0,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.20334e-17,10,16380,,,,26.183,25.531,24.949,24.788,24.681,24.659,24.579,24.683,,,26.383,,,28.909,27.588,26.188,25.429,25.016,24.747,24.687,24.646,24.589,24.836,25.622,26.074,26.417,26.774,inf,9.477,4.78904,-8.66231,,,,M0717clu,109.3249345,37.8414288
468,0.069155,0.0407,0.1127,0.0884,0.0425,0.2043,41.262,2.0,0,0.0,1015000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,6914310.0,8,16220,,,,25.56,24.962,24.793,,24.52,,24.144,24.094,28.802,23.928,,23.73,,26.773,26.431,25.54,24.969,24.779,24.646,24.613,24.595,24.565,24.567,25.363,25.68,26.161,26.671,28.869,9.00749,6.67702,-3.04536,,,,M0717clu,109.3419497,37.8414872
469,1.7759,0.9781,2.7688,1.9193,0.6463,3.1827,4.79023,33.0,1,0.25,,99.0,2.55,4.89777,33.0,0.25,0.0863899,,1000000000.0,49.1959,10,16380,,,,27.944,27.819,27.782,27.48,27.078,27.007,27.11,26.993,24.835,24.892,24.261,23.176,,30.209,28.647,28.082,27.879,27.763,27.499,27.206,27.09,27.02,26.878,26.613,26.542,26.695,27.139,26.192,8.82683,8.19105,-0.9819,,,,M0717clu,109.3062463,37.8413969
470,2.0195,2.0064,2.0322,1.883,1.174,2.1158,13.9116,33.0,1,0.3,,99.0,1.15,12.0185,33.0,0.3,0.00245598,,1000000000.0,1093.09,10,16380,,,,25.412,24.821,24.642,24.409,24.004,23.786,23.633,23.446,23.926,23.733,,22.376,,27.318,25.775,25.181,24.904,24.715,24.281,23.991,23.805,23.719,23.605,23.269,23.177,23.329,23.736,22.781,8.90007,9.73719,0.33412,,,,M0717clu,109.3326229,37.8412564
471,0.64191,0.0897,0.6761,0.6168,0.5428,0.6631,0.730523,29.0,3,0.2,,99.0,0.1,0.977891,32.0,0.5,0.613273,,1000000000.0,466.242,8,16220,,,,23.066,22.4,21.699,,21.26,,21.107,21.068,21.14,21.546,23.775,21.636,,23.318,23.376,23.066,22.388,21.698,21.429,21.324,21.226,21.143,21.076,21.233,21.579,21.736,22.18,20.932,8.95001,9.69747,0.13971,,,,M0717clu,109.3424766,37.841184
472,0.9628,0.9483,0.9746,0.9558,0.902,0.9768,139.294,2.0,0,0.0,2750000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,18167300000.0,10,16380,,,,29.46,26.233,23.955,23.045,22.781,22.742,22.697,21.524,22.491,22.923,,,,29.657,29.542,28.196,25.833,24.072,23.108,22.798,22.648,22.507,22.117,21.913,22.269,22.654,23.059,25.068,9.47004,9.96461,-2.2651,,,,M0717clu,109.3230708,37.8410182
473,0.13195,0.0,0.3233,0.1727,0.0508,0.3261,101.623,1.0,0,0.0,1139000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2434100.0,10,16380,,,,28.712,27.55,27.178,27.175,27.232,27.187,27.252,26.146,,,,,,29.489,29.223,28.376,27.553,27.312,27.224,27.197,27.202,27.196,27.163,27.914,28.219,28.709,29.232,31.414,8.96348,6.07636,-3.49797,,,,M0717clu,109.3139379,37.8413164
474,0.0,0.0,0.0778,0.0744,0.0189,0.2136,1054.08,26.0,0,0.0,,99.0,0.55,1058.7,32.0,0.0,1.27531e-230,,1000000000.0,0.0081226,9,16376,,,,,27.742,28.029,27.652,27.41,27.165,27.122,26.407,,,23.444,22.983,,28.815,28.677,27.972,27.58,27.438,27.322,27.317,27.306,27.282,27.37,28.193,28.568,28.683,27.287,29.665,9.05444,5.34132,-5.03724,,,,M0717clu,109.3278652,37.8411805
475,0.0,0.0,0.0416,0.0654,0.0155,0.2369,73.7338,26.0,0,0.05,,99.0,0.54,78.2186,29.0,0.0,1.03528e-17,,1000000000.0,0.0106036,10,16380,,,,27.607,27.73,27.583,27.171,26.721,26.8,26.904,27.487,,,,23.199,,28.859,28.643,27.881,27.429,27.253,27.105,27.075,27.052,27.02,27.095,27.906,28.278,28.394,26.997,29.375,9.04858,5.16871,-5.00322,,,,M0717clu,109.3212252,37.8412047
476,1.1981,0.537,1.5767,0.6914,0.0896,2.0616,39.7426,33.0,0,0.0,,99.0,1.52,38.7691,33.0,0.0,3.81408e-09,,1000000000.0,0.71602,10,16380,,,,28.31,28.651,28.612,28.441,28.512,28.365,28.271,,,26.932,24.72,,,27.973,28.108,28.301,28.444,28.367,28.445,28.498,28.622,28.628,28.722,29.119,29.574,29.491,30.107,28.555,8.80847,5.66359,-3.70881,,,,M0717clu,109.3322258,37.8487832
477,0.0,0.0,0.1441,0.2472,0.0696,0.6584,42.4297,25.0,0,0.0,,99.0,4.61,41.8623,33.0,0.0,8.12308e-10,,1000000000.0,0.0782613,9,16376,,,,,28.434,27.203,27.297,27.344,27.457,27.556,27.648,,,,23.134,,29.253,29.281,28.89,28.036,27.726,27.608,27.526,27.514,27.506,27.404,28.129,28.456,28.866,28.137,27.814,9.07352,6.18648,-4.09925,,,,M0717clu,109.3220542,37.8411214
478,0.0,0.0,0.0975,0.435,0.0346,1.9537,31.5681,33.0,0,0.0,,99.0,1.98,30.9462,33.0,0.0,1.90598e-07,,1000000000.0,0.590314,8,16220,,,,27.506,27.652,27.798,,28.398,,27.688,,,,26.351,22.948,,27.267,27.42,27.648,27.594,27.642,27.713,27.832,27.844,27.869,27.954,28.657,28.606,29.21,28.971,27.66,8.74003,4.22657,-4.80737,,,,M0717clu,109.3375182,37.8487628
479,3.1458,0.8115,3.544,1.6621,0.3845,3.4079,2.50902,33.0,1,0.3,,99.0,2.73,1.60866,33.0,0.25,0.447387,,1000000000.0,47.3249,10,16380,,,,28.533,27.865,27.302,27.233,27.13,27.022,27.06,26.743,26.043,26.063,,,,29.581,28.648,28.255,28.016,27.834,27.357,27.075,27.01,26.981,26.706,26.401,26.35,26.599,26.784,26.295,8.86247,7.89742,-1.31888,,,,M0717clu,109.3378072,37.8410209
480,0.0,0.0,0.7945,0.7301,0.1511,2.3125,29.3748,30.0,0,0.0,,99.0,1.2,28.9263,33.0,0.05,5.23275e-07,,1000000000.0,0.325735,10,16380,,,,29.659,29.596,29.829,29.193,29.044,28.877,28.996,,,,,,,29.437,29.519,29.646,29.56,29.117,29.112,29.111,29.149,29.132,29.217,29.468,29.905,30.035,30.547,29.285,8.91257,6.48387,-3.24784,,,,M0717clu,109.3275939,37.8486967
481,0.26779,0.2384,0.312,0.3018,0.2281,0.3503,4.0065,32.0,3,0.05,,99.0,3.26,7.21793,33.0,0.0,0.0270799,,1000000000.0,4.7837,10,16380,,,,25.041,24.494,24.498,34.517,24.791,34.069,24.679,24.634,25.817,24.912,,,,24.841,24.907,24.995,24.533,24.472,24.653,24.625,24.637,24.66,24.687,25.46,25.305,25.968,25.386,24.298,8.7261,7.09093,-1.91987,,,,M0717clu,109.3414749,37.8410105
482,0.0,0.0,0.0455,0.0734,0.0158,1.7352,33.7545,33.0,0,0.0,,99.0,1.98,36.7541,33.0,0.0,1.0446e-08,,1000000000.0,0.0810368,9,16376,,,,,25.772,25.667,25.286,25.269,25.13,25.023,,23.77,24.02,,,,25.544,25.737,25.561,25.474,25.731,25.891,25.945,25.975,25.995,26.295,26.67,27.33,27.291,25.998,27.571,8.73323,5.00733,-4.08215,,,,M0717clu,109.3164458,37.8485009
483,2.7177,2.2585,3.2215,2.1045,0.3662,3.0898,4.03473,33.0,1,0.2,,99.0,2.01,3.92802,33.0,0.2,0.140295,,1000000000.0,96.7371,10,16380,,,,27.288,26.785,26.719,26.561,26.45,26.423,26.266,26.201,24.459,24.78,,22.344,,30.038,27.642,27.034,26.896,26.839,26.739,26.452,26.316,26.258,25.995,25.991,25.946,26.038,26.491,25.692,8.78407,8.6133,-0.45565,,,,M0717clu,109.3073028,37.8408537
484,0.68691,0.0793,0.8927,0.5733,0.1555,0.8147,3.91722,27.0,3,0.1,,99.0,0.09,4.10796,33.0,0.5,0.128223,,1000000000.0,5.79945,10,16380,,,,27.051,26.357,25.685,25.467,25.337,25.274,25.274,25.452,24.305,25.44,,22.389,,27.15,27.203,27.02,26.308,25.691,25.477,25.394,25.327,25.276,25.261,25.553,25.901,26.132,26.527,25.272,8.99509,8.00218,-1.62983,,,,M0717clu,109.3301701,37.8408794
485,0.0,0.0,0.0865,0.1502,0.0337,0.5009,55.8953,1.0,0,0.0,508800000.0,99.0,0.54,56.7012,33.0,0.0,4.86947e-13,,1000000000.0,734779.0,8,16360,,,,,28.371,,27.509,27.406,27.75,27.215,,,,,24.894,,28.562,28.56,28.13,27.743,27.709,27.697,27.715,27.748,27.769,27.821,28.596,28.961,29.48,29.998,32.22,9.02459,5.66333,-4.59932,,,,M0717clu,109.3314573,37.8486525
486,0.0,0.0,0.0756,0.0969,0.0231,0.4526,86.1717,1.0,0,0.0,508800000.0,99.0,0.54,87.9441,32.0,0.0,8.001779999999999e-20,,1000000000.0,421444.0,10,16380,,,,27.558,27.552,27.592,27.162,27.225,27.568,27.422,27.549,,,,,,28.286,28.243,27.7,27.442,27.409,27.396,27.432,27.46,27.471,27.572,28.366,28.758,29.259,29.782,32.019,8.77972,4.7909,-4.3721,,,,M0717clu,109.3320311,37.8409074
487,0.0,0.0,0.1286,0.123,0.0244,1.1243,41.9807,33.0,0,0.0,,99.0,0.54,42.9645,33.0,0.0,4.6815e-10,,1000000000.0,0.0717119,9,16252,,,,26.906,27.038,27.151,43.722,27.305,,27.062,27.342,,,23.493,,,26.827,27.019,26.97,27.006,27.049,27.211,27.256,27.29,27.317,27.553,27.962,28.593,28.68,27.425,27.964,8.73729,4.40879,-4.71358,,,,M0717clu,109.3387471,37.8486827
488,3.2969,0.2569,3.5684,2.5281,0.2228,3.4669,6.12907,33.0,1,0.1,,99.0,0.31,5.35129,33.0,0.1,0.0688623,,1000000000.0,7.62609,10,16380,,,,29.49,28.93,28.709,29.208,29.086,29.287,29.009,27.794,25.655,26.823,,22.388,,,30.369,29.215,29.071,29.129,29.239,29.194,29.059,28.962,28.976,28.935,28.954,28.971,29.369,29.166,8.78374,6.9351,-2.18162,,,,M0717clu,109.3197604,37.8416537
489,0.0,0.0,0.0594,0.0687,0.0175,0.2788,11.5238,1.0,0,0.0,508800000.0,99.0,0.37,13.6229,31.0,0.0,0.00110111,,1000000000.0,580200.0,10,16380,,,,26.514,26.293,26.414,26.516,26.29,26.125,26.153,26.923,,33.433,,,,27.157,27.097,26.489,26.28,26.292,26.261,26.305,26.328,26.331,26.465,27.267,27.681,28.164,28.698,30.942,8.77862,5.13329,-4.02389,,,,M0717clu,109.3349879,37.8408693
490,0.0,0.0,1.6815,1.2185,0.3122,4.2429,89.5599,1.0,0,0.0,570900000.0,99.0,0.84,89.0807,27.0,0.0,4.5328899999999993e-20,,1000000000.0,4101410.0,10,16380,,,,31.676,31.848,30.451,30.376,30.098,30.251,30.531,,,,22.928,,,31.579,31.487,31.481,31.534,31.145,30.595,30.596,30.52,30.469,30.525,30.575,30.739,31.153,31.621,33.603,8.97291,6.45661,-3.3549,,,,M0717clu,109.3230004,37.8485954
491,4.8051,4.6505,4.9953,4.5918,3.9175,4.9065,15.0373,32.0,0,0.0,,99.0,0.76,20.4437,1.0,0.0,3.63675e-05,,1000000000.0,1.32921,10,16380,,,,34.066,32.88,30.652,31.301,31.498,31.557,31.579,28.461,23.871,24.208,23.835,22.107,,,,,32.38,31.12,31.275,31.377,31.453,31.527,31.419,31.364,31.507,31.514,31.593,32.9,8.83944,7.46336,-1.68058,,,,M0717clu,109.3059182,37.840867
492,0.0,0.0,0.8006,0.7949,0.1584,3.86,10.7914,33.0,0,0.0,,99.0,1.2,10.107,33.0,0.0,0.00638702,,1000000000.0,1.57086,7,16352,,,,,,,28.17,27.724,28.17,27.99,,,,22.748,,,27.371,27.507,27.693,27.855,27.733,27.687,27.727,28.059,28.075,28.149,28.471,28.927,28.868,29.533,28.028,8.99461,7.00585,-3.10117,,,,M0717clu,109.327221,37.8479394
493,1.7108,1.5632,1.8587,1.6774,1.4966,1.8157,1.12921,2.0,0,0.0,718700000.0,99.0,1.13,3.34375,33.0,0.3,0.187894,,1000000000.0,5514640000.0,10,16380,,,,25.118,24.923,24.765,24.216,23.817,23.781,23.75,23.611,23.599,23.577,23.174,,,25.563,25.128,25.005,24.953,24.868,24.188,23.819,23.77,23.75,23.656,23.531,23.453,23.655,24.189,26.035,8.86501,9.50056,0.18658,,,,M0717clu,109.3268092,37.8407823
494,0.23639,0.0,0.9033,0.4559,0.1259,1.8314,8.32364,27.0,0,0.0,,99.0,0.68,8.60729,29.0,0.0,0.0135192,,1000000000.0,0.311613,10,16380,,,,,28.346,27.719,27.783,27.566,27.75,27.877,27.227,,,,22.315,,28.889,28.961,28.935,28.246,27.905,27.785,27.803,27.785,27.792,27.84,28.368,28.576,29.054,29.037,27.839,8.9784,6.5521,-3.36633,,,,M0717clu,109.3200024,37.8485216
495,0.19276,0.1897,0.1912,0.1949,0.1848,0.2706,152.642,30.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,94.1203,10,16380,,,,20.281,19.908,19.843,38.457,19.92,40.735,20.015,20.573,21.498,21.989,25.741,21.548,,20.419,20.511,20.273,19.925,19.839,19.962,19.98,20.021,20.054,20.126,20.825,21.143,21.434,20.614,20.332,8.7,8.65155,-0.29691,,,,M0717clu,109.3524797,37.8406311
496,0.0,0.0,0.6257,0.2752,0.056,1.787,21.973,33.0,0,0.0,,99.0,0.3,21.9563,33.0,0.0,1.70703e-05,,1000000000.0,0.307944,10,16380,,,,,28.372,27.802,26.079,26.12,26.116,25.696,,,,22.878,,,27.035,27.218,27.331,27.18,27.198,27.515,27.529,27.562,27.598,27.69,28.519,28.379,29.025,28.392,27.394,8.84728,5.99702,-3.42016,,,,M0717clu,109.3293995,37.8485217
497,0.0,0.0,0.3255,0.2567,0.0715,0.6237,107.021,25.0,0,0.0,,99.0,1.18,110.254,33.0,0.1,1.14472e-24,,1000000000.0,0.0427367,10,16380,,,,30.1,28.777,28.457,28.778,28.376,28.449,28.231,26.936,,,,,,29.996,30.032,29.672,28.794,28.486,28.358,28.272,28.26,28.254,28.146,28.867,29.189,29.602,28.918,28.506,9.11016,6.01248,-4.47522,,,,M0717clu,109.3264076,37.8407908
498,0.88989,0.0721,1.1518,0.6619,0.1545,1.8716,3.54144,29.0,0,0.0,,99.0,0.13,3.46279,33.0,0.25,0.177037,,1000000000.0,8.87902,10,16380,,,,25.903,25.67,25.178,25.312,25.253,25.253,25.222,25.379,24.217,24.594,,21.705,,25.799,25.859,25.97,25.701,25.244,25.203,25.219,25.2,25.179,25.27,25.552,25.974,26.144,26.618,25.341,8.76799,7.80831,-1.27877,,,,M0717clu,109.3066663,37.8406241
499,1.1959,0.0,3.065,1.5922,0.3188,4.4454,5.53176,30.0,0,0.0,,99.0,1.52,4.89721,33.0,0.1,0.0864141,,1000000000.0,3.96593,9,16376,,,,,28.639,28.404,28.28,28.343,28.264,28.009,,23.448,24.096,,21.329,,28.583,28.352,28.394,28.527,28.639,28.187,28.05,28.065,28.094,28.085,28.169,28.199,28.533,28.916,28.805,8.88619,7.42088,-2.1039,,,,M0717clu,109.3322294,37.8485225
500,0.0,0.0,0.0192,0.1108,0.0186,0.4057,23.0377,1.0,0,0.0,1139000000.0,99.0,0.45,22.872,1.0,0.0,1.07994e-05,,1000000000.0,2788700.0,10,16380,,,,27.558,26.321,25.904,25.963,25.909,25.83,25.687,28.753,,,,,,28.362,27.982,27.008,26.386,26.17,26.089,26.084,26.082,26.069,26.1,26.893,27.204,27.699,28.21,30.417,8.9564,6.40369,-3.08426,,,,M0717clu,109.3198512,37.8406248
501,0.0,0.0,0.0381,0.0564,0.0136,0.188,64.3342,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00841438,9,16376,,,,,26.582,26.583,25.95,25.811,25.842,25.712,26.698,,,,,,30.314,28.861,27.51,26.62,26.242,25.979,25.904,25.882,25.848,26.005,26.768,27.137,27.517,27.864,30.905,9.27071,5.64047,-5.549,,,,M0717clu,109.3199523,37.8404615
502,0.0,0.0,0.0245,0.0391,,0.1222,67.7636,26.0,0,0.0,,99.0,1.2,73.5281,33.0,0.05,1.08036e-16,,1000000000.0,0.00520458,10,16380,,,,26.786,27.236,26.947,26.59,26.324,26.378,26.321,27.002,,,21.946,21.828,,28.06,27.911,27.14,26.818,26.683,26.57,26.568,26.553,26.526,26.663,27.475,27.87,27.803,26.518,30.875,8.90113,4.84235,-4.68626,,,,M0717clu,109.3208141,37.8406155
503,0.0,0.0,0.0225,0.0376,,0.1353,17.4674,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0403909,10,16380,,,,25.027,24.379,24.057,23.885,23.833,23.807,23.789,24.55,26.037,26.134,,23.006,,26.027,25.767,24.885,24.406,24.212,24.056,24.032,24.006,23.968,24.105,24.894,25.288,25.222,23.937,28.294,9.03445,6.4494,-3.34319,,,,M0717clu,109.3370663,37.8401585
504,0.0,0.0,0.2216,0.1442,0.035,0.3552,102.401,27.0,0,0.0,,99.0,0.68,106.128,31.0,0.0,9.006280000000001e-24,,1000000000.0,0.0361838,10,16380,,,,28.495,27.638,27.457,27.463,27.178,27.178,27.481,,,,,,,28.638,28.607,28.05,27.612,27.463,27.451,27.468,27.493,27.507,27.591,28.244,28.726,28.916,27.923,28.147,8.86761,5.63976,-3.77047,,,,M0717clu,109.314743,37.8403896
505,0.78178,0.0,1.9709,2.5152,0.6108,5.1596,6.25491,33.0,1,0.3,,99.0,4.56,5.12429,33.0,0.15,0.0771391,,1000000000.0,10.2429,9,16376,,,,,31.191,29.801,29.5,29.709,29.775,29.689,27.841,,,22.624,,,47.045,32.923,31.221,30.703,30.456,30.305,29.976,29.767,29.654,29.215,28.981,28.885,28.811,29.123,28.823,8.97371,7.29912,-2.38398,,,,M0717clu,109.3188399,37.8483028
506,1.6384,1.2428,1.8819,1.5968,1.3497,1.8272,0.735456,28.0,3,0.15,,99.0,2.01,3.04429,31.0,0.25,0.218244,,1000000000.0,211.398,10,16380,,,,25.732,25.867,25.395,24.72,24.349,24.248,24.198,23.917,23.927,23.645,24.022,,,26.643,26.032,25.796,25.775,25.47,24.663,24.348,24.259,24.191,23.942,23.795,23.739,24.001,24.369,24.267,8.95236,9.37882,-0.17514,,,,M0717clu,109.3399362,37.8406927
507,0.0,0.0,0.0263,0.0242,,0.0613,23.7181,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00185546,10,16380,,,,26.985,25.612,25.188,25.03,24.986,24.953,24.931,24.961,,,22.417,,,29.34,27.936,26.552,25.729,25.309,25.026,24.961,24.924,24.872,25.079,25.863,26.297,26.663,27.028,33.556,9.46786,5.40345,-7.11048,,,,M0717clu,109.3228926,37.8402032
508,4.3643,4.2525,4.4581,4.297,4.1335,4.4232,71.0403,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,48.074,8,16220,,,,31.584,27.708,26.928,,26.936,,27.154,25.485,,,22.499,21.667,,,,35.935,27.617,26.962,27.137,27.265,27.362,27.452,27.372,27.487,27.669,27.71,27.795,29.159,9.50966,7.06877,-5.78432,,,,M0717clu,109.3426575,37.8484135
509,0.0,0.0,0.0264,0.0657,0.0143,0.5521,12.889,26.0,0,0.05,,99.0,0.71,15.0548,30.0,0.0,0.000538131,,1000000000.0,0.0247122,10,16380,,,,26.646,26.747,26.436,26.041,26.009,25.984,25.98,26.789,31.473,,,21.91,,27.941,27.724,26.962,26.51,26.335,26.187,26.156,26.133,26.101,26.176,26.987,27.36,27.475,26.079,28.457,8.97729,5.29979,-4.41213,,,,M0717clu,109.3105642,37.8402246
511,5.3455,4.7321,7.3433,5.0667,1.279,6.2959,7.64026,22.0,0,0.05,,99.0,6.13,7.68494,15.0,0.0,0.0214406,,1000000000.0,216.54,10,16380,,,,28.833,29.729,27.867,27.552,27.562,27.547,27.51,27.434,24.204,23.88,,22.555,,,,,30.588,28.086,27.704,27.563,27.534,27.497,26.789,25.228,24.943,24.638,24.439,25.395,8.96939,8.55085,-1.18536,,,,M0717clu,109.3272008,37.8405808
512,3.3469,0.1434,3.5299,0.437,0.1778,3.35,3.87643,1.0,0,0.0,508800000.0,99.0,0.3,2.54803,1.0,0.0,0.279706,,1000000000.0,9388090.0,10,16380,,,,28.307,27.383,27.341,27.55,27.509,27.428,27.422,26.91,,26.863,23.531,21.962,,28.144,28.216,28.202,27.576,27.338,27.307,27.362,27.35,27.362,27.416,27.943,28.261,28.646,29.268,31.365,8.80059,6.25477,-2.92717,,,,M0717clu,109.3304188,37.8402394
513,2.7309,1.2559,3.6872,2.3774,1.0356,4.3588,2.90627,23.0,0,0.0,,99.0,3.15,2.74423,2.0,0.0,0.25357,,1000000000.0,6.75527,10,16380,,,,28.783,29.791,29.053,28.476,28.349,28.551,28.162,26.508,26.812,26.859,,,,36.689,30.111,29.481,29.418,29.411,29.185,28.692,28.283,27.969,27.502,27.124,27.051,26.935,27.317,27.058,8.99384,8.23909,-1.43593,,,,M0717clu,109.3184405,37.8495641
514,0.18343,0.0473,0.3886,0.2469,0.1047,0.3987,5.19733,2.0,0,0.0,640500000.0,99.0,3.19,12.1952,33.0,0.1,0.00224826,,1000000000.0,13182100.0,10,16380,,,,26.854,26.122,25.947,25.966,25.967,26.006,25.828,25.242,28.421,27.046,,22.613,,27.058,27.105,26.85,26.103,25.964,25.933,25.858,25.854,25.858,25.77,26.468,26.792,27.24,27.786,29.931,8.87961,6.83194,-2.50846,,,,M0717clu,109.3366631,37.8401604
515,3.1494,0.2649,3.6395,0.9709,0.2965,3.6052,1.77509,33.0,3,0.4,,99.0,0.41,1.24372,33.0,0.5,0.536945,,1000000000.0,22.8641,8,16220,,,,29.199,28.021,27.444,,26.975,,27.004,26.558,26.11,26.296,23.359,,,29.203,28.843,28.931,28.231,27.497,27.085,26.76,26.668,26.674,26.321,26.134,26.403,26.608,26.806,25.57,8.97364,7.98364,-1.73884,,,,M0717clu,109.3474625,37.8483374
