IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
13,0.0,0.0,0.6512,0.7431,0.1354,2.7923,1.70916,33.0,3,0.15,,99.0,2.96,0.741651,33.0,0.1,0.690164,,1000000000.0,9.58894,8,16380,,,,27.043,26.391,26.499,25.793,37.584,25.872,25.173,26.39,,,22.936,26.174,,26.807,26.854,26.865,26.682,26.339,26.099,26.061,26.347,26.304,26.256,26.479,26.894,26.79,27.438,25.905,8.80572,7.20099,-2.02488,,,,M0717clu,109.3822705,37.7719931
14,0.39318,0.2777,0.6148,3.111,0.4597,3.7774,0.637772,26.0,0,0.25,,99.0,3.15,0.531776,26.0,0.25,0.766525,,1000000000.0,2440.42,7,16126,,,30.344,28.667,26.591,25.488,24.865,40.76,24.563,,,,,,,,,,28.796,26.549,25.511,24.912,24.504,24.214,23.82,22.804,22.284,22.068,21.907,21.879,22.74,9.50271,8.46599,-4.30675,,,,M0717clu,109.4011065,37.7712442
15,3.8321,3.5863,4.0651,3.489,0.2575,3.9053,3.27442,33.0,1,0.1,,99.0,0.3,3.9336,1.0,0.0,0.139904,,1000000000.0,134.14,8,16380,,,,28.441,26.643,26.257,26.433,38.097,26.233,26.08,27.063,27.118,27.958,21.643,26.968,,,,28.014,26.703,26.544,26.607,26.675,26.724,26.723,26.362,26.457,26.4,26.42,26.506,27.558,8.97406,6.90666,-2.61542,,,,M0717clu,109.3821001,37.7716265
16,0.41918,0.2144,0.5249,0.2652,0.0833,0.4777,2.67323,1.0,0,0.0,1139000000.0,99.0,0.0,3.10462,1.0,0.0,0.211758,,1000000000.0,26961900.0,10,16383,,27.357,28.056,27.246,26.159,25.598,25.281,25.287,25.226,25.072,25.747,,,,,,27.912,27.839,27.207,26.099,25.786,25.686,25.626,25.628,25.635,25.541,26.198,26.541,26.953,27.522,29.648,9.04161,7.12974,-2.58835,,,,M0717clu,109.3973992,37.7710303
17,1.3021,0.3144,2.9525,1.3344,0.2184,2.4689,0.300492,33.0,1,0.15,,99.0,1.98,0.423991,33.0,0.15,0.808969,,1000000000.0,37.2516,8,16380,,,,26.61,26.519,26.444,25.8,37.247,25.295,25.429,26.16,27.377,26.019,22.059,,,26.839,26.597,26.563,26.574,26.484,26.096,26.081,25.913,25.756,26.06,26.014,26.184,26.588,26.696,26.459,8.75139,8.30106,-0.72986,,,,M0717clu,109.3820233,37.7718176
18,1.3797,1.123,2.5678,1.7488,1.3016,2.3498,0.521187,33.0,2,0.2,,99.0,2.0,0.0991224,33.0,0.2,0.951647,,1000000000.0,306.799,7,16316,,,,25.393,25.316,25.204,24.767,,24.481,24.423,24.516,25.408,25.201,,23.36,,26.516,25.626,25.357,25.326,25.222,24.873,24.579,24.58,24.687,24.541,24.364,24.333,24.578,24.862,24.143,8.73001,9.14639,0.12533,,,,M0717clu,109.3785341,37.7710096
19,0.0,0.0,0.9046,0.686,0.0911,2.4692,1.22243,32.0,0,0.0,,99.0,0.45,0.925028,32.0,0.0,0.629698,,1000000000.0,4.59318,8,16380,,,,26.5,26.304,26.2,26.004,36.889,25.207,25.281,26.84,,,,21.431,,26.137,26.249,26.415,26.422,26.204,26.176,26.204,26.437,26.433,26.518,26.881,27.332,27.248,27.864,26.312,8.78056,6.17099,-3.02913,,,,M0717clu,109.3822031,37.7717116
20,0.44761,0.3715,0.508,0.3628,0.0572,0.4784,4.18604,1.0,0,0.0,1139000000.0,99.0,0.1,5.55699,3.0,0.0,0.0621319,,1000000000.0,299339000.0,8,16380,,,,25.469,24.312,23.76,23.513,35.704,23.327,23.311,23.733,24.912,26.634,22.571,,,25.969,25.951,25.453,24.282,23.871,23.753,23.679,23.661,23.666,23.603,24.122,24.512,24.865,25.441,27.516,9.0303,8.27555,-1.48705,,,,M0717clu,109.3818865,37.7709024
21,0.015028,0.0,0.4092,0.3165,0.0643,2.9414,0.862544,32.0,3,0.1,,99.0,2.96,0.374996,33.0,0.1,0.829031,,1000000000.0,5.11022,8,16380,,,,25.444,24.879,24.93,24.701,37.227,24.551,24.325,24.797,,,22.325,22.441,,25.39,25.38,25.399,24.939,24.848,24.859,24.804,24.796,24.805,24.794,25.521,25.353,26.03,25.496,24.342,8.81776,6.89046,-2.31945,,,,M0717clu,109.3854385,37.7716783
22,1.3484,1.2122,1.4892,1.4233,1.2852,1.6327,1.70691,32.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,924.698,10,16383,,25.53,25.096,24.759,24.566,24.195,23.408,35.282,23.209,23.08,22.945,22.666,22.661,22.922,22.758,,25.774,25.071,24.8,24.549,24.228,23.541,23.353,23.17,23.011,22.891,22.621,22.663,22.991,23.077,22.905,8.95536,9.60561,0.04648,,,,M0717clu,109.3871695,37.7708268
23,0.61927,0.3811,0.8623,0.5897,0.1556,3.7368,1.79559,1.0,0,0.0,1139000000.0,99.0,0.11,1.92911,33.0,0.5,0.381153,,1000000000.0,134711000.0,10,16383,,28.522,,27.675,26.896,25.785,25.49,25.067,25.078,25.317,25.76,,,,,,28.05,27.911,27.774,26.752,25.965,25.773,25.725,25.673,25.634,25.629,25.845,26.217,26.59,27.124,29.106,9.08192,7.68314,-2.37211,,,,M0717clu,109.394096,37.7716478
24,0.18036,0.0,0.3107,2.7671,0.1228,3.3216,1.42047,33.0,1,0.4,,99.0,2.8,1.35714,33.0,0.4,0.507343,,1000000000.0,995.79,8,16127,,29.444,29.803,28.135,26.986,26.531,26.351,41.482,26.095,,,,,,,,,31.129,28.061,26.983,26.566,26.274,26.105,25.759,25.457,25.056,24.433,24.262,24.113,24.276,24.365,9.23966,6.83993,-3.98833,,,,M0717clu,109.4004515,37.7708729
25,0.51717,0.5074,0.5255,0.5169,0.5016,0.5321,87.1507,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,20267800000.0,10,16383,,28.682,27.238,24.521,22.703,21.518,21.041,20.939,20.829,20.834,20.08,20.727,21.144,,,,27.201,26.224,24.609,22.69,21.553,21.096,20.865,20.724,20.61,20.46,20.772,21.095,21.398,21.977,24.019,9.41191,10.00694,-1.82975,,,,M0717clu,109.3929311,37.7705006
26,1.1521,0.08,2.6156,1.276,0.2845,2.2563,0.355306,33.0,3,0.1,,99.0,1.47,0.574029,33.0,0.15,0.750501,,1000000000.0,40.194,7,16316,,,,26.027,26.099,25.864,25.092,,24.83,25.256,25.776,,,23.887,22.82,,26.024,25.916,25.984,26.076,25.993,25.696,25.72,25.566,25.434,25.786,25.807,26.023,26.451,26.563,26.191,8.7423,8.42381,-0.58367,,,,M0717clu,109.379031,37.7719722
27,0.2938,0.0483,0.6783,0.547,0.2815,3.9083,0.491255,25.0,0,0.3,,99.0,0.64,0.9657,26.0,0.3,0.617022,,1000000000.0,4.40606,9,16319,,30.494,29.407,28.647,27.067,26.209,25.617,,25.641,36.359,25.047,,,22.856,,,29.767,29.119,28.393,27.161,26.174,25.783,25.619,25.474,25.346,25.053,25.269,25.582,25.899,26.252,25.061,9.39535,8.10679,-3.79339,,,,M0717clu,109.3997159,37.7707291
28,0.71369,0.3545,1.2562,0.6889,0.1049,1.9494,0.482459,32.0,2,0.05,,99.0,0.09,0.540668,33.0,0.2,0.763124,,1000000000.0,9.57011,7,16316,,,,26.015,25.952,25.611,25.749,,25.151,25.09,25.825,,,,,,25.839,25.916,26.013,25.931,25.639,25.545,25.547,25.765,25.744,25.786,26.107,26.541,26.451,27.067,25.515,8.78126,6.2706,-2.92785,,,,M0717clu,109.3830958,37.7713707
29,0.30861,0.2352,0.4977,0.3664,0.2306,0.4894,0.150624,31.0,1,0.3,,99.0,0.73,5.71259,32.0,0.3,0.0574812,,1000000000.0,12.6963,10,16383,,26.353,26.358,26.119,25.232,24.853,24.671,24.466,24.489,24.308,24.216,25.194,25.358,23.399,22.961,,26.529,26.36,26.121,25.247,24.831,24.647,24.477,24.401,24.358,24.199,24.705,24.729,25.223,24.993,23.817,8.9673,7.99827,-1.58718,,,,M0717clu,109.3922752,37.7706328
30,4.3178,3.6534,4.7409,1.7462,0.2456,4.2377,7.82121,33.0,1,0.25,,99.0,0.41,3.38183,1.0,0.0,0.18435,,1000000000.0,45.9417,8,16380,,,,29.079,27.075,26.229,25.816,37.072,25.105,25.327,27.128,,,22.538,22.566,,29.29,28.281,27.925,27.747,27.635,27.215,26.878,26.858,26.948,26.736,26.489,26.436,26.663,26.927,26.204,8.93186,7.33696,-2.2426,,,,M0717clu,109.3832152,37.7721827
31,0.71094,0.6665,0.8007,0.7185,0.6475,0.7934,2.16151,31.0,2,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,159.24,10,16383,,24.761,24.476,24.267,23.991,23.352,23.181,22.997,22.962,23.025,22.932,22.853,23.338,,,,24.502,24.445,24.339,23.969,23.374,23.121,23.019,23.092,23.015,22.931,23.053,23.44,23.511,24.017,22.748,8.86168,9.02683,-0.26707,,,,M0717clu,109.3980993,37.7704121
33,1.1903,0.8321,1.7297,1.2356,0.8006,1.7259,0.968887,1.0,0,0.0,718700000.0,99.0,0.28,4.78992,33.0,0.3,0.0911763,,1000000000.0,618373000.0,10,16383,,27.098,26.327,26.68,26.576,26.048,25.328,25.072,25.061,24.936,25.286,26.102,,22.266,,,26.704,26.585,26.545,26.557,26.08,25.416,25.374,25.3,25.248,25.252,25.271,25.404,25.799,26.277,28.207,8.82505,8.60292,-0.62283,,,,M0717clu,109.3937609,37.7711327
34,2.579,2.517,2.6449,2.626,2.5567,2.7303,4.40671,33.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1420.7,9,16319,,30.397,26.641,25.528,24.947,24.898,24.772,,24.482,24.052,24.016,25.383,25.235,22.619,24.652,,,27.427,25.506,24.964,24.897,24.695,24.554,24.338,24.151,23.964,23.622,23.553,23.489,23.782,23.713,8.77631,9.71491,0.61316,,,,M0717clu,109.3856777,37.7702517
35,2.5468,0.0,3.0314,1.2167,0.1369,2.48,0.423108,33.0,3,0.1,,99.0,0.05,0.22878,2.0,0.0,0.89191,,1000000000.0,45.2601,8,16380,,,,25.832,25.727,25.78,25.524,25.449,25.047,25.414,25.629,,,,,,25.771,25.696,25.777,25.849,25.76,25.517,25.589,25.425,25.324,25.555,25.586,25.831,26.266,26.373,25.809,8.77564,6.30886,-2.88527,,,,M0717clu,109.3977044,37.7710687
36,1.9967,1.8669,2.0333,1.9982,1.8459,2.307,1.871,33.0,1,0.2,,99.0,2.35,3.74208,2.0,0.0,0.153964,,1000000000.0,274.5,10,16383,,27.353,26.395,25.771,25.672,25.631,25.228,24.801,24.682,24.59,24.935,24.828,24.448,22.383,,,28.137,26.295,25.784,25.656,25.61,25.39,25.108,24.982,24.89,24.926,24.76,24.712,24.848,25.312,24.428,8.73259,9.13616,0.12666,,,,M0717clu,109.3939327,37.7700857
37,1.1446,0.4525,1.3303,1.1865,0.1738,2.4025,0.759274,33.0,3,0.1,,99.0,0.0,0.774053,2.0,0.0,0.679073,,1000000000.0,79.9673,8,16380,,,,25.164,25.105,25.03,24.702,38.362,24.684,24.551,24.939,24.312,24.779,21.87,22.229,,25.079,25.024,25.117,25.181,25.042,24.805,24.942,24.667,24.523,24.885,24.921,25.18,25.616,25.719,25.068,8.78228,5.60219,-3.57473,,,,M0717clu,109.3782745,37.7710396
38,0.58787,0.3788,0.668,0.5398,0.2182,4.3321,5.1459,1.0,0,0.0,1278000000.0,99.0,0.1,5.72915,9.0,0.0,0.0570075,,1000000000.0,394188000.0,8,16380,,,,27.295,25.497,24.539,24.193,35.427,23.752,23.786,24.226,24.949,26.418,,,,27.13,26.974,26.664,25.463,24.677,24.44,24.348,24.286,24.241,24.184,24.444,24.768,25.116,25.665,27.64,9.23633,8.13639,-2.61149,,,,M0717clu,109.3819256,37.7700511
40,4.3441,4.2171,4.4592,4.2711,3.8288,4.4577,4.81936,33.0,1,0.15,,99.0,0.51,6.33115,1.0,0.0,0.0421898,,1000000000.0,1618.65,8,16380,,,,27.996,25.68,24.696,24.192,34.882,24.014,23.863,24.333,25.204,26.372,,,,,,33.731,25.606,24.683,24.647,24.656,24.677,24.691,24.362,24.134,24.196,24.134,24.117,25.332,9.22238,8.30427,-2.41816,,,,M0717clu,109.386115,37.7700222
41,0.82681,0.644,0.8987,0.786,0.667,0.9749,5.45864,33.0,1,0.25,,99.0,1.13,7.48311,33.0,0.25,0.0237172,,1000000000.0,213.012,10,16383,,25.076,24.499,24.293,24.142,23.67,23.228,23.317,23.128,23.054,23.254,23.139,23.295,23.317,,,24.621,24.475,24.363,24.149,23.657,23.324,23.229,23.404,23.329,23.176,23.271,23.648,23.537,24.203,22.697,8.79176,9.20567,0.04122,,,,M0717clu,109.389112,37.7697726
42,0.44729,0.4257,0.4678,0.4852,0.4186,0.545,5.70937,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,222.708,10,16383,,27.493,25.711,24.945,23.198,22.121,21.654,21.407,21.291,21.191,20.692,20.829,21.252,22.175,22.578,,27.09,26.037,24.85,23.258,22.147,21.665,21.415,21.22,21.052,20.619,20.881,21.12,21.455,21.584,20.501,9.55534,9.7828,-3.72359,,,,M0717clu,109.3895015,37.7695552
43,0.73588,0.5526,0.8099,0.6975,0.5919,0.826,0.969873,33.0,2,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,599.747,10,16383,,25.94,25.424,25.0,24.275,23.393,22.923,22.695,22.62,22.481,22.085,21.776,22.197,22.72,21.862,,25.694,25.47,24.971,24.237,23.432,22.884,22.639,22.601,22.441,22.101,22.057,22.354,22.207,22.83,21.28,9.10034,9.75144,-0.33318,,,,M0717clu,109.3909931,37.7695362
44,0.79191,0.7731,0.8283,0.7905,0.7606,0.8265,13.7699,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,36.7719,7,16316,,,,27.263,25.526,23.682,22.903,,22.709,22.692,22.623,23.547,24.159,,22.299,,30.035,28.352,27.186,25.302,23.753,23.179,22.979,22.874,22.768,22.552,22.63,23.082,23.37,23.84,24.705,9.39311,9.55174,-2.21151,,,,M0717clu,109.3771422,37.7697119
45,0.44573,0.1973,0.5255,0.2798,0.1587,0.4403,3.25011,27.0,1,0.05,,99.0,0.08,5.30275,32.0,0.3,0.0705543,,1000000000.0,1.33061,10,16383,,26.512,26.665,26.328,25.62,25.181,25.042,25.146,24.923,24.938,25.417,,,22.341,,,26.66,26.68,26.385,25.558,25.3,25.245,25.183,25.192,25.211,25.156,25.866,26.047,26.539,26.116,25.125,8.85416,7.54047,-1.71875,,,,M0717clu,109.3995899,37.7695319
46,5.447,4.0801,6.2566,3.6264,0.9325,6.2024,1.92594,33.0,1,0.25,,99.0,0.84,1.18721,1.0,0.0,0.552331,,1000000000.0,126.712,7,16376,,,,,29.255,27.094,25.874,37.784,26.256,25.738,27.367,,,21.719,,,,,30.778,28.601,28.115,27.971,27.914,27.882,27.858,27.236,27.0,26.828,26.754,26.73,27.757,8.96793,8.37852,-1.39365,,,,M0717clu,109.3838351,37.7709259
47,0.53614,0.4887,0.5865,0.545,0.4868,0.5959,0.682351,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,16981000000.0,9,16382,,,26.36,25.047,23.121,21.921,21.379,34.468,20.898,33.202,20.767,20.841,21.271,21.482,21.617,,27.57,26.58,25.095,23.118,21.91,21.438,21.217,21.067,20.94,20.789,21.039,21.392,21.69,22.258,24.293,9.48717,9.97117,-2.56672,,,,M0717clu,109.4019658,37.7690148
48,0.24815,0.163,0.2536,0.1903,0.1644,0.2945,2.83478,29.0,2,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,21.4757,7,16316,,,,22.822,22.15,21.867,21.76,,21.698,21.738,21.662,22.675,23.296,25.891,,,23.474,23.303,22.806,22.159,21.871,21.771,21.712,21.711,21.703,21.662,22.273,22.616,22.906,22.086,21.805,9.08919,7.79536,-2.23983,,,,M0717clu,109.3775768,37.7690085
50,0.032853,0.0,0.2256,0.4625,0.111,3.0493,3.11724,30.0,3,0.3,,99.0,2.78,2.65265,33.0,0.3,0.265451,,1000000000.0,13.313,10,16383,,27.508,28.012,26.657,25.705,25.521,25.209,24.686,24.266,23.9,24.481,23.793,23.493,,,,27.297,27.308,26.737,25.847,25.291,24.941,24.789,24.687,24.619,24.475,24.816,24.902,25.337,25.321,24.123,9.04462,8.34945,-1.6551,,,,M0717clu,109.398794,37.7688613
51,0.64329,0.1179,0.963,0.8028,0.3576,1.4904,0.996572,33.0,2,0.1,,99.0,0.2,1.26234,33.0,0.1,0.53197,,1000000000.0,19.6038,9,16319,,26.155,25.747,25.805,25.727,25.48,25.101,,25.604,25.456,25.602,,,23.793,,,25.691,25.725,25.814,25.788,25.513,25.317,25.306,25.618,25.598,25.579,25.803,26.225,26.15,26.817,25.313,8.71246,8.28887,-0.6751,,,,M0717clu,109.3889587,37.7706505
52,0.68513,0.5603,0.7955,0.6834,0.5282,0.8463,2.99592,29.0,0,0.0,,99.0,1.14,8.14382,33.0,0.15,0.0170448,,1000000000.0,7.98343,10,16383,,26.246,25.926,26.217,25.891,25.352,25.113,25.121,25.067,24.966,25.668,,,23.932,21.99,,25.976,26.038,26.15,25.879,25.391,25.308,25.316,25.384,25.363,25.45,25.714,26.137,26.311,26.797,25.517,8.71912,7.96599,-1.01607,,,,M0717clu,109.3909351,37.7686193
53,1.9957,1.8735,2.4471,1.9973,0.065,2.3902,1.67548,33.0,1,0.15,,99.0,2.36,2.13659,33.0,0.1,0.343594,,1000000000.0,136.99,10,16383,,28.003,26.545,26.059,25.853,25.922,25.941,35.013,25.471,25.016,25.671,,,23.623,22.62,,28.154,26.401,26.007,25.961,25.99,25.844,25.599,25.501,25.433,25.532,25.442,25.418,25.574,26.058,25.183,8.75534,6.15195,-2.98456,,,,M0717clu,109.3887695,37.770589
54,0.45381,0.2944,0.5377,0.4478,0.354,0.5521,1.10878,7.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,4.53416,10,16383,,27.515,28.191,26.896,25.184,24.106,23.575,23.358,23.222,23.117,22.938,22.79,23.293,22.191,22.16,,30.447,29.001,27.008,25.161,24.096,23.618,23.357,23.213,23.11,22.957,23.46,23.764,24.114,24.704,25.741,9.51228,8.98774,-3.94658,,,,M0717clu,109.3859743,37.7685209
55,1.2868,1.2176,1.3958,1.4223,1.2857,1.6086,3.02632,31.0,1,0.25,,99.0,1.59,3.49522,31.0,0.25,0.174189,,1000000000.0,956.766,10,16383,,25.192,24.683,24.363,24.233,23.845,23.177,23.055,22.957,22.806,22.647,22.407,22.321,,,,25.245,24.617,24.402,24.205,23.916,23.213,23.043,22.893,22.758,22.634,22.436,22.47,22.801,23.032,23.044,8.94091,9.69575,0.17025,,,,M0717clu,109.3857811,37.7684196
56,0.0,0.0,2.0638,1.1911,0.0988,2.2629,0.810893,33.0,0,0.0,,99.0,0.56,0.369337,33.0,0.0,0.83138,,1000000000.0,22.9337,7,16316,,,,25.603,25.662,25.675,25.518,,25.049,25.376,26.048,,,,,,25.252,25.356,25.508,25.75,25.816,25.704,25.906,25.7,25.594,26.047,26.194,26.488,26.958,27.075,26.424,8.76179,5.33387,-3.78089,,,,M0717clu,109.3823192,37.770563
57,0.52938,0.4358,0.6134,0.4788,0.3657,0.5761,1.37553,2.0,0,0.0,2200000000.0,99.0,0.22,4.59444,10.0,0.0,0.100538,,1000000000.0,1419140000.0,9,16319,,27.297,27.064,26.862,25.04,24.024,23.581,,23.268,23.154,23.027,23.405,24.028,,29.205,,28.87,28.224,26.807,25.024,24.022,23.609,23.395,23.272,23.182,23.037,23.427,23.716,24.024,24.617,26.652,9.43048,8.93913,-3.13512,,,,M0717clu,109.3820725,37.7685031
58,0.33997,0.184,0.4846,0.285,0.1552,0.4105,0.310503,2.0,0,0.0,904800000.0,99.0,0.0,3.26061,33.0,0.5,0.19587,,1000000000.0,72783300.0,10,16383,,26.215,26.361,26.005,24.965,24.653,24.431,24.402,24.347,24.268,24.422,,,22.268,22.253,,26.345,26.366,25.957,24.96,24.693,24.618,24.526,24.511,24.509,24.377,25.016,25.342,25.748,26.308,28.416,8.97636,7.71402,-1.85779,,,,M0717clu,109.3917932,37.7704499
59,0.43612,0.3278,0.4783,0.3105,0.1832,0.4279,3.82518,1.0,0,0.0,2500000000.0,99.0,0.12,3.65763,9.0,0.0,0.160604,,1000000000.0,492070000.0,10,16383,,27.571,27.89,26.116,24.708,23.842,23.536,23.344,23.31,23.235,23.273,23.366,23.986,24.13,22.387,,28.626,27.898,26.178,24.641,23.93,23.59,23.433,23.384,23.354,23.174,23.825,24.155,24.594,25.157,27.289,9.34237,8.45539,-2.86601,,,,M0717clu,109.3930981,37.768493
