main_id,ra,dec,otype,rvz_redshift,rvz_qual,rvz_bibcode
CLASHVLT J041557.6-240624,63.990011,-24.106682,G,0.3938,D,2016ApJS..224...33B
CLASHVLT J041558.2-240525,63.992317,-24.090488,G,0.3761,C,2014ApJS..211...21E
CLASHVLT J041606.0-240419,64.024948,-24.072069,G,0.4,D,2017ApJ...835..254M
[MAC2016] M0416cl    629,64.028969,-24.08289,G,0.39,D,2017ApJ...835..254M
CLASHVLT J041608.05-240507.8,64.033562,-24.085497,G,0.4,D,2017ApJ...835..254M
CLASHVLT J041604.99-240504.4,64.020775,-24.084547,G,0.4,D,2017ApJ...835..254M
[BIO2017] M0416I-6077404440,64.03225833333333,-24.078902777777778,LeG,6.1,E,2017ApJ...843...41B
CLASHVLT J041603.8-240552,64.015844,-24.098024,G,0.393,D,2016ApJS..224...33B
CLASHVLT J041606.0-240529,64.024963,-24.091652,G,0.3938,D,2016ApJS..224...33B
[MAC2016] M0416cl    308,64.017776,-24.087782,G,4.3346,E,2016A&A...590A..30M
[MAC2016] M0416cl    372,64.016418,-24.086866,G,4.099,E,2016A&A...590A..30M
[MAC2016] M0416cl    421,64.03006,-24.086369,G,2.45,E,2016A&A...590A..30M
[MAC2016] M0416cl    512,64.012321,-24.085033,G,0.5383,E,2016A&A...590A..30M
[MAC2016] M0416cl    722,64.033875,-24.081669,G,1.929,E,2016A&A...590A..30M
[MAC2016] M0416cl    830,64.028938,-24.080515,G,2.325,E,2016A&A...590A..30M
[MAC2016] M0416cl    971,64.023125,-24.07906,G,3.8325,E,2016A&A...590A..30M
[MAC2016] M0416cl    983,64.01503,-24.078991,G,1.67,E,2016A&A...590A..30M
[MAC2016] M0416cl   1031,64.017952,-24.078505,G,2.333,E,2016A&A...590A..30M
[MAC2016] M0416cl   1246,64.020119,-24.075254,G,1.1765,E,2016A&A...590A..30M
[MAC2016] M0416cl   1283,64.021118,-24.074903,G,1.92015,E,2016A&A...590A..30M
[MAC2016] M0416cl   1300,64.031204,-24.074987,G,3.865,E,2016A&A...590A..30M
[MAC2016] M0416cl   1303,64.025459,-24.074669,G,3.932,E,2016A&A...590A..30M
[MAC2016] M0416cl   1334,64.021629,-24.074152,G,0.605,E,2016A&A...590A..30M
[MAC2016] M0416cl   1409,64.034828,-24.07321,G,0.01,E,2016A&A...590A..30M
[MAC2016] M0416cl   1454,64.033974,-24.073006,G,0.4845,E,2016A&A...590A..30M
[MAC2016] M0416cl   1470,64.034065,-24.072731,G,0.497,E,2016A&A...590A..30M
[MAC2016] M0416cl   1494,64.021973,-24.071758,G,7.0794,E,2016A&A...590A..30M
[MAC2016] M0416cl   1535,64.029198,-24.071136,G,0.01,E,2016A&A...590A..30M
[MAC2016] M0416cl   1550,64.027344,-24.070803,G,2.65,E,2016A&A...590A..30M
[MAC2016] M0416cl   1592,64.021881,-24.070169,G,0.817,E,2016A&A...590A..30M
[MAC2016] M0416cl   1705,64.025291,-24.068287,G,0.68,E,2016A&A...590A..30M
[MAC2016] M0416cl   1722,64.029884,-24.068062,G,1.14,E,2016A&A...590A..30M
[MAC2016] M0416cl   1724,64.021484,-24.068047,G,2.965,E,2016A&A...590A..30M
[MAC2016] M0416cl   1918,64.036972,-24.06558,G,0.01,E,2016A&A...590A..30M
[MAC2016] M0416cl   1965,64.026146,-24.064903,G,0.24275,E,2016A&A...590A..30M
[MAC2016] M0416cl   2025,64.023079,-24.062897,G,1.8975,E,2016A&A...590A..30M
[MAC2016] M0416cl   2048,64.035324,-24.063993,G,2.2375,E,2016A&A...590A..30M
[MAC2016] M0416cl   2059,64.030045,-24.063831,G,2.544,E,2016A&A...590A..30M
[MAC2016] M0416cl   2115,64.026985,-24.063128,G,2.58265,E,2016A&A...590A..30M
[MAC2016] M0416cl   2153,64.024841,-24.062588,G,2.34015,E,2016A&A...590A..30M
[MAC2016] M0416cl   2174,64.023201,-24.062227,G,0.01,E,2016A&A...590A..30M
[MAC2016] M0416cl   2181,64.02227,-24.062107,G,1.1045,E,2016A&A...590A..30M
[MAC2016] M0416cl   2247,64.030525,-24.060883,G,2.9779,E,2016A&A...590A..30M
[MAC2016] M0416cl   2334,64.0233,-24.059107,G,0.3933,E,2016A&A...590A..30M
[MAC2016] M0416cl   2391,64.038689,-24.057623,G,2.861,E,2016A&A...590A..30M
[MAC2016] M0416cl  20477,64.028259,-24.086823,G,1.587,E,2016A&A...590A..30M
[MAC2016] M0416cl  20638,64.014008,-24.084768,G,2.24405,E,2016A&A...590A..30M
[MAC2016] M0416cl  20821,64.019569,-24.082649,G,0.116,E,2016A&A...590A..30M
[MAC2016] M0416cl  20886,64.034218,-24.081961,G,1.88,E,2016A&A...590A..30M
[MAC2016] M0416cl  20990,64.025368,-24.080309,G,5.9805,E,2016A&A...590A..30M
[MAC2016] M0416cl  21065,64.027657,-24.079771,G,7.0501,E,2016A&A...590A..30M
[MAC2016] M0416cl  21663,64.018906,-24.073418,G,0.445,E,2016A&A...590A..30M
[MAC2016] M0416cl  21703,64.032501,-24.072699,G,4.6448,E,2016A&A...590A..30M
[MAC2016] M0416cl  21964,64.024536,-24.069586,G,0.88225,E,2016A&A...590A..30M
[MAC2016] M0416cl  22030,64.029533,-24.068676,G,1.1764,E,2016A&A...590A..30M
[MAC2016] M0416cl  22257,64.031647,-24.06621,G,0.1005,E,2016A&A...590A..30M
[MAC2016] M0416cl  22381,64.02903,-24.064896,G,0.85,E,2016A&A...590A..30M
[MAC2016] M0416cl  22570,64.031868,-24.063089,G,2.625,E,2016A&A...590A..30M
[MAC2016] M0416cl  22984,64.025612,-24.057646,G,0.9,E,2016A&A...590A..30M
[MAC2016] M0416cl  23045,64.040428,-24.056208,G,5.21,E,2016A&A...590A..30M
[MAC2016] M0416cl  23029,64.039246,-24.056585,G,3.37,E,2016A&A...590A..30M
[MAC2016] M0416cl  23155,64.020737,-24.071747,G,5.215,E,2016A&A...590A..30M
[HHT2016] 54.3,64.037157,-24.062423,LeG,2.33245,E,2016A&A...590A..30M
MACSg J041604.39-240140.2,64.01828,-24.027819,G,0.3967,C,2014ApJS..211...21E
MACSg J041605.95-240420.1,64.024773,-24.072264,G,0.3976,C,2014ApJS..211...21E
MACSg J041609.85-240154.1,64.041046,-24.031696,G,0.4004,C,2014ApJS..211...21E
[MAC2016] M0416cl   1894,64.022423,-24.066404,G,2.4645,E,2016A&A...590A..30M
[MAC2016] M0416cl    909,64.018532,-24.079538,G,1.0921,E,2016A&A...590A..30M
CLASHVLT J041607.6-240207,64.031803,-24.035381,G,0.4016,D,2016ApJS..224...33B
[BIO2017] M0416I-6089903404,64.037483,-24.061234,LeG,5.9705,E,2016A&A...590A..30M
[MAC2016] M0416cl  20722,64.022423,-24.083601,LeG,6.15,E,2016A&A...590A..30M
[MAC2016] M0416cl  21659,64.019035,-24.073301,LeG,6.35525,E,2016A&A...590A..30M
EQ J041608.8-240358.5,64.03675,-24.066239999999997,ev,2.091,D,2023A&A...679A..31D
[MAC2016] M0416cl    184,64.027649,-24.090691,G,4.92,E,2016A&A...590A..30M
[MAC2016] M0416cl    205,64.024796,-24.090025,G,0.596,E,2016A&A...590A..30M
[MAC2016] M0416cl    206,64.03363,-24.090012,G,0.44,E,2016A&A...590A..30M
MACSg J041608.28-240418.5,64.034485,-24.071817,G,0.4008,C,2014ApJS..211...21E
CLASHVLT J041606.08-240445.0,64.025345,-24.079165,G,0.4,D,2017ApJ...835..254M
[BIO2017] M0416I-6087904042,64.03665416666666,-24.067855555555557,LeG,5.56,E,2017ApJ...843...41B
[MAC2016] M0416cl    403,64.027611,-24.086737,G,0.39,D,2017ApJ...835..254M
[HHT2016] 43.3,64.024425,-24.073603,LeG,2.4136,D,2021A&A...646A..83R
[ZMU2013] 36.3,64.035472,-24.068037,LeG,2.0,E,2015MNRAS.447.3130D
[MAC2016] M0416cl    283,64.019707,-24.088602,G,0.4,D,2017ApJ...835..254M
[BIO2017] M0416I-6080904142,64.03376,-24.070614,LeG,1.3765,E,2016A&A...590A..30M
CLASHVLT J041608.10-240434.2,64.033768,-24.076159,G,0.4,D,2017ApJ...835..254M
CLASHVLT J041602.5-240540,64.010364,-24.094698,G,0.3992,D,2016ApJS..224...33B
[MAC2016] M0416cl    298,64.016998,-24.087875,G,0.97,E,2016A&A...590A..30M
[MAC2016] M0416cl    319,64.024597,-24.087526,G,3.45175,E,2016A&A...590A..30M
[MAC2016] M0416cl    320,64.029228,-24.087694,G,1.3635,E,2016A&A...590A..30M
[MAC2016] M0416cl    321,64.022507,-24.087479,G,4.918,E,2016A&A...590A..30M
[MAC2016] M0416cl    326,64.018829,-24.087446,G,1.059,E,2016A&A...590A..30M
[MAC2016] M0416cl    343,64.030846,-24.08717,G,4.314,E,2016A&A...590A..30M
[MAC2016] M0416cl    344,64.018951,-24.087156,G,4.34075,E,2016A&A...590A..30M
[MAC2016] M0416cl    359,64.029808,-24.087391,G,0.3956,D,2021A&A...646A..83R
[MAC2016] M0416cl    363,64.021675,-24.086985,G,0.04,E,2016A&A...590A..30M
[MAC2016] M0416cl    360,64.028168,-24.087021,G,1.695,E,2016A&A...590A..30M
[MAC2016] M0416cl    361,64.033234,-24.087017,G,0.58,E,2016A&A...590A..30M
[MAC2016] M0416cl    368,64.024406,-24.086906,G,4.63685,E,2016A&A...590A..30M
[MAC2016] M0416cl    380,64.019188,-24.087357,G,0.22,E,2016A&A...590A..30M
[MAC2016] M0416cl    389,64.020752,-24.087107,G,2.0731,E,2016A&A...590A..30M
[MAC2016] M0416cl    400,64.013268,-24.086555,G,3.76995,E,2016A&A...590A..30M
[MAC2016] M0416cl    412,64.013954,-24.086332,G,1.7545,E,2016A&A...590A..30M
[MAC2016] M0416cl    418,64.028992,-24.085518,G,0.34,E,2016A&A...590A..30M
[MAC2016] M0416cl    424,64.02269,-24.086132,G,2.59395,E,2016A&A...590A..30M
[MAC2016] M0416cl    435,64.029762,-24.08634,G,2.53465,E,2016A&A...590A..30M
[MAC2016] M0416cl    456,64.02848056433,-24.08569600933,G,0.1101,E,2016A&A...590A..30M
[MAC2016] M0416cl    471,64.016113,-24.085354,G,1.525,E,2016A&A...590A..30M
[MAC2016] M0416cl    226,64.031746,-24.089411,G,9.92265,E,2016A&A...590A..30M
[MAC2016] M0416cl    244,64.032486,-24.0895,G,0.8395,E,2016A&A...590A..30M
[MAC2016] M0416cl    248,64.020454,-24.088869,G,2.505,E,2016A&A...590A..30M
[MAC2016] M0416cl    293,64.030632,-24.087986,G,1.5034,E,2016A&A...590A..30M
CLASHVLT J041606.2-240254,64.026023,-24.04858,G,0.4029,D,2016ApJS..224...33B
[LFL2017] M0416 z7   4444,64.03363,-24.090012,G,6.82,E,2017ApJ...835..113L
CLASHVLT J041611.09-240419.1,64.046188,-24.071966,G,1.1227,D,2017A&A...600A..90C
[MAC2016] M0416cl  21597,64.051262,-24.074142,G,6.0555,E,2016A&A...590A..30M
[BIO2017] M0416I-6116403592,64.0485375,-24.066447222222223,LeG,5.62,E,2017ApJ...843...41B
CLASHVLT J041609.97-240336.0,64.041543,-24.059997,EmG,3.29,C,2018ApJ...855....4K
CLASHVLT J041623.3-240521,64.09697,-24.089178,G,0.3991,D,2016ApJS..224...33B
CLASHVLT J041621.7-240439,64.090493,-24.07777,G,0.3935,D,2017A&A...600A..90C
[MAC2016] M0416cl   2158,64.053947,-24.060789,G,0.4,D,2017ApJ...835..254M
[MAC2016] M0416cl   2207,64.047287,-24.061035,G,0.4,D,2017ApJ...835..254M
CLASHVLT J041611.80-240358.2,64.049171,-24.06616,G,0.4,D,2017ApJ...835..254M
[MAC2016] M0416cl      9,64.046173,-24.097597,G,2.2175,E,2016A&A...590A..30M
[MAC2016] M0416cl     14,64.046104,-24.097065,G,1.074,E,2016A&A...590A..30M
[MAC2016] M0416cl     11,64.044014,-24.097139,G,1.57,E,2016A&A...590A..30M
[MAC2016] M0416cl     12,64.046829,-24.097153,G,0.078,E,2016A&A...590A..30M
[MAC2016] M0416cl     25,64.046043,-24.096258,G,2.35375,E,2016A&A...590A..30M
[MAC2016] M0416cl     50,64.040138,-24.095333,G,1.1765,E,2016A&A...590A..30M
[MAC2016] M0416cl     97,64.04113,-24.093307,G,0.7115,E,2016A&A...590A..30M
[MAC2016] M0416cl    182,64.049103,-24.090715,G,0.925,E,2016A&A...590A..30M
[MAC2016] M0416cl    399,64.051125,-24.086569,G,2.643,E,2016A&A...590A..30M
[MAC2016] M0416cl    518,64.04673,-24.084555,G,2.1837,E,2016A&A...590A..30M
[MAC2016] M0416cl    521,64.049332,-24.084478,G,0.3465,E,2016A&A...590A..30M
[MAC2016] M0416cl    538,64.052277,-24.084545,G,8.71175,E,2016A&A...590A..30M
[MAC2016] M0416cl    615,64.050171,-24.083309,G,1.0435,E,2016A&A...590A..30M
[MAC2016] M0416cl    618,64.041084,-24.08382,G,1.3792,E,2016A&A...590A..30M
[MAC2016] M0416cl    654,64.040894,-24.082956,G,2.33215,E,2016A&A...590A..30M
[MAC2016] M0416cl    658,64.037407,-24.083237,G,1.3665,E,2016A&A...590A..30M
[MAC2016] M0416cl    853,64.051582,-24.080385,G,0.67805,E,2016A&A...590A..30M
[MAC2016] M0416cl    917,64.041725,-24.079523,G,2.039,E,2016A&A...590A..30M
[MAC2016] M0416cl   1009,64.048187,-24.079596,G,1.6232,E,2016A&A...590A..30M
[MAC2016] M0416cl   1060,64.0513,-24.078279,G,1.3785,E,2016A&A...590A..30M
[MAC2016] M0416cl   1147,64.047913,-24.076645,G,2.75885,E,2016A&A...590A..30M
[MAC2016] M0416cl   1350,64.049431,-24.073854,G,1.3445,E,2016A&A...590A..30M
[MAC2016] M0416cl   1354,64.053658,-24.07379,G,4.66195,E,2016A&A...590A..30M
[MAC2016] M0416cl   1389,64.058632,-24.073236,G,1.0212,E,2016A&A...590A..30M
[MAC2016] M0416cl   1356,64.052437,-24.074373,G,2.3606,E,2016A&A...590A..30M
[MAC2016] M0416cl   1372,64.058517,-24.073437,G,7.11505,E,2016A&A...590A..30M
[MAC2016] M0416cl   1456,64.0438,-24.07239,G,3.355,E,2016A&A...590A..30M
[MAC2016] M0416cl   1483,64.053062,-24.072372,G,3.4487,E,2016A&A...590A..30M
CLASHVLT J041611.13-240420.0,64.046394,-24.072224,G,1.1227,D,2017A&A...600A..90C
[MAC2016] M0416cl   1466,64.04467,-24.072521,G,0.40043,D,2021A&A...646A..83R
[MAC2016] M0416cl   1497,64.05442,-24.071672,G,0.7155,E,2016A&A...590A..30M
[MAC2016] M0416cl   1661,64.05088,-24.068804,G,2.76,E,2016A&A...590A..30M
[MAC2016] M0416cl   1725,64.039093,-24.067989,G,3.095,E,2016A&A...590A..30M
CLASHVLT J041613.21-240404.3,64.055061,-24.06786,G,1.11291,D,2021A&A...646A..83R
CLASHVLT J041613.92-240404.1,64.058014,-24.067816,G,0.9065,D,2021A&A...646A..57V
[MAC2016] M0416cl   1841,64.047783,-24.066479,G,1.929,E,2016A&A...590A..30M
[MAC2016] M0416cl   1920,64.051178,-24.065449,G,1.173,E,2016A&A...590A..30M
[MAC2016] M0416cl   1915,64.049561,-24.065519,G,3.2225,E,2016A&A...590A..30M
[MAC2016] M0416cl   2027,64.062653,-24.062778,G,0.62,E,2016A&A...590A..30M
[MAC2016] M0416cl   2072,64.052086,-24.063725,G,3.1145,E,2016A&A...590A..30M
[MAC2016] M0416cl   2062,64.061653,-24.063238,G,0.596,E,2016A&A...590A..30M
[MAC2016] M0416cl   2110,64.051254,-24.063194,EmG,3.63536,D,2021A&A...646A..83R
[MAC2016] M0416cl   2077,64.054718,-24.063675,G,3.1495,E,2016A&A...590A..30M
[MAC2016] M0416cl   2092,64.052704,-24.063416,G,1.91655,E,2016A&A...590A..30M
[MAC2016] M0416cl   2171,64.045135,-24.061256,G,2.3165,E,2016A&A...590A..30M
[MAC2016] M0416cl   2267,64.043488,-24.060532,G,3.334,E,2016A&A...590A..30M
[MAC2016] M0416cl   2256,64.043785,-24.060698,G,0.245,E,2016A&A...590A..30M
[MAC2016] M0416cl   2309,64.043625,-24.05957,G,2.3346,E,2016A&A...590A..30M
[MAC2016] M0416cl   2328,64.042709,-24.059221,G,2.2225,E,2016A&A...590A..30M
[MAC2016] M0416cl   2341,64.044434,-24.058954,G,4.5435,E,2016A&A...590A..30M
[MAC2016] M0416cl   2347,64.048416,-24.05871,G,4.375,E,2016A&A...590A..30M
[MAC2016] M0416cl  20020,64.046768,-24.098375,G,1.09,E,2016A&A...590A..30M
[MAC2016] M0416cl  20193,64.047104,-24.091665,G,3.245,E,2016A&A...590A..30M
[MAC2016] M0416cl  20241,64.038551,-24.090471,G,2.5125,E,2016A&A...590A..30M
[MAC2016] M0416cl  20950,64.05217,-24.081032,G,5.239,E,2016A&A...590A..30M
[MAC2016] M0416cl  22008,64.049431,-24.068935,G,2.91175,E,2016A&A...590A..30M
[MAC2016] M0416cl  22119,64.043358,-24.067854,G,4.9553,E,2016A&A...590A..30M
[MAC2016] M0416cl  22485,64.051987,-24.063791,G,5.02495,E,2016A&A...590A..30M
[MAC2016] M0416cl  22497,64.057739,-24.063728,G,5.351,E,2016A&A...590A..30M
[MAC2016] M0416cl  22525,64.040222,-24.063948,G,1.3515,E,2016A&A...590A..30M
[MAC2016] M0416cl  22569,64.046272,-24.06311,G,0.866,E,2016A&A...590A..30M
[MAC2016] M0416cl  22642,64.044815,-24.06245,G,5.164,E,2016A&A...590A..30M
CLASHVLT J041611.04-240329.6,64.045982,-24.05821,G,0.3885,D,2021A&A...646A..57V
[MAC2016] M0416cl   2076,64.042274,-24.063602,G,3.5752,E,2016A&A...590A..30M
CLASHVLT J041610.85-240326.8,64.04522,-24.057460000000003,EmG,3.61505,C,2021A&A...646A..83R
MACSg J041612.16-240245.8,64.050652,-24.046053,G,0.3865,C,2014ApJS..211...21E
MACSg J041618.57-240605.8,64.07737,-24.101603,G,0.3574,C,2014ApJS..211...21E
MACSg J041618.93-240522.6,64.07888,-24.089603,G,0.2806,C,2014ApJS..211...21E
[HHT2016] 73.1,64.043712,-24.062603,LeG,1.375,E,2016A&A...590A..30M
ALMA J041611.6-240419,64.04862499999999,-24.072066666666668,rG,2.12475,E,2016A&A...590A..30M
[IKO2018] HFF2C-0924-5133,64.038498,-24.08704,LeG,6.244,E,2016A&A...590A..30M
[BIO2017] M0416I-6106703335,64.044479,-24.059311,LeG,6.2875,E,2016A&A...590A..30M
[IKO2018] HFF2C-1225-3594,64.051079,-24.066517,LeG,5.961,E,2016A&A...590A..30M
[LBL2018] MACS0416 cluster  1,64.039955,-24.092421,G,4.64135,E,2016A&A...590A..30M
[HBH2019] MACS0416-030,64.049583,-24.064596,LeG,8.10075,E,2016A&A...590A..30M
[MAC2016] M0416cl  21997,64.039139,-24.069435,LeG,7.945,E,2016A&A...590A..30M
[MAC2016] M0416cl    186,64.04657,-24.090637,G,2.722,E,2016A&A...590A..30M
[MAC2016] M0416cl    193,64.044945,-24.090523,G,0.53725,E,2016A&A...590A..30M
[MAC2016] M0416cl    200,64.038994,-24.090252,G,4.319,E,2016A&A...590A..30M
CLASHVLT J041610.53-240333.2,64.043877,-24.059233,G,0.4,D,2017ApJ...835..254M
MACSg J041617.33-240323.0,64.07222,-24.056387,G,0.4058,C,2014ApJS..211...21E
[MAT2017] MACS0416CLS 3163,64.050728,-24.084906,G,0.3958,D,2016ApJS..224...33B
CLASHVLT J041611.7-240352,64.048706,-24.064566,G,0.4008,D,2016ApJS..224...33B
CLASHVLT J041609.88-240338.3,64.041176,-24.060644,G,0.7328,D,2017A&A...600A..90C
[MAC2016] M0416cl  21751,64.039894,-24.072258,LeG,1.5065,E,2016A&A...590A..30M
CLASHVLT J041609.9-240348,64.041382,-24.063404,G,0.7706,D,2016ApJS..224...33B
CLASHVLT J041609.10-240459.2,64.037941,-24.083113,rG,0.7106,D,2016ApJS..224...33B
[MAC2016] M0416cl    964,64.042015,-24.079996,G,0.39,D,2017ApJ...835..254M
[MAC2016] M0416cl   1993,64.057541,-24.064838,G,0.49,D,2017ApJ...835..254M
CLASHVLT J041611.44-240430.2,64.047676,-24.075062,EmG,3.07824,C,2021A&A...646A..83R
[MAT2017] MACS0416CLS 2973,64.044106,-24.082882,G,0.4007,D,2016ApJS..224...33B
[MAC2016] M0416cl   1702,64.056084,-24.068649,G,0.4,D,2017ApJ...835..254M
CLASHVLT J041612.10-240403.5,64.0504,-24.06764,G,0.39,D,2017ApJ...835..254M
[MAC2016] M0416cl    309,64.048988,-24.087784,G,0.866,E,2016A&A...590A..30M
[MAC2016] M0416cl    311,64.038193,-24.087753,G,2.171,E,2016A&A...590A..30M
[MAC2016] M0416cl    312,64.047318,-24.087654,G,2.648,E,2016A&A...590A..30M
[MAC2016] M0416cl    328,64.036453,-24.087337,G,1.7095,E,2016A&A...590A..30M
[MAC2016] M0416cl    331,64.049194,-24.087347,G,0.573,E,2016A&A...590A..30M
[MAC2016] M0416cl    334,64.045578,-24.087217,G,3.16,E,2016A&A...590A..30M
[MAC2016] M0416cl    336,64.035606,-24.087214,G,1.7545,E,2016A&A...590A..30M
CLASHVLT J041617.9-240423,64.074758,-24.073215,G,0.3908,D,2016ApJS..224...33B
[MAC2016] M0416cl    383,64.0495,-24.086798,G,5.0555,E,2016A&A...590A..30M
[MAC2016] M0416cl    405,64.047348,-24.086416,G,1.8275,E,2016A&A...590A..30M
[MAC2016] M0416cl    431,64.04966,-24.086039,G,2.3735,E,2016A&A...590A..30M
[MAC2016] M0416cl    437,64.035431,-24.086098,G,1.625,E,2016A&A...590A..30M
[MAC2016] M0416cl    440,64.039719,-24.085907,G,3.6915,E,2016A&A...590A..30M
[MAC2016] M0416cl    446,64.045097,-24.085747,G,0.5995,E,2016A&A...590A..30M
[MAC2016] M0416cl    447,64.037201,-24.085724,G,0.423,E,2016A&A...590A..30M
[MAC2016] M0416cl    467,64.045906,-24.085423,G,3.1595,E,2016A&A...590A..30M
[MAC2016] M0416cl    474,64.047966,-24.085335,G,1.6708,E,2016A&A...590A..30M
[MAC2016] M0416cl    223,64.047432,-24.089493,G,1.5243,E,2016A&A...590A..30M
[MAC2016] M0416cl    224,64.040749,-24.089504,G,4.596,E,2016A&A...590A..30M
[MAC2016] M0416cl    242,64.048752,-24.089052,G,3.383,E,2016A&A...590A..30M
[MAC2016] M0416cl    251,64.048958,-24.088848,G,1.6855,E,2016A&A...590A..30M
[MAC2016] M0416cl    274,64.045731,-24.088364,G,7.2476,E,2016A&A...590A..30M
[MAC2016] M0416cl    282,64.039093,-24.08814,G,3.9668,E,2016A&A...590A..30M
[MAC2016] M0416cl    290,64.039658,-24.088154,G,2.085,E,2016A&A...590A..30M
[MAC2016] M0416cl    296,64.040482,-24.087933,G,1.3735,E,2016A&A...590A..30M
[MAC2016] M0416cl    633,64.05387136876,-24.0823423881,G,0.67,D,2017ApJ...835..254M
[MAC2016] M0416cl    196,64.050697,-24.090534,G,0.43,D,2017ApJ...835..254M
[MAC2016] M0416cl    188,64.05056,-24.090696,G,0.42,D,2017ApJ...835..254M
[MAC2016] M0416cl    614,64.051781,-24.083374,G,0.45,D,2017ApJ...835..254M
[MAC2016] M0416cl    991,64.054695,-24.079292,G,0.68,D,2017ApJ...835..254M
[MAC2016] M0416cl    263,64.050079,-24.088669,G,2.115,E,2016A&A...590A..30M
[MAC2016] M0416cl    280,64.050041,-24.088188,G,0.8715,E,2016A&A...590A..30M
[MAC2016] M0416cl    307,64.050064,-24.08782,G,4.34945,E,2016A&A...590A..30M
