catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
7649,1,0.0,0.0,0.0012,,,,1000000000.0,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.94995e-15,10,4092,,,,21.426,21.104,20.742,20.468,20.197,20.098,19.962,21.141,21.054,21.22,,,,24.379,23.129,21.726,21.04,20.687,20.448,20.397,20.364,20.318,20.573,21.343,21.762,22.084,22.406,inf,8.7234,9.83679,0.88917,,,,M0416clu,64.0231692,-24.0816294,CLASHVLT J041605.60-240453.7,64.023329,-24.081581,LeG,2.2181,C,2014MNRAS.443.1549J,0.5533586432993374,SIMBAD
7650,2,0.29904,0.0112,0.5393,0.781,0.2467,4.1721,328.313,9.0,0,0.0,,99.0,8.0,327.501,33.0,0.0,7.657e-72,,1000000000.0,0.044388,10,4092,,,,25.402,25.243,24.854,22.805,22.805,22.808,23.006,29.304,,,,,,37.115,36.596,35.146,32.722,30.899,30.059,29.743,29.551,29.366,29.041,29.019,29.494,29.784,30.323,32.113,9.40045,7.10685,-4.88501,,,,M0416clu,64.0457182,-24.0987402,[MAC2016] M0416cl  20012,64.04586,-24.098822,G,0.99,E,2016A&A...590A..30M,0.5512379794098776,SIMBAD
7651,3,5.2456,5.019,5.692,5.439,4.7894,6.4427,18.1065,23.0,0,0.0,,99.0,6.05,19.5783,22.0,0.0,5.60555e-05,,1000000000.0,237.079,10,4092,,,,29.987,28.335,27.346,27.269,26.957,26.827,26.808,27.494,24.108,24.981,,,,,,,30.104,27.47,27.003,26.968,26.98,27.012,26.667,25.299,25.021,24.83,24.655,25.526,8.90357,9.56876,0.21194,,,,M0416clu,64.0437859,-24.0980619,[MAC2016] M0416cl      5,64.043785,-24.098063,G,5.1635,E,2016A&A...590A..30M,0.004942586395042519,SIMBAD
7652,4,0.0,0.0,0.0689,0.0936,0.0278,0.212,116.647,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0358245,10,4092,,,,-0.928,-1.726,-1.677,-0.989,-1.078,-2.066,-2.467,26.297,,,,,,27.757,27.635,26.975,26.552,26.381,26.27,26.262,26.253,26.232,26.297,27.112,27.478,27.668,26.269,28.107,9.2763,5.955,-5.23264,,,,M0416clu,64.0281219,-24.0512415,[MAC2016] M0416cl   2504,64.028137,-24.051245,G,0.198,E,2016A&A...590A..30M,0.051214674456195965,SIMBAD
7653,5,0.0,0.0,0.0437,0.0833,0.0249,0.1976,249.921,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0273694,10,4092,,,,-1.496,-2.013,-2.754,-2.602,-2.69,-2.898,-2.944,26.337,,,,,,27.79,27.659,26.977,26.57,26.412,26.3,26.294,26.283,26.261,26.337,27.158,27.527,27.683,26.28,28.364,9.27219,5.83455,-5.31714,,,,M0416clu,64.0279016,-24.0514561,[MAC2016] M0416cl   2503,64.027901,-24.05147,G,0.595,E,2016A&A...590A..30M,0.050078860105050096,SIMBAD
7655,7,0.0,0.0,0.0063,0.0325,,0.0828,204.112,1.0,0,0.0,640500000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,261484.0,10,4092,,,,26.129,25.415,25.181,25.136,25.054,25.021,25.0,25.145,,,,,,26.551,26.422,25.623,25.403,25.436,25.39,25.434,25.442,25.431,25.598,26.399,26.81,27.276,27.824,30.07,8.79648,5.37885,-3.78793,,,,M0416clu,64.0282753,-24.0525064,[MAC2016] M0416cl   2493,64.028275,-24.052504,G,0.39,D,2017ApJ...835..254M,0.008696104989766302,SIMBAD
7656,8,4.7182,4.6756,4.8043,4.7559,4.6929,4.8881,508.732,33.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2604.87,10,4092,,,,-3.537,-6.059,-6.77,-7.273,-7.747,-7.909,-8.218,,24.342,,,,,,,,29.493,27.078,26.766,26.84,26.566,26.264,25.485,24.342,24.569,24.283,24.074,24.922,9.56524,9.01634,-4.5865,,,,M0416clu,64.0304219,-24.0520388,[MAC2016] M0416cl  23143,64.030426,-24.052036,G,1.2841,E,2016A&A...590A..30M,0.016830794201263592,SIMBAD
7657,9,0.0,0.0,0.0214,0.0285,,0.0772,275.284,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,44019.5,10,4092,,,,27.351,27.598,27.63,27.413,26.889,26.77,26.756,27.255,,,,,,28.092,28.028,27.342,27.22,27.237,27.203,27.255,27.269,27.263,27.453,28.259,28.695,29.158,29.708,31.963,8.77318,4.28539,-4.90293,,,,M0416clu,64.0295536,-24.0524695,[MAC2016] M0416cl   2498,64.029556,-24.052469,G,1.83,E,2016A&A...590A..30M,0.008092534950847429,SIMBAD
7658,10,6.8671,4.9196,7.2418,6.3129,5.4465,7.1203,24.7548,6.0,0,0.0,,99.0,5.24,24.537,18.0,0.5,4.69737e-06,,1000000000.0,1840.38,10,4092,,,,,-3.567,-4.88,-5.185,-5.329,-5.985,-6.228,26.033,22.407,22.793,,,,,,,40.293,34.059,31.608,29.746,28.646,27.925,25.814,23.133,22.6,22.255,21.892,22.611,8.93256,10.20089,0.72134,,,,M0416clu,64.0312438,-24.0516263,[MAC2016] M0416cl   2500,64.031281,-24.051508,G,4.539,E,2016A&A...590A..30M,0.4430906635670857,SIMBAD
7659,11,2.0177,1.7894,2.0592,2.1551,1.7944,2.5672,4.46454,33.0,1,0.2,,99.0,2.54,3.66923,33.0,0.2,0.159675,,1000000000.0,397.842,10,4092,,,,25.634,25.438,25.328,25.116,24.939,24.815,24.702,24.618,24.149,24.013,,,,29.073,26.241,25.568,25.422,25.358,25.283,25.005,24.846,24.782,24.513,24.513,24.469,24.537,24.982,24.24,8.72567,9.31603,0.31835,,,,M0416clu,64.0333526,-24.0526614,[MAC2016] M0416cl   2490,64.033356,-24.052662,G,0.38,D,2017ApJ...835..254M,0.011384013112719344,SIMBAD
7660,12,2.1207,0.4877,8.0,1.9195,0.998,3.4901,1306.37,30.0,1,0.05,,99.0,2.51,1306.37,33.0,0.15,2.1144399999999998e-284,,1000000000.0,1623.4,10,4092,,,,-6.015,-6.283,-6.469,-6.725,-7.119,-7.312,-7.42,22.082,22.059,22.051,,,,24.24,22.941,22.713,22.755,22.826,22.529,22.192,22.085,22.048,22.082,22.059,22.05,22.208,22.706,22.126,8.90065,10.24226,0.81629,,,,M0416clu,64.033602,-24.052754,CLASHVLT J041608.1-240309,64.033646,-24.052715,G,2.1372,D,2017A&A...600A..90C,0.2015804927925247,SIMBAD
7661,13,1.9852,1.8795,2.0124,1.8936,1.2761,2.5541,3.72093,33.0,1,0.25,,99.0,1.18,5.01517,33.0,0.25,0.0814646,,1000000000.0,503.802,10,4092,,,,25.664,25.302,25.098,24.852,24.582,24.399,24.289,24.336,24.025,23.918,,,,27.495,26.021,25.517,25.318,25.203,24.85,24.64,24.432,24.333,24.316,24.053,23.983,24.15,24.584,23.632,8.80874,9.34554,0.16793,,,,M0416clu,64.0332859,-24.0528825,[MAC2016] M0416cl   2481,64.033287,-24.052883,G,0.39,D,2017ApJ...835..254M,0.0040393754896656964,SIMBAD
7662,14,0.0,0.0,0.1541,0.0878,0.0234,0.2045,24.2693,1.0,0,0.0,508800000.0,99.0,0.57,25.9319,33.0,0.0,2.33863e-06,,1000000000.0,797840.0,9,4088,,,,,27.013,26.182,26.135,25.472,25.271,24.926,25.633,27.353,,,,,27.363,27.312,26.718,26.493,26.421,26.47,26.509,26.535,26.543,26.655,27.452,27.851,28.347,28.873,31.112,8.88919,5.76448,-3.85585,,,,M0416clu,64.0271325,-24.0518095,[MAC2016] M0416cl   2502,64.027122,-24.051805,G,0.05,E,2016A&A...590A..30M,0.03813055709921327,SIMBAD
7663,15,0.0,0.0,0.019,0.0323,,0.0772,18.4251,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00159658,10,4092,,,,27.846,26.49,25.689,25.394,25.213,25.246,25.207,25.174,27.343,28.859,,,,30.96,29.192,27.639,26.507,25.911,25.5,25.403,25.355,25.285,25.429,26.23,26.684,27.131,27.628,34.111,9.54256,5.8491,-7.62205,,,,M0416clu,64.0325872,-24.0526887,[MAC2016] M0416cl   2491,64.032585,-24.052691,G,0.49,D,2017ApJ...835..254M,0.010993851645809499,SIMBAD
7664,16,0.9257,0.8145,1.0915,0.9858,0.8603,1.089,1.55309,2.0,0,0.0,640500000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1221180000.0,10,4092,,,,25.204,25.199,24.517,24.267,24.146,24.107,24.122,23.893,23.897,24.417,,,,25.261,25.249,25.218,25.193,24.49,24.196,24.14,24.124,24.125,24.002,23.947,24.247,24.647,25.086,27.061,8.80493,8.85116,-0.31313,,,,M0416clu,64.0277964,-24.0528369,[MAC2016] M0416cl   2473,64.027802,-24.052837,G,0.9403,E,2016A&A...590A..30M,0.018413026470797244,SIMBAD
7665,17,0.0,0.0,0.083,0.0672,0.018,0.1779,49.3149,33.0,0,0.0,,99.0,0.56,54.2852,33.0,0.0,1.6297e-12,,1000000000.0,0.0255145,9,4088,,,,,26.948,27.641,26.166,26.076,26.77,25.678,,27.914,,,,,26.799,26.992,26.816,26.729,26.985,27.146,27.2,27.229,27.25,27.549,27.925,28.584,28.546,27.253,28.826,8.76018,5.06117,-4.07521,,,,M0416clu,64.0313461,-24.0521478,[MAC2016] M0416cl   2501,64.031349,-24.052162,G,2.705,E,2016A&A...590A..30M,0.05200137387778186,SIMBAD
7666,18,0.0,0.0,0.0346,0.0487,0.0118,0.1354,77.1061,1.0,0,0.0,508800000.0,99.0,0.55,81.9517,33.0,0.0,1.6010600000000002e-18,,1000000000.0,128607.0,10,4092,,,,27.307,27.519,27.136,26.836,26.76,26.852,26.898,27.949,,,,,,28.052,27.988,27.338,27.176,27.197,27.156,27.206,27.224,27.223,27.382,28.186,28.613,29.086,29.628,31.878,8.79771,4.66586,-4.5666,,,,M0416clu,64.0283732,-24.0529529,[MAC2016] M0416cl   2492,64.028374,-24.052952,G,1.074,E,2016A&A...590A..30M,0.004173022530827695,SIMBAD
7667,19,0.0,0.0,0.0367,0.0762,0.0172,0.3021,18.4804,24.0,0,0.0,,99.0,0.53,21.5829,29.0,0.0,2.05744e-05,,1000000000.0,0.0121708,10,4092,,,,27.575,27.598,27.492,26.861,26.32,26.35,26.618,27.685,,,,,,28.873,28.64,27.857,27.308,27.059,26.897,26.867,26.844,26.811,26.884,27.681,28.049,28.206,26.803,28.887,9.15415,5.42983,-5.29708,,,,M0416clu,64.0276718,-24.0530881,[MAC2016] M0416cl   2487,64.027672,-24.053091,G,1.7455,E,2016A&A...590A..30M,0.010460682638760446,SIMBAD
7668,20,0.0,0.0,0.0189,0.0253,,0.068,218.285,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00215656,10,4092,,,,27.7,27.357,27.393,27.154,26.865,26.623,26.331,26.86,,,,,,28.383,28.23,27.441,27.139,27.005,26.895,26.893,26.878,26.849,27.007,27.812,28.212,28.039,26.852,32.144,8.89102,4.58727,-4.92102,,,,M0416clu,64.0318071,-24.0531299,[MAC2016] M0416cl   2486,64.031807,-24.053131,G,2.44,E,2016A&A...590A..30M,0.003973621802311531,SIMBAD
7669,21,0.0,0.0,0.3866,0.2564,0.0651,0.7815,33.9974,27.0,0,0.0,,99.0,0.54,34.2333,30.0,0.0,3.68403e-08,,1000000000.0,0.0561201,9,4088,,,,,28.892,28.298,27.793,27.963,27.719,28.28,27.848,,,,,,29.505,29.567,29.304,28.574,28.389,28.385,28.358,28.382,28.411,28.398,29.152,29.349,29.821,29.34,28.431,9.02439,5.91917,-4.29678,,,,M0416clu,64.0325488,-24.0524824,[MAC2016] M0416cl  23140,64.032555,-24.052473,G,5.8501,E,2016A&A...590A..30M,0.039504075442943036,SIMBAD
7670,22,0.0,0.0,0.0188,0.0277,,0.0752,162.539,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,70447.8,10,4092,,,,26.866,26.761,26.781,26.848,26.778,26.729,26.423,27.178,,,,,,27.582,27.517,26.818,26.64,26.727,26.692,26.745,26.758,26.752,26.943,27.748,28.184,28.648,29.198,31.453,8.74153,4.29078,-4.7291,,,,M0416clu,64.027341,-24.0531746,[MAC2016] M0416cl   2485,64.027344,-24.053175,G,2.20365,E,2016A&A...590A..30M,0.009966784001060594,SIMBAD
7671,23,0.0,0.0,0.0354,0.0417,0.0101,0.12,62.5861,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00304753,10,4092,,,,27.6,27.673,27.52,26.702,26.785,26.738,26.587,27.324,,,,,,28.749,28.539,27.709,27.309,27.119,26.982,26.966,26.944,26.911,27.05,27.85,28.244,28.177,26.892,31.25,9.03032,4.92426,-5.23926,,,,M0416clu,64.0311666,-24.0533402,[MAC2016] M0416cl   2476,64.031166,-24.053339,G,1.3565,E,2016A&A...590A..30M,0.004748991198948546,SIMBAD
7672,24,0.0,0.0,0.0408,0.0585,0.0141,0.1985,105.233,25.0,0,0.0,,99.0,1.18,109.224,33.0,0.05,1.9153100000000003e-24,,1000000000.0,0.00293012,10,4092,,,,28.565,28.564,28.669,28.255,28.28,27.807,27.626,,,,,,,29.692,29.491,28.703,28.257,28.063,27.92,27.902,27.882,27.852,27.953,28.763,29.145,29.214,27.833,30.785,9.0661,4.81696,-5.53783,,,,M0416clu,64.0289525,-24.0533517,[MAC2016] M0416cl   2478,64.028961,-24.05335,G,2.3515,E,2016A&A...590A..30M,0.028605235234962348,SIMBAD
7673,25,0.0,0.0,0.0338,0.0583,0.0141,0.1766,95.3829,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00126664,10,4092,,,,29.196,28.886,28.14,27.702,27.755,27.664,27.475,30.716,,,,,,32.565,30.95,29.585,28.574,28.106,27.778,27.69,27.657,27.609,27.739,28.519,28.933,29.361,29.758,33.11,9.43694,5.05423,-7.17843,,,,M0416clu,64.0285093,-24.0534224,[MAC2016] M0416cl   2477,64.028503,-24.053421,G,1.01,E,2016A&A...590A..30M,0.02131503201886298,SIMBAD
7674,26,0.0,0.0,0.0154,0.0199,,0.0533,113.621,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00148848,10,4092,,,,26.995,26.908,26.799,26.628,26.154,26.066,25.9,26.199,,,,,,27.895,27.741,26.935,26.651,26.516,26.41,26.409,26.392,26.362,26.54,27.34,27.745,27.463,26.381,32.675,8.88746,4.57734,-4.81285,,,,M0416clu,64.0300821,-24.0534559,[MAC2016] M0416cl   2474,64.030083,-24.053455,G,1.98775,E,2016A&A...590A..30M,0.004387624461565645,SIMBAD
7675,27,0.0,0.0,0.026,0.0308,,0.0867,60.7147,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00382583,10,4092,,,,26.961,26.671,26.339,26.18,25.996,25.828,25.64,26.105,,,,,,27.866,27.652,26.804,26.425,26.237,26.103,26.087,26.064,26.03,26.19,26.983,27.383,27.21,26.023,31.314,9.00841,5.09033,-4.77299,,,,M0416clu,64.0310169,-24.0536124,[MAC2016] M0416cl   2472,64.031006,-24.053614,G,3.09235,E,2016A&A...590A..30M,0.036292573967330724,SIMBAD
7676,28,2.0422,2.0282,2.0857,2.271,2.1077,2.4074,4.77373,32.0,1,0.15,,99.0,2.5,7.89119,32.0,0.15,0.0193397,,1000000000.0,368.019,10,4092,,,,25.546,25.291,25.234,25.161,24.795,24.641,24.495,24.261,24.527,24.636,,,,30.413,26.166,25.446,25.312,25.278,25.272,24.884,24.673,24.56,24.198,24.429,24.411,24.439,24.875,24.274,8.73781,9.33376,0.31546,,,,M0416clu,64.0324575,-24.0536884,[MAC2016] M0416cl   2466,64.032455,-24.053688,G,2.2286,E,2016A&A...590A..30M,0.008343676516021263,SIMBAD
7677,29,0.0,0.0,0.0267,0.0327,,0.0922,188.103,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,50474.0,9,4088,,,,,27.75,27.252,26.879,26.691,26.546,26.631,26.996,,,,,,27.944,27.879,27.194,27.071,27.089,27.054,27.107,27.12,27.114,27.305,28.11,28.546,29.01,29.56,31.815,8.86392,4.65512,-4.96447,,,,M0416clu,64.0291854,-24.0537219,[MAC2016] M0416cl   2471,64.029182,-24.053713,G,0.105,E,2016A&A...590A..30M,0.033933607231096244,SIMBAD
7678,30,0.0,0.0,0.0584,0.0389,,0.1212,60.634,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0189593,9,4060,,,,26.412,25.846,26.012,,25.794,25.46,25.271,26.527,,,,,,25.915,26.114,25.909,25.835,26.208,26.243,26.3,26.327,26.345,26.684,27.053,27.707,27.53,26.328,29.862,8.72893,4.57089,-4.40772,,,,M0416clu,64.0273364,-24.052716,[MAC2016] M0416cl   2497,64.027344,-24.052706,G,0.05,E,2016A&A...590A..30M,0.04382029222321035,SIMBAD
7679,31,0.0,0.0,0.0265,0.0712,0.0153,0.2148,108.871,24.0,0,0.0,,99.0,0.3,110.377,1.0,0.0,1.0764700000000002e-24,,1000000000.0,0.00951451,10,4092,,,,28.96,27.054,26.758,26.801,26.772,26.849,26.74,26.536,,,,,,28.843,28.601,27.778,27.23,27.017,26.866,26.837,26.814,26.78,26.866,27.665,28.039,28.155,26.758,29.136,9.13766,5.59044,-4.82522,,,,M0416clu,64.0313525,-24.0538267,[MAC2016] M0416cl   2470,64.031349,-24.053829,G,3.88115,E,2016A&A...590A..30M,0.01417543835450044,SIMBAD
7680,32,0.0,0.0,0.056,0.0714,0.0177,0.2067,157.002,33.0,0,0.0,,99.0,0.54,160.441,33.0,0.0,1.44791e-35,,1000000000.0,0.01569,9,4088,,,,,27.611,27.956,27.599,26.857,27.052,26.929,28.638,,,,,,27.326,27.52,27.344,27.256,27.513,27.674,27.727,27.757,27.778,28.077,28.453,29.112,29.074,27.781,29.354,8.81576,4.95013,-4.49414,,,,M0416clu,64.0298965,-24.0528088,[MAC2016] M0416cl  23134,64.029884,-24.052811,G,1.7845,E,2016A&A...590A..30M,0.041848930027799734,SIMBAD
7681,33,0.0,0.0,0.0205,0.0242,,0.064,23.8161,25.0,0,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00613421,10,4092,,,,25.566,25.515,24.936,24.699,24.663,24.623,24.701,24.498,25.433,27.083,,,,27.09,26.732,25.754,25.283,25.031,24.833,24.769,24.725,24.675,24.834,25.597,26.0,25.718,24.637,30.93,9.27456,4.79994,-6.09467,,,,M0416clu,64.0283824,-24.0540194,CLASHVLT J041606.8-240314,64.028381,-24.054016,G,0.9411,D,2016ApJS..224...33B,0.01307666173806793,SIMBAD
7682,35,0.0,0.0,0.0196,0.0312,,0.0885,209.203,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0025938,10,4092,,,,27.312,27.238,26.535,26.266,26.415,26.551,26.534,26.281,,,,,,28.182,28.03,27.241,26.939,26.804,26.694,26.693,26.677,26.649,26.807,27.612,28.012,27.839,26.652,31.943,8.832,4.702,-4.58853,,,,M0416clu,64.0351439,-24.0539647,[MAC2016] M0416cl   2467,64.035141,-24.053965,G,0.86,E,2016A&A...590A..30M,0.009594390179103966,SIMBAD
7683,36,5.7477,1.1398,6.7222,1.4339,0.467,5.6345,5.55077,33.0,3,0.25,,99.0,1.3,5.37813,33.0,0.25,0.0679443,,1000000000.0,54.0198,10,4092,,,,,27.54,26.747,25.903,25.598,25.485,25.253,26.874,26.059,26.062,,,,27.979,27.428,27.291,27.255,26.915,26.39,26.25,26.125,25.826,26.055,25.865,25.94,26.29,26.396,26.221,8.98589,8.25575,-1.46647,,,,M0416clu,64.0306894,-24.0530803,[MAC2016] M0416cl   2488,64.030647,-24.053083,G,0.01,E,2016A&A...590A..30M,0.13972449905084453,SIMBAD
7684,37,0.0,0.0,0.044,0.0567,0.0127,0.1847,578.463,1.0,0,0.0,508800000.0,99.0,0.54,580.736,33.0,0.0,7.84724e-127,,1000000000.0,68151.0,9,4084,,,,36.066,,27.828,27.183,27.328,27.473,27.377,,,,,,,29.143,29.081,28.428,28.203,28.274,28.246,28.294,28.314,28.315,28.462,29.264,29.685,30.163,30.701,32.948,8.81611,4.3516,-5.05182,,,,M0416clu,64.0266615,-24.0539602,[CBZ2015] FFC2-0640-3143,64.026672,-24.053961,LeG,5.6265,E,2016A&A...590A..30M,0.03463746259719556,SIMBAD
7685,39,0.034662,0.0,0.1122,0.0855,0.0307,0.1653,5.55479,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0209432,10,4092,,,,28.219,26.421,25.573,25.098,24.969,24.875,24.784,25.187,25.736,26.681,,,,31.068,29.164,27.65,26.266,25.636,25.184,25.046,25.008,24.957,24.997,25.784,26.167,26.674,27.156,30.311,9.54612,6.97491,-6.48498,,,,M0416clu,64.0338224,-24.054373,[MAC2016] M0416cl   2452,64.033821,-24.054373,G,0.47,D,2017ApJ...835..254M,0.004602321660388943,SIMBAD
7686,40,0.0,0.0,0.1427,0.1156,0.027,0.4034,101.971,33.0,0,0.0,,99.0,0.54,102.638,33.0,0.0,5.1566200000000003e-23,,1000000000.0,0.0208474,10,4092,,,,31.522,28.585,27.342,26.975,26.767,26.692,26.561,27.582,,,,,,28.168,28.361,28.249,28.291,28.181,28.553,28.597,28.632,28.658,28.894,29.303,29.934,30.022,28.767,29.306,8.8377,5.07528,-4.37239,,,,M0416clu,64.0288694,-24.0529256,[MAC2016] M0416cl   2495,64.028877,-24.052931,G,0.7121,E,2016A&A...590A..30M,0.03165642896977739,SIMBAD
7687,41,0.2787,0.2341,0.3372,0.2948,0.247,0.3524,9.45669,2.0,0,0.0,3500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,385057000.0,10,4092,,,,27.437,25.385,24.524,24.129,23.941,23.886,23.805,23.333,24.229,24.954,,,,30.909,29.483,27.158,25.432,24.591,24.16,23.895,23.803,23.75,23.512,24.29,24.5,24.941,25.481,27.63,9.53877,8.31378,-4.98803,,,,M0416clu,64.0340692,-24.0545668,[MAC2016] M0416cl   2444,64.034073,-24.054564,G,0.4,D,2017ApJ...835..254M,0.016051678847737876,SIMBAD
7688,43,2.4901,2.4248,2.5285,2.4779,2.3712,2.5794,12.795,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,216.731,10,4092,,,,25.303,25.477,25.538,25.526,25.321,24.788,24.547,24.088,23.652,23.778,,,,37.255,26.376,25.487,25.412,25.459,25.394,25.046,24.688,24.427,24.117,23.997,23.99,23.924,24.262,24.223,8.80252,9.48311,0.32955,,,,M0416clu,64.0370755,-24.0544657,[MAC2016] M0416cl   2456,64.037079,-24.05447,G,2.5015,E,2016A&A...590A..30M,0.01928765752929346,SIMBAD
7689,44,0.0,0.0,0.0506,0.0886,0.022,0.2414,117.285,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00139519,10,4092,,,,30.773,30.139,28.292,27.647,27.823,27.734,27.908,28.03,,,,,,34.009,32.105,30.591,29.207,28.577,28.126,27.987,27.949,27.898,27.938,28.725,29.108,29.615,30.097,33.252,9.48022,5.46503,-7.14078,,,,M0416clu,64.0296977,-24.0544467,[BIO2017] M0416I-6071203159,64.029686,-24.054441,LeG,5.6888,E,2016A&A...590A..30M,0.04359374009488831,SIMBAD
7690,45,0.0,0.0,0.1212,0.0987,0.0231,0.5512,110.321,33.0,0,0.0,,99.0,0.55,111.891,33.0,0.0,5.04793e-25,,1000000000.0,0.0180761,10,4092,,,,28.048,28.168,28.304,29.291,29.21,28.566,28.061,,,,,,,27.936,28.127,28.035,28.094,28.101,28.305,28.353,28.386,28.411,28.671,29.068,29.71,29.749,28.473,29.326,8.7708,4.48951,-4.66754,,,,M0416clu,64.0316608,-24.0529342,[MAC2016] M0416cl   2494,64.031662,-24.052937,G,2.415,E,2016A&A...590A..30M,0.010824443058748447,SIMBAD
7692,48,0.0,0.0,0.0403,0.0675,0.0162,0.2044,356.663,1.0,0,0.0,508800000.0,99.0,0.54,359.216,33.0,0.0,9.93627e-79,,1000000000.0,96173.0,10,4092,,,,28.394,28.424,28.053,27.763,27.888,27.921,28.221,,,,,,,29.109,29.048,28.416,28.164,28.215,28.212,28.256,28.279,28.282,28.416,29.218,29.633,30.115,30.65,32.894,8.7885,4.46425,-4.77631,,,,M0416clu,64.0273517,-24.0544969,[MAC2016] M0416cl   2458,64.027351,-24.054501,G,0.861,E,2016A&A...590A..30M,0.014938304132937346,SIMBAD
7693,49,1.4129,1.2439,1.4374,1.3791,1.1819,1.6431,9.23823,33.0,3,0.25,,99.0,1.97,11.7861,33.0,0.25,0.00275856,,1000000000.0,60.8352,10,4092,,,,27.168,26.988,26.696,26.085,25.809,25.677,25.633,26.257,24.851,25.709,,,,27.701,27.209,27.094,27.034,26.677,26.131,26.043,25.81,25.606,25.835,25.656,25.76,26.122,26.215,26.041,8.85827,8.54419,-0.73758,,,,M0416clu,64.0366092,-24.054597,[MAC2016] M0416cl   2457,64.036606,-24.054594,G,1.656,E,2016A&A...590A..30M,0.015076519460196202,SIMBAD
7694,50,0.026168,0.0,0.0608,0.0386,0.0126,0.0762,31.2908,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00524888,10,4092,,,,28.258,25.847,25.16,24.844,24.704,24.661,24.584,24.253,25.8,27.43,,,,30.396,28.59,27.041,25.866,25.267,24.846,24.744,24.699,24.633,24.758,25.556,25.998,26.455,26.95,32.505,9.58075,6.39284,-7.48522,,,,M0416clu,64.0283062,-24.0547231,[MAC2016] M0416cl   2443,64.028305,-24.054726,G,0.4,D,2017ApJ...835..254M,0.01116043609603948,SIMBAD
7695,51,0.0,0.0,0.1087,0.1534,0.0352,0.525,76.0302,31.0,0,0.0,,99.0,0.54,76.5159,33.0,0.0,2.42543e-17,,1000000000.0,0.029185,10,4092,,,,28.411,28.496,28.516,28.927,28.522,28.6,28.249,,,,,,,28.515,28.638,28.416,28.268,28.185,28.398,28.434,28.474,28.503,28.647,29.248,29.68,29.888,28.918,29.035,8.90678,5.25908,-4.55473,,,,M0416clu,64.028142,-24.0532627,[MAC2016] M0416cl  23118,64.028137,-24.053265,G,3.1085,E,2016A&A...590A..30M,0.018404715041970384,SIMBAD
