IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
316,0.40715,0.3951,0.419,0.4087,0.393,0.4315,148.808,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,240.701,10,4092,,,,24.318,22.424,21.511,20.992,20.717,20.566,20.445,19.185,19.781,20.106,,,,26.428,25.393,24.187,22.48,21.471,21.002,20.717,20.525,20.36,19.937,20.323,20.574,20.924,20.744,19.846,9.55476,9.94228,-3.50585,,,,M0416clu,64.0385227,-24.0620716,7.41248803045058,46.71972000000153,47.304093011917224,pagul21_photoz_f160w_radius,1.1747141003972414,False
1009,0.43863,0.4191,0.4526,0.4378,0.4199,0.4644,153.617,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,278.415,10,4092,,,,24.436,22.526,21.527,21.049,20.758,20.597,20.457,19.196,19.769,20.058,,,,26.533,25.488,24.269,22.588,21.516,21.036,20.758,20.562,20.393,19.964,20.307,20.54,20.885,20.798,19.851,9.5559,9.99098,-3.51655,,,,M0416clu,64.0427602,-24.0730307,21.340484673295858,7.266959999998335,22.543846027968502,pagul21_photoz_f160w_radius,0.3462675342656174,False
537,0.40727,0.3934,0.4222,0.3712,0.3354,0.4158,126.864,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,200.453,10,4092,,,,23.839,22.29,21.468,21.032,20.75,20.612,20.474,19.38,19.827,20.065,,,,26.161,25.135,24.01,22.345,21.446,21.046,20.744,20.564,20.407,20.006,20.448,20.727,21.094,20.792,19.958,9.51375,9.67067,-3.20288,,,,M0416clu,64.0486974,-24.0645844,40.855128134708416,37.6736399999956,55.57377660149355,pagul21_photoz_f160w_radius,1.5012617200497855,False
962,0.4149,0.4038,0.4278,0.4165,0.4029,0.4312,203.608,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,239.849,10,4092,,,,24.493,22.538,21.569,21.085,20.787,20.63,20.498,19.079,19.705,19.998,,,,26.52,25.483,24.272,22.587,21.554,21.081,20.789,20.596,20.428,20.005,20.376,20.621,20.968,20.819,19.907,9.56814,9.94738,-3.66921,,,,M0416clu,64.0283092,-24.0722735,-26.157681577033586,9.992879999994386,28.001463464965006,pagul21_photoz_f160w_radius,0.5490781154988342,False
844,0.34087,0.3291,0.3537,0.3447,0.3309,0.3611,220.771,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,159.81,10,4092,,,,24.046,22.306,21.492,21.04,20.76,20.634,20.525,19.056,19.829,20.097,,,,26.11,25.088,23.993,22.329,21.479,21.065,20.76,20.584,20.429,20.032,20.531,20.804,21.187,20.789,20.022,9.5303,9.66623,-3.53472,,,,M0416clu,64.0265632,-24.0701311,-31.896509220303404,17.705519999995545,36.48112853121655,pagul21_photoz_f160w_radius,0.8833561177072181,False
678,0.38592,0.3356,0.402,0.4425,0.3657,0.4927,47.2236,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,246.384,10,4092,,,,24.281,22.665,21.688,21.203,20.905,20.725,20.549,19.693,20.245,20.627,,,,26.665,25.621,24.402,22.74,21.67,21.192,20.891,20.695,20.525,20.097,20.44,20.672,21.018,20.931,19.984,9.5599,9.99263,-3.54232,,,,M0416clu,64.0334548,-24.0691115,-9.244902927955005,21.37607999999318,23.289590514077734,pagul21_photoz_f160w_radius,0.4030781838025912,False
681,0.40528,0.3886,0.425,0.4085,0.3891,0.4332,55.4871,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,162.626,10,4092,,,,24.525,22.819,21.781,21.229,20.95,20.741,20.556,19.619,20.333,20.772,,,,26.91,25.87,24.631,22.888,21.801,21.274,20.937,20.703,20.508,20.04,20.424,20.623,20.962,20.783,19.884,9.56279,10.09471,-3.46213,,,,M0416clu,64.0357328,-24.0696821,-1.7574748801812197,19.321919999994464,19.401683185761335,pagul21_photoz_f160w_radius,0.260619272858712,False
676,0.42232,0.4032,0.4524,0.4477,0.4131,0.5292,134.044,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,217.191,10,4092,,,,24.672,22.789,21.763,21.202,20.896,20.707,20.566,19.328,19.847,20.207,,,,26.948,25.887,24.64,22.929,21.762,21.22,20.895,20.655,20.453,19.974,20.285,20.482,20.805,20.753,19.786,9.58029,10.08928,-3.59756,,,,M0416clu,64.035441,-24.0679013,-2.7165756283515656,25.732800000002953,25.87579523386104,pagul21_photoz_f160w_radius,0.48073750779536795,False
1371,0.40151,0.3878,0.4145,0.4057,0.3862,0.465,108.396,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,252.112,10,4092,,,,24.169,22.381,21.491,21.042,20.783,20.646,20.568,19.431,19.985,20.351,,,,26.277,25.25,24.093,22.446,21.484,21.045,20.78,20.593,20.433,20.026,20.41,20.672,21.023,20.844,19.945,9.51076,9.80148,-3.0428,,,,M0416clu,64.029384,-24.0790234,-22.624982865129798,-14.306760000002328,26.768885508087248,pagul21_photoz_f160w_radius,0.5543771836029092,False
587,0.40033,0.3896,0.4111,0.4057,0.3906,0.4565,180.959,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,207.752,10,4092,,,,24.344,22.579,21.665,21.142,20.879,20.735,20.594,19.256,19.83,20.13,,,,26.588,25.553,24.347,22.64,21.631,21.162,20.877,20.685,20.519,20.097,20.483,20.734,21.083,20.904,20.005,9.54092,9.86088,-3.41336,,,,M0416clu,64.0448063,-24.0670758,28.06569386053543,28.704599999994684,40.145201868131025,pagul21_photoz_f160w_radius,1.0004443956043683,False
1244,0.48031,0.387,0.4931,0.4721,0.3943,0.4927,219.895,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,276.939,10,4092,,,,24.771,22.796,21.781,21.264,20.948,20.776,20.633,19.118,19.723,20.011,,,,26.792,25.735,24.515,22.859,21.743,21.25,20.95,20.75,20.58,20.139,20.433,20.662,21.001,21.03,20.01,9.58249,9.99529,-3.68888,,,,M0416clu,64.0205527,-24.0770193,-51.652078263798295,-7.092000000000098,52.136682412381646,pagul21_photoz_f160w_radius,1.3936489137460548,False
230,0.41037,0.3791,0.422,0.4038,0.3775,0.422,137.725,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,206.4,10,4092,,,,24.392,22.573,21.669,21.192,20.926,20.782,20.66,19.459,20.05,20.358,,,,26.405,25.38,24.23,22.59,21.644,21.207,20.928,20.743,20.584,20.178,20.576,20.844,21.198,20.989,20.106,9.52593,9.77251,-3.19141,,,,M0416clu,64.0408869,-24.0603483,15.183241933230848,52.923599999995474,55.058498640650754,pagul21_photoz_f160w_radius,1.533909788021692,False
1134,0.44623,0.436,0.453,0.4432,0.4296,0.4551,171.667,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,282.681,10,4092,,,,24.311,22.553,21.646,21.218,21.018,20.871,20.713,19.445,19.959,20.289,,,,26.286,25.259,24.14,22.605,21.645,21.239,21.01,20.829,20.673,20.283,20.625,20.873,21.226,21.139,20.191,9.37978,9.77091,-1.95121,,,,M0416clu,64.0352164,-24.0772443,-3.454800535990357,-7.902000000001408,8.624224645932033,pagul21_photoz_f160w_radius,0.004890654864401767,False
1772,0.46249,0.4504,0.4758,0.4372,0.3936,0.4713,186.588,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,240.873,10,4092,,,,24.451,22.716,21.801,21.321,21.028,20.874,20.747,19.454,19.812,19.78,,,,26.589,25.552,24.378,22.78,21.758,21.311,21.027,20.837,20.673,20.259,20.603,20.843,21.192,21.106,20.158,9.55147,9.78749,-3.57738,,,,M0416clu,64.0507239,-24.0849104,47.515915201777375,-35.499959999994246,59.31280938771733,pagul21_photoz_f160w_radius,1.7039231462572446,False
1114,0.37871,0.3792,0.3804,0.38,0.3732,0.3868,125.499,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,575.439,10,4092,,,,22.464,21.668,21.211,21.006,20.916,20.833,20.785,19.887,20.287,20.434,,,,23.086,22.845,22.582,21.685,21.194,20.983,20.905,20.799,20.725,20.516,20.998,20.81,21.467,21.074,19.815,8.95009,9.62593,0.09633,,,,M0416clu,64.0472863,-24.0744711,36.21706416711218,2.0815199999987044,36.27683093098287,pagul21_photoz_f160w_radius,0.9735911976994294,False
2186,0.47449,0.3865,0.4902,0.4104,0.3862,0.4769,128.933,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,179.676,10,4092,,,,24.359,22.774,21.876,21.428,21.149,21.015,20.895,19.674,20.344,20.618,,,,26.645,25.618,24.461,22.821,21.857,21.419,21.147,20.961,20.801,20.393,20.778,21.04,21.391,21.212,20.313,9.52422,9.63547,-3.34678,,,,M0416clu,64.0378336,-24.0937945,5.147524611780637,-67.48272000000526,67.67875965343924,pagul21_photoz_f160w_radius,2.057391155114642,False
1912,0.43461,0.4088,0.4589,0.4386,0.4139,0.4739,155.841,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,190.015,10,4092,,,,24.864,22.919,21.964,21.463,21.173,21.023,20.897,19.603,20.22,20.505,,,,26.947,25.903,24.684,23.008,21.936,21.457,21.173,20.977,20.808,20.379,20.722,20.954,21.3,21.213,20.266,9.56072,9.81834,-3.7417,,,,M0416clu,64.0463561,-24.0874542,33.1596429335651,-44.65763999999979,55.62253796664725,pagul21_photoz_f160w_radius,1.628786598888242,False
1533,0.26776,0.2446,0.2889,0.3489,0.2703,0.4142,10.8734,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,138.471,10,4092,,,,23.894,22.611,21.852,21.408,21.155,21.025,20.94,20.411,20.85,21.139,,,,26.242,25.228,24.19,22.623,21.823,21.446,21.156,20.987,20.84,20.461,20.937,21.226,21.602,21.238,20.442,9.48288,9.4821,-3.01043,,,,M0416clu,64.024486,-24.0809335,-38.723939220665585,-21.18312000000202,44.13918940918929,pagul21_photoz_f160w_radius,1.3114943136396437,False
588,0.39547,0.3864,0.4088,0.4206,0.3907,0.4566,89.2052,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,171.976,10,4092,,,,24.72,22.948,22.023,21.515,21.261,21.127,20.984,19.987,20.44,20.757,,,,26.781,25.751,24.588,22.97,21.985,21.544,21.262,21.075,20.913,20.504,20.875,21.129,21.48,21.33,20.418,9.53408,9.70675,-3.52122,,,,M0416clu,64.0440388,-24.0660747,25.54304196118306,32.3085599999942,41.18604183341711,pagul21_photoz_f160w_radius,1.1947585611139044,False
1807,0.39822,0.3877,0.4109,0.4124,0.3904,0.4577,155.1,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,148.951,10,4092,,,,24.801,22.935,21.993,21.509,21.24,21.113,20.992,19.706,20.323,20.608,,,,26.949,25.914,24.709,23.002,21.992,21.523,21.238,21.046,20.881,20.458,20.844,21.095,21.445,21.265,20.367,9.53646,9.70955,-3.54343,,,,M0416clu,64.0254722,-24.0850981,-35.482454786644404,-36.17567999999949,50.672324015665865,pagul21_photoz_f160w_radius,1.5133479671888628,False
684,0.39606,0.3862,0.4102,0.4104,0.388,0.4511,84.6735,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,144.462,10,4092,,,,24.791,22.98,22.021,21.543,21.273,21.126,21.003,19.97,20.568,20.873,,,,26.982,25.948,24.742,23.035,22.025,21.556,21.271,21.079,20.914,20.492,20.877,21.129,21.478,21.299,20.4,9.54337,9.70262,-3.57949,,,,M0416clu,64.0327567,-24.0682555,-11.539447932433779,24.457680000001858,27.04324258604802,pagul21_photoz_f160w_radius,0.7306014195349344,False
543,0.51917,0.4999,0.5378,0.5126,0.4714,0.5459,117.037,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,248.917,10,4092,,,,25.029,23.163,22.214,21.638,21.415,21.259,21.116,19.94,20.427,20.823,,,,27.13,26.073,24.878,23.291,22.144,21.652,21.408,21.213,21.043,20.6,20.825,21.077,21.398,21.627,20.484,9.54946,9.75281,-3.5835,,,,M0416clu,64.0426823,-24.0651283,21.08443961404207,35.71559999999465,41.47478363051222,pagul21_photoz_f160w_radius,1.243674287683741,False
319,0.40793,0.3798,0.4152,0.4023,0.3828,0.4261,61.8469,33.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,538.126,10,4092,,,,23.356,22.488,21.869,21.493,21.344,21.219,21.151,20.386,20.577,21.0,,,,24.194,23.849,23.461,22.501,21.892,21.448,21.332,21.191,21.087,20.805,21.189,20.999,21.637,21.292,20.016,9.09581,9.52735,-0.5474,,,,M0416clu,64.0371687,-24.0636563,2.9621027904527573,41.014799999993556,41.1216229249367,pagul21_photoz_f160w_radius,1.2779712641645569,False
168,0.38985,0.3678,0.4512,0.4096,0.3734,0.4564,48.6504,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,146.656,10,4092,,,,24.708,23.024,22.116,21.646,21.372,21.252,21.152,20.216,20.834,21.138,,,,26.866,25.839,24.682,23.055,22.09,21.652,21.368,21.182,21.021,20.614,20.998,21.26,21.612,21.432,20.534,9.54204,9.65354,-3.65079,,,,M0416clu,64.0458172,-24.0589773,31.388363313327304,57.85920000000431,65.82489176694429,pagul21_photoz_f160w_radius,2.082835058898144,False
1541,0.48533,0.4703,0.5021,0.4895,0.4706,0.5226,68.0875,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,155.75,10,4092,,,,25.903,23.566,22.369,21.83,21.496,21.323,21.155,20.256,20.672,20.965,,,,27.645,26.564,25.321,23.634,22.394,21.825,21.506,21.263,21.055,20.559,20.788,21.008,21.307,21.435,20.352,9.6093,9.98614,-4.04532,,,,M0416clu,64.0296708,-24.0858308,-21.682316331245794,-38.8134000000008,44.459002024879844,pagul21_photoz_f160w_radius,1.3217987341626622,False
326,0.4209,0.4016,0.4589,0.4358,0.4073,0.4748,99.9282,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,150.032,10,4092,,,,25.182,23.145,22.229,21.699,21.433,21.29,21.171,20.08,20.642,20.951,,,,27.204,26.16,24.941,23.26,22.187,21.707,21.43,21.233,21.064,20.635,20.978,21.211,21.556,21.469,20.522,9.55612,9.71807,-3.80606,,,,M0416clu,64.042851,-24.0622232,21.638930005473803,46.17396000000582,50.9929198405419,pagul21_photoz_f160w_radius,1.58540649468473,False
2191,0.41245,0.4026,0.4343,0.4172,0.3899,0.4437,128.817,31.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,437.083,10,4092,,,,24.028,22.786,22.073,21.649,21.418,21.295,21.184,20.09,20.649,20.914,,,,25.043,24.818,23.967,22.828,22.1,21.604,21.408,21.257,21.148,20.855,21.146,21.152,21.61,21.485,20.303,9.4208,9.27252,-2.59689,,,,M0416clu,64.043751,-24.0940157,24.597088584488496,-68.27904000000018,72.57440368445889,pagul21_photoz_f160w_radius,2.376171789481964,False
995,0.39839,0.379,0.4162,0.4304,0.3912,0.4688,80.3565,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,143.554,10,4092,,,,25.034,23.197,22.248,21.813,21.533,21.393,21.269,20.216,20.859,21.168,,,,27.064,26.032,24.862,23.248,22.241,21.797,21.525,21.336,21.172,20.762,21.118,21.366,21.716,21.597,20.668,9.53045,9.62282,-3.56792,,,,M0416clu,64.0222871,-24.0726048,-45.951377997747514,8.80019999999746,46.78645808278107,pagul21_photoz_f160w_radius,1.4937786027593685,False
421,0.43104,0.3778,0.4547,0.3846,0.2558,0.4867,11.9551,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,297.416,10,4092,,,,23.229,22.444,21.892,21.598,21.452,21.361,21.279,20.923,21.425,21.65,,,,23.963,23.703,23.379,22.425,21.901,21.605,21.445,21.334,21.258,21.033,21.49,21.302,21.959,21.565,20.307,9.05461,9.45073,-0.44337,,,,M0416clu,64.0332822,-24.062945,-9.812212006548767,43.57548000000264,44.66656424767961,pagul21_photoz_f160w_radius,1.452428974922654,False
966,0.51233,0.4934,0.5439,0.5168,0.4897,0.5438,94.9417,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,227.233,10,4092,,,,24.967,23.319,22.404,21.914,21.744,21.577,21.343,20.351,20.82,21.264,,,,27.177,26.127,24.97,23.473,22.379,21.925,21.714,21.528,21.365,20.941,21.148,21.414,21.734,22.007,20.841,9.45106,9.58127,-2.60221,,,,M0416clu,64.0367963,-24.0722536,1.738082507351363,10.064520000000243,10.213495661758794,pagul21_photoz_f160w_radius,0.3068123553919603,False
1818,0.36914,0.3655,0.3731,0.3668,0.3526,0.3768,117.508,33.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,272.553,10,4092,,,,22.63,21.992,21.715,21.575,21.453,21.403,21.346,20.462,21.096,21.434,,,,22.936,22.798,22.658,22.02,21.69,21.574,21.432,21.359,21.313,21.176,21.74,21.561,22.228,21.811,20.566,9.10057,7.61743,-2.46524,,,,M0416clu,64.0230673,-24.0848298,-43.38698319405179,-35.20980000000549,55.87629485498585,pagul21_photoz_f160w_radius,2.124531661832862,False
841,0.40752,0.396,0.4187,0.4083,0.3941,0.4249,139.528,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,122.952,10,4092,,,,24.896,23.199,22.358,21.936,21.73,21.565,21.438,20.257,20.708,21.185,,,,26.929,25.911,24.814,23.249,22.353,21.957,21.718,21.54,21.389,21.004,21.385,21.657,22.01,21.831,20.932,9.39244,9.42993,-2.37712,,,,M0416clu,64.0387818,-24.0707215,8.264109016898665,15.580079999995178,17.636167119003932,pagul21_photoz_f160w_radius,0.6101857373001308,False
1016,0.37967,0.3777,0.382,0.381,0.3725,0.39,100.179,33.0,1,0.2,,99.0,2.74,107.29,33.0,0.15,5.03906e-24,,1000000000.0,192.96,10,4092,,,,22.308,21.844,21.712,21.663,21.713,21.679,21.481,21.002,21.429,21.954,,,,22.479,22.441,22.424,21.878,21.673,21.628,21.655,21.61,21.591,21.523,22.151,21.997,22.654,22.26,21.002,8.77742,8.13852,-0.96238,,,,M0416clu,64.0370328,-24.0737611,2.515420845057037,4.637520000004258,5.275787503130405,pagul21_photoz_f160w_radius,0.40693458343768113,False
1403,0.44571,0.4171,0.4566,0.4393,0.4112,0.4685,49.3809,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,137.506,10,4092,,,,24.998,23.305,22.395,21.967,21.821,21.67,21.554,20.667,21.331,21.587,,,,27.068,26.041,24.922,23.388,22.427,22.021,21.793,21.611,21.455,21.065,21.407,21.655,22.008,21.921,20.974,9.31042,9.56599,-1.56402,,,,M0416clu,64.038203,-24.0789789,6.361684366310226,-14.146559999997521,15.511163328715412,pagul21_photoz_f160w_radius,0.5595432776238469,False
2026,0.35409,0.3322,0.4138,0.377,0.3427,0.4099,63.1207,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,70.6253,10,4092,,,,25.345,23.432,22.574,22.139,21.855,21.752,21.557,20.614,21.27,21.583,,,,27.487,26.454,25.267,23.546,22.588,22.14,21.835,21.649,21.486,21.069,21.497,21.762,22.123,21.853,21.0,9.53519,9.4297,-3.7993,,,,M0416clu,64.0284522,-24.0891002,-25.68766304722982,-50.583240000003116,56.73200332903758,pagul21_photoz_f160w_radius,1.955064777634586,False
