IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score
932,0.45888,0.4546,0.4634,0.4569,0.4439,0.4674,227.576,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,398.423,10,4092,,,,24.277,22.287,21.301,20.781,20.496,20.309,20.144,18.697,19.259,19.586,,,,26.314,25.261,24.04,22.374,21.276,20.777,20.495,20.295,20.126,19.689,20.0,20.229,20.57,20.557,19.565,9.57367,10.1321,-3.52993,,,,M0416clu,64.0382343,-24.0717646,6.464562548013628,11.82491999999371,13.476620568355841,pagul21_photoz_f160w_radius,-0.08669131438813871
