IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1,0.0,0.0,0.0012,,,,1000000000.0,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.94575e-15,8,4092,,,,21.426,21.104,20.742,20.468,20.197,20.098,19.962,21.141,21.054,21.22,,,,24.382,23.131,21.728,21.042,20.689,20.45,20.399,20.367,20.32,20.575,21.345,21.765,22.087,22.408,inf,8.73139,9.84733,0.88339,,,,M0416clu,64.0231692,-24.0816294
2,0.0,0.0,3.7829,3.7828,1.1521,6.6199,2.94256,33.0,0,0.0,,99.0,2.6,2.31815,33.0,0.0,0.313776,,1000000000.0,37.7558,8,4092,,,,25.402,25.243,24.854,22.805,22.805,22.808,23.006,29.304,,,,,,,,29.111,27.185,27.084,27.259,27.403,27.497,27.598,27.438,27.676,27.713,27.788,27.895,29.192,8.99028,7.846,-1.98841,,,,M0416clu,64.0457182,-24.0987402
3,0.0,0.0,0.1622,0.6733,0.1735,4.5471,2.30794,1.0,0,0.0,1139000000.0,99.0,0.68,2.29879,1.0,0.0,0.316829,,1000000000.0,49417100.0,8,4092,,,,29.987,28.335,27.346,27.269,26.957,26.827,26.808,27.494,24.108,24.981,,,,29.463,29.309,29.239,28.309,27.404,27.179,27.11,27.067,27.023,27.011,27.137,27.516,27.901,28.419,30.358,9.15895,7.31022,-3.15954,,,,M0416clu,64.0437859,-24.0980619
4,0.0,0.0,8.0,3.855,1.2008,6.6508,64.399,33.0,0,0.0,,99.0,2.6,64.399,33.0,0.0,1.03738e-14,,1000000000.0,111.618,8,4092,,,,-0.928,-1.726,-1.677,-0.989,-1.078,-2.066,-2.467,26.297,,,,,,,,28.367,26.097,25.929,26.105,26.247,26.341,26.44,26.297,26.251,26.572,26.641,26.743,28.066,8.99548,8.82432,-1.08165,,,,M0416clu,64.0281219,-24.0512415
5,0.0,0.0,8.0,3.855,1.2008,6.6508,181.05,33.0,0,0.0,,99.0,2.6,181.05,33.0,0.0,4.84694e-40,,1000000000.0,107.588,8,4092,,,,-1.496,-2.013,-2.754,-2.602,-2.69,-2.898,-2.944,26.337,,,,,,,,28.407,26.136,25.969,26.145,26.287,26.381,26.479,26.337,26.291,26.612,26.681,26.782,28.106,8.99548,8.80835,-1.09773,,,,M0416clu,64.0279016,-24.0514561
6,0.0,0.0,8.0,3.855,1.2008,6.6508,54.1401,33.0,0,0.0,,99.0,2.86,54.1401,33.0,0.0,1.75235e-12,,1000000000.0,41.3405,8,4092,,,,-0.7,-5.76,-6.624,-6.551,-6.85,-7.169,-7.482,27.375,,,,,,,,29.445,27.178,27.007,27.183,27.325,27.42,27.518,27.375,27.373,27.65,27.72,27.821,29.145,8.99548,8.39319,-1.51342,,,,M0416clu,64.0300828,-24.0515366
7,0.39842,0.0442,0.5163,0.2724,0.1228,0.4242,0.858925,29.0,1,0.1,,99.0,0.07,0.787826,1.0,0.0,0.674413,,1000000000.0,1.90193,8,4092,,,,26.129,25.415,25.181,25.136,25.054,25.021,25.0,25.145,,,,,,26.402,26.398,26.16,25.405,25.178,25.114,25.045,25.05,25.063,25.005,25.689,25.82,26.304,25.853,24.886,8.84814,7.40412,-1.80877,,,,M0416clu,64.0282753,-24.0525064
8,0.0,0.0,8.0,,,,1000000000.0,,-100,-99.9,-99.9,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.90193,8,4092,,,,-3.537,-6.059,-6.77,-7.273,-7.747,-7.909,-8.218,,24.342,,,,,,,,,,,,,,,,,,,,,,,,,,M0416clu,64.0304219,-24.0520388
9,1.5559,1.1351,2.2247,1.6358,1.038,2.2154,1.62089,29.0,0,0.0,,99.0,1.97,1.00279,29.0,0.0,0.605687,,1000000000.0,11.8832,8,4092,,,,27.351,27.598,27.63,27.413,26.889,26.77,26.756,27.255,,,,,,27.7,27.42,27.407,27.519,27.585,27.076,26.857,26.854,26.865,26.829,26.892,26.898,27.193,27.617,27.424,8.73961,8.21466,-0.81465,,,,M0416clu,64.0295536,-24.0524695
10,0.0,0.0,8.0,3.855,1.2008,6.6508,18.0661,33.0,0,0.0,,99.0,2.87,18.0661,33.0,0.0,0.000119395,,1000000000.0,142.264,8,4092,,,,,-3.567,-4.88,-5.185,-5.329,-5.985,-6.228,26.033,22.407,22.793,,,,,,28.103,25.833,25.666,25.842,25.984,26.078,26.176,26.033,25.988,26.308,26.378,26.479,27.803,8.99548,8.93001,-0.97652,,,,M0416clu,64.0312438,-24.0516263
11,2.0177,1.8769,2.0474,2.012,1.4463,2.5285,1.13397,33.0,1,0.2,,99.0,1.22,2.3198,33.0,0.2,0.313518,,1000000000.0,334.424,8,4092,,,,25.634,25.438,25.328,25.116,24.939,24.815,24.702,24.618,24.149,24.013,,,,27.988,26.108,25.581,25.453,25.406,25.19,24.908,24.779,24.685,24.663,24.556,24.508,24.639,25.102,24.227,8.71923,9.26809,0.28197,,,,M0416clu,64.0333526,-24.0526614
12,0.0,0.0,8.0,3.855,1.2008,6.6508,1306.37,33.0,0,0.0,,99.0,1.98,1306.37,33.0,0.0,2.11445e-284,,1000000000.0,5415.33,8,4092,,,,-6.015,-6.283,-6.469,-6.725,-7.119,-7.312,-7.42,22.082,22.059,22.051,,,,,,24.152,21.882,21.714,21.89,22.032,22.127,22.225,22.082,22.037,22.357,22.427,22.528,23.851,8.99548,10.51008,0.60372,,,,M0416clu,64.033602,-24.052754
13,1.9851,1.1394,2.0125,1.5332,1.1711,2.5267,5.01297,33.0,1,0.25,,99.0,1.16,3.7727,33.0,0.25,0.151624,,1000000000.0,313.563,8,4092,,,,25.664,25.302,25.098,24.852,24.582,24.399,24.289,24.336,24.025,23.918,,,,26.397,25.716,25.511,25.36,25.229,24.765,24.574,24.534,24.302,24.321,24.108,24.13,24.45,24.587,24.347,8.8023,9.27494,0.10525,,,,M0416clu,64.0332859,-24.0528825
14,1.1974,0.0,1.5758,1.309,0.3848,4.0697,1.10055,33.0,3,0.3,,99.0,0.0,1.08493,18.0,0.25,0.581314,,1000000000.0,84.3471,7,4088,,,,,27.013,26.182,26.135,25.472,25.271,24.926,25.633,27.353,,,,,27.754,27.265,27.131,26.946,26.463,25.888,25.773,25.487,25.266,25.452,25.233,25.359,25.717,25.788,25.504,8.9611,8.4429,-1.06615,,,,M0416clu,64.0271325,-24.0518095
15,0.48975,0.0458,0.6683,0.3358,0.1406,0.5731,0.859279,1.0,0,0.0,2000000000.0,99.0,0.12,0.773286,8.0,0.0,0.679333,,1000000000.0,85837900.0,8,4092,,,,27.846,26.49,25.689,25.394,25.213,25.246,25.207,25.174,27.343,28.859,,,,29.726,29.31,27.94,26.44,25.752,25.45,25.302,25.25,25.22,25.052,25.626,25.972,26.372,26.94,29.031,9.32652,7.64012,-3.68619,,,,M0416clu,64.0325872,-24.0526887
16,0.95543,0.8255,1.1031,0.9935,0.8576,1.1021,0.994958,31.0,1,0.2,,99.0,1.58,6.81368,33.0,0.25,0.0331457,,1000000000.0,125.206,8,4092,,,,25.204,25.199,24.517,24.267,24.146,24.107,24.122,23.893,23.897,24.417,,,,25.559,25.409,25.295,25.183,24.579,24.289,24.128,24.077,24.082,23.901,23.856,24.152,24.474,24.735,23.755,8.80524,8.86263,-0.30138,,,,M0416clu,64.0277964,-24.0528369
17,0.0,0.0,0.1283,0.4773,0.0566,2.6623,11.5651,33.0,0,0.0,,99.0,1.52,10.4448,33.0,0.0,0.00539437,,1000000000.0,1.44944,7,4088,,,,,26.948,27.641,26.166,26.076,26.77,25.678,,27.914,,,,,26.467,26.614,26.843,26.796,26.768,26.76,27.05,27.06,27.08,27.172,27.822,27.85,28.358,28.309,26.92,8.78833,5.83224,-3.37899,,,,M0416clu,64.0313461,-24.0521478
18,1.1724,0.7114,1.5739,0.9528,0.1296,1.7727,2.99307,30.0,0,0.0,,99.0,1.5,2.56812,33.0,0.1,0.27691,,1000000000.0,4.01225,8,4092,,,,27.307,27.519,27.136,26.836,26.76,26.852,26.898,27.949,,,,,,27.224,27.313,27.428,27.544,27.016,26.941,26.849,26.875,27.004,27.021,27.16,27.531,27.843,28.221,27.116,8.77116,7.00449,-2.10554,,,,M0416clu,64.0283732,-24.0529529
19,1.4096,1.1336,1.5697,0.9455,0.1216,1.7627,5.49364,28.0,0,0.0,,99.0,0.0,4.27122,3.0,0.0,0.118172,,1000000000.0,4.02273,8,4092,,,,27.575,27.598,27.492,26.861,26.32,26.35,26.618,27.685,,,,,,27.48,27.544,27.634,27.67,26.984,26.817,26.716,26.719,26.795,26.791,26.888,27.256,27.581,28.005,26.9,8.82402,7.75127,-1.43198,,,,M0416clu,64.0276718,-24.0530881
20,1.4123,1.1396,1.5712,1.8124,0.8424,2.5912,3.83984,2.0,0,0.0,640500000.0,99.0,1.94,2.04243,33.0,0.25,0.360156,,1000000000.0,472310000.0,8,4092,,,,27.7,27.357,27.393,27.154,26.865,26.623,26.331,26.86,,,,,,28.481,27.759,27.554,27.499,27.485,26.976,26.539,26.493,26.474,26.401,26.278,26.213,26.353,26.878,28.738,8.79395,8.50893,-0.6286,,,,M0416clu,64.0318071,-24.0531299
21,0.9559,0.0,4.7202,2.3427,0.4714,4.5789,0.845011,33.0,1,0.2,,99.0,4.12,0.283961,33.0,0.15,0.867638,,1000000000.0,21.0032,7,4088,,,,,28.892,28.298,27.793,27.963,27.719,28.28,27.848,,,,,,35.56,29.894,29.017,28.787,28.704,28.693,28.449,28.279,28.147,27.884,27.866,27.829,27.836,28.247,27.705,8.89979,7.8066,-1.61874,,,,M0416clu,64.0325488,-24.0524824
22,1.1834,1.1364,1.5714,1.1587,0.0656,2.5335,1.73642,33.0,3,0.05,,99.0,0.0,1.69471,32.0,0.15,0.428548,,1000000000.0,11.188,8,4092,,,,26.866,26.761,26.781,26.848,26.778,26.729,26.423,27.178,,,,,,26.564,26.598,26.726,26.878,26.818,26.665,26.849,26.589,26.488,26.872,26.97,27.26,27.711,27.814,27.088,8.8033,5.30541,-3.92629,,,,M0416clu,64.027341,-24.0531746
23,1.3026,1.1342,1.5759,1.2944,0.4357,1.9065,1.20544,33.0,3,0.15,,99.0,1.95,2.35998,33.0,0.2,0.307281,,1000000000.0,15.0441,8,4092,,,,27.6,27.673,27.52,26.702,26.785,26.738,26.587,27.324,,,,,,27.727,27.522,27.543,27.566,27.384,27.016,27.004,26.816,26.66,26.973,26.935,27.128,27.537,27.64,27.299,8.78148,8.05552,-1.03535,,,,M0416clu,64.0311666,-24.0533402
24,1.4078,1.1369,1.5719,1.3721,0.2952,2.3084,2.41779,33.0,2,0.15,,99.0,1.98,3.47364,1.0,0.0,0.17608,,1000000000.0,6.74452,8,4092,,,,28.565,28.564,28.669,28.255,28.28,27.807,27.626,,,,,,,28.795,28.507,28.496,28.531,28.423,28.014,27.998,27.833,27.672,27.987,27.931,28.079,28.476,28.592,28.413,8.79843,7.76844,-1.35682,,,,M0416clu,64.0289525,-24.0533517
25,0.0,0.0,0.112,0.9062,0.2206,2.1311,3.50003,1.0,0,0.0,806400000.0,99.0,1.18,2.5893,33.0,0.25,0.273994,,1000000000.0,43594100.0,8,4092,,,,29.196,28.886,28.14,27.702,27.755,27.664,27.475,30.716,,,,,,29.102,29.067,29.078,28.91,27.953,27.72,27.653,27.629,27.617,27.585,27.594,27.95,28.314,28.773,30.773,8.96763,7.4157,-2.12874,,,,M0416clu,64.0285093,-24.0534224
26,1.5457,1.1602,1.5726,1.7353,1.2817,2.1798,2.29973,2.0,0,0.0,570900000.0,99.0,1.98,1.06759,31.0,0.15,0.586376,,1000000000.0,610378000.0,8,4092,,,,26.995,26.908,26.799,26.628,26.154,26.066,25.9,26.199,,,,,,27.628,27.097,26.946,26.913,26.906,26.403,26.039,26.018,26.024,25.961,25.856,25.793,25.981,26.518,28.388,8.75803,8.59063,-0.4796,,,,M0416clu,64.0300821,-24.0534559
27,1.1508,1.1328,1.5541,0.9746,0.1312,1.9117,3.35854,30.0,3,0.1,,99.0,0.0,1.34771,32.0,0.4,0.509741,,1000000000.0,15.8332,8,4092,,,,26.961,26.671,26.339,26.18,25.996,25.828,25.64,26.105,,,,,,26.873,26.832,26.925,26.801,26.18,25.951,25.85,25.821,25.827,25.737,25.77,26.097,26.42,26.742,25.701,8.80429,8.31537,-0.78029,,,,M0416clu,64.0310169,-24.0536124
28,2.3275,2.1857,2.5534,2.3754,2.183,2.5389,0.86505,31.0,1,0.15,,99.0,1.93,4.11914,33.0,0.25,0.127509,,1000000000.0,457.871,8,4092,,,,25.546,25.291,25.234,25.161,24.795,24.641,24.495,24.261,24.527,24.636,,,,33.281,26.448,25.517,25.284,25.223,25.181,24.884,24.641,24.483,24.264,24.177,24.175,24.153,24.539,24.368,8.76016,9.41744,0.35665,,,,M0416clu,64.0324575,-24.0536884
29,0.0,0.0,0.2508,0.9002,0.2072,2.1012,0.982361,27.0,0,0.0,,99.0,1.28,0.543337,32.0,0.15,0.762107,,1000000000.0,3.37535,7,4088,,,,,27.75,27.252,26.879,26.691,26.546,26.631,26.996,,,,,,27.73,27.778,27.859,27.789,26.996,26.817,26.721,26.702,26.721,26.718,26.813,27.209,27.456,28.015,26.785,8.93349,7.71549,-1.75845,,,,M0416clu,64.0291854,-24.0537219
30,0.0,0.0,0.1242,0.5354,0.074,2.4122,3.83449,31.0,0,0.0,,99.0,2.88,3.46273,33.0,0.05,0.177042,,1000000000.0,3.95969,7,4060,,,,26.412,25.846,26.012,,25.794,25.46,25.271,26.527,,,,,,25.901,26.007,26.166,25.997,25.832,25.854,25.954,25.946,25.949,26.058,26.551,26.891,27.051,27.396,26.115,8.8072,6.7119,-2.54419,,,,M0416clu,64.0273364,-24.052716
31,3.6485,3.4349,3.9855,3.6315,0.3519,3.9461,0.50761,33.0,2,0.15,,99.0,0.3,1.94517,1.0,0.0,0.378104,,1000000000.0,184.075,8,4092,,,,28.96,27.054,26.758,26.801,26.772,26.849,26.74,26.536,,,,,,,,28.923,27.056,26.761,26.803,26.773,26.782,26.809,26.354,26.321,26.225,26.212,26.247,27.351,8.94402,6.99418,-2.57255,,,,M0416clu,64.0313525,-24.0538267
32,1.4078,0.4063,2.0828,1.8958,0.3791,5.8735,1.58864,33.0,3,0.1,,99.0,0.0,1.41528,33.0,0.25,0.492806,,1000000000.0,19.0401,7,4088,,,,,27.611,27.956,27.599,26.857,27.052,26.929,28.638,,,,,,28.929,27.725,27.523,27.625,27.68,27.546,27.433,27.315,27.277,27.455,27.414,27.414,27.633,28.132,27.2,8.899,7.83999,-1.82592,,,,M0416clu,64.0298965,-24.0528088
33,0.98936,0.7543,1.1117,0.9238,0.7325,1.0683,0.865398,31.0,1,0.15,,99.0,0.68,2.06555,33.0,0.25,0.356017,,1000000000.0,56.0622,8,4092,,,,25.566,25.515,24.936,24.699,24.663,24.623,24.701,24.498,25.433,27.083,,,,25.701,25.622,25.583,25.539,24.937,24.784,24.657,24.625,24.642,24.534,24.572,24.919,25.119,25.563,24.371,8.7359,8.53657,-0.48039,,,,M0416clu,64.0283824,-24.0540194
35,0.81312,0.6925,1.0275,0.767,0.4303,1.0084,0.829426,2.0,0,0.0,508800000.0,99.0,0.12,3.37381,33.0,0.3,0.185092,,1000000000.0,71056700.0,8,4092,,,,27.312,27.238,26.535,26.266,26.415,26.551,26.534,26.281,,,,,,27.353,27.306,27.366,27.179,26.55,26.458,26.432,26.519,26.48,26.428,26.505,26.939,27.252,27.791,29.785,8.74516,7.68106,-1.35392,,,,M0416clu,64.0351439,-24.0539647
36,5.7476,1.1392,6.7537,2.5739,0.5231,6.6765,8.44211,33.0,1,0.25,,99.0,0.0,5.03418,10.0,0.0,0.080694,,1000000000.0,197.094,8,4092,,,,,27.54,26.747,25.903,25.598,25.485,25.253,26.874,26.059,26.062,,,,,29.254,27.517,27.049,26.874,26.787,26.527,26.343,26.238,26.047,25.718,25.65,25.592,25.909,25.725,8.92475,8.45454,-1.11442,,,,M0416clu,64.0306894,-24.0530803
37,5.5274,5.1678,5.9712,5.3063,0.4762,5.9884,10.1849,33.0,0,0.0,,99.0,0.0,12.8925,8.0,0.0,0.00158649,,1000000000.0,53.8384,7,4084,,,,36.066,,27.828,27.183,27.328,27.473,27.377,,,,,,,,,,29.751,27.484,27.254,27.362,27.442,27.527,27.841,27.77,27.754,27.897,27.98,28.983,8.94072,7.37717,-2.30838,,,,M0416clu,64.0266615,-24.0539602
39,0.066794,0.0057,0.1422,0.2556,0.0678,0.5847,7.02662,5.0,0,0.0,,99.0,0.68,5.79077,1.0,0.0,0.0552777,,1000000000.0,0.308415,8,4092,,,,28.219,26.421,25.573,25.098,24.969,24.875,24.784,25.187,25.736,26.681,,,,30.633,29.592,27.864,26.325,25.629,25.272,25.074,25.014,24.978,24.836,25.63,25.904,26.387,26.833,27.869,9.3368,7.98082,-3.36016,,,,M0416clu,64.0338224,-24.054373
40,5.5468,0.3706,6.4193,4.1373,0.5938,6.7202,4.0162,33.0,1,0.2,,99.0,0.0,1.65708,10.0,0.0,0.436687,,1000000000.0,212.457,8,4092,,,,31.522,28.585,27.342,26.975,26.767,26.692,26.561,27.582,,,,,,,,33.364,28.167,27.34,27.239,27.211,27.206,27.198,26.763,26.436,26.452,26.366,26.321,27.494,8.99122,8.23102,-1.68313,,,,M0416clu,64.0288694,-24.0529256
41,0.30453,0.2808,0.4212,0.3269,0.2662,0.4226,6.77694,24.0,0,0.4,,99.0,4.15,12.2236,33.0,0.3,0.00221655,,1000000000.0,5.98504,8,4092,,,,27.437,25.385,24.524,24.129,23.941,23.886,23.805,23.333,24.229,24.954,,,,28.794,27.978,27.008,25.414,24.625,24.249,23.974,23.824,23.693,23.343,23.888,24.157,24.547,24.116,23.38,9.52095,8.3858,-4.64829,,,,M0416clu,64.0340692,-24.0545668
43,2.4077,2.3011,2.5195,2.3743,2.2379,2.4831,9.74247,27.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,185.046,8,4092,,,,25.303,25.477,25.538,25.526,25.321,24.788,24.547,24.088,23.652,23.778,,,,32.336,25.98,25.425,25.401,25.487,25.426,24.986,24.685,24.486,24.266,24.313,24.362,24.363,24.773,24.756,8.76214,9.35559,0.29069,,,,M0416clu,64.0370755,-24.0544657
44,5.4453,0.3866,6.2685,4.86,0.7801,6.3649,0.60354,33.0,1,0.15,,99.0,5.05,0.429206,33.0,0.15,0.806862,,1000000000.0,100.548,8,4092,,,,30.773,30.139,28.292,27.647,27.823,27.734,27.908,28.03,,,,,,,,,30.242,27.984,27.895,27.884,27.891,27.91,27.796,27.385,27.472,27.377,27.354,28.469,8.97621,8.08314,-1.79136,,,,M0416clu,64.0296977,-24.0544467
45,1.5214,1.1334,1.5739,1.4424,0.1158,2.5807,6.25311,33.0,0,0.0,,99.0,1.19,6.35622,33.0,0.0,0.0416644,,1000000000.0,3.12276,8,4092,,,,28.048,28.168,28.304,29.291,29.21,28.566,28.061,,,,,,,27.843,27.807,28.001,28.217,28.434,28.223,28.288,28.424,28.155,28.601,28.72,28.887,29.317,29.498,29.323,8.77176,5.11791,-4.07059,,,,M0416clu,64.0316608,-24.0529342
47,0.0,0.0,8.0,3.855,1.2008,6.6508,43.9464,33.0,0,0.0,,99.0,1.98,43.9464,33.0,0.0,2.86522e-10,,1000000000.0,99.1241,8,4092,,,,-1.781,-4.301,-5.396,-6.263,-6.692,-6.836,-6.905,26.426,,,,,,,,28.496,26.225,26.058,26.234,26.376,26.47,26.568,26.426,26.38,26.701,26.77,26.871,28.195,8.99548,8.77278,-1.13313,,,,M0416clu,64.0306406,-24.0517888
48,0.0,0.0,0.267,0.703,0.1122,2.0718,4.60415,31.0,0,0.0,,99.0,0.83,4.59786,31.0,0.0,0.100366,,1000000000.0,0.834272,8,4092,,,,28.394,28.424,28.053,27.763,27.888,27.921,28.221,,,,,,,28.133,28.233,28.383,28.339,28.041,28.012,28.024,28.219,28.21,28.307,28.619,29.067,29.165,29.661,28.384,8.79772,5.99731,-3.27782,,,,M0416clu,64.0273517,-24.0544969
49,1.4073,1.1855,1.4355,1.292,0.6083,1.5415,3.33504,33.0,2,0.25,,99.0,0.0,5.20156,21.0,0.1,0.0742156,,1000000000.0,50.2273,8,4092,,,,27.168,26.988,26.696,26.085,25.809,25.677,25.633,26.257,24.851,25.709,,,,27.643,27.264,27.142,27.014,26.676,26.178,26.098,25.84,25.646,25.872,25.717,25.873,26.25,26.331,25.99,8.84451,8.4597,-0.77306,,,,M0416clu,64.0366092,-24.054597
50,0.29723,0.1871,0.4286,0.3321,0.226,0.511,2.3199,2.0,0,0.0,2000000000.0,99.0,4.13,3.95096,33.0,0.25,0.138694,,1000000000.0,165957000.0,8,4092,,,,28.258,25.847,25.16,24.844,24.704,24.661,24.584,24.253,25.8,27.43,,,,29.416,29.015,27.484,25.923,25.188,24.866,24.675,24.6,24.558,24.365,24.986,25.257,25.654,26.204,28.297,9.42958,7.9734,-4.10558,,,,M0416clu,64.0283062,-24.0547231
51,1.5219,0.0,3.1282,1.6884,0.3279,4.0516,0.88285,31.0,0,0.0,,99.0,1.2,0.492907,33.0,0.0,0.781568,,1000000000.0,3.9237,8,4092,,,,28.411,28.496,28.516,28.927,28.522,28.6,28.249,,,,,,,28.623,28.292,28.313,28.468,28.648,28.414,28.261,28.3,28.364,28.41,28.498,28.53,28.835,29.255,28.902,8.8646,7.44898,-2.08297,,,,M0416clu,64.028142,-24.0532627
52,0.087266,0.0,0.6962,0.3782,0.1331,0.6732,0.60549,1.0,0,0.0,2000000000.0,99.0,0.51,0.392011,1.0,0.0,0.822008,,1000000000.0,53706900.0,8,4092,,,,28.75,27.296,26.548,26.164,26.1,25.999,25.963,26.039,,,,,,30.57,30.19,28.83,27.29,26.556,26.239,26.082,26.022,25.987,25.836,26.352,26.698,27.068,27.652,29.72,9.3459,7.40072,-4.0966,,,,M0416clu,64.0277685,-24.0548946
53,3.5457,3.5393,3.5513,3.5465,3.5386,3.5553,96.3241,32.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,787863.0,8,4092,,,,23.825,22.048,21.105,20.63,20.337,20.181,20.058,18.695,19.331,19.605,,,,,,24.796,22.019,21.114,20.631,20.341,20.151,19.978,18.713,17.97,17.598,17.37,17.193,17.973,9.57841,10.0294,-3.66624,,,,M0416clu,64.037805,-24.0555783
54,0.81758,0.7498,0.9589,0.8485,0.7396,0.9457,6.3148,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,217.325,8,4092,,,,25.17,24.793,23.919,23.667,23.52,23.446,23.431,23.017,23.432,23.875,,,,25.624,25.375,25.161,24.824,24.007,23.727,23.473,23.385,23.343,23.118,23.055,23.384,23.467,23.988,22.742,8.94976,9.16491,-0.38268,,,,M0416clu,64.0382574,-24.0563496
55,0.0,0.0,0.0978,1.2695,0.0514,2.1215,4.7861,33.0,0,0.0,,99.0,1.55,4.10139,33.0,0.0,0.128646,,1000000000.0,6.4701,8,4092,,,,26.969,27.092,27.3,27.365,27.138,27.272,27.168,31.45,,,,,,26.766,26.839,26.995,27.226,27.366,27.211,27.317,27.238,27.166,27.547,27.686,27.943,28.405,28.537,28.133,8.74112,4.46727,-4.54105,,,,M0416clu,64.0352827,-24.0549422
56,1.4114,1.1262,2.7067,1.6742,0.5163,2.66,1.30903,29.0,0,0.0,,99.0,1.98,1.03871,29.0,0.0,0.594904,,1000000000.0,3.91421,8,4092,,,,28.4,28.893,29.274,28.877,28.432,28.214,27.949,29.198,,,,,,29.007,28.679,28.646,28.757,28.827,28.345,28.101,28.095,28.109,28.072,28.133,28.134,28.414,28.848,28.584,8.82058,7.75449,-1.44167,,,,M0416clu,64.0329668,-24.0532442
57,0.13098,0.0,0.7005,0.3733,0.1011,1.8414,0.230516,32.0,3,0.1,,99.0,0.68,1.02545,31.0,0.05,0.598861,,1000000000.0,1.7456,8,4092,,,,26.931,26.465,26.398,26.248,26.218,26.312,26.315,26.258,,,,,,26.859,26.889,26.883,26.465,26.363,26.359,26.307,26.289,26.296,26.281,26.969,26.819,27.486,27.069,25.824,8.81349,6.5304,-2.69679,,,,M0416clu,64.0284961,-24.0550858
58,1.41,1.1477,1.4341,1.9825,1.3471,2.5133,5.30189,33.0,2,0.2,,99.0,2.35,4.6506,1.0,0.0,0.0977542,,1000000000.0,126.223,8,4092,,,,26.51,26.517,26.569,26.406,26.228,25.765,25.581,26.063,,,,,,28.854,27.094,26.605,26.541,26.449,26.2,25.924,25.805,25.713,25.778,25.583,25.535,25.68,26.145,25.246,8.72672,8.81743,-0.18241,,,,M0416clu,64.0298269,-24.0550737
59,0.080639,0.0504,0.1295,0.1609,0.077,0.3836,4.32387,6.0,0,0.0,,99.0,0.44,5.37484,1.0,0.0,0.0680564,,1000000000.0,0.161816,8,4092,,,,27.421,25.653,24.967,24.616,24.501,24.436,24.366,24.559,26.005,,,,,30.111,28.524,27.024,25.643,25.049,24.662,24.505,24.461,24.427,24.381,25.166,25.494,26.017,26.427,28.077,9.4683,7.66647,-4.8851,,,,M0416clu,64.0311062,-24.0552367
60,1.3028,1.1278,1.5768,1.8636,0.4078,6.5562,5.26213,30.0,0,0.0,,99.0,0.0,4.52038,4.0,0.0,0.104331,,1000000000.0,4.91732,7,4088,,,,,29.013,28.995,28.326,28.568,28.225,27.947,,,,,,,29.458,28.529,28.433,28.555,28.696,28.424,28.118,28.09,28.119,28.173,28.228,28.239,28.444,28.951,28.362,8.89634,7.61479,-1.98984,,,,M0416clu,64.029248,-24.053466
62,1.41,1.1345,1.5774,1.6449,0.2485,2.5233,1.6495,31.0,1,0.05,,99.0,1.93,0.555462,33.0,0.1,0.757501,,1000000000.0,11.5314,8,4092,,,,27.566,27.576,27.839,27.653,27.676,27.358,27.267,27.904,,,,,,27.986,27.618,27.584,27.669,27.773,27.428,27.271,27.29,27.328,27.307,27.33,27.35,27.661,28.041,27.809,8.77354,5.62436,-3.58883,,,,M0416clu,64.0269374,-24.0551607
63,0.0,0.0,0.7166,1.1803,0.1286,2.7636,2.24822,33.0,0,0.0,,99.0,2.82,1.28788,32.0,0.0,0.52522,,1000000000.0,1.44389,8,4092,,,,28.745,28.491,28.691,29.07,28.789,29.155,28.543,,,,,,,28.238,28.343,28.495,28.739,28.797,28.691,28.905,28.686,28.582,29.033,29.182,29.48,29.95,30.064,29.387,8.78064,5.62556,-3.60401,,,,M0416clu,64.0348202,-24.05348
