IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
1080,0.3429,0.3276,0.3596,0.3508,0.329,0.3996,126.315,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,270.604,10,16380,,,,23.589,21.783,20.95,20.547,20.275,20.128,20.026,18.856,19.394,19.64,20.885,21.31,,25.64,24.615,23.51,21.835,20.965,20.572,20.266,20.089,19.933,19.535,20.015,20.291,20.668,20.304,19.507,9.49738,9.89397,-2.66741,,,,A370clu,39.9642947,-1.5724475,-30.67841927503837,5.797620000000148,31.221431851845736,pagul21_photoz_f160w_radius,0.762302395061524,False
2689,0.41211,0.3948,0.4303,0.3968,0.3306,0.4264,99.4019,21.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,172.441,10,16380,,,,23.464,22.033,21.121,20.61,20.569,20.154,20.039,18.878,19.445,19.679,20.883,21.211,,25.118,24.448,23.482,22.033,21.111,20.626,20.26,20.03,19.856,19.467,19.966,19.788,20.411,20.066,18.79,9.55968,9.88786,-3.6148,,,,A370clu,39.9668216,-1.59718,-21.585011924177554,-83.23938000000001,85.99248294212285,pagul21_photoz_f160w_radius,2.5934705980707617,False
1442,0.36683,0.3644,0.3713,0.3642,0.3453,0.3745,135.791,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,618.593,10,16380,,,,21.784,20.955,20.573,20.383,20.203,20.129,20.062,19.171,19.744,19.802,20.79,19.162,,22.241,22.073,21.833,20.977,20.564,20.369,20.189,20.116,20.075,19.915,20.431,20.451,20.952,20.703,19.536,9.15715,8.74739,-1.59575,,,,A370clu,39.9896144,-1.5757207,60.438105360529136,-5.985899999999766,60.73380918714401,pagul21_photoz_f160w_radius,1.930635306238134,False
2534,0.34366,0.3294,0.3592,0.3509,0.3315,0.3875,169.766,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,187.413,10,16380,,,,24.074,22.127,21.166,20.644,20.337,20.181,20.064,18.707,19.273,19.516,20.683,21.192,,26.187,25.153,23.957,22.185,21.188,20.701,20.325,20.105,19.92,19.459,19.959,20.154,20.53,20.166,19.369,9.61171,10.18215,-3.87725,,,,A370clu,39.9613965,-1.5934012,-41.10800223610079,-69.63569999999973,80.86407460877314,pagul21_photoz_f160w_radius,2.3871301536257707,False
584,0.36963,0.3689,0.3709,0.3697,0.3628,0.3767,183.718,32.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,816.598,10,16380,,,,22.247,21.147,20.694,20.47,20.287,20.18,20.065,18.964,19.377,19.492,20.331,19.181,,23.066,22.732,22.214,21.2,20.663,20.486,20.279,20.171,20.096,19.872,20.34,20.144,20.811,20.394,19.149,9.16696,9.26227,-1.0731,,,,A370clu,39.9626114,-1.5625418,-36.736012608268084,41.45814000000021,55.3923459930562,pagul21_photoz_f160w_radius,1.6764045331018735,False
304,0.38511,0.3704,0.3984,0.3779,0.3547,0.3958,104.528,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,322.2,10,16380,,,,23.708,21.866,21.005,20.573,20.309,20.184,20.079,18.955,19.55,19.82,,16.554,,25.739,24.715,23.58,21.918,21.006,20.591,20.301,20.121,19.963,19.56,19.986,20.263,20.626,20.355,19.503,9.52694,9.89114,-3.09752,,,,A370clu,39.9680776,-1.5545495,-17.065118128354673,70.23042000000004,72.27399359459186,pagul21_photoz_f160w_radius,2.1496956198197283,False
2186,0.30784,0.2874,0.3231,0.3091,0.2878,0.3355,153.019,21.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,91.4466,10,16380,,,,23.67,22.211,21.348,20.77,20.375,20.221,20.091,18.843,19.363,19.435,20.495,19.658,,25.907,24.957,23.892,22.23,21.341,20.798,20.375,20.149,19.97,19.532,20.191,19.937,20.597,20.039,18.916,9.64773,10.22069,-4.44662,,,,A370clu,39.9674435,-1.5871527,-19.347016739765802,-47.14110000000016,50.956749954631064,pagul21_photoz_f160w_radius,1.3938883318210356,False
1427,0.40056,0.3854,0.414,0.3997,0.3832,0.4167,97.316,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,302.876,10,16380,,,,24.001,22.117,21.162,20.703,20.396,20.239,20.125,19.042,19.606,19.823,20.994,21.433,,26.089,25.057,23.855,22.149,21.157,20.69,20.398,20.208,20.044,19.622,20.023,20.279,20.632,20.423,19.54,9.5748,10.06131,-3.59796,,,,A370clu,39.9653382,-1.5760163,-26.923236810130913,-7.050059999999991,27.83099039448629,pagul21_photoz_f160w_radius,0.6588366798162089,False
1520,0.38806,0.3781,0.3995,0.3873,0.3736,0.3998,170.637,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,298.954,10,16380,,,,23.808,22.055,21.168,20.735,20.452,20.308,20.203,18.866,19.451,19.711,20.885,21.332,,25.912,24.889,23.745,22.088,21.16,20.727,20.455,20.272,20.114,19.709,20.121,20.394,20.752,20.513,19.643,9.52566,9.87092,-3.08494,,,,A370clu,39.9751507,-1.5768705,8.388433469802449,-10.125180000000089,13.148577341663385,pagul21_photoz_f160w_radius,0.22528141138877866,False
2345,0.36819,0.3666,0.3716,0.3665,0.3549,0.3758,145.857,32.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,836.563,10,16380,,,,22.885,21.723,21.067,20.734,20.472,20.342,20.246,19.088,19.654,19.767,20.818,19.996,,23.999,23.539,22.854,21.722,21.061,20.737,20.468,20.329,20.228,19.934,20.329,20.118,20.785,20.368,19.123,9.38421,9.47278,-2.28751,,,,A370clu,39.9722485,-1.5893069,-2.0555440574779587,-54.896219999999744,54.934690603120764,pagul21_photoz_f160w_radius,1.6929228534373575,False
1912,0.40124,0.3859,0.4214,0.4065,0.3827,0.4433,25.6478,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,378.931,10,16380,,,,23.4,22.063,21.178,20.746,20.492,20.364,20.27,19.6,20.111,20.42,21.526,22.032,,25.707,24.689,23.592,22.058,21.16,20.766,20.496,20.318,20.166,19.782,20.163,20.435,20.788,20.609,19.71,9.51563,9.7627,-3.13993,,,,A370clu,39.9679505,-1.5844362,-17.522505470274464,-37.36170000000012,41.26663088799239,pagul21_photoz_f160w_radius,1.202232862933079,False
1881,0.37931,0.3745,0.3841,0.3757,0.3509,0.3892,71.3089,32.0,3,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,584.746,10,16380,,,,21.695,20.997,20.672,20.499,20.383,20.329,20.272,19.641,20.245,20.612,21.42,20.461,,22.04,21.916,21.639,20.987,20.677,20.495,20.384,20.319,20.283,20.164,20.731,20.568,21.225,20.831,19.573,9.13691,8.12147,-2.22356,,,,A370clu,39.9586817,-1.582389,-50.87759433555843,-29.991780000000023,59.05960102254373,pagul21_photoz_f160w_radius,2.0422163674181233,False
1077,0.39145,0.382,0.4018,0.3955,0.3784,0.4569,115.3,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,299.622,10,16380,,,,23.791,22.124,21.222,20.791,20.524,20.395,20.292,19.145,19.697,19.962,20.897,21.567,,26.001,24.976,23.825,22.172,21.228,20.79,20.523,20.338,20.179,19.773,20.172,20.439,20.794,20.585,19.702,9.51662,9.83472,-3.05255,,,,A370clu,39.9818128,-1.5708985,32.362943387955596,11.374020000000229,34.30347556287007,pagul21_photoz_f160w_radius,0.9670246854290021,False
1267,0.39231,0.3816,0.4054,0.4263,0.3941,0.4506,134.074,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,343.96,10,16380,,,,24.009,22.259,21.309,20.856,20.576,20.411,20.314,19.081,19.64,19.905,21.081,21.623,,26.115,25.083,23.914,22.304,21.299,20.855,20.576,20.387,20.224,19.813,20.17,20.417,20.767,20.648,19.719,9.54165,9.9279,-3.33644,,,,A370clu,39.9743256,-1.573248,5.419194320964691,2.9158200000002132,6.153834037474297,pagul21_photoz_f160w_radius,0.022426301249142744,True
1200,0.41954,0.3952,0.4666,0.4174,0.3465,0.4583,119.49,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,273.754,10,16380,,,,24.328,22.378,21.451,20.979,20.64,20.484,20.386,19.216,19.753,20.037,21.233,21.65,,26.377,25.34,24.129,22.453,21.421,20.949,20.645,20.452,20.285,19.861,20.232,20.477,20.825,20.675,19.763,9.59219,10.03222,-3.86389,,,,A370clu,39.9680826,-1.5756356,-17.047124920563014,-5.67953999999995,17.96835113940286,pagul21_photoz_f160w_radius,0.4257955379800945,False
1669,0.3716,0.3642,0.3801,0.3685,0.3524,0.379,96.0395,32.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,626.527,10,16380,,,,22.512,21.543,21.029,20.769,20.576,20.481,20.402,19.502,20.103,20.37,21.494,21.537,,23.354,23.019,22.502,21.541,21.017,20.781,20.567,20.459,20.384,20.159,20.627,20.432,21.099,20.682,19.437,9.16485,9.28323,-1.03435,,,,A370clu,39.9800774,-1.5798556,26.117860829604293,-20.871539999999555,33.43297528318651,pagul21_photoz_f160w_radius,1.05923150943955,False
1753,0.39124,0.3824,0.401,0.3902,0.3759,0.4044,107.647,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,221.534,10,16380,,,,24.088,22.385,21.438,20.953,20.662,20.523,20.421,19.301,19.77,20.057,20.964,21.674,,26.338,25.306,24.111,22.4,21.425,20.961,20.667,20.478,20.315,19.895,20.31,20.571,20.928,20.688,19.818,9.58275,9.91466,-3.79434,,,,A370clu,39.9646349,-1.5802814,-29.45416141729475,-22.40442000000007,37.00683261686222,pagul21_photoz_f160w_radius,1.09029558722874,False
1279,0.36885,0.3685,0.371,0.3692,0.3621,0.3766,156.232,32.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,669.896,10,16380,,,,23.168,21.847,21.264,20.959,20.714,20.58,20.479,19.363,19.786,19.802,20.762,19.496,,24.241,23.78,23.095,21.904,21.229,20.971,20.709,20.571,20.47,20.175,20.57,20.359,21.026,20.609,19.364,9.36706,9.1912,-2.2029,,,,A370clu,39.9776168,-1.5742343,17.263043413986228,-0.6348600000001703,17.27471317078155,pagul21_photoz_f160w_radius,0.5613772723593842,False
2404,0.41109,0.3962,0.4266,0.4141,0.3973,0.4328,137.683,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,225.54,10,16380,,,,24.434,22.546,21.576,21.096,20.784,20.641,20.519,19.269,19.832,20.05,21.077,21.47,,26.499,25.464,24.258,22.575,21.563,21.093,20.788,20.596,20.43,20.008,20.394,20.645,20.994,20.815,19.916,9.60268,9.94849,-4.01629,,,,A370clu,39.9646663,-1.590347,-29.341164072408127,-58.6405799999997,65.5714993870076,pagul21_photoz_f160w_radius,2.071676646233586,False
2841,0.44816,0.4466,0.4516,0.4479,0.4401,0.4566,40.6071,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,323.715,9,16316,,,,23.649,22.146,21.199,43.303,,47.634,20.525,19.789,20.456,20.886,22.178,22.316,,25.393,24.568,23.603,22.143,21.208,20.81,20.591,20.427,20.29,19.945,20.304,20.553,20.909,20.857,19.89,9.2074,9.94709,-0.61737,,,,A370clu,39.9588986,-1.6024118,-50.09704898181089,-102.07386000000005,113.70482492834493,pagul21_photoz_f160w_radius,3.67843083094483,False
1436,0.3258,0.3087,0.3392,0.3238,0.3085,0.3391,123.407,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,142.479,10,16380,,,,23.441,21.916,21.253,20.956,20.744,20.621,20.541,19.489,20.004,20.298,21.414,21.909,,25.031,24.241,23.403,21.94,21.271,20.98,20.731,20.597,20.482,20.163,20.724,21.01,21.405,20.94,20.228,9.28435,9.49969,-1.5621,,,,A370clu,39.9731016,-1.5755065,1.0144570549624117,-5.214779999999575,5.312537394198611,pagul21_photoz_f160w_radius,0.13806457980662007,False
673,0.39,0.3768,0.4033,0.3936,0.3707,0.4263,113.637,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,198.102,10,16380,,,,24.326,22.451,21.536,21.075,20.792,20.658,20.555,19.38,20.0,20.271,21.406,22.098,,26.459,25.428,24.233,22.516,21.542,21.078,20.788,20.6,20.436,20.017,20.431,20.692,21.049,20.809,19.94,9.55316,9.84746,-3.58171,,,,A370clu,39.9835481,-1.5640422,38.607666082146984,36.056699999999964,52.82648478936073,pagul21_photoz_f160w_radius,1.6745973263120235,False
1696,0.40342,0.3861,0.4188,0.4027,0.3826,0.423,110.307,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,259.585,10,16380,,,,23.964,22.332,21.499,21.104,20.842,20.694,20.584,19.465,20.013,20.231,21.462,21.118,,26.029,25.013,23.924,22.368,21.489,21.094,20.838,20.662,20.512,20.127,20.522,20.801,21.156,20.947,20.064,9.47543,9.67613,-2.77451,,,,A370clu,39.9569683,-1.5797869,-57.04350677964688,-20.624219999999838,60.65739951834412,pagul21_photoz_f160w_radius,1.9714773172781364,False
1910,0.33865,0.3186,0.36,0.3487,0.3197,0.397,58.3782,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,160.35,10,16380,,,,24.076,22.358,21.537,21.106,20.839,20.712,20.586,19.679,20.284,20.633,20.682,21.152,,26.208,25.183,24.078,22.404,21.533,21.14,20.835,20.657,20.501,20.103,20.583,20.86,21.236,20.872,20.076,9.52969,9.66723,-3.50525,,,,A370clu,39.9709053,-1.5846116,-6.889239397098407,-37.99313999999949,38.61269618312213,pagul21_photoz_f160w_radius,1.2386888727707368,False
385,0.36859,0.36,0.3756,0.3696,0.3553,0.3862,143.362,31.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,531.573,10,16380,,,,23.364,22.164,21.525,21.156,20.863,20.708,20.594,19.495,19.959,20.07,21.145,19.727,,24.258,23.888,23.4,22.186,21.499,21.134,20.853,20.716,20.621,20.321,20.681,20.674,21.168,20.939,19.762,9.4436,9.33678,-2.81392,,,,A370clu,39.9671812,-1.5568315,-20.290940420226843,62.01522000000041,65.25036225788824,pagul21_photoz_f160w_radius,2.178978575262941,False
2381,0.31956,0.3056,0.3337,0.321,0.3044,0.339,35.1844,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,106.654,9,16316,,,,24.248,22.494,21.572,21.117,,20.705,20.597,19.639,20.246,20.517,21.713,22.136,,26.48,25.46,24.292,22.509,21.568,21.062,20.686,20.472,20.291,19.84,20.398,20.582,20.975,20.51,19.798,9.57833,9.86677,-3.80693,,,,A370clu,39.9852109,-1.589681,44.591487263436,-56.2429799999995,71.77515960027897,pagul21_photoz_f160w_radius,2.318023320009299,False
1233,0.38008,0.3535,0.4218,0.3802,0.3572,0.4075,118.061,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,173.012,10,16380,,,,24.152,22.549,21.633,21.158,20.862,20.708,20.601,19.452,19.978,20.205,21.595,21.74,,26.514,25.481,24.294,22.574,21.615,21.168,20.863,20.676,20.513,20.096,20.524,20.789,21.151,20.88,20.028,9.5669,9.79502,-3.80092,,,,A370clu,39.9597478,-1.5733986,-47.04108257142858,2.3736600000002106,47.10093110849894,pagul21_photoz_f160w_radius,1.5077115369499638,False
1859,0.39135,0.3789,0.4043,0.3956,0.3738,0.453,110.302,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,225.259,10,16380,,,,24.209,22.411,21.519,21.102,20.838,20.703,20.603,19.458,20.088,20.328,21.414,21.768,,26.31,25.286,24.135,22.482,21.538,21.1,20.833,20.648,20.489,20.083,20.481,20.749,21.103,20.894,20.011,9.50561,9.73991,-2.8875,,,,A370clu,39.9495943,-1.5817856,-83.57988962235939,-27.81953999999951,88.08816467095538,pagul21_photoz_f160w_radius,2.8829191556985125,False
1557,0.40634,0.3856,0.426,0.4019,0.3698,0.4339,104.591,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,220.003,10,16380,,,,24.257,22.472,21.583,21.148,20.862,20.704,20.606,19.472,20.041,20.32,21.5,22.084,,26.336,25.311,24.16,22.521,21.575,21.138,20.858,20.674,20.515,20.108,20.507,20.775,21.129,20.92,20.037,9.53991,9.78679,-3.4881,,,,A370clu,39.9731431,-1.5768885,1.1638006795922786,-10.189979999999554,10.25622369209108,pagul21_photoz_f160w_radius,0.28253912306970275,False
1666,0.40011,0.3828,0.4156,0.4232,0.3887,0.4665,125.111,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,208.603,10,16380,,,,24.446,22.627,21.688,21.235,20.945,20.802,20.687,19.47,20.044,20.332,21.431,21.59,,26.672,25.635,24.424,22.729,21.695,21.222,20.94,20.747,20.58,20.156,20.527,20.773,21.12,20.97,20.059,9.55251,9.8242,-3.59218,,,,A370clu,39.9817241,-1.5786057,32.04374388183587,-16.37189999999986,35.983894057962786,pagul21_photoz_f160w_radius,1.1628666352654262,False
1029,0.33164,0.3098,0.3509,0.3565,0.3151,0.4298,108.619,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,115.004,10,16380,,,,24.511,22.664,21.769,21.282,20.94,20.795,20.693,19.55,20.121,20.424,21.508,22.819,,26.818,25.782,24.577,22.811,21.799,21.311,20.936,20.713,20.527,20.064,20.544,20.742,21.111,20.779,19.965,9.5908,9.90814,-3.96746,,,,A370clu,39.9673535,-1.5697271,-19.670894479913407,15.59106000000039,25.100303614966492,pagul21_photoz_f160w_radius,0.7895892871655499,False
289,0.39994,0.3669,0.4185,0.3984,0.373,0.4293,68.0787,23.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,129.622,10,16380,,,,24.257,22.65,21.722,21.268,20.974,20.825,20.698,19.688,20.29,20.571,,4.211,,26.14,25.319,24.28,22.686,21.717,21.244,20.942,20.739,20.574,20.173,20.604,20.816,21.166,20.957,20.074,9.5666,9.77918,-3.81366,,,,A370clu,39.9636171,-1.5534986,-33.11685879420114,74.01366000000031,81.08482103939494,pagul21_photoz_f160w_radius,2.6768338679798305,False
1397,0.38322,0.364,0.3986,0.3831,0.361,0.4004,119.61,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,177.292,10,16380,,,,24.104,22.566,21.701,21.238,20.949,20.806,20.718,19.553,20.161,20.472,21.699,22.384,,26.388,25.363,24.229,22.592,21.678,21.251,20.95,20.769,20.612,20.209,20.634,20.912,21.274,21.004,20.151,9.55154,9.6666,-3.68448,,,,A370clu,39.9718281,-1.5747669,-3.5684129681057084,-2.5522199999997497,4.387185662739123,pagul21_photoz_f160w_radius,0.1441330220913034,False
1413,0.41805,0.4,0.4371,0.4228,0.403,0.4462,95.7883,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,199.085,10,16380,,,,24.652,22.762,21.787,21.302,20.984,20.836,20.735,19.658,20.253,20.574,23.194,22.002,,26.723,25.685,24.474,22.799,21.767,21.294,20.991,20.798,20.631,20.207,20.578,20.823,21.171,21.021,20.109,9.59766,9.89162,-4.03853,,,,A370clu,39.9704995,-1.5748841,-8.349568140990874,-2.974139999999892,8.863452875750463,pagul21_photoz_f160w_radius,0.26553892919168137,False
2596,0.43171,0.3804,0.4702,0.4254,0.3886,0.4657,138.503,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,234.182,10,16380,,,,24.334,22.656,21.743,21.281,20.992,20.853,20.748,19.491,20.095,20.352,21.462,22.103,,26.533,25.5,24.331,22.726,21.723,21.279,20.993,20.805,20.641,20.23,20.587,20.834,21.184,21.065,20.137,9.55313,9.77424,-3.63277,,,,A370clu,39.9721265,-1.5943155,-2.49457832744616,-72.92717999999985,72.96983283374124,pagul21_photoz_f160w_radius,2.424575261124708,False
