IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
14,3.1352,2.8322,3.289,2.7347,0.2034,3.156,2.20386,33.0,1,0.1,,99.0,0.07,2.86859,33.0,0.2,0.238283,,1000000000.0,54.0788,10,4092,,,,27.546,27.01,27.119,27.333,27.323,27.051,26.981,26.226,,,,,,,29.447,27.388,27.073,27.13,27.229,27.264,27.133,26.995,27.018,26.95,26.964,26.967,27.288,27.459,8.76355,6.22528,-2.8791,,,,A370clu,40.0496849,-1.6029212
15,1.5226,0.0,3.1223,2.194,0.3666,5.1367,4.15846,33.0,0,0.0,,99.0,1.21,3.88797,33.0,0.0,0.143133,,1000000000.0,9.30116,9,4060,,,,27.09,,30.895,,22.698,24.808,26.323,,,26.019,,,,30.479,27.639,27.475,27.667,27.901,28.113,28.01,27.954,27.969,28.001,28.296,28.358,28.497,29.023,28.364,8.86703,7.97269,-1.38589,,,,A370clu,40.0512911,-1.6014373
16,0.0,0.0,0.0565,0.7049,0.1141,1.4502,5.30715,1.0,0,0.0,1015000000.0,99.0,0.83,5.13442,1.0,0.0,0.0767493,,1000000000.0,99490200.0,10,4092,,,,27.993,27.658,26.703,26.113,25.882,25.948,25.956,26.894,,,,,,28.37,28.258,28.239,27.491,26.599,26.399,26.333,26.328,26.286,26.289,26.393,26.765,27.152,27.668,29.602,8.98542,7.72746,-1.84329,,,,A370clu,40.0484142,-1.6029459
17,0.0,0.0,8.0,3.8209,1.1785,6.64,6.32521,33.0,0,0.0,,99.0,1.98,5.68752,33.0,0.0,0.0582065,,1000000000.0,11.8378,8,4052,,,,25.086,,27.1,,17.558,19.432,23.203,29.991,,,,,,,,30.539,28.49,28.354,28.53,28.673,28.767,28.866,28.718,28.925,28.99,29.062,29.167,30.478,8.99287,7.70372,-2.1805,,,,A370clu,40.0508719,-1.6013029
18,0.30685,0.0563,0.5218,0.3846,0.1446,3.1042,0.424913,2.0,0,0.0,508800000.0,99.0,3.26,0.554853,33.0,0.1,0.757731,,1000000000.0,24030900.0,10,4092,,,,27.025,26.178,26.001,26.085,26.135,26.022,26.043,25.902,,,,,,26.904,26.984,26.93,26.26,26.106,26.091,26.057,26.022,26.02,25.979,26.557,26.872,27.26,27.844,29.937,8.82835,6.9364,-2.30178,,,,A370clu,40.0512573,-1.6033032
19,0.0,0.0,0.0383,0.0315,,0.0693,27.066,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0186466,9,4076,,,,,26.064,,24.038,23.603,24.525,23.837,,,,,,,25.311,25.512,25.3,25.218,25.599,25.634,25.691,25.717,25.734,26.087,26.453,27.105,26.826,25.728,30.188,8.70616,4.33573,-4.60505,,,,A370clu,40.052527,-1.6020341
20,0.0,0.0,0.1341,0.506,0.0771,1.1934,2.00021,1.0,0,0.0,1015000000.0,99.0,0.69,1.80671,27.0,0.05,0.405209,,1000000000.0,88291900.0,10,4092,,,,27.415,26.631,26.166,25.832,25.606,25.697,25.589,25.974,,,,,,27.719,27.674,27.49,26.514,25.943,25.804,25.747,25.709,25.69,25.694,26.041,26.379,26.712,27.299,29.312,9.02669,7.69242,-2.02776,,,,A370clu,40.0527055,-1.6033827
21,1.7352,0.9808,2.0787,1.6247,0.9812,2.103,0.298348,33.0,3,0.2,,99.0,1.12,0.809711,33.0,0.2,0.667073,,1000000000.0,44.6526,10,4092,,,,27.245,27.366,27.177,26.851,26.421,26.452,26.621,26.335,26.031,26.643,,,,28.106,27.44,27.272,27.321,27.159,26.741,26.509,26.505,26.604,26.457,26.293,26.297,26.599,26.798,26.416,8.73679,8.24642,-0.77866,,,,A370clu,40.0546393,-1.6034335
22,1.4089,0.8216,2.2495,1.2195,0.2031,2.3626,0.393495,33.0,3,0.05,,99.0,1.97,0.555905,33.0,0.1,0.757333,,1000000000.0,6.85453,10,4092,,,,27.276,27.636,27.572,27.39,27.075,26.998,27.082,27.725,,26.798,,,,27.213,27.229,27.344,27.501,27.485,27.293,27.421,27.222,27.105,27.505,27.593,27.855,28.307,28.422,27.858,8.79938,7.50356,-1.71185,,,,A370clu,40.0510647,-1.6018192
23,1.5848,1.3224,1.8721,1.6313,1.3112,1.8616,0.0879279,31.0,1,0.15,,99.0,1.12,1.89368,33.0,0.25,0.387966,,1000000000.0,222.572,10,4092,,,,25.367,25.29,25.246,24.661,24.452,24.419,24.474,24.303,24.58,24.761,,,,26.133,25.508,25.345,25.283,25.234,24.699,24.441,24.428,24.482,24.331,24.221,24.201,24.482,24.822,24.609,8.74653,9.06382,0.0205,,,,A370clu,40.0545654,-1.6036353
24,5.3965,4.6644,5.6762,4.4334,1.2592,5.6841,3.02243,27.0,1,0.4,,99.0,5.02,1.66695,10.0,0.0,0.434536,,1000000000.0,313.019,9,4088,,,,,31.65,29.973,29.294,28.96,28.885,29.041,26.643,,26.63,,,,,,,31.808,30.079,29.566,29.313,29.121,28.899,27.446,26.13,25.859,25.555,25.307,26.257,9.16129,7.58832,-2.85989,,,,A370clu,40.0544343,-1.6032931
25,1.9872,1.5123,3.3785,3.2039,1.5904,7.3377,2.26891,10.0,0,0.0,,99.0,2.99,1.91016,2.0,0.0,0.384782,,1000000000.0,1620.67,6,3836,,,,27.815,26.438,27.645,26.216,24.415,24.494,,,,,,,,,,28.44,26.935,26.475,26.022,24.851,24.197,23.724,21.848,20.721,20.346,20.222,20.141,21.855,9.22449,9.85827,-0.7359,,,,A370clu,40.0494785,-1.6027245
26,4.7469,4.4634,5.1102,4.5496,0.6418,5.0421,0.604029,33.0,1,0.1,,99.0,0.91,2.48425,1.0,0.0,0.28877,,1000000000.0,227.724,9,4088,,,,,27.979,26.268,26.342,26.502,26.419,26.573,26.352,,27.722,,,,,,,27.69,26.394,26.43,26.47,26.51,26.551,26.376,26.206,26.329,26.282,26.297,27.533,8.85463,8.31086,-0.93742,,,,A370clu,40.0531585,-1.6037232
27,0.0,0.0,0.0087,0.2489,0.0405,0.4964,9.45606,27.0,2,0.05,,99.0,0.51,6.32973,1.0,0.0,0.0422198,,1000000000.0,4.97499,10,4092,,,,24.565,23.876,23.581,23.342,23.208,23.204,23.241,23.781,24.608,24.897,,,,25.004,24.983,24.626,23.849,23.594,23.546,23.497,23.508,23.522,23.483,24.206,24.411,24.868,24.35,23.512,8.81551,8.26373,-0.86331,,,,A370clu,40.0558269,-1.6039961
28,0.0,0.0,0.5768,0.9592,0.1179,2.7629,3.04895,33.0,0,0.0,,99.0,2.86,1.96614,33.0,0.0,0.37416,,1000000000.0,6.91512,10,4092,,,,26.74,26.282,26.585,26.451,26.414,26.396,26.32,28.148,,,,,,26.104,26.257,26.432,26.701,26.532,26.623,26.499,26.577,26.883,26.935,27.153,27.554,27.844,28.108,26.83,8.82242,7.06464,-2.35925,,,,A370clu,40.0515105,-1.6023156
29,0.0,0.0,0.0097,0.0979,0.0116,0.6145,17.7255,27.0,1,0.1,,99.0,0.69,14.9584,29.0,0.0,0.000564697,,1000000000.0,0.7267,10,4092,,,,24.528,24.079,23.624,23.457,23.354,23.37,23.31,24.085,24.673,25.22,,,,25.438,25.26,24.479,24.001,23.712,23.645,23.632,23.627,23.61,23.684,24.3,24.78,24.88,23.83,24.597,8.74921,8.42854,-0.5862,,,,A370clu,40.0558947,-1.6042137
31,3.6908,3.3315,4.0417,3.4482,0.3992,3.9116,0.743579,32.0,3,0.1,,99.0,0.3,1.87697,1.0,0.0,0.391221,,1000000000.0,24.9528,10,4092,,,,30.63,28.573,28.553,28.767,28.626,28.516,28.598,27.83,,,,,,,,29.97,28.701,28.543,28.634,28.601,28.619,28.577,28.088,28.096,28.024,28.04,28.11,29.112,8.82312,8.27749,-0.84669,,,,A370clu,40.0501391,-1.6034196
32,3.5417,3.3218,3.6345,3.3933,3.0152,3.5922,5.87154,32.0,0,0.0,,99.0,0.3,9.97503,30.0,0.0,0.00682261,,1000000000.0,16.0333,10,4092,,,,29.128,27.839,28.119,28.464,28.479,28.49,28.371,26.741,,,,,,,,28.884,28.009,28.036,28.205,28.325,28.401,28.319,27.972,28.285,28.291,28.364,28.501,29.517,8.74882,8.23686,-0.78558,,,,A370clu,40.0505042,-1.6041842
33,0.0,0.0,0.0996,0.9788,0.1169,2.6837,4.04979,33.0,3,0.15,,99.0,2.86,1.865,33.0,0.1,0.393568,,1000000000.0,8.20933,10,4092,,,,27.812,27.319,27.557,27.33,27.553,27.283,26.815,27.927,,,,,,27.606,27.565,27.708,27.615,27.297,27.181,27.064,27.058,27.142,27.04,27.098,27.442,27.753,27.919,26.722,8.78761,6.89474,-2.27416,,,,A370clu,40.0495373,-1.6024663
34,1.5687,1.4013,1.7389,1.7074,1.3336,2.0346,1.65821,33.0,1,0.5,,99.0,1.89,0.951177,33.0,0.5,0.621519,,1000000000.0,980.914,10,4092,,,,26.887,26.516,26.137,25.254,24.91,24.758,24.486,23.999,23.276,22.955,,,,29.305,27.825,27.041,26.488,26.006,25.277,24.809,24.654,24.549,24.012,23.423,23.27,23.425,23.561,22.928,9.07794,9.50753,-0.48262,,,,A370clu,40.0523737,-1.6045496
36,5.3999,4.7081,5.8498,5.0858,1.8891,6.4237,1.92255,10.0,0,0.0,,99.0,4.21,3.98069,26.0,0.5,0.136648,,1000000000.0,127.405,10,4092,,,,32.168,34.036,30.831,29.658,29.603,29.911,29.656,27.058,26.242,27.382,,,,,,,33.591,30.688,30.16,29.943,29.85,29.594,27.461,24.998,24.554,24.065,23.801,24.769,9.16332,7.72907,-2.86102,,,,A370clu,40.0479358,-1.6043939
37,2.1212,0.0,4.4147,3.5348,1.0534,6.5087,0.622966,32.0,0,0.0,,99.0,1.57,0.109759,32.0,0.0,0.946599,,1000000000.0,104.593,10,4092,,,,25.569,26.089,27.129,19.914,17.517,18.733,22.456,25.992,,26.359,,,,,,27.261,26.072,26.06,26.219,26.339,26.412,26.433,25.997,26.319,26.316,26.392,26.507,27.645,8.97562,8.89826,-0.94108,,,,A370clu,40.0496933,-1.6016444
38,0.083398,0.0688,0.0994,0.1074,0.077,0.5395,22.2284,8.0,0,0.0,,99.0,0.59,23.3662,1.0,0.0,8.43517e-06,,1000000000.0,0.16726,10,4092,,,,26.258,24.622,23.759,23.488,23.361,23.339,23.307,23.483,24.936,25.205,,,,29.278,27.432,25.937,24.565,23.952,23.524,23.382,23.343,23.299,23.313,24.097,24.457,24.947,25.328,27.429,9.13666,8.70477,-1.49709,,,,A370clu,40.0477006,-1.6046385
40,0.90038,0.7163,1.0265,0.738,0.3147,0.9388,1.95069,1.0,0,0.0,1278000000.0,99.0,0.0,3.51035,18.0,0.25,0.172877,,1000000000.0,515411000.0,10,4092,,,,26.981,26.509,25.31,24.949,24.767,24.714,24.654,24.795,26.098,25.978,,,,27.648,27.452,27.333,26.392,25.261,24.935,24.815,24.766,24.703,24.633,24.648,25.006,25.376,25.873,27.768,9.0828,8.53025,-1.44209,,,,A370clu,40.049505,-1.6040409
42,4.1439,3.5982,4.5419,3.9167,0.9727,4.3966,0.313357,31.0,1,0.05,,99.0,0.31,3.11075,1.0,0.0,0.21111,,1000000000.0,55.9028,10,4092,,,,31.146,27.99,27.308,27.542,27.643,27.567,27.692,27.174,,,,,,,,30.696,27.882,27.489,27.557,27.625,27.655,27.682,27.195,27.154,27.172,27.207,27.246,28.555,8.82353,8.76461,-0.30604,,,,A370clu,40.0516238,-1.6048062
43,2.1174,0.0,3.1654,1.884,0.41,3.5051,0.369338,32.0,3,0.05,,99.0,1.11,0.325397,31.0,0.0,0.849847,,1000000000.0,4.6375,8,4044,,,,28.618,28.902,,,28.35,28.952,28.645,27.963,25.288,25.089,,,,29.923,28.869,28.707,28.825,28.936,28.833,28.603,28.594,28.618,28.67,28.673,28.683,28.912,29.412,28.487,8.839,7.58477,-1.73267,,,,A370clu,40.0519156,-1.6021435
44,2.8228,2.4065,3.1639,1.0121,0.1811,2.893,1.49785,33.0,3,0.2,,99.0,0.06,0.272676,33.0,0.4,0.872548,,1000000000.0,9.99503,10,4092,,,,28.279,27.642,27.591,27.456,27.249,27.148,27.054,26.956,,,,,,28.021,27.913,28.037,27.825,27.446,27.245,27.084,27.065,27.133,26.977,26.968,27.281,27.625,27.73,26.631,8.81129,7.73128,-1.37069,,,,A370clu,40.0574925,-1.604837
45,0.76578,0.0,1.1387,0.6282,0.1642,1.3122,0.286037,30.0,1,0.1,,99.0,0.12,0.389422,31.0,0.3,0.823073,,1000000000.0,6.74212,10,4092,,,,26.787,26.513,25.923,25.829,25.744,25.755,25.739,25.606,26.671,26.18,,,,26.829,26.798,26.81,26.44,25.955,25.834,25.817,25.761,25.712,25.737,25.991,26.375,26.495,26.947,25.691,8.83249,7.85044,-1.33929,,,,A370clu,40.0522228,-1.6050849
46,0.0,0.0,4.0567,1.8535,0.3276,5.2161,0.986347,33.0,0,0.0,,99.0,1.94,0.923918,33.0,0.0,0.630048,,1000000000.0,6.10754,8,4056,,,,,27.831,28.196,,28.325,28.112,28.127,,,,,,,28.411,27.631,27.673,27.868,28.133,28.127,28.034,28.053,28.145,28.358,28.462,28.512,28.788,29.286,28.389,8.88569,7.48228,-2.24022,,,,A370clu,40.0525249,-1.6027081
47,0.46409,0.0,0.6607,0.3557,0.128,0.6817,0.291774,27.0,3,0.1,,99.0,0.14,0.344512,1.0,0.0,0.841764,,1000000000.0,0.631524,10,4092,,,,28.265,27.28,26.84,26.703,26.776,26.667,26.655,26.666,,,,,,28.553,28.511,28.24,27.28,26.912,26.785,26.681,26.654,26.655,26.588,27.155,27.345,27.85,27.6,26.433,8.99708,6.94779,-2.69594,,,,A370clu,40.0510796,-1.605104
48,0.0,0.0,0.2903,0.8265,0.0829,2.6828,9.67069,33.0,0,0.0,,99.0,1.98,9.02162,33.0,0.0,0.0109896,,1000000000.0,3.04236,10,4092,,,,27.186,27.577,27.697,25.724,25.443,25.807,25.028,,,,,,,26.745,26.88,27.065,27.249,27.126,27.194,27.107,27.266,27.465,27.534,27.828,28.275,28.242,28.909,27.393,8.77991,5.6356,-3.54349,,,,A370clu,40.0534037,-1.6024658
49,0.2904,0.1441,0.501,1.4591,0.2298,3.6667,10.4493,33.0,1,0.25,,99.0,3.49,0.524073,33.0,0.15,0.769483,,1000000000.0,15.3572,10,4092,,,,29.371,28.072,27.714,27.657,27.471,27.614,27.702,27.395,,,,,,29.465,28.851,28.675,28.528,28.387,27.892,27.769,27.74,27.532,27.475,27.278,27.335,27.678,27.791,27.604,8.88923,6.74851,-2.67,,,,A370clu,40.0580713,-1.6051516
51,0.19928,0.0,1.1439,0.9037,0.188,3.1176,0.601785,33.0,3,0.15,,99.0,0.52,0.244175,1.0,0.0,0.885071,,1000000000.0,1.75639,10,4092,,,,29.435,28.956,28.55,28.735,28.418,28.53,28.595,29.388,,,,,,29.088,29.055,29.189,29.075,28.679,28.632,28.43,28.447,28.618,28.531,28.636,29.013,29.034,29.627,28.121,8.81955,6.63978,-2.56475,,,,A370clu,40.0490079,-1.6052839
53,3.0629,0.011,3.2916,0.5446,0.0962,2.9606,2.54437,33.0,0,0.0,,99.0,0.29,0.447285,32.0,0.0,0.799601,,1000000000.0,1.34833,10,4092,,,,27.375,26.989,27.068,27.447,27.42,27.451,27.361,27.573,,,,,,26.784,26.927,27.149,27.181,27.154,27.208,27.392,27.399,27.408,27.512,28.081,28.416,28.44,28.835,27.326,8.74888,5.1727,-3.91365,,,,A370clu,40.0500722,-1.6053141
54,1.3914,1.1325,1.5714,1.284,0.214,5.6282,7.97001,33.0,3,0.15,,99.0,0.0,8.09965,3.0,0.0,0.0174254,,1000000000.0,59.4934,10,4092,,,,26.092,26.239,26.001,24.627,24.328,24.591,24.498,26.461,,,,,,26.211,26.014,26.038,26.056,25.868,25.506,25.496,25.307,25.156,25.463,25.426,25.624,26.035,26.137,25.765,8.853,8.27407,-1.10942,,,,A370clu,40.055619,-1.6048912
55,1.7612,1.5751,1.8465,1.719,1.6001,1.8409,1.85623,31.0,2,0.15,,99.0,1.43,4.05229,31.0,0.15,0.131843,,1000000000.0,575.141,10,4092,,,,24.47,24.399,24.263,23.874,23.561,23.566,23.68,23.389,23.196,23.082,,,,25.444,24.681,24.434,24.416,24.317,23.869,23.564,23.542,23.574,23.423,23.302,23.264,23.502,23.878,23.444,8.74734,9.49329,0.44615,,,,A370clu,40.047045,-1.6053981
56,0.0,0.0,0.1474,0.7851,0.0718,2.5539,17.4988,33.0,0,0.0,,99.0,1.41,16.1414,33.0,0.0,0.000312563,,1000000000.0,1.88408,10,4092,,,,27.931,27.68,28.619,27.011,27.025,27.014,26.887,,,,,,,27.174,27.31,27.495,27.657,27.536,27.49,27.529,27.862,27.877,27.952,28.274,28.73,28.67,29.336,27.831,8.79744,5.90947,-3.36476,,,,A370clu,40.0571356,-1.6050119
57,4.5954,4.1505,4.8301,2.9608,0.3844,4.4755,4.14137,33.0,1,0.2,,99.0,0.81,1.83967,1.0,0.0,0.398585,,1000000000.0,35.2711,9,4088,,,,,28.993,27.683,28.104,28.166,28.191,28.291,27.877,,,,,,,34.893,29.611,28.748,28.608,28.57,28.562,28.424,28.225,28.034,27.797,27.727,27.68,27.855,28.242,8.84085,7.50784,-1.69684,,,,A370clu,40.0485974,-1.605331
58,0.0,0.0,0.211,1.9005,0.3293,6.0245,10.1561,33.0,1,0.1,,99.0,1.4,9.27828,33.0,0.1,0.00966602,,1000000000.0,37.189,10,4092,,,,27.392,26.445,26.944,25.469,25.313,25.214,25.064,28.093,,29.495,,,,28.202,26.998,26.797,26.834,26.944,26.819,26.706,26.589,26.55,26.728,26.687,26.687,26.906,27.405,26.473,8.88585,7.99533,-1.66388,,,,A370clu,40.0558068,-1.6046247
59,0.12024,0.0896,0.1534,0.1816,0.0836,0.3677,1.13932,32.0,3,0.1,,99.0,0.43,1.92577,32.0,0.05,0.381789,,1000000000.0,3.58377,10,4092,,,,24.292,23.994,23.87,23.935,23.9,23.917,23.908,23.874,25.297,25.974,,,,24.507,24.457,24.284,23.993,23.893,23.912,23.887,23.896,23.901,23.985,24.476,24.929,25.152,24.057,23.925,8.78384,6.76091,-2.33083,,,,A370clu,40.0507496,-1.6057067
60,3.5153,0.0,4.4145,2.3545,0.3231,3.9073,0.79223,33.0,1,0.1,,99.0,3.93,0.0992343,30.0,0.05,0.951594,,1000000000.0,10.8953,9,4088,,,,,28.678,28.317,28.33,28.212,28.466,28.302,27.723,,,,,,35.008,29.216,28.589,28.554,28.621,28.741,28.524,28.419,28.28,27.972,28.414,28.431,28.479,28.931,28.432,8.83226,7.80912,-1.32222,,,,A370clu,40.0573735,-1.6057203
62,1.4092,1.1373,1.5658,0.9306,0.0744,1.8795,7.01921,30.0,0,0.0,,99.0,0.0,4.37243,32.0,0.2,0.112341,,1000000000.0,4.4112,10,4092,,,,27.247,27.276,26.976,27.217,26.877,26.804,26.649,28.153,,,,,,27.08,27.168,27.285,27.397,26.894,26.834,26.807,26.814,26.854,26.877,27.023,27.405,27.671,28.109,26.944,8.79246,6.87134,-2.32423,,,,A370clu,40.0529318,-1.605803
63,2.4925,2.2464,2.8627,2.4708,2.0797,2.7413,0.708919,32.0,1,0.05,,99.0,1.94,3.89636,33.0,0.1,0.142533,,1000000000.0,83.5047,10,4092,,,,26.177,26.063,26.191,26.474,26.379,26.191,25.978,25.849,,,,,,37.605,27.072,26.182,26.12,26.225,26.351,26.256,26.088,25.972,25.924,26.018,26.062,26.092,26.516,26.211,8.75766,5.21439,-3.89321,,,,A370clu,40.0524284,-1.6058452
64,0.0,0.0,0.0713,0.0833,0.0201,2.8491,27.0937,33.0,0,0.0,,99.0,2.88,28.771,33.0,0.0,5.65528e-07,,1000000000.0,0.121556,10,4092,,,,,26.122,,22.245,22.362,22.239,22.487,,27.563,29.122,,,,25.39,25.582,25.419,25.412,25.492,25.745,25.796,25.827,25.849,26.135,26.517,27.172,27.161,25.87,27.158,8.71231,4.84112,-4.10807,,,,A370clu,40.0550002,-1.6033667
65,3.0246,2.9317,3.1039,3.0193,2.9152,3.1205,0.692135,33.0,2,0.2,,99.0,0.37,6.93112,33.0,0.3,0.0312555,,1000000000.0,1817.52,10,4092,,,,25.44,24.537,24.42,24.378,24.251,24.178,23.995,23.809,23.727,23.704,,,,,32.187,25.415,24.526,24.434,24.354,24.318,24.202,24.019,23.77,23.563,23.485,23.44,23.592,24.052,8.93237,7.7177,-1.76641,,,,A370clu,40.0594468,-1.6060594
67,0.91792,0.5367,1.8867,2.9122,0.783,5.0162,5.0029,23.0,0,0.05,,99.0,4.6,3.07823,2.0,0.0,0.214571,,1000000000.0,5.82521,10,4092,,,,30.427,31.145,29.481,29.449,29.253,29.267,29.268,27.522,,,,,,,35.419,31.411,30.599,30.367,30.214,29.93,29.598,29.202,28.408,27.841,27.68,27.555,27.612,28.229,8.99427,7.39826,-2.15785,,,,A370clu,40.0548635,-1.6059798
68,4.7915,0.0741,5.2786,1.3137,0.1569,4.8099,12.015,33.0,0,0.0,,99.0,0.11,7.97618,33.0,0.0,0.018535,,1000000000.0,10.1319,10,4092,,,,,,28.51,25.118,,25.324,25.337,,28.32,,,,,26.341,26.396,26.562,26.789,26.942,26.762,26.851,26.775,26.673,27.122,27.258,27.495,27.951,28.089,27.805,8.78429,6.70346,-2.49094,,,,A370clu,40.0542439,-1.6029238
