catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
0,12,0.0,0.0,0.0232,0.0291,,0.0826,2.61525,27.0,0,0.0,,99.0,0.84,9.10709,33.0,0.0,0.0105298,,1000000000.0,407.56,9,16348,,,,18.876,17.878,14.836,,36.528,13.952,38.89,14.218,15.373,15.807,6.998,,,15.127,15.015,14.257,14.037,13.967,13.926,13.968,13.977,13.97,14.196,14.86,15.352,15.2,14.249,18.608,8.79053,9.30613,-0.37209,,,,A370clu,39.9776123,-1.5426144,LEDA  175370,39.97751187596,-1.54266799553,rG,0.045,D,2012ApJS..202....2W,0.40967556633434316,SIMBAD
74,285,0.0,0.0,0.0246,0.0548,0.0132,0.2627,11.0732,32.0,3,0.2,,99.0,0.41,14.7202,32.0,0.05,0.000636128,,1000000000.0,0.244771,10,16380,,,,24.654,24.266,24.237,24.265,24.115,23.918,23.747,24.621,24.269,24.405,15.202,,,25.336,25.22,24.652,24.272,24.309,24.15,24.116,24.094,24.064,24.259,24.528,25.185,25.074,23.813,26.542,8.84688,6.35479,-2.89879,,,,A370clu,39.966108,-1.5531153,[LRB2019] 14143,39.96608510000001,-1.5531106,G,0.9426,E,2019MNRAS.485.3738L,0.08412875461180504,SIMBAD
76,289,0.39994,0.3669,0.4185,0.3984,0.373,0.4293,68.0787,23.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,129.622,10,16380,,,,24.257,22.65,21.722,21.268,20.974,20.825,20.698,19.688,20.29,20.571,,4.211,,26.14,25.319,24.28,22.686,21.717,21.244,20.942,20.739,20.574,20.173,20.604,20.816,21.166,20.957,20.074,9.5666,9.77918,-3.81366,,,,A370clu,39.9636171,-1.5534986,[LRB2019] 14179,39.96361,-1.5534900000000005,G,0.3698,C,2019MNRAS.485.3738L,0.04014168700616326,SIMBAD
83,304,0.38511,0.3704,0.3984,0.3779,0.3547,0.3958,104.528,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,322.2,10,16380,,,,23.708,21.866,21.005,20.573,20.309,20.184,20.079,18.955,19.55,19.82,,16.554,,25.739,24.715,23.58,21.918,21.006,20.591,20.301,20.121,19.963,19.56,19.986,20.263,20.626,20.355,19.503,9.52694,9.89114,-3.09752,,,,A370clu,39.9680776,-1.5545495,SDSS J023952.33-013316.3,39.9680672,-1.5545355,GiC,0.36856,C,2016MNRAS.461..248S,0.06277644436837918,SIMBAD
86,309,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,8.13723e-14,10,16380,,,,17.156,16.892,16.39,16.108,15.979,16.022,15.88,19.598,19.826,20.21,20.996,,,18.174,18.383,18.159,18.078,18.443,18.482,18.538,18.56,18.578,18.974,19.331,19.966,19.446,18.615,inf,,,,,,,A370clu,39.9695804,-1.5570726,[LRB2019] 15491,39.96954999999999,-1.55708,G,0.8416,C,2019MNRAS.485.3738L,0.11259644663715959,SIMBAD
93,323,0.6483,0.6035,0.6655,0.6217,0.5618,0.6569,7.81571,33.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,272.064,10,16380,,,,23.987,23.523,22.968,22.825,22.772,22.674,22.65,22.296,22.482,22.994,,,,24.241,24.369,23.954,23.527,23.046,22.757,22.747,22.646,22.552,22.409,22.632,22.959,22.861,23.415,21.906,8.8503,9.07716,-0.19461,,,,A370clu,39.9642335,-1.5548918,[LRB2019] 14523,39.96421,-1.55488,G,0.6032,C,2019MNRAS.485.3738L,0.09463847366948212,SIMBAD
99,334,0.18473,0.1187,0.3665,0.2036,0.1217,0.341,1.69125,1.0,0,0.0,2500000000.0,99.0,0.56,6.19466,1.0,0.0,0.0451697,,1000000000.0,169633000.0,10,16380,,,,25.939,24.594,23.912,23.712,23.56,23.466,23.47,23.418,23.937,24.666,,,,28.515,27.383,25.925,24.541,23.983,23.669,23.56,23.525,23.49,23.379,24.103,24.454,24.946,25.474,27.658,9.38418,7.96627,-3.79278,,,,A370clu,39.9658228,-1.5550314,[LRB2019] 14492,39.96582,-1.55503,G,0.36,D,2021A&A...646A..83R,0.011266462388391688,SIMBAD
108,353,2.0689,2.0128,2.1263,2.0365,1.9005,2.093,7.40366,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,8219.33,10,16380,,,,24.342,23.987,23.608,23.009,22.545,22.349,22.281,21.663,21.119,21.09,,18.134,,27.995,25.574,24.478,23.976,23.591,23.099,22.561,22.318,22.162,21.657,21.223,21.066,21.086,21.453,20.565,9.0485,10.55984,0.67513,,,,A370clu,39.9666582,-1.5557168,[BHF2019] A370   3824,39.96664,-1.55572,G,1.9304,D,2021A&A...646A..83R,0.06650125295617854,SIMBAD
127,385,0.36859,0.36,0.3756,0.3696,0.3553,0.3862,143.362,31.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,531.573,10,16380,,,,23.364,22.164,21.525,21.156,20.863,20.708,20.594,19.495,19.959,20.07,21.145,19.727,,24.258,23.888,23.4,22.186,21.499,21.134,20.853,20.716,20.621,20.321,20.681,20.674,21.168,20.939,19.762,9.4436,9.33678,-2.81392,,,,A370clu,39.9671812,-1.5568315,BOW ACO  370 CC280,39.9670728,-1.5568699,GiC,0.3277,C,2019MNRAS.485.3738L,0.41386609561856974,SIMBAD
129,387,0.73309,0.3555,1.4079,0.8436,0.5048,2.131,1243.71,5.0,0,0.0,,99.0,4.39,1243.73,33.0,0.0,8.48058e-271,,1000000000.0,6.2383,9,16316,,,,-2.032,-2.504,-2.609,5.148,,-2.632,-2.824,24.349,24.255,24.944,25.03,23.532,,33.146,31.122,29.689,27.536,25.909,25.169,24.907,24.771,24.635,24.351,24.335,24.762,25.083,25.593,26.8,9.06925,8.79409,-1.40616,,,,A370clu,39.9776768,-1.5567161,[SLM2018] A370-clu  5615,39.97766519999999,-1.5567155,EmG,0.39,E,2021MNRAS.508.3860G,0.04180043272188221,SIMBAD
148,416,0.093731,0.0814,0.122,0.1096,0.0244,1.7194,43.6143,33.0,0,0.0,,99.0,1.98,47.9277,33.0,0.0,3.91418e-11,,1000000000.0,0.151859,10,16380,,,,25.871,26.126,25.795,25.926,25.874,25.952,26.282,,24.212,24.511,23.682,,,25.828,26.02,25.895,25.947,25.836,26.205,26.251,26.285,26.31,26.559,26.962,27.598,27.662,26.395,27.079,8.71366,3.92957,-4.99517,,,,A370clu,39.9691199,-1.5576567,[LRB2019] 15375,39.96911,-1.5576500000000002,G,0.8414,C,2019MNRAS.485.3738L,0.04302377754881053,SIMBAD
154,428,0.88792,0.8299,0.9229,0.8847,0.8354,0.9294,9.52374,31.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,354.537,10,16380,,,,23.044,23.056,22.51,22.506,22.446,22.429,22.456,22.242,22.098,22.628,23.503,,,23.064,23.048,23.072,23.067,22.547,22.482,22.389,22.375,22.405,22.359,22.466,22.846,23.005,23.512,22.263,8.7,9.36986,0.42847,,,,A370clu,39.9680435,-1.5580464,[LRB2019] 15430,39.96806000000001,-1.55806,G,0.8412,C,2019MNRAS.485.3738L,0.07695994502168776,SIMBAD
157,434,0.20716,0.1651,0.2403,0.1774,0.1091,0.2233,333.772,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,8061470.0,10,16380,,,,27.115,25.574,24.724,35.823,40.158,24.076,36.819,24.37,,,19.606,17.706,,26.355,26.372,25.98,25.53,25.443,25.509,25.513,25.548,25.574,25.6,26.36,26.721,27.232,27.759,29.97,8.74367,6.67309,-2.37148,,,,A370clu,39.9707712,-1.5541205,[SLM2018] A370-clu  5867,39.9707607,-1.5541173999999998,EmG,0.39,E,2021MNRAS.508.3860G,0.03939967774370355,SIMBAD
161,440,1.2469,1.1396,1.2706,1.3176,1.2204,1.4707,46.9689,32.0,2,0.3,,99.0,2.05,46.7088,33.0,0.3,7.19978e-11,,1000000000.0,3994.08,10,16380,,,,23.003,22.858,22.386,21.772,21.624,21.504,21.382,20.731,20.374,20.462,21.852,,,23.862,23.288,23.073,22.844,22.407,21.752,21.603,21.442,21.298,21.105,20.863,20.966,21.315,21.385,21.126,8.90855,10.16392,0.73589,,,,A370clu,39.9627263,-1.5581649,[BHF2019] A370   3735,39.96274,-1.55817,G,1.3396,C,2019MNRAS.485.3738L,0.05260944260042011,SIMBAD
170,463,0.0,0.0,0.0162,0.0197,,0.0524,21.9345,23.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00271851,10,16380,,,,25.942,26.005,25.441,25.139,25.026,24.98,24.998,24.939,26.785,27.566,,,,27.47,27.17,26.248,25.737,25.442,25.205,25.147,25.104,25.052,25.19,25.942,26.346,26.065,24.983,31.277,9.21925,4.61654,-5.98179,,,,A370clu,39.9719887,-1.5587735,[LRB2019] 15673,39.97198,-1.55877,G,1.0367,C,2019MNRAS.485.3738L,0.033748726396944366,SIMBAD
171,465,6.6255,6.4588,6.7867,6.6193,6.4476,6.8755,1.1704,27.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1205.24,9,16372,,,,30.444,,27.926,25.097,25.08,25.16,25.169,25.288,23.75,24.129,,,,,,,,27.866,25.154,25.114,25.135,25.159,25.211,24.195,24.16,24.05,24.044,24.85,8.78278,10.21001,1.09297,,,,A370clu,39.9780668,-1.5589551,[BHF2019] A370   3825,39.978067,-1.558955,LeG,6.77,E,2022MNRAS.514.1148Y,0.0008047461228983593,SIMBAD
172,467,6.6325,6.5934,6.7794,6.7397,6.6245,6.9703,14.4506,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,556.082,9,16372,,,,29.579,,27.834,25.115,25.117,25.134,25.143,25.552,25.797,,23.74,23.616,,,,,,28.295,25.1,25.076,25.15,25.218,25.483,25.441,25.632,25.636,25.767,26.599,9.54653,8.33569,-5.10465,,,,A370clu,39.9781847,-1.5589755,[BHF2019] A370   3822,39.978189,-1.5589810000000002,LeG,6.77,E,2022MNRAS.514.1148Y,0.025129525153126293,SIMBAD
173,471,0.65719,0.6456,0.665,0.6608,0.6116,0.726,80.2531,33.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1384.25,10,16380,,,,24.021,23.112,22.233,21.897,21.692,21.614,21.507,20.618,20.57,21.001,21.791,22.737,,24.609,24.647,23.922,23.134,22.352,21.808,21.688,21.524,21.366,21.043,21.048,21.332,21.201,21.793,20.248,9.10262,9.68125,-0.40809,,,,A370clu,39.9692844,-1.5593499,[LRB2019] 15918,39.96930069,-1.55944475,G,0.6814,C,2019MNRAS.485.3738L,0.34645562985250833,SIMBAD
179,479,0.0,0.0,0.0598,0.083,0.0171,0.3197,13.5164,31.0,0,0.0,,99.0,0.37,14.4361,33.0,0.0,0.00073323,,1000000000.0,0.0542322,10,16380,,,,26.28,26.284,26.31,26.454,26.344,26.33,26.314,26.849,,27.791,,23.583,,26.494,26.601,26.292,26.235,26.286,26.335,26.389,26.422,26.438,26.662,27.231,27.713,27.77,26.696,27.891,8.72963,4.45094,-4.52732,,,,A370clu,39.9752869,-1.5594773,[LRB2019] 16507,39.975289999999994,-1.5594799999999998,G,0.3739,C,2019MNRAS.485.3738L,0.014796342662448213,SIMBAD
181,483,0.37022,0.3662,0.3742,0.3661,0.3447,0.3772,48.0569,33.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,239.125,10,16380,,,,23.533,22.562,22.131,21.957,21.8,21.742,21.683,20.987,21.573,21.85,23.179,23.119,,24.239,23.927,23.468,22.598,22.109,21.978,21.79,21.686,21.614,21.406,21.898,21.703,22.37,21.953,20.708,9.12931,8.47408,-1.76528,,,,A370clu,39.9711144,-1.5597524,[LRB2019] 15994,39.971120000000006,-1.5597400000000003,G,0.2517,C,2019MNRAS.485.3738L,0.048978097996485,SIMBAD
184,488,2.8235,2.7591,2.9231,2.8239,2.6815,2.9178,4.81519,33.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,26321.9,10,16380,,,,26.062,24.405,23.987,23.57,23.187,22.716,22.303,22.011,21.266,21.054,21.414,21.711,,,29.607,25.823,24.497,23.92,23.498,23.247,22.766,22.408,21.947,21.135,20.895,20.693,20.785,20.881,9.13829,10.66083,0.39819,,,,A370clu,39.9735721,-1.5597488,[LRB2019] 15776,39.97363,-1.5597499999999995,G,2.8023,D,2021A&A...646A..83R,0.20840754816365037,SIMBAD
193,505,0.82213,0.7974,0.8341,0.6731,0.2746,0.8018,19.9547,31.0,3,0.3,,99.0,0.25,21.7843,33.0,0.5,1.86039e-05,,1000000000.0,467.673,10,16380,,,,23.859,23.217,22.459,22.232,22.073,22.051,21.988,21.508,21.614,21.94,23.76,22.809,,24.15,24.174,23.8,23.195,22.517,22.189,22.076,21.985,21.877,21.725,21.81,22.153,22.219,22.698,21.419,8.97969,9.51326,-0.14078,,,,A370clu,39.9735192,-1.5603241,[LRB2019] 16235,39.973479999999995,-1.56034,G,0.7831,C,2019MNRAS.485.3738L,0.1522383202403877,SIMBAD
196,508,1.2758,1.1938,1.3694,1.2716,1.1476,1.3833,18.0109,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1158390000.0,10,16380,,,,25.2,25.375,25.003,24.351,24.343,24.631,24.385,24.732,23.672,23.472,23.28,24.128,,25.34,25.223,25.237,25.306,25.036,24.464,24.459,24.41,24.374,24.423,24.49,24.628,25.049,25.502,27.507,8.71108,8.82011,-0.14103,,,,A370clu,39.961747,-1.5608995,[LRB2019] 13495,39.96174,-1.56091,G,1.2656,C,2019MNRAS.485.3738L,0.04542475982475632,SIMBAD
202,517,0.40582,0.3824,0.4265,0.4133,0.3723,0.4838,117.216,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,162.419,10,16380,,,,24.554,22.819,21.982,21.545,21.275,21.113,20.964,19.811,20.331,20.641,21.852,22.606,,26.755,25.728,24.571,22.924,21.961,21.522,21.257,21.071,20.91,20.503,20.888,21.149,21.501,21.322,20.423,9.53059,9.61835,-3.55016,,,,A370clu,39.9698928,-1.5632198,[LRB2019] 13319,39.9699,-1.56325,G,0.3802,C,2019MNRAS.485.3738L,0.11176486391630666,SIMBAD
203,518,2.8637,2.773,2.9471,2.8516,2.7656,2.9384,8.01153,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,14036.4,10,16380,,,,24.667,23.537,23.098,23.032,22.714,22.563,21.821,21.715,21.143,21.201,22.152,22.769,,,28.192,24.482,23.482,23.159,22.932,22.772,22.37,22.017,21.672,21.139,21.022,20.908,21.028,21.499,9.01057,10.87713,1.15543,,,,A370clu,39.9689547,-1.5626647,[LRB2019] 13027,39.968729999999994,-1.5625600000000002,G,0.2063,C,2019MNRAS.485.3738L,0.8921511450376578,SIMBAD
205,526,1.7765,0.8943,2.0087,1.2843,0.7336,1.944,13.3771,33.0,2,0.15,,99.0,1.12,12.1932,33.0,0.15,0.00225047,,1000000000.0,23.9457,10,16380,,,,26.915,27.074,26.597,26.47,26.329,26.35,26.53,27.021,25.06,25.063,,22.465,,27.218,27.002,26.994,27.011,26.916,26.587,26.577,26.49,26.414,26.451,26.415,26.612,27.024,27.126,26.753,8.72886,7.88955,-1.10458,,,,A370clu,39.9764761,-1.5610944,[LRB2019] 13403,39.9764491,-1.5610873000000005,G,0.961,E,2019MNRAS.485.3738L,0.1004696058010744,SIMBAD
206,527,0.18759,0.1019,0.2212,0.1516,0.0852,0.2257,7.96807,23.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.407769,10,16380,,,,25.863,25.023,24.586,24.411,24.245,24.218,24.174,23.946,24.597,26.143,,25.047,,26.856,26.626,25.894,25.031,24.624,24.369,24.238,24.19,24.146,24.059,24.788,25.13,25.454,24.18,25.083,9.26915,6.95967,-3.97647,,,,A370clu,39.9759618,-1.5611896,[LRB2019] 13422,39.97597,-1.56118,G,0.3272,C,2019MNRAS.485.3738L,0.04544422044161779,SIMBAD
207,529,0.40005,0.3808,0.4256,0.3995,0.3581,0.4393,18.2746,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,68.1752,10,16380,,,,25.379,23.8,22.922,22.518,22.276,22.186,22.099,21.399,21.863,22.223,25.29,,,27.48,26.465,25.375,23.804,22.926,22.531,22.289,22.114,21.963,21.579,21.974,22.252,22.608,22.399,21.516,9.52342,9.09504,-3.91205,,,,A370clu,39.9756417,-1.5613487,[LRB2019] 13583,39.97563,-1.56135,G,0.377,C,2019MNRAS.485.3738L,0.042363659922827174,SIMBAD
210,543,1.1053,0.9341,1.1359,1.0823,0.9268,1.494,10.7085,32.0,1,0.4,,99.0,1.81,10.7138,33.0,0.4,0.00471548,,1000000000.0,347.865,10,16380,,,,26.085,25.71,24.735,24.233,24.041,23.865,23.861,23.587,22.497,22.969,,,,26.85,26.394,26.021,25.646,24.901,24.325,24.001,23.886,23.851,23.448,23.169,23.368,23.681,23.742,22.844,9.06458,9.24542,-0.68213,,,,A370clu,39.9673791,-1.5614283,[LRB2019] 13429,39.96735000000001,-1.56143,G,1.0345,C,2019MNRAS.485.3738L,0.10489977787543009,SIMBAD
213,547,0.86791,0.8008,0.9284,0.816,0.7062,0.8981,1.17461,31.0,3,0.2,,99.0,0.13,8.09411,32.0,0.4,0.0174737,,1000000000.0,385.609,10,16380,,,,23.813,23.451,22.757,22.605,22.447,22.412,22.38,22.261,22.155,22.591,22.197,23.414,,23.861,23.776,23.785,23.435,22.778,22.561,22.448,22.454,22.385,22.264,22.315,22.685,22.777,23.303,22.076,8.86308,9.41582,0.11471,,,,A370clu,39.9737484,-1.5620197,[LRB2019] 13465,39.97376,-1.56201,G,0.8416,C,2019MNRAS.485.3738L,0.054424334620318704,SIMBAD
215,549,0.80531,0.783,0.9008,0.846,0.7836,0.8889,116.084,21.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,397.224,10,16380,,,,23.347,22.651,21.735,21.29,21.045,20.948,20.817,19.742,19.621,20.125,20.853,21.355,,23.789,23.572,23.449,22.875,21.769,21.249,21.017,20.881,20.735,20.315,20.171,20.578,20.549,21.202,19.671,9.05001,10.29056,0.40029,,,,A370clu,39.9735564,-1.5626211,[LRB2019] 13253,39.97355,-1.56262,G,0.7156,C,2019MNRAS.485.3738L,0.023369391353754553,SIMBAD
217,558,0.69002,0.0817,0.9062,0.629,0.1208,0.899,17.6099,30.0,0,0.0,,99.0,0.09,17.3222,33.0,0.25,0.000173191,,1000000000.0,8.02745,10,16380,,,,25.901,25.69,25.297,25.324,25.315,25.309,25.261,25.67,24.081,24.328,24.501,,,25.66,25.734,25.865,25.66,25.312,25.309,25.353,25.334,25.317,25.425,25.762,26.177,26.305,26.757,25.501,8.72979,7.76055,-1.20985,,,,A370clu,39.9763684,-1.5615235,[LRB2019] 13290,39.97636,-1.56152,G,0.5946,C,2019MNRAS.485.3738L,0.03274963422301371,SIMBAD
219,560,0.92695,0.9016,0.9468,0.9184,0.8908,0.9417,51.2604,21.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,818.198,10,16380,,,,26.659,24.653,22.895,21.87,21.516,21.347,21.201,19.891,19.477,19.823,20.964,21.46,,29.329,27.641,26.34,24.702,22.958,21.904,21.514,21.28,21.059,20.206,19.661,19.974,20.04,20.496,19.047,9.57145,10.64469,-2.98728,,,,A370clu,39.9724337,-1.5618022,[BHF2019] A370   3544,39.97243,-1.5618,G,1.0348,C,2019MNRAS.485.3738L,0.015492482131639526,SIMBAD
220,562,3.2646,2.9594,3.4028,3.013,0.3525,3.3508,16.0343,33.0,1,0.3,,99.0,0.33,20.2085,32.0,0.4,4.09055e-05,,1000000000.0,2721.92,10,16380,,,,26.33,25.172,24.644,24.486,24.341,24.276,24.216,23.994,23.1,23.241,23.616,,,,33.005,26.294,25.127,24.808,24.641,24.55,24.37,24.134,23.743,23.341,23.2,23.101,23.207,23.599,9.10102,8.09956,-2.00006,,,,A370clu,39.971862,-1.5621262,[LRB2019] 13283,39.97186,-1.5621299999999998,G,0.3745,D,2021A&A...646A..83R,0.015457809510447902,SIMBAD
225,568,0.39395,0.3712,0.4182,0.3847,0.341,0.4206,21.2162,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,48.7465,10,16380,,,,25.732,23.979,23.134,22.753,22.513,22.41,22.332,21.593,22.084,22.49,24.06,,,27.663,26.648,25.578,23.997,23.15,22.781,22.512,22.34,22.191,21.81,22.231,22.52,22.883,22.612,21.76,9.52084,9.00549,-3.95555,,,,A370clu,39.9768748,-1.5618091,[LRB2019] 13456,39.97686999999999,-1.5618,G,0.3753,C,2019MNRAS.485.3738L,0.03703503999262076,SIMBAD
228,572,0.34925,0.3209,0.3887,0.351,0.3188,0.3819,31.1427,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,47.1146,10,16380,,,,24.757,23.405,22.734,22.399,22.19,22.082,22.014,21.285,21.881,22.123,24.176,22.524,,26.522,25.723,24.862,23.432,22.724,22.417,22.166,22.028,21.91,21.59,22.091,22.393,22.773,22.409,21.612,9.34807,8.9458,-2.44001,,,,A370clu,39.9786764,-1.5618874,[LRB2019] 13663,39.97867,-1.5618799999999995,G,0.3826,C,2019MNRAS.485.3738L,0.0352155764469358,SIMBAD
232,580,2.055,2.0467,2.0723,1.2601,1.1495,2.0664,44.2543,29.0,1,0.5,,99.0,1.25,44.0025,29.0,0.5,2.78605e-10,,1000000000.0,3959.24,10,16380,,,,25.082,24.437,23.289,22.423,22.073,21.811,21.636,20.667,20.076,20.173,21.149,21.031,,26.648,25.74,25.154,24.52,23.51,22.398,22.026,21.743,21.519,20.962,20.473,20.473,20.734,20.964,20.722,9.20151,10.94017,0.39567,,,,A370clu,39.9818504,-1.5621712,[BHF2019] A370   3586,39.9819,-1.5621999999999998,G,1.2,E,2021MNRAS.501.1028Y,0.20642073465296684,SIMBAD
235,584,0.36963,0.3689,0.3709,0.3697,0.3628,0.3767,183.718,32.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,816.598,10,16380,,,,22.247,21.147,20.694,20.47,20.287,20.18,20.065,18.964,19.377,19.492,20.331,19.181,,23.066,22.732,22.214,21.2,20.663,20.486,20.279,20.171,20.096,19.872,20.34,20.144,20.811,20.394,19.149,9.16696,9.26227,-1.0731,,,,A370clu,39.9626114,-1.5625418,SDSS J023951.02-013345.0,39.962583333333335,-1.5626083333333334,rG,0.3599,C,2019MNRAS.485.3738L,0.25994484166879533,SIMBAD
236,586,0.39593,0.3719,0.4145,0.3868,0.347,0.4118,53.1271,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,86.1835,10,16380,,,,24.577,23.085,22.357,22.029,21.809,21.693,21.559,20.802,21.168,21.422,22.639,22.142,,26.216,25.418,24.528,23.112,22.352,22.011,21.798,21.653,21.532,21.213,21.648,21.945,22.31,22.07,21.2,9.35806,9.16069,-2.25534,,,,A370clu,39.9621799,-1.5629719,[LRB2019] 13048,39.96217,-1.56298,G,0.3777,C,2019MNRAS.485.3738L,0.04603879028634842,SIMBAD
237,587,0.41449,0.3885,0.4541,0.4177,0.3831,0.4565,29.0808,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,80.2669,10,16380,,,,25.349,23.764,22.889,22.448,22.255,22.146,22.036,21.248,21.755,22.126,,,,27.48,26.46,25.354,23.804,22.882,22.482,22.248,22.069,21.916,21.53,21.897,22.161,22.514,22.364,21.453,9.52685,9.11613,-3.98337,,,,A370clu,39.9617302,-1.5606524,[LRB2019] 16293,39.96173,-1.5606499999999996,G,0.3751,D,2021A&A...646A..83R,0.008669925921343935,SIMBAD
244,594,0.88682,0.0727,1.1407,0.8214,0.3463,2.8336,4.34691,31.0,3,0.25,,99.0,2.94,4.38815,33.0,0.25,0.111462,,1000000000.0,12.7416,10,16380,,,,28.307,27.237,26.604,26.407,26.213,26.15,26.197,26.352,25.281,25.733,,,,28.083,27.952,27.923,27.403,26.683,26.297,26.151,26.279,26.207,26.04,26.045,26.399,26.479,27.005,25.779,9.00402,7.80228,-1.88296,,,,A370clu,39.9774386,-1.5621009,[LRB2019] 13078,39.977700000000006,-1.56219,G,0.9604,C,2019MNRAS.485.3738L,0.9938738036204109,SIMBAD
246,596,0.82599,0.7075,0.9632,0.816,0.7146,0.9385,3.34707,29.0,0,0.0,,99.0,0.09,9.4917,33.0,0.3,0.00868767,,1000000000.0,17.6258,10,16380,,,,25.599,25.583,25.05,24.839,24.806,24.836,24.966,25.05,24.852,26.179,24.418,,,25.49,25.559,25.67,25.589,24.983,24.872,24.845,24.943,24.933,24.985,25.152,25.572,25.749,26.301,25.074,8.70513,8.25552,-0.69156,,,,A370clu,39.9776985,-1.5621874,[LRB2019] 13078,39.977700000000006,-1.56219,G,0.9604,C,2019MNRAS.485.3738L,0.010804995510994675,SIMBAD
248,600,0.38991,0.319,0.412,0.3833,0.3354,0.4579,28.9225,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,48.1414,10,16380,,,,25.195,23.601,22.779,22.431,22.216,22.114,22.044,21.327,21.749,22.147,23.269,,,26.891,26.082,25.136,23.626,22.814,22.45,22.2,22.048,21.92,21.58,22.032,22.323,22.69,22.419,21.567,9.4178,9.07746,-2.82052,,,,A370clu,39.97531,-1.562518,[LRB2019] 13279,39.97531,-1.56251,G,0.3676,C,2019MNRAS.485.3738L,0.028800000000091044,SIMBAD
257,611,0.15732,0.056,0.2499,0.2019,0.1063,0.3826,0.413254,26.0,1,0.05,,99.0,0.46,2.038,2.0,0.0,0.360955,,1000000000.0,1.21728,10,16380,,,,25.488,24.809,24.489,24.388,24.289,24.279,24.264,24.162,24.84,25.351,,24.836,,26.081,26.03,25.534,24.781,24.486,24.372,24.3,24.287,24.266,24.179,24.897,25.257,25.632,24.613,24.892,9.01756,7.27463,-2.51551,,,,A370clu,39.9782787,-1.5625379,[LRB2019] 13229,39.97828,-1.56254,G,0.3831,C,2019MNRAS.485.3738L,0.008890428254939558,SIMBAD
