IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score
1267,0.39231,0.3816,0.4054,0.4263,0.3941,0.4506,134.074,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,343.96,10,16380,,,,24.009,22.259,21.309,20.856,20.576,20.411,20.314,19.081,19.64,19.905,21.081,21.623,,26.115,25.083,23.914,22.304,21.299,20.855,20.576,20.387,20.224,19.813,20.17,20.417,20.767,20.648,19.719,9.54165,9.9279,-3.33644,,,,A370clu,39.9743256,-1.573248,5.419194320964691,2.9158200000002132,6.153834037474297,pagul21_photoz_f160w_radius,0.022426301249142744
