main_id,ra,dec,otype,rvz_redshift,rvz_qual,rvz_bibcode
[BHF2019] A370   2579,39.95801,-1.57388,G,1.0502,C,2019MNRAS.485.3738L
[BHF2019] A370   2810,39.9847,-1.57245,G,1.3635,D,2021A&A...646A..83R
[BHF2019] A370   3489,39.95882999999999,-1.5636999999999996,G,1.2651,C,2019MNRAS.485.3738L
[BHF2019] A370   3735,39.96274,-1.55817,G,1.3396,C,2019MNRAS.485.3738L
[BHF2019] A370   3600,39.9818,-1.5621999999999998,G,1.217,E,2021MNRAS.501.1028Y
SDSS J023956.36-013359.8,39.9848712,-1.5666333,GiC,0.3813,C,2019MNRAS.485.3738L
[LRB2019] 6294,39.972565,-1.5838926,G,0.3748,C,2019MNRAS.485.3738L
[TSB2015] GLASS A370-00765,39.95471146,-1.55565658,G,0.576,D,2016ApJ...833..178V
[TSB2015] GLASS A370-01966,39.94697464,-1.57070033,G,0.6775,D,2016ApJ...833..178V
[DSB2018] A370  3.2.1,39.96852916666667,-1.565811111111111,LeG,1.9555,C,2019MNRAS.485.3738L
[LRB2019] 7011,39.96244,-1.5807099999999998,EmG,6.2834,C,2021A&A...646A..83R
SDSS J023952.33-013316.3,39.9680672,-1.5545355,GiC,0.36856,C,2016MNRAS.461..248S
[BMA2005] A370-538,39.99249999999999,-1.5422222222222222,rG,0.3728,D,2012ApJS..202....2W
[DSB2018] A370  9.2.1,39.96948333333333,-1.5762666666666665,LeG,1.5182,C,2019MNRAS.485.3738L
SDSS J023956.28-013434.9,39.984516,-1.5763767,GiC,0.3683,C,2019MNRAS.485.3738L
SDSS J023953.12-013455.9,39.971359,-1.582217,rG,0.37319,C,2015ApJS..219...12A
[KIS2018] A370 31.3,39.98781,-1.57745,EmG,2.9137,D,2021A&A...646A..83R
[TSB2015] GLASS A370-03490,39.96441249,-1.59051139,GiC,0.595,C,2019MNRAS.485.3738L
[MKM2003] ISO ACO   370 20,39.98958333333333,-1.5544444444444443,G,0.7,D,2003A&A...407..791M
[BHF2019] A370   3824,39.96664,-1.55572,G,1.9304,D,2021A&A...646A..83R
[BHF2019] A370   3801,39.9734,-1.5598,G,2.719,E,2021MNRAS.501.1028Y
BOW ACO  370 CC164,39.95958,-1.5727799999999998,GiC,0.2251,C,2019MNRAS.485.3738L
[DSB2018] A370  7.4.1,39.96880833333333,-1.5856333333333337,LeG,2.751,C,2018ApJ...855....4K
[DSB2018] A370  9,39.971250000000005,-1.5766666666666669,LeG,1.52,D,2018MNRAS.473.4279D
[BHF2019] A370   2026,39.98508700000001,-1.578782,LeG,6.75,E,2022MNRAS.514.1148Y
[BHF2019] A370   3822,39.978189,-1.5589810000000002,LeG,6.77,E,2022MNRAS.514.1148Y
CCPC-z65-003,39.91,-1.5800000000000003,C?G,6.551,E,2016ApJ...833...15F
BOW ACO  370 CC029,39.96379273,-1.58113371,GiC,0.3709,C,2019MNRAS.485.3738L
[IKO2018] HFF6C-4926-4158,39.955258,-1.571082,G,5.753,E,2018ApJ...862..156L
CANUCS-2112549,39.994947,-1.5748280000000003,G,8.2434,D,2024MNRAS.530.2935D
[IKO2018] HFF6C-5715-4130,39.988155,-1.570302,G,5.42,E,2018ApJ...854...73I
[IKO2018] HFF6C-5001-4358,39.958395,-1.57662,G,6.19,E,2018ApJ...854...73I
[WOW2012] A370 383,39.911208333333335,-1.554788888888889,Rad,0.3632,D,2012ApJS..202....2W
CN A370 144,39.9385368,-1.5601932,rG,0.369,D,2012ApJS..202....2W
[DSP99] A 370 42,39.97658333333333,-1.584388888888889,GiC,0.346,D,1999ApJS..122...51D
[DSB2018] A370  4,39.970416666666665,-1.5766666666666669,LeG,1.272,D,2018MNRAS.473.4279D
[KIS2018] A370 3.3,39.97895799999999,-1.5674610000000002,LeI,1.95,C,2018ApJ...855....4K
LEDA  175370,39.97751187596,-1.54266799553,rG,0.045,D,2012ApJS..202....2W
[KIS2018] A370 15.3,39.971027,-1.5777907,EmG,3.70763,C,2021A&A...646A..83R
[RCL2021] A370  1145,39.97044999999999,-1.5689399999999998,EmG,3.70724,C,2021A&A...646A..83R
[RCL2021] A370  1267,39.96998,-1.57004,EmG,4.94288,C,2021A&A...646A..83R
[RCL2021] A370  1919,39.9714,-1.5880200000000002,EmG,4.94288,D,2021A&A...646A..83R
[RCL2021] A370  5090,39.973209999999995,-1.58743,EmG,4.33671,D,2021A&A...646A..83R
[RCL2021] A370 11540,39.97895,-1.56746,G,1.9553,D,2021A&A...646A..83R
BOW ACO  370 CC041,39.9824382,-1.5721789,GiC,0.3768,C,2019MNRAS.485.3738L
[LRB2019] 8121,39.962843,-1.5783866,G,0.3803,C,2019MNRAS.485.3738L
ALMA J023949.1-013551,39.95466666666667,-1.5977222222222225,G,2.507,D,2022ApJ...939....5C
[LRB2019] 3353,39.96719,-1.59461,G,0.2423,C,2019MNRAS.485.3738L
[LRB2019] 3876,39.97013,-1.5925699999999998,G,1.2563,C,2019MNRAS.485.3738L
[LRB2019] 4662,39.96934966,-1.58973648,G,0.6028,C,2019MNRAS.485.3738L
[LRB2019] 4840,39.963801,-1.5882507,G,0.8048,C,2019MNRAS.485.3738L
[LRB2019] 5148,39.96975,-1.5878100000000004,G,0.373955,D,2021A&A...646A..83R
[LRB2019] 5333,39.95904,-1.58631,G,0.3052,C,2019MNRAS.485.3738L
[LRB2019] 5398,39.965942,-1.5893178,EmG,0.305,C,2019MNRAS.485.3738L
[LRB2019] 5495,39.96077,-1.5858699999999997,G,0.4236,C,2019MNRAS.485.3738L
[LRB2019] 6066,39.9537,-1.58383,G,0.3633,C,2019MNRAS.485.3738L
[LRB2019] 6425,39.96793,-1.5827499999999997,G,0.2527,D,2021A&A...646A..83R
[LRB2019] 7055,39.965,-1.5816,EmG,0.3648,C,2019MNRAS.485.3738L
[LRB2019] 7065,39.96679,-1.5807600000000002,G,0.2702,D,2021A&A...646A..83R
[LRB2019] 7238,39.95686,-1.58025,G,0.5768,C,2019MNRAS.485.3738L
[LRB2019] 7495,39.95787,-1.5800599999999998,G,1.0631,C,2019MNRAS.485.3738L
[LRB2019] 7523,39.96474,-1.57984,G,0.3796,D,2021A&A...646A..83R
[LRB2019] 8658,39.96162,-1.57677,G,0.363944,D,2021A&A...646A..83R
[LRB2019] 8817,39.95623,-1.5760899999999998,G,1.034,C,2019MNRAS.485.3738L
[LRB2019] 9154,39.95877,-1.57489,G,0.3691,C,2019MNRAS.485.3738L
[LRB2019] 9197,39.95153,-1.57641,G,1.1951,C,2019MNRAS.485.3738L
[LRB2019] 9485,39.96274999999999,-1.57376,G,0.2315,C,2019MNRAS.485.3738L
[LRB2019] 9520,39.95401,-1.57446,G,1.0331,C,2019MNRAS.485.3738L
[LRB2019] 10013,39.955079999999995,-1.57201,G,0.6895,D,2021A&A...646A..83R
[LRB2019] 10568,39.96593,-1.5707300000000002,G,0.3669,D,2021A&A...646A..83R
[LRB2019] 10871,39.96552,-1.57022,G,0.3857,C,2019MNRAS.485.3738L
[LRB2019] 10883,39.968819999999994,-1.56992,G,0.6239,C,2019MNRAS.485.3738L
[LRB2019] 11076,39.96287999999999,-1.5693900000000005,G,0.6806,C,2019MNRAS.485.3738L
[LRB2019] 11344,39.96734,-1.56973,G,0.3792,C,2019MNRAS.485.3738L
[LRB2019] 12154,39.96155,-1.5668100000000005,G,0.3679,C,2019MNRAS.485.3738L
SDSS J023951.36-013359.2,39.964027,-1.5664460000000002,G,0.3603,C,2019MNRAS.485.3738L
[LRB2019] 12497,39.95889,-1.56482,G,0.379,D,2021A&A...646A..83R
[LRB2019] 12694,39.96713,-1.56423,G,0.3783,C,2019MNRAS.485.3738L
[LRB2019] 7794,39.96063,-1.57841,EmG,4.49462,D,2021A&A...646A..83R
[DSB2018] A370 15.3.1,39.963375,-1.5659527777777775,LeG,1.0315,D,2019MNRAS.485.3738L
[VV2006] J023947.5-013512,39.948095833333326,-1.5867305555555558,QSO,1.6,C,2019ApJ...880...54H
[HBH2019] A370-008,39.964604,-1.613703,G,11.3,E,2019ApJ...878...12H
BOW ACO  370 CC102,39.9495163,-1.5778577,GiC,0.37,D,2010ApJS..188..280S
[LRB2019] M5,39.96600000000001,-1.58438,EmG,6.2828,D,2021A&A...646A..83R
[HBH2019] A370-009,39.94931699999999,-1.605278,G,7.1,E,2019ApJ...878...12H
[DSB2018] A370 15,39.962916666666665,-1.5658333333333334,LeG,1.035,D,2018MNRAS.473.4279D
[BHF2019] A370   2215,39.964375,-1.5782,LeG,1.0633,C,2019MNRAS.485.3738L
[WOW2012] A370 461,39.95070833333333,-1.5939000000000003,Rad,0.3788,D,2012ApJS..202....2W
[VV2006] J023949.2-013657,39.955138,-1.615846,QSO,3.268,D,2001AJ....122.2177B
[DSB2018] A370  7.2.1,39.96983999999999,-1.58066,LeG,2.7512,C,2019MNRAS.485.3738L
[DSB2018] A370 24.2.1,39.96893333333333,-1.5758055555555557,LeI,0.372559,D,2021A&A...646A..83R
[BHF2019] A370    895,39.97051,-1.5944500000000004,G,1.3399,C,2019MNRAS.485.3738L
[BHF2019] A370   1530,39.962676,-1.5851813,G,1.0635,C,2019MNRAS.485.3738L
[WOW2012] A370 377,39.9085,-1.5856194444444445,Rad,0.1353,D,2012ApJS..202....2W
[LRB2019] 8416,39.968845,-1.5780882,G,0.3827,C,2019MNRAS.485.3738L
[DSB2018] A370 11.1.1,39.96380416666666,-1.569361111111111,LeG,4.667,D,2017MNRAS.469.3946L
DES J023950.73-013536.1,39.9614147,-1.5933693,GiC,0.3832,C,2019MNRAS.485.3738L
BOW ACO  370 CC124,39.9649277,-1.5756163,GiC,0.3661,C,2019MNRAS.485.3738L
[DSB2018] A370  9.1.1,39.962399999999995,-1.577886111111111,LeG,1.5182,C,2019MNRAS.485.3738L
BOW ACO  370 CC034,39.96185453552,-1.56473178798,GiC,0.3771,C,2019MNRAS.485.3738L
[LBL2018] A370 cluster 18,39.9594081,-1.5875799000000002,G?,5.633,E,2018ApJ...862..156L
[LBL2018] A370 cluster 28,39.9572382,-1.5907079,G?,5.903,E,2018ApJ...862..156L
[LBL2018] A370 cluster 34,39.9535729,-1.5826213,G?,7.203,E,2018ApJ...862..156L
CANUCS-2113083,39.9554869,-1.5726007,G,7.6496,C,2024MNRAS.530.2935D
BOW ACO  370 CC061,39.9659872,-1.5721136,GiC,0.3819,C,2019MNRAS.485.3738L
BOW ACO  370 CC056,39.93416666666667,-1.5691666666666666,GiC,0.174,D,1988A&AS...73..471S
[DSB2018] A370  7.6.1,39.9690375,-1.5774777777777778,LeI,2.7515,D,2021A&A...646A..83R
[RCL2021] A370 11222,39.96083,-1.5692300000000003,EmG,4.62119,D,2021A&A...646A..83R
ACO   370,39.96041666666667,-1.5855555555555556,ClG,0.375,D,2013ApJ...765...67M
[SJV2010] J024009.283-013308.666,40.03867916666667,-1.5524083333333334,G,0.253,D,2010ApJS..188..280S
[SJV2010] J024005.476-013322.114,40.02281666666667,-1.5561416666666663,G,0.374,D,2010ApJS..188..280S
[WOW2012] A370 548,40.01270833333333,-1.5331722222222222,Rad,0.3717,D,2012ApJS..202....2W
[BCB2001] ACO 370  3,40.00083333333333,-1.5427777777777776,Sy1,1.65,D,2001AJ....122.2177B
[DSB2018] A370 10.2.1,39.972309,-1.578091,EmG,3.12977,C,2021A&A...646A..83R
[LRB2019] 8618,39.98584000000001,-1.5766700000000002,EmG,0.3774,C,2019MNRAS.485.3738L
[LRB2019] 8850,39.9712,-1.57583,EmG,0.4658,C,2019MNRAS.485.3738L
[JSB2014] A370 4.2,39.97074,-1.57616,LeG,1.2732,C,2019MNRAS.485.3738L
[LRB2019] 8279,39.98434999999999,-1.5772,G,1.0645,C,2019MNRAS.485.3738L
[LRB2019] 8389,39.96033559999999,-1.5776165999999998,G,0.6,E,2019MNRAS.485.3738L
[LRB2019] 8399,39.96808000000001,-1.57716,G,0.3831,C,2019MNRAS.485.3738L
[LRB2019] 8524,39.98266,-1.5769099999999998,G,1.276,C,2019MNRAS.485.3738L
[LRB2019] 8680,39.97415,-1.57628,G,0.3718,C,2019MNRAS.485.3738L
[DSB2018] A370 24.3.1,39.966254166666666,-1.5765138888888888,LeI,0.3761,C,2019MNRAS.485.3738L
[LRB2019] 8762,39.98893,-1.5761500000000004,G,1.2036,C,2019MNRAS.485.3738L
[LRB2019] 8772,39.96241,-1.5764100000000003,G,0.3822,D,2021A&A...646A..83R
[LRB2019] 8801,39.97763,-1.5757400000000004,G,0.2534,D,2021A&A...646A..83R
[LRB2019] 8872,39.970183,-1.5763142,G,0.3797,C,2019MNRAS.485.3738L
[LRB2019] 8997,39.975921,-1.5750762,G,0.2069,C,2019MNRAS.485.3738L
[LRB2019] 9008,39.978832,-1.5754827,EmG,0.2067,C,2019MNRAS.485.3738L
[LRB2019] 9092,39.96359,-1.5750700000000002,G,0.3848,D,2021A&A...646A..83R
[LRB2019] 9141,39.98858,-1.57471,G,0.3644,C,2019MNRAS.485.3738L
[LRB2019] 9199,39.97205,-1.5744911,EmG,0.2559,C,2019MNRAS.485.3738L
[LRB2019] 9258,39.98664000000001,-1.5746299999999998,G,0.5535,C,2019MNRAS.485.3738L
DES J023954.68-013440.7,39.9778729,-1.5779769,GiC,0.3276,C,2019MNRAS.485.3738L
[LRB2019] 9336,39.98188,-1.57469,G,0.3923,C,2019MNRAS.485.3738L
[LRB2019] 9705,39.97356,-1.574325,G,0.3726,C,2019MNRAS.485.3738L
[LRB2019] 9779,39.98964,-1.57572,G,0.2559,C,2019MNRAS.485.3738L
[LRB2019] M11,39.97322,-1.5771499999999998,G,0.9679,D,2021A&A...646A..83R
BOW ACO  370 CC133,39.975144,-1.5768716,GiC,0.3766,C,2019MNRAS.485.3738L
[LRB2019] 5877,39.984414,-1.5841111,EmG,3.77332,C,2021A&A...646A..83R
[JSB2014] A370 4.3,39.96191,-1.57785,LeG,1.273,C,2019MNRAS.485.3738L
[KIS2018] A370 15.2,39.971935,-1.5870512,EmG,3.70789,C,2021A&A...646A..83R
[DSB2018] A370 24,39.97083333333333,-1.5760555555555555,LeG,1.49,D,2018MNRAS.473.4279D
[LRB2019] 6665,39.965603,-1.5833191,G,0.3786,C,2019MNRAS.485.3738L
SN 1994am,40.008583333333334,-1.6208055555555556,SN*,0.372,D,2003ApJ...594....1T
[LRB2019] 5339,39.975198,-1.5879282,G,0.3781,C,2019MNRAS.485.3738L
[BHF2019] A370   2330,39.979645833333336,-1.5770916666666668,LeG,1.0632,C,2019MNRAS.485.3738L
[DSB2018] A370  7.5.1,39.986554166666664,-1.5775805555555555,LeG,2.751,C,2018ApJ...855....4K
[LRB2019] 9919,39.978375,-1.5743572,G,0.3675,C,2019MNRAS.485.3738L
[WOW2012] A370 481,39.966166666666666,-1.603727777777778,Rad,0.423,D,2012ApJS..202....2W
[DSB2018] A370  4.1.3,39.9795375,-1.5761694444444443,LeG,1.2731,C,2019MNRAS.485.3738L
[KIS2018] A370 21.2,39.967252,-1.5849694,LeG,1.257,C,2018ApJ...855....4K
BOW ACO  370 CC070,39.99131458333333,-1.5761872222222222,GiC,0.377,D,1988A&AS...73..471S
[KBB2019] ACT-CL J0239.8-0134 E,39.970679999999994,-1.58351,Rad,0.3729,D,2019MNRAS.486.1332K
[BHF2019] A370    811,39.9702,-1.596,G,1.523,E,2021MNRAS.501.1028Y
[LRB2019] 4453,39.977458,-1.5902598,G,0.3643,C,2019MNRAS.485.3738L
[DSB2018] A370  9.3.1,39.98201666666667,-1.5765333333333331,LeG,1.5182,C,2019MNRAS.485.3738L
BOW ACO  370 CC142,39.9654049,-1.5860232,GiC,0.3706,C,2019MNRAS.485.3738L
[TSB2015] GLASS A370-03699,39.9607143,-1.5911597400000002,G,0.373,D,2016ApJ...833..178V
[ISL98] L3,39.965125,-1.6012666666666666,G,2.81259,D,2019ApJ...875..130L
BOW ACO  370 CC232,39.973111,-1.5755123,GiC,0.3903,C,2019MNRAS.485.3738L
BOW ACO  370 CC230,39.968075,-1.5756317,GiC,0.3779,C,2019MNRAS.485.3738L
[LRB2019] 8089,39.96311564,-1.57902294,G,0.384,C,2019MNRAS.485.3738L
[BMA2005] A370-183,40.00166666666667,-1.6105555555555555,GiC,0.361,D,2005MNRAS.361..109B
[BMA2005] A370-751,39.98958333333333,-1.5755555555555556,GiC,0.256,D,2005MNRAS.361..109B
[DSB2018] A370 29.2.1,39.963619,-1.5868798,EmG,5.74855,C,2021A&A...646A..83R
[HCB2010] HC J023953+013627,39.973083333333335,-1.6077500000000002,EmG,5.693,D,2020ApJ...903....4N
[BCB2001] ACO 370  9,39.99083333333333,-1.601388888888889,Sy2,0.474,D,2001AJ....122.2177B
BOW ACO  370 CC129,39.977500000000006,-1.5841666666666667,GiC,0.34606,D,2016MNRAS.461..248S
[MBA2006b]  4,40.015,-1.6322222222222222,G,0.682,D,2006MNRAS.369..891M
[LRB2019] 6295,39.9784749,-1.58401413,G,0.3605,C,2019MNRAS.485.3738L
CANUCS-2104426,40.014534999999995,-1.624574,G,7.54,E,2024ApJ...966...74W
CANUCS-2108442,40.005794,-1.5985190000000002,G,8.35,E,2024ApJ...966...74W
SDSS J023956.37-013429.3,39.984906,-1.574828,GiC,0.36926,C,2016MNRAS.461..248S
[WOW2012] A370 550,40.01591666666667,-1.6008361111111111,Rad,0.828,D,2012ApJS..202....2W
[KIS2018] A370 42.1,39.98326999999999,-1.5795799999999998,EmG,4.337,D,2021A&A...646A..83R
NAME SMM J023952-0136,39.966249999999995,-1.599444444444445,Sy2,2.803,D,2003A&A...407..791M
[DSB2018] A370  5.2.1,39.97103333333334,-1.589225,LeG,1.2773,C,2019MNRAS.485.3738L
[SBH2016] J023956.59-013504.5,39.98579166666667,-1.5845833333333337,G,0.37206,D,2016MNRAS.461..248S
[SBH2016] J023956.77-013601.9,39.98654166666667,-1.600527777777778,G,0.37596,C,2016MNRAS.461..248S
[SBH2016] J023957.21-013527.3,39.98837499999999,-1.590916666666667,G,0.38406,D,2016MNRAS.461..248S
[SBH2016] J023958.18-013649.0,39.992416666666664,-1.613611111111111,G,0.37896,C,2016MNRAS.461..248S
[SBH2016] J023958.54-013727.5,39.993916666666664,-1.6243055555555557,G,0.37846,C,2016MNRAS.461..248S
[SBH2016] J023959.10-013607.7,39.99625,-1.602138888888889,G,0.37216,C,2016MNRAS.461..248S
[SBH2016] J024000.00-013542.0,40.0,-1.5950000000000006,G,0.42056,C,2016MNRAS.461..248S
[SBH2016] J024001.21-013658.1,40.00504166666668,-1.6161388888888888,G,0.37556,C,2016MNRAS.461..248S
[SBH2016] J023951.10-013534.0,39.962916666666665,-1.592777777777778,G,0.38406,D,2016MNRAS.461..248S
BOW ACO  370 CC154,39.965,-1.5808055555555556,GiC,0.37123,C,2016MNRAS.461..248S
[SBH2016] J023951.61-013509.3,39.965041666666664,-1.585916666666667,G,0.37106,D,2016MNRAS.461..248S
SDSS J023951.84-013558.0,39.966016,-1.5994699999999995,G,0.30606,D,2016MNRAS.461..248S
[SBH2016] J023954.08-013507.9,39.975333333333346,-1.5855277777777783,G,0.38186,C,2016MNRAS.461..248S
[MKM2003] ISO ACO   370 23,40.000416666666666,-1.5927777777777778,G,0.7,D,2003A&A...407..791M
[LRB2019] 7742,39.964628,-1.5802868,G,0.3842,C,2019MNRAS.485.3738L
SDSS J024000.47-013638.6,40.001965,-1.6107269999999998,G,0.36106,D,2016MNRAS.461..248S
[LRB2019] 4651,39.96911,-1.5890499999999994,G,1.2774,C,2019MNRAS.485.3738L
[DSB2018] A370  2.5.1,39.96964583333333,-1.5848416666666667,LeI,0.7247,C,2019MNRAS.485.3738L
[FLB2020] A370.43,39.966302000000006,-1.587095,EmG,6.612,D,2020ApJ...896..156F
[KIS2018] A370 17.1,39.969758,-1.5885333,EmG,4.25557,C,2021A&A...646A..83R
[SLM2018] A370-clu  1060,39.9844793,-1.59586,EmG,0.36,E,2021MNRAS.508.3860G
[LRB2019] 3402,39.9740886,-1.5945053000000002,EmG,0.3746,C,2019MNRAS.485.3738L
[SLM2018] A370-clu  1612,39.9897845,-1.5903169,EmG,0.39,E,2021MNRAS.508.3860G
[SLM2018] A370-clu  2485,39.97328279999999,-1.5824717000000004,EmG,0.44,E,2021MNRAS.508.3860G
[LRB2019] 7363,39.97323000000001,-1.58033,EmG,0.3698,D,2021A&A...646A..83R
[KBB2019] ACT-CL J0239.8-0134 H,39.96625,-1.59966,Rad,1.034,D,2019MNRAS.486.1332K
ALMA J023951.9-013559,39.96641666666667,-1.5997222222222225,G,2.808,D,2022ApJ...939....5C
ALMA J023957.5-013453,39.989916666666666,-1.5815555555555556,G,2.04,E,2022ApJ...939....5C
[LRB2019] 7561,39.973823,-1.5808796,G,0.3746,C,2019MNRAS.485.3738L
[LRB2019] 2159,39.97475,-1.59919,EmG,3.28269,C,2021A&A...646A..83R
[LRB2019] 2577,39.97696,-1.5986199999999997,G,0.3702,C,2019MNRAS.485.3738L
[LRB2019] 2615,39.97560000000001,-1.59774,G,0.3692,C,2019MNRAS.485.3738L
[LRB2019] 3295,39.97697,-1.59621,G,0.3803,C,2019MNRAS.485.3738L
[LRB2019] 3313,39.97650599,-1.59506503,G,0.5635,C,2019MNRAS.485.3738L
[LRB2019] 3539,39.96421999999999,-1.59475,G,0.377029,D,2021A&A...646A..83R
[LRB2019] 3723,39.96248,-1.5924599999999998,EmG,4.16466,C,2021A&A...646A..83R
[LRB2019] 3774,39.97082000000001,-1.5974199999999998,G,0.2567,D,2021A&A...646A..83R
[LRB2019] 3895,39.9673,-1.59242,G,0.382059,D,2021A&A...646A..83R
[LRB2019] 3962,39.96146,-1.5918099999999995,G,0.5945,C,2019MNRAS.485.3738L
[LRB2019] 3982,39.9732,-1.5913,G,1.0581,C,2019MNRAS.485.3738L
[LRB2019] 4115,39.98109999999999,-1.5906199999999997,G,0.8265,C,2019MNRAS.485.3738L
[LRB2019] 4117,39.97160000000001,-1.5913500000000005,G,0.3847,D,2021A&A...646A..83R
[LRB2019] 4126,39.97678,-1.5906000000000002,G,0.7322,C,2019MNRAS.485.3738L
[LRB2019] 4190,39.98149,-1.59061,G,1.1959,C,2019MNRAS.485.3738L
[LRB2019] 4296,39.976931,-1.5909864,G,0.4218,C,2019MNRAS.485.3738L
[LRB2019] 4311,39.97861999999999,-1.5910400000000002,G,0.3788,C,2019MNRAS.485.3738L
[LRB2019] 4348,39.96736,-1.59048,G,0.3747,C,2019MNRAS.485.3738L
[LRB2019] 4914,39.97746999999999,-1.58872,G,0.3728,D,2021A&A...646A..83R
[LRB2019] 5015,39.9806,-1.58875,G,0.3966,C,2019MNRAS.485.3738L
[LRB2019] 5051,39.98267,-1.5887799999999996,G,0.3843,C,2019MNRAS.485.3738L
[LRB2019] 5109,39.972236,-1.589303,EmG,0.3464,C,2019MNRAS.485.3738L
[LRB2019] 5263,39.968908,-1.5871056,G,0.5802,C,2019MNRAS.485.3738L
[LRB2019] 5326,39.97537,-1.58696,G,0.3697,C,2019MNRAS.485.3738L
[LRB2019] 5373,39.961670000000005,-1.58657,G,0.6803,C,2019MNRAS.485.3738L
[LRB2019] 5380,39.967551,-1.5861036,G,0.6796,C,2019MNRAS.485.3738L
[LRB2019] 5535,39.967969999999994,-1.58615,G,0.6802,C,2019MNRAS.485.3738L
[LRB2019] 5706,39.96642,-1.58558,G,1.2037,D,2021A&A...646A..83R
[LRB2019] 5746,39.9727,-1.58673,G,0.3612,D,2021A&A...646A..83R
[LRB2019] 5888,39.97725,-1.5843200000000002,G,0.3846,C,2019MNRAS.485.3738L
[LRB2019] 5961,39.98,-1.5846999999999998,G,1.0462,C,2019MNRAS.485.3738L
[LRB2019] 5964,39.97710000000001,-1.58368,G,0.3859,C,2019MNRAS.485.3738L
