catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
13120,35,0.18477,0.1528,0.2098,0.131,0.0618,0.1973,47.6528,27.0,1,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.318489,11,3967,,26.572,26.426,26.123,25.335,24.717,39.446,24.418,,24.328,24.83,26.203,,,,,26.517,26.425,25.758,25.286,25.051,25.028,25.026,25.038,25.038,25.105,25.733,26.214,26.382,25.372,25.708,8.88517,6.81039,-2.54603,,,,M1149clu,177.4044459,22.4223765,CLASHVLT J114937.07+222520.5,177.404449,22.422376,G,0.54,D,2017ApJ...835..254M,0.010472128186909721,SIMBAD
13121,36,0.30366,0.2583,0.3586,0.2391,0.0637,0.3805,12.7144,32.0,0,0.0,,99.0,0.0,15.0962,28.0,0.0,0.000527098,,1000000000.0,0.610311,10,4092,,,,26.64,25.928,25.81,41.002,25.65,40.98,25.53,27.456,,25.451,,,,26.117,26.274,26.277,26.051,26.006,26.257,26.265,26.299,26.332,26.423,27.235,27.166,27.722,26.942,26.205,8.76126,5.68017,-3.43848,,,,M1149clu,177.4090695,22.4245245,[MAT2017] MACS1149CLS  299,177.4090704,22.4245115,G,0.55,D,2017ApJ...835..254M,0.04689573570816565,SIMBAD
13123,38,0.094643,0.0838,0.179,0.5544,0.1081,0.7696,2.82858,29.0,1,0.1,,99.0,0.7,1.47011,27.0,0.0,0.47948,,1000000000.0,5.6602,9,3964,,,,26.598,26.282,25.62,42.003,25.201,,25.454,25.471,25.579,26.807,,,,26.846,26.815,26.784,26.195,25.703,25.525,25.55,25.494,25.456,25.472,25.81,26.134,26.334,26.7,25.427,8.81024,7.83197,-1.32392,,,,M1149clu,177.4093743,22.4245596,[MAT2017] MACS1149CLS  313,177.4093712,22.4245537,G,0.64,D,2017ApJ...835..254M,0.023612702646496182,SIMBAD
13124,39,1.9977,1.9708,2.0139,2.3814,1.9854,2.4707,23.7763,31.0,1,0.1,,99.0,2.4,23.5532,31.0,0.1,7.68208e-06,,1000000000.0,603.517,12,4095,,26.94,25.478,24.628,24.512,24.458,39.492,23.923,36.748,23.636,24.132,23.147,23.188,,,,32.21,25.433,24.644,24.505,24.519,24.543,24.292,24.074,23.938,23.797,23.79,23.814,23.815,24.223,24.068,8.70063,9.64731,0.69953,,,,M1149clu,177.402289,22.4220287,CLASHVLT J114936.55+222519.3,177.402292,22.422025,G,1.846,D,2016ApJ...817...60T,0.01664610930968112,SIMBAD
13125,40,4.3795,0.5893,4.4878,4.3969,4.1366,4.4963,11.1019,33.0,1,0.15,,99.0,0.6,11.972,1.0,0.0,0.00251368,,1000000000.0,2882.8,9,3934,,,28.099,26.851,25.203,24.118,,23.466,,23.26,23.768,23.364,23.898,,,,,,,25.222,24.109,24.072,24.079,24.096,24.109,23.729,23.417,23.631,23.559,23.539,24.742,9.15676,8.7151,-1.63428,,,,M1149clu,177.3977438,22.4219404,[MAT2017] MACS1149CLS  419,177.3977478,22.4219326,G,0.55,D,2017ApJ...835..254M,0.031075371780003757,SIMBAD
13126,41,0.15911,0.0244,0.4356,0.256,0.1091,0.4823,1.52077,6.0,0,0.0,,99.0,0.49,3.42585,1.0,0.0,0.180338,,1000000000.0,0.200356,10,4092,,,,28.075,26.856,25.836,40.38,24.993,41.224,24.959,25.166,25.972,26.654,,,,31.332,30.169,28.347,26.767,26.023,25.634,25.418,25.352,25.312,25.151,25.949,26.219,26.709,27.169,28.336,9.43442,7.51108,-4.63755,,,,M1149clu,177.4097263,22.4250115,[MAT2017] MACS1149CLS  286,177.4097286,22.4250115,G,0.59,D,2017ApJ...835..254M,0.00765386307108548,SIMBAD
13127,43,0.20938,0.1925,0.233,0.1427,0.0177,0.2406,231.956,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.156131,9,4060,,,,26.95,26.327,26.167,,25.679,43.605,25.816,25.7,,,,,,26.308,26.501,26.417,26.437,26.331,26.708,26.748,26.784,26.812,27.026,27.448,28.066,28.197,26.975,27.269,8.72037,4.37039,-4.61942,,,,M1149clu,177.4049654,22.4244807,[MAT2017] MACS1149CLS  317,177.4049499,22.4244677,G,0.54,D,2017ApJ...835..254M,0.0696476586018878,SIMBAD
13128,44,0.64418,0.3985,0.6796,0.538,0.4416,0.641,12.1129,31.0,2,0.4,,99.0,0.29,15.2959,33.0,0.5,0.00047702,,1000000000.0,75.1434,11,3967,,26.998,26.397,25.755,25.017,24.418,39.067,23.886,,23.859,23.356,22.942,23.085,,,,26.524,26.444,25.884,25.056,24.36,23.934,23.774,23.627,23.511,23.304,23.484,23.707,23.855,24.201,22.92,9.08273,8.55961,-1.45986,,,,M1149clu,177.4018191,22.421444,CLASHVLT J114936.44+222517.2,177.401825,22.421442,G,0.54,D,2017ApJ...835..254M,0.020912838257595667,SIMBAD
13129,45,0.82063,0.7854,0.8467,0.8225,0.7853,0.8714,24.3002,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,653.721,12,4095,,23.111,22.895,22.814,22.727,22.289,39.108,22.073,35.136,22.189,21.842,21.598,22.051,,,,22.978,22.883,22.83,22.729,22.307,22.093,22.006,22.127,22.088,21.972,22.088,22.475,22.388,23.056,21.547,8.74998,9.75709,0.70144,,,,M1149clu,177.4090593,22.4211849,CLASHVLT J114938.17+222516.2,177.409058,22.421175,G,0.8561,E,2016ApJ...817...60T,0.03590161199308294,SIMBAD
13130,46,0.62585,0.5815,0.6844,0.6114,0.5222,0.6842,4.66381,1.0,0,0.0,1278000000.0,99.0,0.14,7.35066,32.0,0.5,0.0253411,,1000000000.0,656281000.0,11,3967,,27.043,26.678,26.258,25.4,24.448,38.803,23.839,,23.69,24.042,23.805,24.506,,,,26.901,26.701,26.51,25.371,24.456,24.203,24.097,24.027,23.971,23.915,24.055,24.425,24.791,25.305,27.247,9.07705,8.61872,-1.37686,,,,M1149clu,177.4007787,22.4212033,[MAT2017] MACS1149CLS  450,177.4008135,22.4211951,G,0.57,D,2017ApJ...835..254M,0.11951259499210891,SIMBAD
13133,49,0.89622,0.8646,1.0827,0.8598,0.7426,1.0174,25.2927,33.0,2,0.3,,99.0,1.2,28.6951,33.0,0.3,5.87403e-07,,1000000000.0,318.172,11,4063,,25.308,24.838,24.609,24.263,23.566,,22.714,38.074,22.588,23.199,22.311,22.679,,,,24.927,24.728,24.659,24.258,23.674,23.474,23.034,23.022,23.234,23.014,23.006,23.349,23.27,23.925,22.389,8.92118,9.18935,-0.27037,,,,M1149clu,177.3970276,22.4210418,CLASHVLT J114935.28+222515.7,177.397064,22.421031,G,1.0994,E,2016ApJ...817...60T,0.12722083773407988,SIMBAD
13134,50,0.21246,0.1944,0.2461,0.2002,0.0277,0.2749,214.543,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.273269,9,3964,,,,28.228,26.367,25.571,40.406,24.922,,24.863,25.438,,,,,,26.452,26.643,26.658,26.6,26.537,26.892,26.921,26.958,26.99,27.14,27.866,28.068,28.411,27.416,27.073,8.72843,4.62801,-4.41303,,,,M1149clu,177.4108976,22.4240797,[MAT2017] MACS1149CLS  328,177.410909,22.4240937,G,0.55,D,2017ApJ...835..254M,0.06308216971191988,SIMBAD
13135,51,0.8998,0.8388,0.9625,0.8533,0.7674,0.955,8.09759,31.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,94.6158,10,3935,,25.056,24.904,24.685,24.688,24.129,,23.694,,23.73,24.002,23.689,24.165,,,,24.95,24.876,24.842,24.694,24.11,24.017,23.754,23.75,23.879,23.795,23.873,24.249,24.369,24.891,23.645,8.72554,8.74389,-0.2437,,,,M1149clu,177.3959769,22.4210167,CLASHVLT J114935.04+222515.6,177.395977,22.421014,G,1.0234,E,2016ApJ...817...60T,0.009725695173439483,SIMBAD
13136,53,2.5058,2.4269,2.5581,2.5285,2.4696,2.5854,2.6939,30.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2487.72,10,3935,,29.984,26.186,24.811,24.253,24.066,,23.438,,23.106,22.718,22.366,22.333,,,,,26.296,24.73,24.26,24.088,23.927,23.621,23.262,22.99,22.712,22.351,22.32,22.241,22.529,22.609,8.94474,10.37426,0.85251,,,,M1149clu,177.4104135,22.4209494,CLASHVLT J114938.50+222515.4,177.410423,22.420947,G,2.4243,E,2016ApJ...817...60T,0.03277406474166569,SIMBAD
13138,55,0.53815,0.4878,0.5949,0.5438,0.4908,0.6135,2.36989,2.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,3104270000.0,10,3966,,,28.524,27.232,25.147,23.951,37.519,23.244,,23.029,22.686,22.851,23.409,,,,30.761,29.175,27.254,25.178,23.932,23.432,23.186,23.02,22.882,22.721,22.994,23.356,23.64,24.22,26.278,9.50912,9.21073,-3.6494,,,,M1149clu,177.3996124,22.4209143,CLASHVLT J114935.91+222515.3,177.399616,22.420912,G,0.56,D,2017ApJ...835..254M,0.014563183189916954,SIMBAD
13139,56,0.0,0.0,0.0887,0.1237,0.0279,0.4171,10.5674,31.0,0,0.0,,99.0,0.37,10.2695,33.0,0.0,0.00588854,,1000000000.0,0.0809446,9,4060,,,,26.896,26.655,26.896,,26.113,40.365,26.001,26.602,,,,,,26.931,27.048,26.812,26.71,26.719,26.794,26.839,26.877,26.902,27.077,27.663,28.118,28.264,27.239,27.699,8.78425,5.28855,-3.89142,,,,M1149clu,177.4079165,22.4236949,[MAT2017] MACS1149CLS  333,177.4079984,22.4239091,G,0.65,D,2017ApJ...835..254M,0.8178677301991447,SIMBAD
13140,57,0.56867,0.5087,0.6007,0.5212,0.4611,0.5833,1.99452,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,5.85469,10,4062,,,27.978,27.236,25.469,24.33,,23.627,39.508,23.454,23.47,23.74,24.359,,,,30.036,28.719,27.252,25.447,24.368,23.949,23.744,23.617,23.516,23.406,23.787,24.157,24.462,25.037,25.828,9.39714,8.80926,-2.98562,,,,M1149clu,177.3934886,22.4204131,[GKS2016] c104,177.3934954,22.4204058,G,0.54,D,2017ApJ...835..254M,0.03468047719245038,SIMBAD
13141,59,2.4469,2.4035,2.4971,2.431,2.325,2.5019,14.465,31.0,0,0.0,,99.0,2.0,18.7051,33.0,0.1,8.67435e-05,,1000000000.0,103.9,11,3967,,27.402,26.144,25.416,25.49,25.615,40.353,25.633,,25.066,26.074,24.959,25.193,,,,34.791,26.089,25.453,25.485,25.65,25.807,25.682,25.509,25.404,25.417,25.557,25.64,25.679,26.114,26.068,8.75026,4.7271,-4.3425,,,,M1149clu,177.4007054,22.4204669,CLASHVLT J114936.17+222513.7,177.400716,22.420465,G,1.8475,E,2016ApJ...817...60T,0.035932507543902904,SIMBAD
13142,61,0.97389,0.8387,1.0734,0.9846,0.8625,1.0668,3.12662,33.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,338.426,11,3967,,25.226,24.969,24.752,24.593,24.027,36.706,23.403,,23.566,23.427,23.112,23.439,,,,25.213,24.979,24.788,24.618,24.03,23.725,23.4,23.364,23.507,23.254,23.16,23.456,23.721,23.881,22.684,8.87854,9.23851,-0.11105,,,,M1149clu,177.4105453,22.4202735,CLASHVLT J114938.53+222512.9,177.41054,22.420263,G,1.6801,E,2016ApJ...817...60T,0.041712477293559126,SIMBAD
13143,62,2.4473,2.4038,2.4843,2.4664,2.4156,2.5168,7.25795,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,543.168,10,3935,,29.042,26.081,25.143,24.902,24.802,,24.185,,23.947,24.251,24.797,24.311,,,,36.767,26.188,25.089,24.885,24.869,24.917,24.773,24.621,24.509,24.249,24.351,24.342,24.344,24.74,24.403,8.7033,9.47974,0.5318,,,,M1149clu,177.4131317,22.4202621,CLASHVLT J114939.13+222512.5,177.413059,22.420157,G,1.5964,E,2016ApJ...817...60T,0.44909887429990375,SIMBAD
13144,63,0.0,0.0,0.8407,0.3409,0.0923,1.7923,46.1756,27.0,0,0.0,,99.0,4.6,45.8284,33.0,0.0,1.11814e-10,,1000000000.0,0.0507372,9,4088,,,,,30.115,27.915,43.753,27.048,40.967,26.807,26.135,,,,,,30.202,30.287,30.175,29.361,29.141,29.118,29.073,29.082,29.113,29.104,29.772,29.968,30.478,30.187,29.038,9.01591,5.80936,-4.39417,,,,M1149clu,177.414722,22.4234264,[MAT2017] MACS1149CLS  356,177.4147331,22.4234235,G,0.61,D,2017ApJ...835..254M,0.03838562282237325,SIMBAD
13145,64,2.2639,2.2158,2.3143,2.3774,2.2654,2.4764,7.68131,31.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1162.12,11,3967,,28.81,25.42,24.507,24.3,24.192,37.139,23.386,,23.117,23.298,22.725,22.803,,,,32.269,25.436,24.506,24.273,24.212,24.17,23.872,23.629,23.471,23.253,23.166,23.163,23.142,23.528,23.357,8.78475,9.91973,0.79009,,,,M1149clu,177.4130551,22.4201603,CLASHVLT J114939.13+222512.5,177.413059,22.420157,G,1.5964,E,2016ApJ...817...60T,0.017594947346705962,SIMBAD
13146,66,0.0,0.0,0.0204,0.0435,,0.1043,176.127,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,210926.0,12,4095,,27.345,27.059,26.728,26.127,25.487,38.904,25.312,36.861,25.223,25.864,,,,,,27.023,26.959,26.274,26.082,26.168,26.13,26.182,26.198,26.194,26.369,27.173,27.605,28.073,28.619,30.871,8.73034,5.07798,-3.93275,,,,M1149clu,177.4050866,22.4201335,[MAT2017] MACS1149CLS  514,177.4050957,22.4201263,G,0.57,D,2017ApJ...835..254M,0.039861652246967694,SIMBAD
13149,70,0.89886,0.878,0.9413,0.9059,0.8725,0.9427,7.16625,32.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1810.8,10,3935,,24.578,24.113,23.962,23.361,22.462,,21.825,,21.707,21.204,20.843,21.292,,,,24.456,24.098,23.947,23.384,22.469,22.06,21.738,21.627,21.583,21.233,21.06,21.345,21.318,21.871,20.39,9.05,10.06422,0.18804,,,,M1149clu,177.3982922,22.419679,CLASHVLT J114935.59+222510.8,177.398297,22.419678,G,0.8379,E,2016ApJ...817...60T,0.01637453075406951,SIMBAD
13151,72,0.0,0.0,0.0004,,,,1000000000.0,1.0,0,0.0,806400000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.2701e-08,11,3967,,26.11,24.812,23.544,23.211,23.103,,23.142,,23.276,23.724,26.248,,,,,24.74,24.515,23.57,23.344,23.31,23.263,23.289,23.285,23.26,23.458,24.249,24.653,25.11,25.662,27.918,8.90338,,,,,,M1149clu,177.4146383,22.4196991,[DSS2020] MACSJ1149  3,177.4146443,22.4196938,AGN,0.29,D,2017ApJ...835..254M,0.027617784214048428,SIMBAD
13152,73,0.0,0.0,0.0131,0.0233,,0.0852,91.4963,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,384756.0,10,3966,,,28.867,28.826,26.665,25.599,38.097,24.989,,24.842,25.132,,,,,,30.404,28.747,27.355,26.471,25.987,25.741,25.689,25.639,25.572,25.73,26.526,26.972,27.421,27.972,30.222,9.48389,5.11986,-7.5613,,,,M1149clu,177.3915476,22.4194623,[MAT2017] MACS1149CLS  552,177.3915528,22.4194585,G,0.55,D,2017ApJ...835..254M,0.022059195778709746,SIMBAD
13154,75,0.0,0.0,0.0167,0.0346,,0.1594,258.255,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,77596.9,12,4095,,28.372,27.466,27.479,26.844,26.041,25.787,25.697,25.46,25.576,26.29,,,,,,27.477,27.412,26.713,26.535,26.622,26.587,26.64,26.653,26.647,26.838,27.643,28.079,28.543,29.093,31.348,8.73076,4.3255,-4.67608,,,,M1149clu,177.415524,22.4194287,[MAT2017] MACS1149CLS  554,177.4155264,22.419422,G,0.58,D,2017ApJ...835..254M,0.025407989833455744,SIMBAD
13155,76,0.50275,0.4863,0.5221,0.5059,0.4847,0.5289,6.95493,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,12505800000.0,10,3966,,,28.533,25.54,23.623,22.524,38.19,21.795,,21.604,21.639,21.674,22.111,,,,29.543,27.471,25.563,23.642,22.534,22.072,21.829,21.72,21.65,21.532,21.876,22.194,22.573,23.189,25.273,9.5447,9.63181,-3.68458,,,,M1149clu,177.3881502,22.419336,CLASHVLT J114933.16+222509.6,177.388153,22.419328,G,0.5357,E,2016ApJ...817...60T,0.030269910766379145,SIMBAD
13159,81,3.4495,3.3597,3.5225,3.4672,3.3864,3.5406,3.93489,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1709.92,9,3933,,29.654,,25.739,24.533,24.16,,24.197,,23.912,23.687,23.863,23.696,,,,,,25.906,24.478,24.241,24.242,24.269,24.292,24.184,23.7,23.813,23.721,23.711,23.772,24.772,9.175,7.80125,-2.788,,,,M1149clu,177.4104751,22.4193215,[MAT2017] MACS1149CLS  532,177.4104813,22.4193145,G,0.39,D,2017ApJ...835..254M,0.032569320313979494,SIMBAD
13160,82,4.2591,4.1581,4.3126,4.4382,4.1885,4.6008,11.3767,25.0,0,0.0,,99.0,4.57,9.98573,25.0,0.0,0.0067862,,1000000000.0,779.401,9,4060,,,,27.68,26.218,25.065,,24.445,35.261,24.383,24.599,23.403,23.607,,,,,,,26.201,25.164,25.181,25.225,25.231,25.172,24.344,23.694,23.566,23.465,23.404,24.734,8.82022,10.10991,0.91539,,,,M1149clu,177.401687,22.4191979,[MAT2017] MACS1149CLS  558,177.40168,22.4191916,G,0.56,D,2017ApJ...835..254M,0.03251238753043097,SIMBAD
13163,86,0.59185,0.5744,0.6105,0.5846,0.5227,0.6112,14.7762,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,294.855,10,4062,,,27.567,25.841,23.602,22.31,,21.495,33.316,21.187,20.554,20.608,21.082,,,,27.604,26.507,25.277,23.635,22.305,21.742,21.492,21.285,21.098,20.607,20.684,21.003,21.279,21.673,20.475,9.53398,10.13136,-3.08699,,,,M1149clu,177.4012619,22.4188717,CLASHVLT J114936.30+222507.9,177.401267,22.41887,G,0.56,D,2017ApJ...835..254M,0.018042045312624336,SIMBAD
13164,87,0.0,0.0,0.0264,0.0343,,0.084,40.2548,31.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0157694,12,4095,,26.138,25.695,25.366,25.488,25.511,38.368,24.991,40.102,24.974,25.557,,,,,,25.704,25.815,25.417,25.41,25.521,25.528,25.592,25.615,25.621,25.914,26.471,26.963,26.811,25.86,30.219,8.70149,4.16439,-4.77488,,,,M1149clu,177.3919632,22.4190347,CLASHVLT J114934.07+222508.5,177.391972,22.41903,G,1.4854,E,2016ApJ...817...60T,0.03382208091297678,SIMBAD
