IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1,3.875,2.9619,4.6755,3.8058,3.0469,4.4369,4.17412,29.0,1,0.2,,99.0,4.35,3.76958,23.0,0.0,0.151861,,1000000000.0,578.938,10,4092,,,,27.667,27.387,26.561,26.367,26.336,26.394,26.352,25.542,24.378,24.706,,,,,,30.16,27.348,26.722,26.555,26.466,26.36,26.251,25.222,24.736,24.564,24.506,24.419,25.612,8.96645,9.75088,0.17877,,,,M1149clu,177.405474,22.2796017
3,0.95925,0.8156,1.039,0.8914,0.7526,1.0006,2.79315,30.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,429.866,8,3900,,,,25.636,24.855,23.772,36.489,,,22.785,22.54,22.07,22.419,,,,26.283,25.906,25.708,24.92,23.807,23.322,22.9,22.79,22.79,22.443,22.22,22.495,22.588,23.099,21.857,9.11927,9.61901,-0.52801,,,,M1149clu,177.4325053,22.319865
4,4.5659,4.1183,5.1555,4.2375,1.1055,4.9447,1.01115,33.0,3,0.3,,99.0,4.93,0.768006,27.0,0.0,0.681129,,1000000000.0,375.078,9,4088,,,,,29.046,27.45,42.524,38.402,40.222,27.303,26.969,26.013,26.367,,,,,,36.659,28.928,27.793,27.781,27.656,27.449,27.327,26.745,26.036,26.122,25.959,25.84,26.911,8.89725,9.15343,-0.14699,,,,M1149clu,177.4337241,22.3207171
5,2.9198,2.8696,2.9564,2.9822,2.9081,3.163,4.95624,32.0,1,0.15,,99.0,3.25,8.28938,30.0,0.05,0.0158483,,1000000000.0,2329.89,9,4060,,,,24.697,23.885,23.751,,35.532,35.32,23.474,23.353,22.797,22.792,,,,,30.433,24.687,23.889,23.787,23.778,23.77,23.629,23.405,23.172,22.976,22.927,22.898,23.067,23.496,8.70037,10.10179,1.16233,,,,M1149clu,177.430741,22.3197652
6,0.46085,0.0619,0.5833,0.3215,0.1101,0.5846,1.34647,29.0,3,0.1,,99.0,0.02,1.56999,3.0,0.0,0.456122,,1000000000.0,5.04837,9,4028,,,,25.6,24.767,24.463,36.469,,34.26,23.843,24.445,24.577,24.731,,,,25.819,25.761,25.599,24.754,24.499,24.459,24.377,24.37,24.385,24.323,24.966,25.084,25.592,25.259,24.136,8.89515,7.74147,-1.58668,,,,M1149clu,177.430557,22.3199637
7,0.36896,0.3333,0.4114,0.3606,0.2503,0.4115,1.18458,28.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,247.368,9,4060,,,,24.349,22.855,22.081,,21.137,21.168,21.075,20.581,20.93,21.022,,,,25.774,25.212,24.344,22.868,22.047,21.513,21.198,21.057,20.957,20.624,20.912,21.011,21.514,21.265,20.098,9.56718,9.71113,-3.89739,,,,M1149clu,177.4360301,22.3194283
9,1.7432,1.6349,1.788,1.7119,1.6301,1.7733,7.96112,33.0,2,0.1,,99.0,1.11,12.3123,33.0,0.05,0.00212042,,1000000000.0,619.132,10,4092,,,,23.517,23.633,23.672,23.547,23.238,23.306,23.682,23.632,23.3,23.134,,,,24.164,23.606,23.54,23.628,23.711,23.489,23.298,23.337,23.48,23.465,23.43,23.451,23.749,24.038,23.428,8.70952,4.90726,-4.02199,,,,M1149clu,177.4350865,22.3195138
11,0.2406,0.1391,0.3275,0.2446,0.1426,0.5097,12.118,3.0,0,0.0,,99.0,4.45,12.7156,33.0,0.0,0.00173319,,1000000000.0,0.182103,7,3868,,,,28.473,26.742,25.875,,,,25.842,26.179,26.375,27.086,,,,30.621,29.687,28.166,26.71,26.145,25.869,25.712,25.665,25.639,25.551,26.364,26.61,27.051,27.442,28.227,9.32175,7.1724,-4.08964,,,,M1149clu,177.431865,22.3194223
12,0.30189,0.2686,0.3553,0.2806,0.1814,0.4058,4.87131,30.0,0,0.0,,99.0,3.33,5.09483,33.0,0.0,0.0782837,,1000000000.0,1.03824,7,3868,,,,26.316,25.661,25.655,,,,25.74,26.529,,28.261,,,,26.145,26.264,26.222,25.708,25.65,25.738,25.724,25.758,25.801,25.825,26.586,26.676,27.169,26.746,25.754,8.75046,6.72279,-2.31138,,,,M1149clu,177.4307513,22.3199196
13,0.30352,0.0,0.9035,1.1108,0.2259,3.3586,4.28722,33.0,3,0.2,,99.0,3.06,3.20812,33.0,0.2,0.201078,,1000000000.0,4.33871,10,4092,,,,29.694,28.687,28.461,28.452,28.18,28.299,28.263,,28.78,26.729,,,,29.221,29.047,29.13,28.954,28.645,28.366,28.222,28.196,28.258,28.091,28.038,28.301,28.693,28.771,27.942,8.84084,6.93799,-2.31229,,,,M1149clu,177.4342723,22.3192089
14,1.7755,0.4559,2.9303,1.7248,0.3058,2.9351,23.5931,33.0,1,0.15,,99.0,2.56,23.8205,33.0,0.1,6.7212e-06,,1000000000.0,7.84358,10,4092,,,,28.773,28.739,28.782,28.668,28.382,28.38,28.556,,24.799,24.983,,,,29.656,28.975,28.798,28.775,28.815,28.57,28.364,28.371,28.432,28.352,28.246,28.244,28.52,28.797,28.157,8.77441,7.42327,-1.63035,,,,M1149clu,177.4367485,22.319221
15,6.8585,3.9141,8.0,5.4935,2.7918,7.128,16.2108,10.0,0,0.0,,99.0,5.12,16.1922,10.0,0.0,0.000304728,,1000000000.0,283.92,9,4060,,,,22.827,,22.366,,20.703,19.898,19.605,29.225,24.051,24.231,,,,,,,33.802,30.393,29.462,29.276,29.18,29.082,27.029,24.428,23.924,23.442,23.087,23.918,8.94994,9.23799,-0.48583,,,,M1149clu,177.4365834,22.318864
16,4.9456,4.2998,5.6408,5.1523,4.1641,6.3667,2.26934,13.0,0,0.0,,99.0,4.55,2.17534,12.0,0.0,0.337001,,1000000000.0,73.6331,9,4088,,,,,31.602,30.248,29.687,29.768,29.831,29.677,27.37,25.865,25.04,,,,,,,33.699,30.581,29.95,29.777,29.731,29.596,28.048,25.809,25.396,24.925,24.652,25.573,9.06448,8.49137,-1.35809,,,,M1149clu,177.4353819,22.3191574
17,1.1324,0.909,1.2236,1.0315,0.8888,1.1617,2.61058,31.0,2,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,319.316,10,4092,,,,24.947,24.643,23.916,25.879,25.658,25.668,23.11,23.146,22.746,22.992,,,,25.208,24.987,24.926,24.626,23.919,23.518,23.203,23.171,23.3,23.057,22.945,23.202,23.538,23.768,22.905,8.94924,9.39729,-0.15161,,,,M1149clu,177.4300686,22.3189701
19,0.43259,0.4159,0.4498,0.4694,0.4303,0.5023,6.37371,20.0,0,0.1,,99.0,0.13,10.431,26.0,0.5,0.00543178,,1000000000.0,484.252,9,4028,,,,21.826,20.685,19.892,30.405,,31.78,18.717,18.553,18.835,18.978,,,,22.671,22.456,21.868,20.7,19.867,19.457,19.18,18.99,18.842,18.597,18.974,19.015,19.501,19.435,18.122,9.11326,10.38606,0.26492,,,,M1149clu,177.4218971,22.3183728
21,4.5479,4.4865,4.7129,4.6081,4.4577,4.7796,17.401,22.0,0,0.0,,99.0,4.95,22.0054,22.0,0.0,1.66566e-05,,1000000000.0,2681.67,9,4060,,,,26.192,25.351,24.425,,18.412,19.26,19.346,23.401,21.649,21.725,,,,,,,25.678,24.26,24.25,24.248,24.255,24.186,23.292,22.094,21.866,21.608,21.469,22.638,9.02837,11.12089,1.29108,,,,M1149clu,177.4383549,22.3186809
23,0.0,0.0,0.0519,0.0564,0.0148,0.1436,8.34648,26.0,2,0.05,,99.0,0.69,13.1165,30.0,0.0,0.00141839,,1000000000.0,0.0278496,10,4092,,,,26.302,26.301,26.082,25.655,25.601,25.604,25.59,25.395,26.473,,,,,27.529,27.327,26.533,26.099,25.899,25.738,25.713,25.688,25.654,25.727,26.526,26.907,26.976,25.596,28.547,9.01673,5.62718,-4.24428,,,,M1149clu,177.433293,22.3185706
24,0.072754,0.0,0.1396,0.1167,0.03,0.2773,30.3723,33.0,0,0.0,,99.0,0.4,33.249,33.0,0.0,6.02668e-08,,1000000000.0,0.1054,10,4092,,,,26.401,26.425,26.373,26.455,26.637,26.746,27.28,27.196,,,,,,26.409,26.601,26.49,26.532,26.421,26.793,26.837,26.872,26.899,27.135,27.544,28.175,28.262,27.007,27.546,8.72057,4.61674,-4.38994,,,,M1149clu,177.4320311,22.3185442
25,7.7831,7.6503,8.0,7.7707,7.5335,7.9222,37.4632,9.0,0,0.0,,99.0,7.2,41.5223,9.0,0.0,9.62813e-10,,1000000000.0,6115.88,9,4060,,,,23.084,23.784,,,17.226,19.296,19.081,,22.121,22.211,,,,,,,,37.9,29.369,28.535,28.506,28.33,26.793,22.992,21.88,21.312,20.751,21.053,9.04024,11.10598,1.22424,,,,M1149clu,177.4386565,22.3179408
26,0.45873,0.418,0.4783,0.4369,0.3728,0.4695,2.79311,30.0,1,0.25,,99.0,0.08,6.75807,32.0,0.5,0.0340802,,1000000000.0,158.895,8,3900,,,,23.575,22.699,22.211,34.555,,,21.775,21.695,21.853,22.015,,,,23.947,23.802,23.578,22.709,22.206,21.919,21.866,21.786,21.737,21.625,22.032,22.117,22.57,22.493,21.306,8.95323,9.19999,-0.35165,,,,M1149clu,177.4248997,22.3183167
27,0.72565,0.6776,0.7629,0.7255,0.6823,0.7689,7.99347,22.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,782.291,10,4092,,,,23.942,22.476,21.202,20.494,20.223,20.078,19.926,19.443,19.461,19.97,,,,25.014,24.32,23.691,22.525,21.134,20.489,20.231,20.077,19.9,19.457,19.343,19.788,20.005,20.453,19.122,9.49984,10.68901,-2.14428,,,,M1149clu,177.4374967,22.3179015
29,4.9275,4.1421,6.5055,5.5134,4.4927,6.6776,3.70274,20.0,0,0.0,,99.0,6.6,3.5919,32.0,0.4,0.16597,,1000000000.0,356.094,7,4064,,,,,,,26.286,26.896,26.838,26.992,26.419,24.451,24.863,,,,,,,30.797,27.664,26.927,26.893,26.906,26.884,26.321,24.806,24.494,24.154,23.855,24.352,8.99149,9.88367,0.21292,,,,M1149clu,177.4372736,22.3189443
30,6.6576,1.4734,8.0,5.3836,2.5216,7.127,3.35193,26.0,0,0.25,,99.0,4.92,3.278,30.0,0.5,0.194174,,1000000000.0,753.07,9,4060,,,,28.336,28.686,30.205,,23.026,26.283,25.897,26.957,24.614,24.961,,,,,,,33.481,29.639,28.193,27.727,27.482,27.264,26.512,24.936,24.69,24.45,24.196,25.016,9.03439,9.23162,-0.88335,,,,M1149clu,177.4374864,22.3189366
31,4.6465,4.3902,5.1545,4.4676,3.7778,5.2856,8.18794,14.0,0,0.0,,99.0,4.25,9.09986,15.0,0.0,0.0105679,,1000000000.0,108.91,10,4092,,,,30.571,29.704,28.78,28.569,28.396,28.381,28.459,26.381,24.552,24.862,,,,,,,30.732,29.083,28.845,28.783,28.598,28.241,26.63,25.003,24.608,24.211,24.009,25.219,9.06712,9.24322,-0.68141,,,,M1149clu,177.4362635,22.3180403
32,0.0,0.0,0.0244,0.3507,0.1158,0.4817,22.3544,1.0,0,0.0,718700000.0,99.0,0.42,21.43,1.0,0.0,2.22091e-05,,1000000000.0,308833000.0,10,4092,,,,24.805,23.494,23.052,22.886,22.673,22.754,22.639,23.706,23.677,24.055,,,,24.518,24.582,24.404,23.517,23.298,23.29,23.238,23.237,23.263,23.236,23.817,24.177,24.572,25.15,27.257,8.85328,8.339,-0.91629,,,,M1149clu,177.4256438,22.317887
33,2.7548,2.7272,2.7695,2.7805,2.6481,2.9233,3.52535,33.0,2,0.25,,99.0,2.37,10.3074,33.0,0.25,0.0057779,,1000000000.0,2757.01,10,4092,,,,25.155,24.371,24.277,24.173,23.932,23.673,23.478,23.388,23.168,23.153,,,,,27.859,25.073,24.368,24.294,24.095,24.039,23.722,23.471,23.372,23.028,22.946,22.873,23.102,23.275,8.81528,10.07907,0.89501,,,,M1149clu,177.4342601,22.3177823
35,0.0,0.0,0.0473,0.0971,0.0226,0.4488,33.4743,2.0,0,0.0,508800000.0,99.0,1.2,35.4561,33.0,0.0,1.999e-08,,1000000000.0,504150.0,10,4092,,,,27.069,27.799,27.452,27.221,27.116,27.148,27.186,26.042,,,,,,28.185,28.133,27.626,27.361,27.304,27.238,27.224,27.229,27.219,27.276,28.068,28.43,28.925,29.435,31.653,8.84058,5.06903,-4.32695,,,,M1149clu,177.4317572,22.3179527
36,0.046213,0.0,0.2603,0.1429,0.0548,0.2594,26.023,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0113934,10,4092,,,,30.845,28.147,27.468,27.095,27.026,27.026,27.045,27.01,,,,,,32.59,30.986,29.498,28.181,27.607,27.222,27.078,27.038,27.004,26.988,27.768,28.11,28.627,29.034,30.838,9.50175,6.32316,-6.55523,,,,M1149clu,177.4274543,22.3179085
37,0.0,0.0,0.0718,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.85575e-17,10,4092,,,,,27.241,27.198,23.761,22.063,23.355,24.074,,,,,,,27.279,27.487,27.264,27.183,27.548,27.587,27.643,27.665,27.683,28.079,28.435,29.071,28.551,27.72,inf,,,,,,,M1149clu,177.4381036,22.3186269
38,2.8639,0.0201,3.151,2.089,0.1596,2.859,5.59744,33.0,1,0.15,,99.0,0.37,4.11495,33.0,0.2,0.127776,,1000000000.0,123.039,10,4092,,,,26.395,25.983,26.025,26.115,25.915,25.729,25.664,25.297,26.006,25.801,,,,28.949,26.694,26.217,26.167,26.186,26.093,25.857,25.732,25.667,25.337,25.644,25.624,25.74,26.215,25.418,8.8002,6.68241,-2.48259,,,,M1149clu,177.4269125,22.317784
39,0.018073,0.0,0.2699,0.1879,0.0517,0.4282,1.71084,25.0,0,0.0,,99.0,0.41,2.22507,27.0,0.0,0.328724,,1000000000.0,0.134639,10,4092,,,,27.426,26.749,26.444,26.413,26.32,26.301,26.247,26.508,27.626,30.73,,,,28.065,28.025,27.502,26.764,26.487,26.371,26.313,26.306,26.29,26.231,26.98,27.343,27.707,26.628,27.041,8.95025,6.58517,-2.94885,,,,M1149clu,177.430272,22.3176717
41,0.39327,0.1867,0.4626,0.3039,0.1808,0.4072,0.865388,31.0,1,0.2,,99.0,0.08,2.73745,2.0,0.0,0.254431,,1000000000.0,19.8865,7,3868,,,,24.457,23.717,23.434,,,,23.219,23.185,23.624,23.939,,,,24.65,24.588,24.461,23.714,23.441,23.386,23.272,23.245,23.235,23.147,23.784,23.824,24.325,23.949,22.88,8.86412,8.28636,-0.94298,,,,M1149clu,177.4203091,22.3176306
42,2.9353,2.8288,3.0072,3.0528,2.8782,3.3009,12.6813,33.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1741.56,10,4092,,,,26.041,25.124,24.693,26.715,26.195,26.446,24.513,24.517,23.429,23.469,,,,,34.228,26.176,25.13,24.878,24.773,24.723,24.587,24.385,24.039,23.745,23.631,23.559,23.676,24.147,8.73595,9.73093,0.72495,,,,M1149clu,177.4223157,22.3175683
43,0.0079229,0.0,3.0548,1.1053,0.1556,2.7204,1.91294,33.0,0,0.0,,99.0,1.77,1.71185,33.0,0.0,0.424891,,1000000000.0,2.75709,10,4092,,,,27.576,27.791,28.062,27.949,28.048,27.98,28.359,29.679,,,,,,27.418,27.537,27.685,27.939,27.998,27.964,27.99,28.039,28.165,28.214,28.376,28.708,29.165,29.263,28.434,8.79964,6.26316,-3.08571,,,,M1149clu,177.4342684,22.3190601
44,0.0,0.0,0.0684,0.0924,0.0234,0.223,43.9219,1.0,0,0.0,718700000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,721241.0,10,4092,,,,27.471,26.98,26.592,26.767,26.702,26.642,26.718,26.353,,,,,,28.117,27.969,27.226,26.889,26.779,26.776,26.802,26.816,26.814,26.891,27.694,28.051,28.542,29.063,31.289,8.84375,5.52317,-3.79337,,,,M1149clu,177.4323071,22.3175861
46,1.271,1.1036,1.4018,1.2659,1.0712,1.474,2.28619,30.0,0,0.0,,99.0,1.57,4.84642,32.0,0.1,0.0886368,,1000000000.0,42.9433,10,4092,,,,25.446,25.555,25.354,24.979,24.943,24.919,24.865,24.675,25.106,25.643,,,,25.335,25.302,25.397,25.536,25.405,24.957,24.984,24.913,24.852,25.007,25.114,25.304,25.738,26.023,25.808,8.70336,8.61872,-0.3215,,,,M1149clu,177.4301704,22.3174511
47,0.077829,0.0,0.3964,0.2546,0.0743,0.5418,34.7807,1.0,0,0.0,1139000000.0,99.0,4.29,37.5458,33.0,0.0,7.03118e-09,,1000000000.0,1439480.0,10,4092,,,,33.148,29.091,28.876,28.822,28.547,28.694,28.539,,,,,,,30.919,30.817,30.177,29.092,28.804,28.686,28.633,28.636,28.641,28.555,29.225,29.567,29.992,30.556,32.694,9.17557,5.86228,-4.79906,,,,M1149clu,177.4274696,22.3175172
48,5.1191,4.6941,5.7514,5.6028,4.929,6.7018,13.7816,22.0,0,0.0,,99.0,5.55,13.6346,22.0,0.0,0.00109466,,1000000000.0,5281.95,9,4060,,,,25.244,25.077,23.751,,32.493,35.72,22.215,23.587,21.423,21.625,,,,,,,27.471,24.502,23.867,23.83,23.833,23.848,23.435,21.902,21.589,21.35,21.126,21.934,8.98105,11.12687,1.4836,,,,M1149clu,177.4224208,22.3187719
49,0.89252,0.8447,0.959,0.9128,0.8618,0.9676,10.53,19.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,88.8039,8,3996,,,,30.61,26.956,25.24,,,32.593,23.701,22.375,21.887,22.258,,,,32.017,30.313,28.971,27.176,25.27,24.175,23.763,23.52,23.294,22.436,21.9,22.221,22.355,22.797,21.494,9.56309,10.06117,-3.52143,,,,M1149clu,177.4185951,22.3174044
51,0.47096,0.0798,0.5525,0.4111,0.1652,0.5159,0.787541,23.0,0,0.05,,99.0,0.16,0.437512,28.0,0.4,0.803518,,1000000000.0,25.5601,10,4092,,,,24.234,23.273,22.619,22.322,22.176,22.091,22.011,21.869,22.253,22.576,,,,24.701,24.636,24.3,23.25,22.636,22.337,22.177,22.071,22.002,21.838,22.348,22.606,22.971,22.792,21.893,9.12625,9.09257,-1.09717,,,,M1149clu,177.433879,22.3170685
52,0.084784,0.0,0.2343,0.2232,0.0798,0.4017,5.2728,8.0,0,0.0,,99.0,5.45,9.07556,33.0,0.0,0.0106971,,1000000000.0,0.051711,10,4092,,,,30.132,27.78,26.856,26.103,26.014,25.992,26.049,26.797,27.924,26.596,,,,32.637,31.111,29.353,27.682,26.926,26.481,26.264,26.201,26.161,26.01,26.827,27.106,27.614,28.027,29.376,9.4974,7.09386,-5.71572,,,,M1149clu,177.4259838,22.3175815
54,1.7754,1.5761,1.8895,1.6679,1.1923,1.8764,16.0048,32.0,3,0.3,,99.0,1.11,18.7527,33.0,0.4,8.47051e-05,,1000000000.0,223.859,10,4092,,,,26.635,26.762,26.009,25.475,25.33,25.312,25.34,25.237,23.495,23.991,,,,28.209,27.214,26.763,26.693,26.255,25.66,25.324,25.238,25.185,24.868,24.54,24.466,24.697,24.882,24.367,8.91754,8.72035,-0.71471,,,,M1149clu,177.438548,22.3172895
55,0.30391,0.0359,0.401,0.1881,0.0411,0.3551,11.2669,31.0,0,0.0,,99.0,3.12,14.5497,33.0,0.0,0.000692761,,1000000000.0,0.193797,8,3996,,,,27.107,26.701,26.813,,,38.657,27.097,26.115,,,,,,26.963,27.093,27.0,26.76,26.763,26.871,26.894,26.935,26.969,27.074,27.781,28.079,28.37,27.549,27.268,8.77189,5.3587,-3.78327,,,,M1149clu,177.4292208,22.3190164
56,1.8143,1.5078,1.8873,1.4847,1.1366,1.7913,12.0967,33.0,3,0.3,,99.0,1.47,12.0829,33.0,0.3,0.00237809,,1000000000.0,183.755,10,4092,,,,26.583,26.405,26.072,25.329,25.182,25.195,25.088,25.802,24.087,24.38,,,,27.49,26.747,26.513,26.442,26.055,25.52,25.325,25.261,25.04,24.931,24.666,24.693,25.013,25.117,24.918,8.8799,8.79776,-0.54119,,,,M1149clu,177.4365042,22.3171889
57,0.0,0.0,0.025,0.0343,,0.1075,24.8876,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,154397.0,10,4092,,,,26.002,26.15,25.948,25.656,25.554,25.622,25.607,27.688,,,,,,26.73,26.665,25.98,25.857,25.875,25.84,25.893,25.906,25.9,26.091,26.896,27.332,27.796,28.346,30.601,8.77455,4.93185,-4.2506,,,,M1149clu,177.4313423,22.3170419
58,2.4824,0.0,8.0,1.8153,0.5173,5.3567,1.08881,31.0,2,0.1,,99.0,3.51,0.837563,33.0,0.15,0.657848,,1000000000.0,9.86369,7,4064,,,,,,,28.128,27.957,27.98,27.905,26.386,27.942,27.889,,,,29.645,28.709,28.461,28.492,28.493,28.204,27.911,27.888,27.892,27.829,27.764,27.742,27.951,28.404,27.804,8.97236,7.92552,-2.05938,,,,M1149clu,177.4359143,22.3182791
59,2.5636,2.2829,2.8586,2.5902,2.2878,2.8167,1.29523,32.0,1,0.3,,99.0,2.03,3.90111,32.0,0.3,0.142195,,1000000000.0,879.171,10,4092,,,,26.832,26.151,25.876,25.701,25.296,25.127,24.72,24.521,24.077,24.067,,,,,28.77,26.771,26.117,25.833,25.63,25.333,25.04,24.819,24.504,24.025,23.924,23.823,24.092,23.921,8.97579,9.68288,0.05151,,,,M1149clu,177.4223315,22.3166667
61,0.70082,0.4063,0.8534,0.428,0.1121,0.7221,5.93863,1.0,0,0.0,1800000000.0,99.0,0.02,5.9064,10.0,0.0,0.0521724,,1000000000.0,33493800.0,10,4092,,,,29.404,28.137,27.158,26.874,26.782,26.66,26.658,,26.777,27.858,,,,30.873,30.571,29.514,27.997,27.227,26.912,26.766,26.7,26.656,26.533,26.979,27.309,27.636,28.244,30.272,9.25564,7.34233,-3.59213,,,,M1149clu,177.4361262,22.3166332
62,0.10369,0.0,0.4996,0.274,0.099,0.5881,2.19931,1.0,0,0.0,2750000000.0,99.0,0.48,2.88738,1.0,0.0,0.236055,,1000000000.0,35846400.0,10,4092,,,,28.312,27.251,26.447,26.351,26.055,26.14,25.947,25.357,26.169,27.472,,,,31.427,30.5,28.719,27.199,26.519,26.174,26.026,25.983,25.952,25.78,26.473,26.813,27.274,27.827,29.985,9.34131,7.3577,-4.1874,,,,M1149clu,177.4292693,22.3182721
63,0.93222,0.7578,1.1054,0.878,0.6625,1.0907,0.826667,27.0,0,0.0,,99.0,0.1,4.0474,33.0,0.4,0.132166,,1000000000.0,13.0215,10,4092,,,,26.218,26.309,25.473,25.329,25.225,25.212,25.207,25.445,25.171,25.704,,,,26.22,26.266,26.349,26.264,25.476,25.311,25.234,25.21,25.202,25.208,25.311,25.714,25.946,26.52,25.271,8.78939,8.29543,-0.83226,,,,M1149clu,177.433075,22.3169604
64,4.5465,3.7382,4.8544,4.2171,3.1433,4.9393,4.75768,33.0,1,0.25,,99.0,4.0,4.50311,33.0,0.25,0.105235,,1000000000.0,237.46,10,4092,,,,30.87,28.585,27.714,27.599,27.623,27.586,27.571,,26.132,25.83,,,,,,35.857,28.774,27.769,27.595,27.526,27.496,27.461,26.958,26.247,26.49,26.363,26.28,27.4,8.86595,9.13261,-0.12847,,,,M1149clu,177.4218321,22.3165606
65,0.10917,0.0,0.2704,0.1591,0.0451,0.3578,74.0398,1.0,0,0.0,508800000.0,99.0,0.42,75.3798,31.0,0.0,4.2804e-17,,1000000000.0,751936.0,10,4092,,,,28.449,27.947,27.299,27.528,27.511,27.84,27.965,26.475,,,,,,28.677,28.681,28.242,27.839,27.752,27.818,27.831,27.865,27.888,27.931,28.7,29.063,29.582,30.101,32.32,8.80855,5.3573,-3.89852,,,,M1149clu,177.4284919,22.3165548
67,1.7642,1.5782,1.8759,1.7482,1.4157,2.0295,4.86114,33.0,1,0.25,,99.0,1.11,7.8226,33.0,0.25,0.0200144,,1000000000.0,118.949,10,4092,,,,26.784,26.671,26.537,26.252,25.778,25.863,26.0,26.463,25.128,25.033,,,,28.257,27.248,26.892,26.714,26.602,26.182,25.845,25.825,25.915,25.703,25.456,25.403,25.63,25.894,25.171,8.73637,8.5514,-0.47424,,,,M1149clu,177.4211452,22.3167065
68,4.7317,3.2747,5.6535,2.4871,0.5713,5.3697,3.16823,33.0,1,0.25,,99.0,0.71,2.26207,1.0,0.0,0.3227,,1000000000.0,4.68338,10,4092,,,,32.6,31.348,29.584,29.965,29.889,30.686,30.212,29.204,,,,,,44.454,32.895,31.456,31.036,30.867,30.783,30.58,30.368,30.221,29.863,29.711,29.646,29.599,29.944,29.607,8.9559,7.11742,-2.67105,,,,M1149clu,177.4341613,22.3183476
69,0.82952,0.7864,0.8565,0.8142,0.7594,0.8622,4.22034,14.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,95.873,10,4092,,,,26.236,24.328,22.793,22.04,21.711,21.563,21.417,20.917,20.839,21.289,,,,25.876,25.698,25.552,24.357,22.784,22.023,21.722,21.549,21.36,20.946,20.854,21.319,21.584,22.023,20.849,9.53086,10.32522,-2.86774,,,,M1149clu,177.4230279,22.316173
70,0.29782,0.0,1.0931,1.0156,0.1984,3.2645,30.8817,33.0,3,0.1,,99.0,3.36,30.5835,33.0,0.05,2.285e-07,,1000000000.0,0.326466,10,4092,,,,31.401,30.571,30.475,30.462,30.023,30.322,30.598,28.659,,,,,,30.644,30.676,30.814,30.842,30.574,30.473,30.259,30.309,30.595,30.541,30.629,30.97,31.354,31.457,30.388,8.86599,6.01951,-3.51489,,,,M1149clu,177.4286656,22.3181538
71,1.1216,0.6886,1.7915,1.134,0.5939,1.6585,1.57422,32.0,3,0.15,,99.0,1.45,1.57061,2.0,0.0,0.455981,,1000000000.0,30.5969,10,4092,,,,26.745,26.499,26.398,25.804,25.715,25.797,25.789,26.096,25.733,25.699,,,,26.788,26.647,26.714,26.611,26.243,25.913,25.794,25.722,25.759,25.732,25.704,25.961,26.369,26.454,25.665,8.74493,8.34596,-0.68616,,,,M1149clu,177.433123,22.3163482
72,2.1304,0.4529,3.754,2.8239,0.9664,5.5792,3.78307,26.0,0,0.0,,99.0,1.52,3.38809,32.0,0.05,0.183775,,1000000000.0,2.58486,10,4092,,,,29.682,30.617,31.17,30.152,30.228,30.065,29.775,26.805,26.447,28.862,,,,,33.417,30.804,30.441,30.483,30.501,30.379,30.046,29.696,29.316,29.062,29.049,28.993,29.143,29.727,8.9508,7.45779,-2.10052,,,,M1149clu,177.435445,22.3181316
73,0.28424,0.1619,0.4146,0.5395,0.0752,2.6382,7.44151,33.0,0,0.0,,99.0,2.77,5.85385,33.0,0.0,0.0535616,,1000000000.0,1.48824,10,4092,,,,27.024,26.826,27.2,27.737,27.443,27.352,27.259,27.971,,27.308,,,,26.677,26.819,27.042,27.084,27.072,27.145,27.284,27.291,27.301,27.404,27.974,28.308,28.332,28.728,27.219,8.75924,5.16471,-3.95675,,,,M1149clu,177.4302746,22.3163538
