IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
709,0.61035,0.5935,0.6331,0.6023,0.5609,0.6311,132.108,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,996.41,12,4095,,25.217,25.239,24.148,22.388,21.169,20.671,20.37,20.214,20.07,18.806,18.975,19.407,,,,26.332,25.233,24.022,22.465,21.158,20.63,20.372,20.173,19.99,19.504,19.548,19.887,20.167,20.579,19.373,9.5361,10.35409,-2.89485,,,,M1149clu,177.3881122,22.408405,-40.381281416448275,41.199479999990274,57.68921078593457,pagul21_photoz_f160w_radius,1.4943126928644865,False
1985,0.60156,0.5888,0.6137,0.6032,0.5888,0.6184,161.235,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,871.399,12,4095,,27.278,26.635,24.887,22.514,21.241,20.716,20.412,20.239,20.097,18.864,19.061,19.483,,,,26.581,25.475,24.241,22.617,21.255,20.693,20.414,20.207,20.019,19.518,19.556,19.893,20.163,20.575,19.368,9.58856,10.41188,-3.45162,,,,M1149clu,177.3926574,22.3927331,-25.252862803672947,-15.219360000000393,29.484504380958157,pagul21_photoz_f160w_radius,0.5549373126986062,False
1294,0.5854,0.5654,0.6015,0.5865,0.5651,0.6183,160.298,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,697.611,12,4095,,26.462,26.059,24.836,22.64,21.323,20.76,20.438,20.263,20.102,18.776,18.89,19.322,,,,26.821,25.684,24.451,22.793,21.362,20.732,20.44,20.195,19.967,19.413,19.42,19.768,19.987,20.391,19.19,9.5452,10.50541,-2.77346,,,,M1149clu,177.4173397,22.4011268,56.90065447319707,14.997959999996624,58.84405903436353,pagul21_photoz_f160w_radius,1.521309634478785,False
216,0.64424,0.6302,0.6566,0.6076,0.5467,0.6504,96.385,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,881.348,12,4095,,26.932,25.694,24.866,22.629,21.326,20.761,20.447,20.272,20.105,19.011,19.14,19.556,,,,26.646,25.534,24.297,22.676,21.298,20.728,20.45,20.243,20.054,19.548,19.568,19.913,20.18,20.599,19.383,9.54359,10.49126,-2.78043,,,,M1149clu,177.3994243,22.4154479,-2.729652403486627,66.55391999999694,66.60987366456906,pagul21_photoz_f160w_radius,1.783342622152303,False
542,0.59268,0.5746,0.6145,0.6113,0.5794,0.6535,140.585,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,763.635,11,4094,,,28.312,25.001,22.632,21.279,20.751,20.443,20.273,20.115,18.873,19.011,19.453,,,,26.879,25.731,24.494,22.839,21.375,20.727,20.443,20.199,19.97,19.4,19.37,19.739,19.949,20.367,19.152,9.54422,10.5,-2.77977,,,,M1149clu,177.3982581,22.4107919,-6.611277367456952,49.79231999999456,50.22931533886668,pagul21_photoz_f160w_radius,1.2395130112955561,False
2740,0.56278,0.5504,0.5744,0.5615,0.5467,0.576,100.726,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,606.917,11,4094,,,26.967,24.957,22.606,21.311,20.777,20.46,32.94,20.145,19.053,19.181,19.592,,,,26.734,25.617,24.381,22.712,21.337,20.727,20.434,20.189,19.962,19.431,19.504,19.811,20.046,20.415,19.221,9.54619,10.46005,-2.86294,,,,M1149clu,177.4118682,22.3824198,38.6891032894662,-52.34724000000028,65.09285866330202,pagul21_photoz_f160w_radius,1.751456955443401,False
2635,0.63395,0.5279,0.664,0.6222,0.5459,0.6585,45.7676,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,936.039,12,4095,,27.67,25.392,24.651,22.542,21.283,20.742,20.436,20.317,20.161,19.195,19.358,19.78,,,,26.657,25.538,24.298,22.682,21.288,20.709,20.432,20.226,20.036,19.525,19.528,19.879,20.144,20.568,19.339,9.51494,10.52097,-2.3725,,,,M1149clu,177.4105302,22.3840485,34.23565259344734,-46.48392000000854,57.73070870053833,pagul21_photoz_f160w_radius,1.502513956684612,False
2375,0.51163,0.4921,0.526,0.5105,0.4909,0.5292,115.85,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,548.586,12,4095,,27.743,25.934,24.419,22.334,21.241,20.741,20.44,20.314,20.172,19.058,19.303,19.689,,,,26.375,25.31,24.079,22.435,21.241,20.729,20.442,20.24,20.064,19.607,19.828,20.077,20.39,20.619,19.476,9.56285,10.22275,-3.33267,,,,M1149clu,177.3846645,22.3870326,-51.856738789287974,-35.741159999999184,62.9805674474753,pagul21_photoz_f160w_radius,1.726092248249178,False
979,0.60588,0.5048,0.6271,0.5728,0.5078,0.6241,131.555,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,665.385,12,4095,,,26.207,24.838,22.606,21.406,20.872,20.556,20.38,20.235,19.004,19.233,19.641,,,,26.642,25.55,24.321,22.689,21.38,20.839,20.557,20.351,20.164,19.68,19.778,20.085,20.364,20.748,19.551,9.56173,10.36578,-3.2071,,,,M1149clu,177.3910881,22.4049107,-30.476181321901013,28.619999999990853,41.807918244811766,pagul21_photoz_f160w_radius,1.0209327748270591,False
2701,0.53628,0.5213,0.5518,0.5374,0.5159,0.5591,53.6598,21.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,437.036,11,3967,,26.628,26.642,25.082,22.818,21.503,20.933,20.606,,20.256,19.24,19.316,19.749,,,,27.12,26.052,24.628,22.915,21.543,20.896,20.529,20.222,19.951,19.375,19.452,19.754,19.706,20.097,18.588,9.52876,10.49363,-2.63703,,,,M1149clu,177.4176232,22.3833166,57.84426678434884,-49.11876000000177,75.8855176153968,pagul21_photoz_f160w_radius,2.1450252538465606,False
3016,0.44958,0.4441,0.455,0.4526,0.4405,0.4691,22.564,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,247.097,9,3964,,,,24.948,22.768,21.494,20.953,20.654,,20.336,19.596,19.799,20.299,,,,26.99,25.92,24.594,22.766,21.52,20.932,20.573,20.318,20.105,19.61,19.926,20.118,20.431,20.379,19.412,9.5971,10.3234,-3.60673,,,,M1149clu,177.4190119,22.3768644,62.46646931168643,-72.34668000000823,95.58295818445595,pagul21_photoz_f160w_radius,2.855141106148532,False
1685,0.47662,0.4665,0.4871,0.477,0.4645,0.4894,58.3306,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,415.542,12,4095,,27.542,25.091,24.053,22.489,21.426,20.951,20.677,20.515,20.375,19.531,19.809,20.071,,,,26.332,25.28,24.098,22.508,21.421,20.953,20.679,20.485,20.319,19.889,20.169,20.405,20.745,20.822,19.772,9.49955,10.04188,-2.56685,,,,M1149clu,177.3969331,22.3929772,-11.021458363154666,-14.340600000001302,18.08660700105991,pagul21_photoz_f160w_radius,0.3278074000353309,False
3172,0.52397,0.4953,0.5593,0.5805,0.5254,0.6435,4.63175,18.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,324.929,9,4088,,,,,33.556,31.795,32.016,20.69,45.469,20.392,19.528,19.664,20.1,,,,27.232,26.279,24.973,23.15,21.693,21.037,20.682,20.397,20.136,19.602,19.627,20.022,20.061,20.463,19.214,8.75886,11.48078,2.42736,,,,M1149clu,177.3914434,22.3710936,-29.293587127259467,-93.1215600000101,97.62038303355413,pagul21_photoz_f160w_radius,2.7690482677851382,False
2152,0.57852,0.5588,0.5962,0.5571,0.5179,0.59,81.8771,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,609.407,12,4095,,25.648,25.542,24.535,22.668,21.479,20.996,20.703,20.532,20.409,19.36,19.514,19.902,,,,26.555,25.477,24.275,22.707,21.472,20.971,20.706,20.508,20.328,19.863,19.988,20.287,20.579,20.948,19.753,9.53814,10.16816,-3.09227,,,,M1149clu,177.3916751,22.3906204,-28.522387929828962,-22.82508000000547,36.53095797027916,pagul21_photoz_f160w_radius,0.9355770990093055,False
1523,0.63745,0.5692,0.649,0.5908,0.5656,0.6374,144.677,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,626.177,11,4094,,,26.154,25.033,22.769,21.521,21.012,20.723,20.564,20.428,19.206,19.376,19.817,,,,26.863,25.761,24.53,22.896,21.55,20.988,20.724,20.517,20.329,19.833,19.89,20.219,20.492,20.896,19.695,9.54163,10.23855,-3.03986,,,,M1149clu,177.3927721,22.3980979,-24.871090909132825,4.093919999995421,25.205779971600005,pagul21_photoz_f160w_radius,0.5541626657200012,False
1029,0.60606,0.5836,0.63,0.6085,0.5852,0.6337,148.95,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,542.976,11,4094,,,,25.638,23.021,21.706,21.144,20.811,20.629,20.456,19.186,19.332,19.748,,,,27.249,26.101,24.864,23.219,21.755,21.117,20.813,20.569,20.34,19.771,19.74,20.109,20.319,20.738,19.522,9.56265,10.39977,-3.15762,,,,M1149clu,177.4037109,22.4045764,11.538032016471298,27.416519999995614,29.745449260740312,pagul21_photoz_f160w_radius,0.6911019753580108,False
1548,0.60401,0.5798,0.6288,0.6108,0.5845,0.6442,156.96,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,544.809,11,4094,,,,25.38,23.011,21.699,21.145,20.806,20.634,20.47,19.164,19.342,19.747,,,,27.246,26.098,24.86,23.215,21.752,21.113,20.81,20.565,20.337,19.767,19.736,20.105,20.316,20.734,19.518,9.55414,10.39516,-2.98912,,,,M1149clu,177.4054314,22.3978723,17.264610434005533,3.281759999994449,17.573750940978318,pagul21_photoz_f160w_radius,0.2909701980326107,False
1785,0.65881,0.6455,0.6723,0.6596,0.643,0.676,124.233,21.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,382.09,12,4095,,26.42,24.859,23.985,22.711,21.57,21.1,20.785,20.621,20.472,19.289,19.509,19.909,,,,25.418,24.819,24.065,22.851,21.624,21.057,20.786,20.565,20.349,19.874,19.833,20.307,20.143,20.729,19.185,9.52648,10.08875,-3.10749,,,,M1149clu,177.3874138,22.3947013,-42.70586285604202,-8.133839999999282,43.47355604760965,pagul21_photoz_f160w_radius,1.2009585349203227,False
2915,0.59299,0.4951,0.6135,0.5547,0.5075,0.6053,10.6476,22.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,220.762,12,4095,,25.24,24.419,23.919,22.498,21.414,20.961,20.658,39.106,20.476,20.194,20.119,20.572,,,,24.837,24.359,23.79,22.522,21.424,20.951,20.727,20.544,20.381,20.088,20.284,20.625,20.878,21.231,20.04,9.2053,10.14633,-0.40648,,,,M1149clu,177.419484,22.3789333,64.037825121655,-64.8986400000041,91.17388069047955,pagul21_photoz_f160w_radius,2.7837323563493186,False
570,0.63787,0.6153,0.6522,0.6302,0.5887,0.6516,106.502,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,690.958,11,4094,,,26.819,25.071,22.945,21.659,21.123,20.809,20.639,20.487,19.309,19.506,19.954,,,,27.063,25.935,24.694,23.08,21.673,21.084,20.809,20.603,20.412,19.896,19.884,20.239,20.503,20.931,19.686,9.54001,10.32464,-2.94166,,,,M1149clu,177.3838944,22.4102873,-54.419969268447915,47.97575999999708,72.54796070708078,pagul21_photoz_f160w_radius,2.1399718569026924,False
374,0.64099,0.6274,0.6526,0.6048,0.576,0.6443,163.638,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,600.754,12,4095,,26.49,26.149,25.032,22.878,21.622,21.112,20.819,20.662,20.505,19.175,19.334,19.772,,,,26.985,25.879,24.645,23.018,21.655,21.089,20.818,20.611,20.422,19.921,19.96,20.297,20.567,20.979,19.772,9.53766,10.22147,-3.0441,,,,M1149clu,177.396585,22.4133338,-12.180087800690895,58.94315999999691,60.18845943881414,pagul21_photoz_f160w_radius,1.749763981293805,False
1981,0.47312,0.4485,0.5022,0.475,0.4451,0.506,40.4313,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,426.265,12,4095,,25.178,24.727,23.793,22.405,21.485,21.072,20.817,20.64,20.523,19.768,19.863,20.253,,,,26.174,25.132,23.997,22.498,21.484,21.064,20.806,20.62,20.463,20.057,20.336,20.578,20.924,21.002,19.951,9.31873,9.99677,-1.1651,,,,M1149clu,177.3912044,22.3927217,-30.089083925813462,-15.260400000006769,33.73770560744836,pagul21_photoz_f160w_radius,0.908077186914946,False
247,0.59413,0.5739,0.6148,0.5909,0.5517,0.6275,72.053,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,645.558,11,4094,,,25.851,24.683,22.714,21.582,21.084,20.794,20.652,20.523,19.515,19.688,20.105,,,,26.726,25.632,24.425,22.864,21.574,21.054,20.795,20.595,20.413,19.933,19.995,20.325,20.609,21.013,19.812,9.49494,10.2002,-2.38371,,,,M1149clu,177.4177991,22.4151822,58.429739114236824,65.59739999999721,87.84676032567968,pagul21_photoz_f160w_radius,2.6811978441893234,False
792,0.64619,0.587,0.6596,0.6105,0.581,0.6493,129.537,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,613.637,11,4094,,,27.053,24.805,22.897,21.671,21.14,20.844,20.675,20.539,19.314,19.493,19.934,,,,27.039,25.927,24.69,23.069,21.691,21.121,20.844,20.636,20.447,19.941,19.961,20.306,20.573,20.992,19.776,9.55927,10.20896,-3.34055,,,,M1149clu,177.398151,22.4074131,-6.967753129386655,37.62863999999411,38.268317599827064,pagul21_photoz_f160w_radius,1.0328690866609036,False
211,0.50509,0.4831,0.527,0.5094,0.4832,0.5396,43.6552,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,27020700000.0,10,4092,,,,25.13,22.886,21.68,21.096,20.856,20.728,20.572,20.955,21.095,21.559,,,,28.706,26.634,24.727,22.806,21.698,21.235,20.992,20.883,20.813,20.696,21.04,21.358,21.737,22.353,24.437,9.58697,10.00937,-3.85662,,,,M1149clu,177.3976798,22.4161861,-8.53611334470524,69.21143999999941,69.73584915885928,pagul21_photoz_f160w_radius,2.1232753052953095,False
1372,0.53857,0.5249,0.5575,0.545,0.5271,0.5726,182.391,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,405.037,12,4095,,26.393,26.331,24.969,22.935,21.737,21.244,20.935,20.783,20.635,19.294,19.53,19.938,,,,26.944,25.866,24.635,23.001,21.749,21.226,20.938,20.733,20.552,20.081,20.243,20.52,20.811,21.143,19.955,9.56556,10.09338,-3.479,,,,M1149clu,177.4011941,22.4003357,3.1610180314768574,12.149999999994066,12.554462752152226,pagul21_photoz_f160w_radius,0.22667759173840885,True
1141,0.64541,0.5631,0.6614,0.6144,0.5629,0.6531,86.104,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,471.627,12,4095,,27.254,28.17,25.307,23.092,21.811,21.273,20.966,20.793,20.652,19.548,19.749,20.178,,,,27.402,26.254,25.017,23.362,21.898,21.25,20.966,20.722,20.493,19.924,19.893,20.262,20.472,20.891,19.675,9.53632,10.30371,-2.9353,,,,M1149clu,177.3847154,22.4004931,-51.68732127031131,12.716639999990775,53.22867754312276,pagul21_photoz_f160w_radius,1.5568852514374263,False
2266,0.61197,0.5947,0.6668,0.6263,0.6002,0.6544,141.417,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,596.051,12,4095,,30.811,,25.145,23.043,21.797,21.28,20.971,20.807,20.659,19.412,19.598,20.023,,,,27.223,26.095,24.854,23.24,21.833,21.245,20.969,20.763,20.573,20.056,20.045,20.4,20.663,21.091,19.846,9.54082,10.2192,-3.0673,,,,M1149clu,177.4101185,22.3893987,32.86533446819481,-27.223200000000247,42.67590453577203,pagul21_photoz_f160w_radius,1.2202526511924012,False
2656,0.56463,0.5471,0.5822,0.5622,0.5395,0.5843,23.2732,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,369.577,11,4094,,,26.796,25.33,23.163,21.869,21.301,21.0,23.054,20.671,19.805,19.923,20.344,,,,27.273,26.156,24.92,23.251,21.875,21.265,20.973,20.727,20.501,19.969,20.042,20.35,20.585,20.954,19.759,9.53275,10.34155,-2.86717,,,,M1149clu,177.4140592,22.383624,45.98171201532699,-48.012119999999925,66.47918100243758,pagul21_photoz_f160w_radius,1.9995427000812531,False
539,0.43593,0.4246,0.4502,0.4357,0.4226,0.4484,37.4126,22.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,188.565,11,3967,,27.316,27.011,25.095,22.951,21.72,38.876,20.943,,20.673,19.871,19.994,20.453,,,,27.197,26.133,24.803,22.972,21.745,21.159,20.8,20.546,20.335,19.844,20.181,20.368,20.687,20.6,19.653,9.58071,10.18121,-3.49417,,,,M1149clu,177.3769086,22.4116359,-77.67177485349615,52.8307199999972,93.93609308785574,pagul21_photoz_f160w_radius,2.9395241029285244,False
419,0.57426,0.554,0.594,0.5697,0.5293,0.5976,55.7291,23.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,237.486,12,4095,,24.582,24.185,23.95,22.542,21.553,21.149,20.912,20.806,20.68,19.971,20.073,20.428,,,,24.692,24.206,23.702,22.585,21.552,21.127,20.917,20.752,20.598,20.314,20.472,20.829,21.093,21.479,20.282,9.19891,10.04455,-0.49791,,,,M1149clu,177.3931497,22.4113314,-23.614272536277905,51.73452000000225,56.86909905254559,pagul21_photoz_f160w_radius,1.7269066350848539,False
2290,0.63051,0.6035,0.6492,0.6286,0.6062,0.649,107.388,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,557.631,12,4095,,26.746,28.838,25.519,23.137,21.866,21.335,21.043,20.872,20.718,19.611,19.797,20.224,,,,27.295,26.167,24.927,23.309,21.902,21.309,21.042,20.836,20.645,20.129,20.117,20.472,20.736,21.163,19.919,9.53269,10.22148,-2.97379,,,,M1149clu,177.4036886,22.3891106,11.463807838257924,-28.26036000000869,30.496997187962535,pagul21_photoz_f160w_radius,0.8345970729320852,False
1675,0.59937,0.5768,0.6261,0.5994,0.5666,0.6304,67.2223,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,619.363,12,4095,,25.588,25.197,24.69,22.789,21.767,21.286,21.041,20.843,20.737,19.786,19.972,20.403,,,,26.714,25.626,24.442,22.973,21.743,21.265,21.035,20.846,20.671,20.211,20.258,20.601,20.891,21.303,20.096,9.341,10.09173,-1.26429,,,,M1149clu,177.3986825,22.3923055,-5.198688073370202,-16.758720000007088,17.546539650963638,pagul21_photoz_f160w_radius,0.42902765503212137,False
358,0.58806,0.5637,0.6109,0.5885,0.5617,0.6191,121.363,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,386.786,12,4095,,28.096,26.868,25.523,23.245,21.958,21.408,21.078,20.898,20.743,19.493,19.689,20.112,,,,27.461,26.324,25.092,23.433,22.002,21.373,21.081,20.836,20.607,20.053,20.06,20.408,20.628,21.032,19.831,9.54516,10.26407,-3.03579,,,,M1149clu,177.3880972,22.4137649,-40.431207993727355,60.49511999999737,72.76223006234845,pagul21_photoz_f160w_radius,2.245799668744948,False
2869,0.55797,0.5421,0.5715,0.5504,0.5124,0.5687,80.9292,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,521.503,12,4095,,28.042,26.251,24.539,22.691,21.647,21.23,20.99,32.119,20.746,19.776,19.955,20.371,,,,26.513,25.45,24.284,22.791,21.642,21.175,20.973,20.785,20.614,20.179,20.328,20.621,20.924,21.276,20.084,9.42346,9.92256,-1.96709,,,,M1149clu,177.3990063,22.3801977,-4.120939691194478,-60.3468000000035,60.48734094154647,pagul21_photoz_f160w_radius,1.8889131980515488,False
