IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
18,0.86248,0.7574,0.9636,0.8376,0.7518,0.9409,0.324195,31.0,2,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,124.101,7,4060,,,,24.557,24.375,23.786,,23.371,40.487,23.498,23.479,23.469,23.826,,,,24.628,24.567,24.581,24.365,23.782,23.699,23.433,23.438,23.555,23.475,23.559,23.938,24.052,24.576,23.337,8.73161,8.82252,-0.16326,,,,M1149clu,177.4114494,22.4244672
19,0.0,0.0,8.0,3.855,1.2008,6.6508,189.298,33.0,0,0.0,,99.0,2.6,189.298,33.0,0.0,7.84346e-42,,1000000000.0,868.862,7,4060,,,,-2.018,-1.815,-1.851,,-2.539,15.743,-3.08,24.069,22.102,22.649,,,,,,26.139,23.868,23.701,23.877,24.019,24.113,24.212,24.069,24.023,24.344,24.413,24.515,25.838,8.99548,9.71552,-0.19016,,,,M1149clu,177.4045154,22.4254734
21,0.0,0.0,8.0,3.855,1.2008,6.6508,6.4077,33.0,0,0.0,,99.0,2.65,6.4077,33.0,0.0,0.0406056,,1000000000.0,442.131,7,3964,,,,-0.146,-1.282,-2.199,13.993,-4.583,,-4.919,24.802,,,,,,,,26.872,24.602,24.434,24.611,24.752,24.847,24.945,24.802,24.757,25.077,25.147,25.248,26.572,8.99548,9.42228,-0.48393,,,,M1149clu,177.4042224,22.4252108
25,1.4218,1.1892,1.5635,1.3425,1.2124,1.6809,2.19089,32.0,1,0.15,,99.0,1.79,3.04289,33.0,0.2,0.218396,,1000000000.0,558.322,8,4092,,,,23.806,23.787,23.584,39.12,22.789,36.114,22.71,23.033,22.368,22.39,,,,24.164,23.867,23.807,23.781,23.617,23.115,23.075,22.922,22.783,22.961,22.892,23.039,23.434,23.541,23.324,8.7058,9.442,0.49599,,,,M1149clu,177.4021676,22.4233672
26,0.59215,0.3739,0.7617,4.03,0.352,4.5018,4.87432,33.0,1,0.2,,99.0,4.43,2.37004,33.0,0.15,0.30574,,1000000000.0,730.694,7,4060,,,,28.789,26.857,25.731,,25.161,39.34,24.965,25.396,,,,,,,,30.489,26.659,25.943,25.849,25.824,25.817,25.81,25.359,25.039,25.051,24.976,24.938,26.11,9.2021,8.02091,-2.61862,,,,M1149clu,177.4055741,22.4233203
27,0.0,0.0,8.0,3.855,1.2008,6.6508,15.8121,33.0,0,0.0,,99.0,2.65,15.8121,33.0,0.0,0.000368511,,1000000000.0,540.463,7,3964,,,,-1.651,-3.208,-3.81,11.749,-5.812,,-6.089,24.584,,,,,,,,26.654,24.384,24.216,24.392,24.534,24.629,24.727,24.584,24.539,24.859,24.929,25.03,26.354,8.99548,9.50939,-0.3969,,,,M1149clu,177.4034611,22.42473
28,3.4615,3.3267,3.5649,3.3832,3.2476,3.5204,4.30975,22.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,932.693,9,4094,,,27.864,27.203,25.773,25.326,39.638,25.039,40.579,24.722,23.229,25.106,23.985,,,,,,27.068,25.766,25.366,25.227,25.004,24.779,24.513,23.236,22.559,22.284,22.161,22.055,23.222,9.07116,10.51854,0.55616,,,,M1149clu,177.4116565,22.4230983
29,1.521,0.9898,2.6977,1.6491,0.7211,2.3458,0.384278,31.0,0,0.0,,99.0,1.98,0.288653,32.0,0.05,0.865605,,1000000000.0,69.2589,7,3964,,,,25.195,25.299,25.422,43.038,25.409,,24.498,25.28,26.447,26.136,,,,25.369,25.111,25.154,25.311,25.492,25.226,25.098,25.142,25.202,25.246,25.336,25.375,25.699,26.102,25.847,8.76968,5.58057,-3.57488,,,,M1149clu,177.4041362,22.4244777
30,1.3977,1.3339,1.5185,1.5082,1.3831,1.7688,1.01549,28.0,2,0.2,,99.0,2.01,1.56015,31.0,0.3,0.458371,,1000000000.0,1158.64,7,4060,,,,24.34,24.155,23.726,,22.587,36.854,22.396,22.083,21.304,21.233,,,,25.206,24.528,24.302,24.168,23.765,22.855,22.562,22.463,22.299,22.065,21.873,21.827,22.125,22.436,22.444,9.00107,10.08526,0.37071,,,,M1149clu,177.400773,22.4227872
31,0.70412,0.0,1.425,0.6421,0.1096,2.2598,0.654605,32.0,3,0.05,,99.0,0.09,0.597012,33.0,0.2,0.741926,,1000000000.0,19.9839,8,4092,,,,25.1,24.981,24.738,40.688,23.631,39.173,23.587,24.809,,,,,,24.882,24.984,25.062,24.974,24.739,24.729,24.811,24.794,24.771,24.823,25.196,25.609,25.524,26.099,24.569,8.80035,6.99431,-2.23447,,,,M1149clu,177.4038744,22.4245931
32,0.47696,0.4664,0.4875,0.4768,0.46,0.4957,24.3333,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,627.247,8,4092,,,,23.978,22.02,20.892,35.604,20.191,34.688,19.95,19.186,19.267,19.696,,,,25.987,24.927,23.706,22.044,20.904,20.397,20.122,19.921,19.751,19.306,19.583,19.814,20.148,20.225,19.175,9.57211,10.32411,-3.329,,,,M1149clu,177.3990651,22.4224645
33,0.0,0.0,8.0,3.855,1.2008,6.6508,4.3915,33.0,0,0.0,,99.0,2.89,4.3915,33.0,0.0,0.111275,,1000000000.0,2403.71,8,4092,,,,,-0.215,-1.671,12.632,-5.38,11.002,-5.639,22.964,,,,,,,,25.034,22.764,22.596,22.772,22.914,23.009,23.107,22.964,22.919,23.239,23.309,23.41,24.733,8.99548,10.15736,0.25169,,,,M1149clu,177.403703,22.4250833
34,1.0798,0.8489,1.1431,0.9168,0.7702,1.0372,1.23328,31.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,384.055,8,3935,,26.278,26.015,25.553,25.176,24.084,,23.078,,22.822,22.857,22.219,22.568,,,,26.298,25.914,25.573,25.152,24.083,23.647,23.202,23.123,23.196,22.843,22.638,22.906,23.035,23.474,22.282,9.09779,9.50568,-0.56412,,,,M1149clu,177.4059575,22.4224285
35,0.52106,0.4601,0.5796,0.3914,0.1596,0.5297,6.55126,1.0,0,0.0,1015000000.0,99.0,0.1,5.42499,33.0,0.4,0.0663709,,1000000000.0,131505000.0,9,3967,,26.572,26.426,26.123,25.335,24.717,39.446,24.418,,24.328,24.83,26.203,,,,,26.65,26.669,26.312,25.249,24.858,24.74,24.679,24.66,24.668,24.632,25.113,25.499,25.829,26.42,28.479,8.93944,8.07254,-1.44002,,,,M1149clu,177.4044459,22.4223765
36,3.3027,0.258,3.4928,0.2574,0.0606,2.9433,5.74384,31.0,0,0.0,,99.0,0.3,5.24605,32.0,0.0,0.0725829,,1000000000.0,0.69488,8,4092,,,,26.64,25.928,25.81,41.002,25.65,40.98,25.53,27.456,,25.451,,,,26.247,26.388,26.38,26.035,26.002,26.193,26.194,26.231,26.271,26.329,27.116,27.197,27.669,27.188,26.279,8.77026,6.03312,-3.09815,,,,M1149clu,177.4090695,22.4245245
37,1.7968,1.6618,1.8664,1.7831,1.6791,1.8753,4.70131,31.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,135.942,10,4095,,26.379,25.874,25.476,25.64,25.602,43.015,25.087,40.525,25.075,24.716,25.253,25.251,,,,26.588,25.79,25.568,25.637,25.602,25.282,25.0,24.995,25.014,24.932,24.873,24.851,25.079,25.506,24.957,8.72493,9.01015,0.01972,,,,M1149clu,177.4122846,22.4223126
38,0.73118,0.0859,0.9982,0.6328,0.1621,0.8965,0.545506,28.0,1,0.05,,99.0,0.09,0.441182,33.0,0.4,0.802045,,1000000000.0,6.43572,7,3964,,,,26.598,26.282,25.62,42.003,25.201,,25.454,25.471,25.579,26.807,,,,26.627,26.625,26.662,26.218,25.674,25.554,25.527,25.481,25.442,25.485,25.745,26.143,26.332,26.785,25.528,8.82069,7.95137,-1.21611,,,,M1149clu,177.4093743,22.4245596
39,2.4188,2.3334,2.4535,2.429,2.3611,2.4884,8.93877,32.0,1,0.1,,99.0,2.0,15.0348,33.0,0.2,0.000543545,,1000000000.0,570.94,10,4095,,26.94,25.478,24.628,24.512,24.458,39.492,23.923,36.748,23.636,24.132,23.147,23.188,,,,34.305,25.512,24.628,24.492,24.52,24.581,24.41,24.225,24.099,23.968,23.993,24.007,24.02,24.435,24.043,8.86394,5.64373,-3.71855,,,,M1149clu,177.402289,22.4220287
40,0.52111,0.4412,0.6031,4.1643,0.3851,4.4624,13.1175,33.0,1,0.2,,99.0,4.4,9.88481,33.0,0.15,0.0071374,,1000000000.0,3726.7,7,3934,,,28.099,26.851,25.203,24.118,,23.466,,23.26,23.768,23.364,23.898,,,,,,30.751,25.108,24.24,24.138,24.109,24.104,24.096,23.664,23.333,23.352,23.265,23.219,24.391,9.22047,8.53056,-2.1152,,,,M1149clu,177.3977438,22.4219404
41,0.62315,0.0775,0.9273,0.6895,0.2795,4.0727,0.352113,1.0,0,0.0,1278000000.0,99.0,0.22,0.908087,8.0,0.0,0.635055,,1000000000.0,262844000.0,8,4092,,,,28.075,26.856,25.836,40.38,24.993,41.224,24.959,25.166,25.972,26.654,,,,28.212,28.009,27.887,26.841,25.8,25.504,25.388,25.325,25.263,25.201,25.259,25.616,25.999,26.5,28.397,9.19624,8.13845,-2.52982,,,,M1149clu,177.4097263,22.4250115
43,0.055504,0.0,0.6098,0.5442,0.131,2.9829,0.664311,31.0,3,0.15,,99.0,0.37,0.0988931,32.0,0.2,0.951756,,1000000000.0,5.99284,7,4060,,,,26.95,26.327,26.167,,25.679,43.605,25.816,25.7,,,,,,26.89,27.011,26.815,26.403,26.042,25.903,25.886,25.826,25.783,25.774,26.149,26.445,26.601,26.946,25.665,8.82419,7.39187,-1.86896,,,,M1149clu,177.4049654,22.4244807
44,0.27652,0.2106,0.3522,0.4103,0.2353,0.5234,2.89009,32.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,36.9206,9,3967,,26.998,26.397,25.755,25.017,24.418,39.067,23.886,,23.859,23.356,22.942,23.085,,,,26.62,26.445,25.843,24.966,24.435,24.062,23.908,23.791,23.708,23.484,23.902,23.736,24.366,24.046,22.761,9.07057,8.43381,-1.52619,,,,M1149clu,177.4018191,22.421444
45,0.77445,0.7495,0.8314,0.7951,0.761,0.8312,11.5304,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,618.012,10,4095,,23.111,22.895,22.814,22.727,22.289,39.108,22.073,35.136,22.189,21.842,21.598,22.051,,,,22.98,22.888,22.835,22.725,22.305,22.078,22.009,22.143,22.087,21.976,22.109,22.5,22.403,23.07,21.566,8.74991,9.75714,0.70152,,,,M1149clu,177.4090593,22.4211849
46,0.60427,0.5527,0.6692,0.5754,0.3556,0.6654,3.41162,1.0,0,0.0,1278000000.0,99.0,0.17,5.43287,33.0,0.5,0.0661099,,1000000000.0,565298000.0,9,3967,,27.043,26.678,26.258,25.4,24.448,38.803,23.839,,23.69,24.042,23.805,24.506,,,,26.929,26.74,26.508,25.344,24.481,24.238,24.134,24.067,24.014,23.959,24.144,24.497,24.862,25.385,27.344,9.07531,8.57421,-1.4051,,,,M1149clu,177.4007787,22.4212033
47,2.3361,1.8408,2.6261,2.3735,1.5646,2.5786,1.64793,32.0,1,0.2,,99.0,1.98,1.61488,33.0,0.3,0.445998,,1000000000.0,247.063,8,3966,,,27.489,26.634,26.302,26.201,43.722,25.358,,25.001,25.29,27.445,26.232,,,,34.191,27.628,26.608,26.312,26.193,26.123,25.822,25.593,25.429,25.148,25.032,24.99,24.97,25.359,24.846,8.80338,9.12512,-0.02433,,,,M1149clu,177.4119433,22.4211414
48,4.4374,0.3578,4.7121,1.0513,0.1924,3.9135,6.56103,33.0,3,0.25,,99.0,0.0,4.2352,1.0,0.0,0.12032,,1000000000.0,5.40287,8,4061,,32.334,,30.509,28.875,27.994,,27.049,41.286,26.495,,,,,,,29.35,29.17,29.268,28.946,28.434,28.126,27.783,27.778,28.031,27.818,27.738,28.015,28.368,28.449,27.467,8.91763,6.8603,-2.79134,,,,M1149clu,177.4156976,22.4241941
49,0.69249,0.6436,0.7868,0.6924,0.5938,0.7772,6.22381,29.0,1,0.15,,99.0,0.12,12.5652,33.0,0.4,0.0018685,,1000000000.0,84.4192,9,4063,,25.308,24.838,24.609,24.263,23.566,,22.714,38.074,22.588,23.199,22.311,22.679,,,,24.943,24.846,24.777,24.267,23.563,23.294,23.188,23.232,23.16,23.116,23.243,23.618,23.775,24.267,22.987,8.9105,8.93388,-0.49435,,,,M1149clu,177.3970276,22.4210418
50,0.49064,0.0,0.6929,0.6905,0.1981,4.2103,2.88328,1.0,0,0.0,1139000000.0,99.0,4.3,2.16525,33.0,0.1,0.338706,,1000000000.0,278524000.0,7,3964,,,,28.228,26.367,25.571,40.406,24.922,,24.863,25.438,,,,,,27.657,27.504,27.441,26.542,25.599,25.362,25.281,25.261,25.214,25.202,25.313,25.683,26.072,26.588,28.519,9.19354,7.56177,-3.01628,,,,M1149clu,177.4108976,22.4240797
51,0.89803,0.7635,0.9221,0.7959,0.719,0.8969,6.46117,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,101.714,8,3935,,25.056,24.904,24.685,24.688,24.129,,23.694,,23.73,24.002,23.689,24.165,,,,24.939,24.847,24.794,24.64,24.215,23.873,23.811,24.102,24.046,23.935,24.068,24.459,24.362,25.029,23.525,8.71685,8.62708,-0.33159,,,,M1149clu,177.3959769,22.4210167
53,2.454,2.4049,2.5559,2.516,2.4525,2.5767,2.4684,31.0,1,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3218.09,8,3935,,29.984,26.186,24.811,24.253,24.066,,23.438,,23.106,22.718,22.366,22.333,,,,40.557,26.428,24.779,24.263,24.042,23.873,23.567,23.255,23.027,22.706,22.355,22.297,22.212,22.505,22.527,8.93667,10.34601,0.84942,,,,M1149clu,177.4104135,22.4209494
54,0.0,0.0,8.0,3.855,1.2008,6.6508,35.915,33.0,0,0.0,,99.0,2.62,35.915,33.0,0.0,1.58909e-08,,1000000000.0,656.963,7,3964,,,,-2.234,-2.688,-3.095,13.551,-4.547,,-4.735,24.372,23.229,23.815,,,,,,26.442,24.172,24.004,24.181,24.322,24.417,24.515,24.372,24.327,24.647,24.717,24.818,26.142,8.99548,9.59431,-0.31237,,,,M1149clu,177.4032349,22.4247168
55,0.50757,0.4393,0.5751,0.5138,0.4582,0.5878,1.40118,2.0,0,0.0,3250000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2828580000.0,8,3966,,,28.524,27.232,25.147,23.951,37.519,23.244,,23.029,22.686,22.851,23.409,,,,31.163,29.383,27.22,25.156,23.951,23.449,23.182,23.017,22.887,22.721,23.059,23.393,23.682,24.275,26.344,9.52389,9.17673,-3.87942,,,,M1149clu,177.3996124,22.4209143
56,2.6589,0.1695,3.0997,1.7143,0.1646,2.6966,1.18984,33.0,1,0.15,,99.0,0.05,0.785681,33.0,0.2,0.675136,,1000000000.0,49.8898,7,4060,,,,26.896,26.655,26.896,,26.113,40.365,26.001,26.602,,,,,,27.607,26.927,26.776,26.755,26.795,26.502,26.267,26.286,26.411,26.331,26.226,26.226,26.506,26.776,26.162,8.74883,8.03414,-0.97268,,,,M1149clu,177.4079165,22.4236949
57,0.60244,0.5064,0.679,0.5405,0.4643,0.6205,0.92171,1.0,0,0.0,2500000000.0,99.0,0.28,6.92091,9.0,0.0,0.0314155,,1000000000.0,1364570000.0,8,4062,,,27.978,27.236,25.469,24.33,,23.627,39.508,23.454,23.47,23.74,24.359,,,,29.671,28.552,27.265,25.448,24.35,23.927,23.722,23.618,23.543,23.425,23.723,24.047,24.42,25.013,27.055,9.35858,8.84609,-2.58426,,,,M1149clu,177.3934886,22.4204131
59,2.4969,2.4417,2.5362,2.4681,2.4037,2.5238,7.04554,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,80.804,9,3967,,27.402,26.144,25.416,25.49,25.615,40.353,25.633,,25.066,26.074,24.959,25.193,,,,36.516,26.08,25.401,25.49,25.705,25.949,25.965,25.882,25.834,25.887,26.145,26.221,26.292,26.754,26.472,8.74039,4.66451,-4.43842,,,,M1149clu,177.4007054,22.4204669
61,0.86018,0.7601,1.019,0.8884,0.7768,1.0365,2.62439,33.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,264.441,9,3967,,25.226,24.969,24.752,24.593,24.027,36.706,23.403,,23.566,23.427,23.112,23.439,,,,25.218,24.996,24.82,24.595,24.005,23.779,23.489,23.448,23.525,23.295,23.264,23.597,23.557,24.174,22.651,8.87417,9.21775,-0.12368,,,,M1149clu,177.4105453,22.4202735
62,2.4104,2.3334,2.5526,2.4818,2.4043,2.5435,5.39166,31.0,1,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,457.692,8,3935,,29.042,26.081,25.143,24.902,24.802,,24.185,,23.947,24.251,24.797,24.311,,,,37.179,26.167,25.075,24.882,24.892,24.918,24.742,24.506,24.343,24.198,24.164,24.191,24.18,24.554,24.559,8.71262,9.52399,0.56385,,,,M1149clu,177.4131317,22.4202621
63,4.6479,0.4769,5.9684,4.7451,1.293,5.7847,0.0473069,32.0,1,0.4,,99.0,5.05,0.156335,22.0,0.1,0.924809,,1000000000.0,1475.69,7,4088,,,,,30.115,27.915,43.753,27.048,40.967,26.807,26.135,,,,,,,,,30.272,27.888,27.43,27.205,27.073,26.953,26.123,24.917,25.018,24.714,24.496,25.313,9.21004,8.74036,-2.11555,,,,M1149clu,177.414722,22.4234264
64,2.3643,2.2521,2.4036,2.381,2.2963,2.4688,5.75684,31.0,1,0.15,,99.0,2.04,10.7706,33.0,0.25,0.00458353,,1000000000.0,1158.44,9,3967,,28.81,25.42,24.507,24.3,24.192,37.139,23.386,,23.117,23.298,22.725,22.803,,,,32.273,25.44,24.51,24.277,24.215,24.173,23.876,23.633,23.475,23.256,23.17,23.167,23.145,23.531,23.36,8.77536,9.89107,0.7883,,,,M1149clu,177.4130551,22.4201603
66,0.1675,0.093,0.2399,0.2461,0.1187,0.5069,4.23145,33.0,3,0.3,,99.0,0.53,3.91662,1.0,0.0,0.141096,,1000000000.0,2.43103,10,4095,,27.345,27.059,26.728,26.127,25.487,38.904,25.312,36.861,25.223,25.864,,,,,,27.433,27.01,26.635,26.116,25.636,25.742,25.606,25.558,25.518,25.436,26.058,25.954,26.536,25.802,24.976,8.89685,7.6847,-1.7045,,,,M1149clu,177.4050866,22.4201335
67,0.0,0.0,8.0,3.855,1.2008,6.6508,4.53643,33.0,0,0.0,,99.0,2.91,4.53643,33.0,0.0,0.103497,,1000000000.0,2869.35,8,4092,,,,,0.152,-1.431,13.529,-4.379,12.958,-4.661,22.772,20.826,21.45,,,,,,24.842,22.571,22.404,22.58,22.722,22.816,22.914,22.772,22.726,23.047,23.116,23.217,24.541,8.99548,10.23455,0.32814,,,,M1149clu,177.4034642,22.4250197
68,2.3579,1.9818,2.4573,2.4408,2.2689,2.5409,4.45895,32.0,1,0.15,,99.0,2.0,4.65942,33.0,0.25,0.0973239,,1000000000.0,644.394,9,4063,,,26.05,25.077,24.901,24.736,,23.861,39.66,23.655,23.989,23.637,23.604,,,,35.416,26.143,25.085,24.852,24.804,24.799,24.57,24.364,24.211,23.95,23.959,23.946,23.935,24.325,23.931,8.74505,9.59914,0.5628,,,,M1149clu,177.4112994,22.419811
70,0.89068,0.8498,0.9079,0.8791,0.8383,0.9168,3.45277,32.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1631.9,8,3935,,24.578,24.113,23.962,23.361,22.462,,21.825,,21.707,21.204,20.843,21.292,,,,24.467,24.125,23.956,23.353,22.473,22.082,21.76,21.649,21.601,21.263,21.113,21.41,21.326,21.96,20.427,9.05,10.05024,0.17098,,,,M1149clu,177.3982922,22.419679
71,2.9172,0.0,4.3288,2.6129,0.6518,3.9664,0.221989,32.0,1,0.4,,99.0,0.18,0.158725,21.0,0.4,0.923705,,1000000000.0,278.68,10,4095,,30.646,31.953,29.821,28.396,27.882,44.589,27.406,41.866,26.396,26.131,,,,,,,31.6,29.272,28.372,27.935,27.602,27.269,26.907,26.61,26.145,25.483,25.322,25.172,25.387,25.213,9.07672,8.80127,-0.93824,,,,M1149clu,177.4143316,22.4230025
72,0.0,0.0,0.0018,,,,1000000000.0,1.0,0,0.0,1139000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.97212e-08,9,3967,,26.11,24.812,23.544,23.211,23.103,,23.142,,23.276,23.724,26.248,,,,,25.182,24.716,23.595,23.242,23.107,23.032,23.035,23.02,22.989,23.178,23.956,24.342,24.8,25.352,27.599,9.05,,,,,,M1149clu,177.4146383,22.4196991
73,0.54591,0.4185,0.6577,0.5699,0.3331,4.4081,2.50569,1.0,0,0.0,1609000000.0,99.0,4.31,4.60136,33.0,0.2,0.100191,,1000000000.0,240580000.0,8,3966,,,28.867,28.826,26.665,25.599,38.097,24.989,,24.842,25.132,,,,,,28.944,28.593,28.109,26.66,25.677,25.347,25.209,25.123,25.056,24.957,25.156,25.492,25.852,26.391,28.356,9.30308,8.09093,-3.06146,,,,M1149clu,177.3915476,22.4194623
