#REFERENCE 3 64.0381417 -24.0674722
81    0.00    0.00   0.23   0.23   0.000    0.00   0.000   1.214  118.2 0.396  19.70 4026 50  127.7
81    0.00    0.00   0.22   0.22   0.000    0.00   0.000   1.194  117.3 0.396  19.73 3 51  126.6
81    0.00    0.00   0.22   0.22   0.000    0.00   0.000   1.180  116.6 0.396  19.75 9087 52  125.7
81    0.00    0.00   0.22   0.22   0.000    0.00   0.000   1.178  116.5 0.396  19.75 3364 53  125.6
81    0.00    0.00   0.22   0.22   0.000    0.00   0.000   1.173  116.2 0.396  19.76 9305 54  125.3
81    0.00    0.00   0.22   0.22   0.000    0.00   0.000   1.156  115.4 0.396  19.79 4103 55  124.3
81    0.00    0.00   0.21   0.21   0.000    0.00   0.000   1.145  114.8 0.396  19.80 2672 56  123.6
81    0.00    0.00   0.21   0.21   0.000    0.00   0.000   1.140  114.6 0.396  19.81 8961 57  123.3
81    0.00    0.00   0.20   0.20   0.000    0.00   0.000   1.088  111.9 0.396  19.90 4055 58  120.2
81    0.00    0.00   0.20   0.20   0.000    0.00   0.000   1.075  111.3 0.396  19.92 7763 59  119.3
81    0.00    0.00   0.20   0.20   0.000    0.00   0.000   1.055  110.2 0.396  19.95 3713 60  118.1
81    0.00    0.00   0.20   0.20   0.000    0.00   0.000   1.044  109.7 0.396  19.97 4021 61  117.5
81    0.00    0.00   0.19   0.19   0.000    0.00   0.000   1.039  109.4 0.396  19.98 2737 62  117.1
81    0.00    0.00   0.19   0.19   0.000    0.00   0.000   1.026  108.7 0.396  20.00 5968 63  116.3
81    0.00    0.00   0.19   0.19   0.000    0.00   0.000   1.023  108.5 0.396  20.01 8557 64  116.1
81    0.00    0.00   0.19   0.19   0.000    0.00   0.000   1.021  108.4 0.396  20.01 9326 65  116.0
81    0.00    0.00   0.18   0.18   0.000    0.00   0.000   0.975  106.0 0.396  20.09 4790 66  113.1
81    0.00    0.00   0.18   0.18   0.000    0.00   0.000   0.966  105.5 0.396  20.11 2609 67  112.5
81    0.00    0.00   0.18   0.18   0.000    0.00   0.000   0.952  104.7 0.396  20.14 1779 68  111.6
81    0.00    0.00   0.17   0.17   0.000    0.00   0.000   0.912  102.5 0.396  20.21 2968 69  109.0
81    0.00    0.00   0.17   0.17   0.000    0.00   0.000   0.900  101.8 0.396  20.24 3719 70  108.2
81    0.00    0.00   0.16   0.16   0.000    0.00   0.000   0.838   98.2 0.396  20.37 4434 71  104.0
81    0.00    0.00   0.16   0.16   0.000    0.00   0.000   0.834   98.0 0.396  20.38 8458 72  103.8
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.821   97.3 0.396  20.40 8975 73  102.9
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.818   97.1 0.396  20.41 9129 74  102.7
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.806   96.4 0.396  20.44 9270 75  101.8
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.791   95.5 0.396  20.47 2681 76  100.8
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.781   94.8 0.396  20.50 3796 77  100.1
81    0.00    0.00   0.15   0.15   0.000    0.00   0.000   0.777   94.6 0.396  20.50 7979 78   99.8
81    0.00    0.00   0.14   0.14   0.000    0.00   0.000   0.772   94.3 0.396  20.52 4150 79   99.4
81    0.00    0.00   0.14   0.14   0.000    0.00   0.000   0.726   91.4 0.396  20.63 7764 80   96.2
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.717   90.9 0.396  20.65 8847 81   95.5
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.717   90.8 0.396  20.65 4812 82   95.5
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.715   90.8 0.396  20.65 7503 83   95.4
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.711   90.5 0.396  20.66 4737 84   95.1
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.692   89.3 0.396  20.71 4428 85   93.7
81    0.00    0.00   0.13   0.13   0.000    0.00   0.000   0.669   87.8 0.396  20.78 4748 86   92.0
81    0.00    0.00   0.12   0.12   0.000    0.00   0.000   0.620   84.5 0.396  20.91 8369 87   88.3
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.608   83.7 0.396  20.95 9158 88   87.4
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.595   82.8 0.396  20.99 4212 89   86.4
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.578   81.6 0.396  21.04 2464 90   85.0
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.577   81.5 0.396  21.04 3098 91   85.0
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.569   81.0 0.396  21.07 9146 92   84.3
81    0.00    0.00   0.11   0.11   0.000    0.00   0.000   0.561   80.4 0.396  21.09 4431 93   83.7
81    0.00    0.00   0.10   0.10   0.000    0.00   0.000   0.553   79.8 0.396  21.12 3822 94   83.0
81    0.00    0.00   0.10   0.10   0.000    0.00   0.000   0.550   79.6 0.396  21.13 2999 95   82.7
81    0.00    0.00   0.10   0.10   0.000    0.00   0.000   0.542   79.0 0.396  21.16 8208 96   82.1
81    0.00    0.00   0.10   0.10   0.000    0.00   0.000   0.537   78.7 0.396  21.17 3551 97   81.7
81    0.00    0.00   0.10   0.10   0.000    0.00   0.000   0.508   76.5 0.396  21.27 8626 98   79.3
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.502   76.0 0.396  21.29 7955 99   78.8
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.501   75.9 0.396  21.30 4570 100   78.7
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.483   74.6 0.396  21.36 2251 101   77.2
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.481   74.4 0.396  21.37 7835 102   77.0
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.480   74.3 0.396  21.38 3282 103   76.9
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.470   73.6 0.396  21.41 9116 104   76.1
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.470   73.6 0.396  21.41 7962 105   76.1
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.460   72.8 0.396  21.45 3417 106   75.3
81    0.00    0.00   0.09   0.09   0.000    0.00   0.000   0.460   72.8 0.396  21.45 2378 107   75.2
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.453   72.2 0.396  21.48 7527 108   74.6
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.452   72.2 0.396  21.48 8785 109   74.5
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.448   71.8 0.396  21.50 8980 110   74.2
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.442   71.3 0.396  21.53 4051 111   73.6
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.441   71.3 0.396  21.53 4692 112   73.5
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.434   70.7 0.396  21.56 3665 113   73.0
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.425   70.0 0.396  21.59 3193 114   72.1
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.424   69.9 0.396  21.60 8888 115   72.0
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.421   69.6 0.396  21.61 7566 116   71.7
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.420   69.5 0.396  21.62 7208 117   71.6
81    0.00    0.00   0.08   0.08   0.000    0.00   0.000   0.412   68.9 0.396  21.65 4667 118   71.0
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.398   67.7 0.396  21.71 8283 119   69.6
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.391   67.1 0.396  21.75 3488 120   69.0
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.389   66.9 0.396  21.76 4216 121   68.8
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.387   66.8 0.396  21.76 4154 122   68.6
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.387   66.7 0.396  21.77 3367 123   68.6
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.386   66.7 0.396  21.77 4793 124   68.5
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.377   65.9 0.396  21.81 7767 125   67.7
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.377   65.9 0.396  21.81 3446 126   67.6
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.376   65.8 0.396  21.82 4505 127   67.5
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.358   64.2 0.396  21.91 8439 128   65.8
81    0.00    0.00   0.07   0.07   0.000    0.00   0.000   0.350   63.4 0.396  21.95 8767 129   65.0
81    0.00    0.00   0.06   0.06   0.000    0.00   0.000   0.344   63.0 0.396  21.98 9170 130   64.5
81    0.00    0.00   0.06   0.06   0.000    0.00   0.000   0.339   62.5 0.396  22.00 3108 131   64.0
81    0.00    0.00   0.06   0.06   0.000    0.00   0.000   0.332   61.8 0.396  22.04 1585 132   63.2
81    0.00    0.00   0.06   0.06   0.000    0.00   0.000   0.312   59.9 0.396  22.16 8779 133   61.2
81    0.00    0.00   0.06   0.06   0.000    0.00   0.000   0.301   58.9 0.396  22.22 4358 134   60.0
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.291   57.9 0.396  22.28 4010 135   59.0
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.290   57.8 0.396  22.29 4712 136   58.9
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.288   57.6 0.396  22.30 2523 137   58.6
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.279   56.7 0.396  22.36 2972 138   57.7
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.275   56.3 0.396  22.38 9088 139   57.3
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.271   55.8 0.396  22.41 4553 140   56.8
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.270   55.8 0.396  22.42 5347 141   56.7
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.265   55.3 0.396  22.45 4257 142   56.2
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.262   55.0 0.396  22.47 7996 143   55.9
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.260   54.8 0.396  22.48 4399 144   55.7
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.259   54.6 0.396  22.49 8075 145   55.5
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.256   54.3 0.396  22.52 2614 146   55.1
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.253   54.0 0.396  22.54 4094 147   54.8
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.250   53.7 0.396  22.56 9162 148   54.5
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.248   53.4 0.396  22.57 7989 149   54.2
