#REFERENCE 0 64.0381417 -24.0674722
9158 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
9158 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
9158 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
9158 64.0381417 -24.0674722 0.2244 0.2244 0.00 0.00
4212 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4212 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4212 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4212 64.0381417 -24.0674722 0.2218 0.2218 0.00 0.00
2464 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2464 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2464 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2464 64.0381417 -24.0674722 0.2186 0.2186 0.00 0.00
3098 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3098 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3098 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3098 64.0381417 -24.0674722 0.2185 0.2185 0.00 0.00
9146 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
9146 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
9146 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
9146 64.0381417 -24.0674722 0.2170 0.2170 0.00 0.00
4431 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4431 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4431 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4431 64.0381417 -24.0674722 0.2155 0.2155 0.00 0.00
3822 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3822 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3822 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3822 64.0381417 -24.0674722 0.2139 0.2139 0.00 0.00
2999 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2999 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2999 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2999 64.0381417 -24.0674722 0.2132 0.2132 0.00 0.00
8208 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8208 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8208 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8208 64.0381417 -24.0674722 0.2117 0.2117 0.00 0.00
3551 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3551 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3551 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3551 64.0381417 -24.0674722 0.2108 0.2108 0.00 0.00
8626 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8626 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8626 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8626 64.0381417 -24.0674722 0.2050 0.2050 0.00 0.00
7955 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7955 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7955 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7955 64.0381417 -24.0674722 0.2038 0.2038 0.00 0.00
4570 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4570 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4570 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4570 64.0381417 -24.0674722 0.2035 0.2035 0.00 0.00
2251 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2251 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2251 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2251 64.0381417 -24.0674722 0.2000 0.2000 0.00 0.00
7835 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7835 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7835 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7835 64.0381417 -24.0674722 0.1995 0.1995 0.00 0.00
3282 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3282 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3282 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
