1 -373321.516801 6.597239 13.784202 0.535299 143.877642 0.256526 865.612939 29.802398 -42.732287 0.205941 163.396938 24.614958 622.568948 -52.916666 4.795913 18.377953 508.260280 26.722923 -63.307863 0.768539 169.071693 0.966327 139.986145 325.497374 62.226626 0.495234 60.536301 180.003218 6.085071 2.359446 247.117328 0.000000
1 -1343412.073603 -0.358368 -9.167347 0.487234 113.542274 0.229672 982.182450 28.730107 -30.413579 0.273326 167.930993 1.505723 821.082737 -38.033635 2.325413 29.759244 132.557153 -3.767832 -67.704626 0.646627 136.953598 1.840293 912.196035 217.626964 86.428484 0.466970 35.148253 94.661232 36.928112 30.515727 276.464773 0.000000
1 -1350358.774478 13.962806 -9.759011 0.619171 162.996504 6.248003 776.643173 17.057614 -30.899809 0.861685 113.279695 10.844826 592.153248 -25.733580 23.545841 21.867070 180.242077 5.574089 -36.274810 0.784149 92.151843 4.129009 872.993802 104.754097 46.395044 0.047489 -83.066190 167.703584 40.914071 8.492679 271.254745 0.000000
1 -544603.392579 -10.288018 -13.043415 0.576023 141.091345 1.324606 600.630762 17.096866 -35.970432 0.713891 143.928945 6.933377 576.622249 -29.899261 14.775159 3.219341 361.614979 11.070276 -47.719786 0.244298 94.030138 13.193817 722.506948 231.062986 52.600490 0.345526 -67.799635 80.981669 43.649757 31.043307 232.581609 0.000000
1 -133707.256985 -5.171948 9.905776 0.474283 166.683902 12.787404 670.798060 20.516791 -41.434243 0.720451 111.280584 14.957940 585.394797 -26.225162 23.475437 4.564518 233.369916 22.671384 -20.068096 0.203149 146.235179 0.622258 503.502230 339.049792 52.683655 0.027357 -58.020670 197.316070 41.705319 6.639692 233.178642 0.000000
1 -75901.813680 -9.912381 5.423271 0.207157 102.221918 6.068070 526.918713 25.958952 -41.577190 0.471975 120.347633 6.957702 635.676753 -31.802282 17.305103 20.335096 632.404343 39.183000 -50.539237 0.684257 28.806450 1.663451 117.376427 207.462524 60.117445 0.074759 -27.447035 126.547684 27.198391 17.306963 233.295909 0.000000
1 -5538256.333334 2.112949 13.910696 0.587563 132.426204 7.761537 956.063158 18.464630 -33.500279 0.752194 92.873600 11.513805 1191.336744 -31.001857 5.333034 31.724683 298.870340 16.522263 -74.421845 0.341755 13.556796 19.718838 867.402081 291.030762 9.538268 0.086938 71.368538 75.168836 0.181503 27.466399 271.744318 0.000000
1 -276390.083946 5.137080 -13.930578 0.674360 125.584750 4.497546 433.943064 26.702980 -36.604101 0.423262 90.420954 22.229743 506.057879 -40.930882 12.450483 29.223471 54.202997 -2.381090 -53.137717 0.598171 11.103485 17.904241 938.292487 313.071108 87.540411 0.244913 56.985260 142.087909 1.527876 9.471439 269.147801 0.000000
1 -204295.896087 -13.478978 1.916862 0.864503 104.569085 1.798533 462.043298 24.474608 -43.589225 0.352580 148.903424 21.466692 443.629507 -48.018168 16.692659 1.965487 331.451342 39.764401 -30.056977 0.860136 99.712036 3.657169 682.237381 125.085769 35.198669 0.548611 -70.873017 166.587618 12.042674 32.440766 290.693834 0.000000
1 -98310.120775 12.464499 -9.798165 0.709710 122.533084 13.491828 377.249627 17.406893 -33.791420 0.270211 163.568291 3.874577 675.286944 -26.406902 2.987216 14.403821 429.589294 28.232507 -62.955524 0.565234 49.767712 10.836930 638.709569 150.950412 56.448037 0.381943 -79.340123 125.718940 33.978201 7.411554 212.912583 0.000000
1 -1166349.243864 -13.255887 -12.874949 0.353413 128.306158 3.712251 928.581932 16.326810 -36.153417 0.592794 145.266982 12.480016 760.755054 -48.450576 10.833767 17.238441 170.579394 2.404795 -33.010794 0.675361 125.108878 18.568192 501.801584 316.782267 48.233249 0.255299 31.329118 84.453097 37.794086 18.184799 262.837708 -0.285709
1 -3533326.499712 10.553283 -2.737050 0.438771 164.134380 6.241004 823.022885 29.794766 -42.491625 0.223926 139.254625 13.020127 1098.643990 -32.598215 14.937602 9.816128 136.095100 4.831371 -66.056404 0.334666 115.103405 8.565264 870.412610 89.210834 7.732989 0.343271 -88.882725 90.526252 16.112672 27.792968 253.717695 -0.285709
1 -370190.107141 9.572938 -0.984209 0.578445 179.892334 5.563019 959.346871 24.831313 -36.103171 0.893421 116.066496 23.351081 513.270139 -29.084883 14.464699 23.977060 704.908786 -9.692679 -72.393969 0.559042 35.859496 5.137983 318.004523 219.153641 35.483784 0.493787 -25.940707 68.434826 5.185768 7.449951 266.355200 -0.285709
1 -1091282.153881 -0.924948 -8.740759 0.412359 140.032240 3.066403 563.582010 24.491900 -41.635127 0.895180 97.293527 1.751312 1190.594515 -26.253669 1.740272 14.212409 210.894259 28.051387 -34.564520 0.844692 44.910039 10.586805 335.272344 300.248812 52.312543 0.195429 5.558708 129.954231 22.943433 8.348667 269.545639 -0.285709
1 -173125.400812 -12.705950 -6.839497 0.302196 134.938076 14.254705 779.234561 22.626958 -44.732354 0.355303 166.654878 20.138592 483.505501 -34.982984 13.144727 4.755262 69.411641 19.379868 -62.185174 0.893250 167.714550 14.327203 656.831691 90.869005 26.735559 0.583831 16.903950 133.304245 11.048256 38.752821 232.714693 -0.285709
1 -349878.404229 13.411786 -11.209185 0.348116 158.779015 4.573980 803.075457 15.786953 -34.392171 0.401715 115.247785 19.020922 579.509859 -38.995122 2.171875 2.918849 226.478787 -4.096102 -60.791465 0.643070 160.219632 17.355210 247.076953 111.544276 17.345588 0.095126 36.543948 170.426781 21.054944 47.955498 238.880090 -0.285709
1 -117493.273728 5.227418 6.634454 0.364341 120.593104 17.966417 652.040461 22.810206 -43.961071 0.793199 126.817509 9.112875 464.414687 -29.519992 8.722768 26.073365 381.816127 39.052133 -67.061836 0.222863 115.796519 17.183392 491.630271 278.519984 96.309846 0.223008 -62.407636 149.803219 8.244872 36.920194 219.304585 -0.285709
1 -261306.718388 0.342154 13.054274 0.571457 145.588178 11.320400 479.809044 20.626116 -32.734146 0.554072 169.844267 23.911769 889.545504 -36.249080 24.601028 26.738387 544.990330 6.745177 -35.520885 0.886274 11.460738 14.313951 312.937691 146.013670 14.861458 0.153613 -66.664266 153.291648 40.122595 7.943880 236.560455 -0.285709
1 -307137.940472 7.126657 12.430194 0.417713 173.412775 16.678275 928.891423 29.989612 -38.254831 0.731271 102.319303 10.501572 706.563135 -40.147883 14.094954 22.449067 263.094162 11.435136 -57.395321 0.855047 81.623721 17.947336 236.974702 77.181949 23.249881 0.533857 10.557269 155.196808 29.480616 4.710054 270.990795 -0.285709
1 -1064125.671762 4.325645 -12.742984 0.694401 100.744665 7.459732 916.750787 22.138690 -43.993685 0.504549 97.702411 20.919813 943.920205 -54.619875 15.820765 13.444589 528.073648 46.359866 -23.175043 0.326221 178.947978 5.140699 101.761486 154.148786 22.636804 0.067988 -36.730204 172.109093 5.903271 46.325595 254.866516 -0.285709
1 -334473.853554 -4.921949 -8.057676 0.654652 178.674728 10.640499 781.890968 20.737848 -40.161295 0.408502 104.701768 3.498217 558.893480 -47.062106 6.156912 30.918976 663.610121 -2.241174 -61.217112 0.334713 82.523101 13.908652 494.506112 285.925951 53.979726 0.367831 39.938558 61.384647 23.062955 26.943874 296.576974 -0.420574
1 -292427.183380 -5.091361 12.309921 0.527994 121.228426 8.008125 403.981394 18.573593 -32.616980 0.804892 151.671169 6.928096 644.356819 -44.289428 1.807280 14.596732 266.908565 35.546694 -45.117617 0.248089 156.306743 10.550660 307.834789 339.428810 99.719485 0.364949 23.682330 191.081505 42.934786 1.650839 209.762873 -0.420574
1 -246383.578866 6.720124 4.422835 0.456805 117.521638 7.491700 919.287673 28.398730 -33.500848 0.237100 110.046389 24.062474 417.072544 -29.956487 18.673878 32.692788 705.216698 48.042913 -73.760736 0.724800 4.350367 6.481475 412.439608 215.191698 19.252607 0.546892 -19.294601 91.414923 5.116576 3.623474 263.650325 -0.420574
1 -484567.165892 14.702790 -0.031098 0.845184 146.947121 11.478796 676.137643 22.664586 -39.967443 0.450414 134.729524 21.100715 935.010588 -46.871893 13.457831 8.886137 502.196555 26.119915 -60.290797 0.598945 129.264967 2.879636 514.553098 242.992787 48.548526 0.279275 -29.560864 76.493803 1.841135 4.262629 259.377143 -0.420574
1 -274407.109214 13.390056 12.269390 0.742058 111.840000 11.448169 855.572108 28.662284 -37.567402 0.240737 115.306970 14.090455 630.955233 -30.129935 8.376574 25.364362 313.834584 27.758371 -64.777566 0.760980 104.443508 9.969120 263.565977 347.881932 31.251921 0.408976 -15.885849 76.394636 44.432046 33.941684 275.029868 -0.420574
1 -168888.265389 -0.655709 0.771279 0.860920 163.586340 3.281020 450.995843 16.925974 -35.671764 0.236164 149.088690 13.559450 718.988028 -47.010051 4.770969 30.090333 742.348539 27.887855 -42.749876 0.668200 28.868169 12.228251 104.725468 228.765317 37.992386 0.127489 -69.227476 62.639635 32.296844 39.710863 247.616667 -0.420574
1 -1004467.300368 -4.491915 6.441090 0.664828 104.285590 8.479805 775.763997 16.831733 -35.822375 0.870689 93.582165 1.841749 776.456438 -49.532574 3.517138 31.986146 231.643385 45.544620 -23.270273 0.705558 89.875887 7.950818 867.241554 194.216113 61.763396 0.271514 70.718647 129.140804 3.928169 14.176175 250.345139 -0.420574
1 -215569.022369 -1.674640 -4.253799 0.849479 128.136372 3.329701 668.736482 18.932835 -41.784773 0.491149 142.432085 3.426105 639.009078 -44.976134 12.096911 4.695310 432.480803 22.296571 -40.919833 0.419374 158.224369 2.967716 245.846089 148.286043 98.224590 0.007273 -12.572915 87.276672 17.060414 42.057092 212.798793 -0.420574
1 -169349.540836 9.620612 0.126619 0.612612 114.914878 12.569776 484.729357 26.900734 -41.341902 0.421718 93.049933 8.722768 656.037526 -35.869294 8.158857 25.916470 653.191268 6.559399 -62.504047 0.603226 116.446051 5.842179 467.744168 267.042333 78.572782 0.499014 -87.624123 67.024589 12.401159 22.735800 279.313884 -0.420574
1 -196240.280440 -8.711403 9.083235 0.549440 171.620878 8.086993 569.926315 27.732240 -35.365875 0.598887 127.582867 5.180829 401.727734 -47.126038 22.479287 26.193556 433.240299 16.711174 -44.291107 0.828232 80.503835 6.281577 478.780019 138.513501 58.188709 0.138263 3.820396 143.959466 16.889745 32.618691 193.267767 -0.420574
1 -418921.451803 -7.239565 -10.047840 0.676778 107.325655 9.340126 707.916782 18.746675 -39.952280 0.410306 110.136323 3.195388 577.001332 -49.978326 5.405123 31.617983 734.824851 -2.797304 -57.362270 0.317444 71.396920 14.279012 468.610169 266.650791 55.937657 0.319908 30.031665 198.735682 21.127157 28.178647 284.532535 -0.644974
