#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : x (arcsec)
#O2 : y (arcsec)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O4 : x (arcsec)
#O4 : y (arcsec)
#O4 : emass
#O4 : theta (deg)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : emass
#O6 : theta (deg)
#O6 : sigma (km/s)
#O6 : rcut (arcsec)
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
4 -323.503993 -2.710622 1.511203 0.799856 146.252760 8.738761 669.962052 21.445778 -38.581970 0.753794 125.408249 8.356037 772.138997 -36.552033 8.279552 5.029864 286.780740 -9.997677 -36.708570 0.567006 107.697763 13.305834 329.992810 230.744875 54.412793 0.165198 2.129104 93.314336 14.599568 1.032786 115.183962 2180.155936
4 -325.580968 -2.708196 1.484546 0.797689 145.952974 8.695438 672.221589 21.453955 -38.564038 0.750891 125.238354 8.128805 768.215996 -36.441213 8.451947 4.934020 286.428066 -9.992445 -37.144499 0.577491 108.366820 13.374535 327.898022 228.352967 53.852801 0.151834 1.678543 92.278821 14.205629 1.116193 114.110540 2181.220240
5 -323.387825 -2.701838 1.591159 0.801125 146.088278 8.605604 665.672694 21.463323 -38.582374 0.751369 125.307121 8.467883 774.404569 -36.712047 8.144622 5.270253 294.379307 -9.961377 -36.735984 0.584089 108.016890 13.130997 328.365305 229.717360 53.745476 0.162556 2.390076 94.907663 14.874392 1.055823 111.965253 2183.175607
5 -331.600113 -2.841683 1.642195 0.798220 146.014077 8.742057 668.979398 21.443394 -38.633175 0.743984 125.345858 8.425898 772.493800 -36.624348 8.199716 5.227402 290.845093 -9.921723 -37.016672 0.602622 107.953165 13.486268 324.166003 231.571996 53.422898 0.150393 0.531096 93.488028 14.320869 1.405247 109.104423 2195.487016
5 -322.966671 -2.661107 1.578335 0.803321 146.060856 8.386824 664.015995 21.444161 -38.561933 0.745874 125.490618 8.379525 774.738605 -36.728110 8.009192 5.492217 297.023536 -9.984420 -37.145650 0.620965 106.928946 12.836814 324.172257 228.132403 52.445531 0.140542 2.369716 94.564812 13.993257 1.019558 117.177682 2181.781150
5 -326.167643 -2.673661 1.504397 0.799333 146.182062 8.740130 670.572971 21.432500 -38.548440 0.752522 125.431384 8.191577 769.950092 -36.397022 8.207908 5.060422 285.966492 -9.971617 -37.067631 0.589398 107.334508 13.224380 328.721358 231.096296 53.528680 0.151102 1.602666 92.390439 13.727210 1.065602 118.343652 2182.484395
5 -324.729087 -2.735289 1.517488 0.803545 145.766555 8.450123 666.285845 21.437361 -38.620878 0.745795 125.489625 8.383653 773.150328 -36.683719 8.057855 5.318635 296.309448 -9.910497 -37.040161 0.607227 107.417367 13.331959 321.269229 230.082498 53.338933 0.147373 0.108406 94.781008 14.612146 1.174362 108.431706 2179.133407
5 -323.003745 -2.715111 1.563821 0.799998 146.430388 8.687537 667.425893 21.453283 -38.553371 0.754245 125.420895 8.392571 773.867322 -36.585454 8.196283 5.155819 287.955015 -9.977540 -36.784170 0.575757 107.280661 13.017136 331.812558 230.477248 53.940199 0.162149 3.542159 93.300248 14.296719 1.018333 114.436119 2181.787640
5 -324.187770 -2.657717 1.530076 0.799907 146.003145 8.677085 668.460308 21.429133 -38.540367 0.749589 125.318059 8.325142 772.241702 -36.569571 8.137318 5.310920 290.845722 -9.982899 -36.842421 0.597755 108.239243 13.174952 326.358824 229.977808 53.173616 0.154052 1.614205 94.198918 14.321773 1.053736 117.050545 2181.337556
5 -325.842973 -2.693303 1.591685 0.798915 146.212375 8.667304 669.448639 21.478590 -38.685893 0.749235 125.439944 8.402800 773.445789 -36.641530 8.233771 5.038841 288.606164 -9.995933 -37.065931 0.575937 106.952860 13.339723 329.252359 229.345937 54.193577 0.159347 2.043595 93.280196 14.449199 1.108807 114.278521 2190.126185
5 -324.483326 -2.565646 1.532130 0.799739 145.974148 8.577227 669.660795 21.479328 -38.700211 0.749385 125.569385 8.218832 771.150078 -36.472563 8.074930 5.055035 288.678062 -9.989564 -37.561150 0.596271 106.157719 13.285117 328.517589 229.533711 53.441675 0.146420 1.145522 92.817989 13.659026 1.014409 116.814662 2184.952083
